,BuypriceChangeBarrier,maxProftBarrier,delta,Total_Profit,Total_Brokerrage,Total_Transactions
335,-0.020999999999999998,0.008000000000000002,0.012999999999999994,65910.00000000051,4850.0,97.0
336,-0.020999999999999998,0.007000000000000003,0.012999999999999994,64035.00000000051,5050.0,101.0
337,-0.020999999999999998,0.006000000000000004,0.012999999999999994,50670.00000000039,5350.0,107.0
338,-0.020999999999999998,0.0050000000000000044,0.012999999999999994,52155.000000000335,5600.0,112.0
339,-0.020999999999999998,0.004000000000000005,0.012999999999999994,38010.000000000226,6200.0,124.0
340,-0.020999999999999998,0.003000000000000006,0.012999999999999994,30030.000000000182,6500.0,130.0
341,-0.020999999999999998,0.002000000000000007,0.012999999999999994,4140.000000000253,6750.0,135.0
342,-0.020999999999999998,0.01,0.011999999999999993,45420.00000000017,4900.0,98.0
343,-0.020999999999999998,0.009000000000000001,0.011999999999999993,48930.0000000002,4900.0,98.0
344,-0.020999999999999998,0.008000000000000002,0.011999999999999993,56430.000000000335,4900.0,98.0
345,-0.020999999999999998,0.007000000000000003,0.011999999999999993,54555.000000000335,5100.0,102.0
346,-0.020999999999999998,0.006000000000000004,0.011999999999999993,41190.00000000021,5400.0,108.0
347,-0.020999999999999998,0.0050000000000000044,0.011999999999999993,54660.000000000175,5600.0,112.0
348,-0.020999999999999998,0.004000000000000005,0.011999999999999993,32910.000000000095,6100.0,122.0
349,-0.020999999999999998,0.003000000000000006,0.011999999999999993,24930.000000000044,6400.0,128.0
350,-0.020999999999999998,0.002000000000000007,0.011999999999999993,-23054.99999999984,6650.0,133.0
351,-0.020999999999999998,0.01,0.010999999999999992,20025.000000000204,4850.0,97.0
352,-0.020999999999999998,0.009000000000000001,0.010999999999999992,48750.00000000022,4900.0,98.0
353,-0.020999999999999998,0.008000000000000002,0.010999999999999992,56250.000000000364,4900.0,98.0
354,-0.020999999999999998,0.007000000000000003,0.010999999999999992,54375.000000000364,5100.0,102.0
355,-0.020999999999999998,0.006000000000000004,0.010999999999999992,41010.00000000023,5400.0,108.0
356,-0.020999999999999998,0.0050000000000000044,0.010999999999999992,54480.000000000204,5600.0,112.0
357,-0.020999999999999998,0.004000000000000005,0.010999999999999992,32730.000000000124,6100.0,122.0
358,-0.020999999999999998,0.003000000000000006,0.010999999999999992,24750.000000000073,6400.0,128.0
359,-0.020999999999999998,0.002000000000000007,0.010999999999999992,-19019.999999999767,6650.0,133.0
360,-0.020999999999999998,0.01,0.009999999999999992,20025.000000000204,4850.0,97.0
361,-0.020999999999999998,0.009000000000000001,0.009999999999999992,48750.00000000022,4900.0,98.0
362,-0.020999999999999998,0.008000000000000002,0.009999999999999992,56250.000000000364,4900.0,98.0
363,-0.020999999999999998,0.007000000000000003,0.009999999999999992,54375.000000000364,5100.0,102.0
364,-0.020999999999999998,0.006000000000000004,0.009999999999999992,37650.00000000022,5300.0,106.0
365,-0.020999999999999998,0.0050000000000000044,0.009999999999999992,51120.00000000019,5500.0,110.0
366,-0.020999999999999998,0.004000000000000005,0.009999999999999992,29370.000000000095,6000.0,120.0
367,-0.020999999999999998,0.003000000000000006,0.009999999999999992,21390.00000000006,6300.0,126.0
368,-0.020999999999999998,0.002000000000000007,0.009999999999999992,-22379.999999999767,6550.0,131.0
369,-0.020999999999999998,0.01,0.00899999999999999,20025.000000000204,4850.0,97.0
370,-0.020999999999999998,0.009000000000000001,0.00899999999999999,48750.00000000022,4900.0,98.0
371,-0.020999999999999998,0.008000000000000002,0.00899999999999999,56250.000000000364,4900.0,98.0
372,-0.020999999999999998,0.007000000000000003,0.00899999999999999,54375.000000000364,5100.0,102.0
373,-0.020999999999999998,0.006000000000000004,0.00899999999999999,37650.00000000022,5300.0,106.0
374,-0.020999999999999998,0.0050000000000000044,0.00899999999999999,51120.00000000019,5500.0,110.0
375,-0.020999999999999998,0.004000000000000005,0.00899999999999999,29370.000000000095,6000.0,120.0
376,-0.020999999999999998,0.003000000000000006,0.00899999999999999,21390.00000000006,6300.0,126.0
377,-0.020999999999999998,0.002000000000000007,0.00899999999999999,-22379.999999999767,6550.0,131.0
378,-0.020999999999999998,0.01,0.00799999999999999,42735.00000000023,5100.0,102.0
379,-0.020999999999999998,0.009000000000000001,0.00799999999999999,71460.00000000023,5150.0,103.0
380,-0.020999999999999998,0.008000000000000002,0.00799999999999999,65745.0000000004,5250.0,105.0
381,-0.020999999999999998,0.007000000000000003,0.00799999999999999,59970.00000000039,5350.0,107.0
382,-0.020999999999999998,0.006000000000000004,0.00799999999999999,40920.000000000175,5650.0,113.0
383,-0.020999999999999998,0.0050000000000000044,0.00799999999999999,54390.000000000146,5850.0,117.0
384,-0.020999999999999998,0.004000000000000005,0.00799999999999999,36705.000000000044,6450.0,129.0
385,-0.020999999999999998,0.003000000000000006,0.00799999999999999,28725.000000000007,6750.0,135.0
386,-0.020999999999999998,0.002000000000000007,0.00799999999999999,17880.000000000044,6800.0,136.0
387,-0.020999999999999998,0.01,0.006999999999999989,44475.00000000022,5100.0,102.0
388,-0.020999999999999998,0.009000000000000001,0.006999999999999989,73200.00000000022,5150.0,103.0
389,-0.020999999999999998,0.008000000000000002,0.006999999999999989,67485.00000000038,5250.0,105.0
390,-0.020999999999999998,0.007000000000000003,0.006999999999999989,61710.00000000038,5350.0,107.0
391,-0.020999999999999998,0.006000000000000004,0.006999999999999989,55455.00000000013,5450.0,109.0
392,-0.020999999999999998,0.0050000000000000044,0.006999999999999989,68925.00000000009,5650.0,113.0
393,-0.020999999999999998,0.004000000000000005,0.006999999999999989,51240.0,6150.0,123.0
394,-0.020999999999999998,0.003000000000000006,0.006999999999999989,35534.99999999995,6250.0,125.0
395,-0.020999999999999998,0.002000000000000007,0.006999999999999989,27450.000000000007,6400.0,128.0
396,-0.020999999999999998,0.01,0.005999999999999988,7155.000000000251,5300.0,106.0
397,-0.020999999999999998,0.009000000000000001,0.005999999999999988,35880.000000000255,5350.0,107.0
398,-0.020999999999999998,0.008000000000000002,0.005999999999999988,36240.00000000034,5450.0,109.0
399,-0.020999999999999998,0.007000000000000003,0.005999999999999988,30465.000000000342,5550.0,111.0
400,-0.020999999999999998,0.006000000000000004,0.005999999999999988,24210.000000000087,5650.0,113.0
401,-0.020999999999999998,0.0050000000000000044,0.005999999999999988,37680.000000000044,5850.0,117.0
402,-0.020999999999999998,0.004000000000000005,0.005999999999999988,26775.000000000065,5950.0,119.0
403,-0.020999999999999998,0.003000000000000006,0.005999999999999988,33990.00000000005,5950.0,119.0
404,-0.020999999999999998,0.002000000000000007,0.005999999999999988,25905.00000000011,6100.0,122.0
405,-0.030999999999999996,0.01,0.02,33480.00000000012,4100.0,82.0
406,-0.030999999999999996,0.009000000000000001,0.02,36990.00000000013,4100.0,82.0
407,-0.030999999999999996,0.008000000000000002,0.02,24165.000000000204,4200.0,84.0
408,-0.030999999999999996,0.007000000000000003,0.02,22290.000000000204,4400.0,88.0
409,-0.030999999999999996,0.006000000000000004,0.02,5670.000000000045,4500.0,90.0
410,-0.030999999999999996,0.0050000000000000044,0.02,8279.999999999985,4600.0,92.0
411,-0.030999999999999996,0.004000000000000005,0.02,6224.99999999987,5000.0,100.0
412,-0.030999999999999996,0.003000000000000006,0.02,19574.999999999796,5100.0,102.0
413,-0.030999999999999996,0.002000000000000007,0.02,15674.999999999942,5150.0,103.0
414,-0.030999999999999996,0.01,0.019,33480.00000000012,4100.0,82.0
415,-0.030999999999999996,0.009000000000000001,0.019,36990.00000000013,4100.0,82.0
416,-0.030999999999999996,0.008000000000000002,0.019,24165.000000000204,4200.0,84.0
417,-0.030999999999999996,0.007000000000000003,0.019,22290.000000000204,4400.0,88.0
418,-0.030999999999999996,0.006000000000000004,0.019,5670.000000000045,4500.0,90.0
419,-0.030999999999999996,0.0050000000000000044,0.019,8279.999999999985,4600.0,92.0
420,-0.030999999999999996,0.004000000000000005,0.019,6224.99999999987,5000.0,100.0
421,-0.030999999999999996,0.003000000000000006,0.019,19574.999999999796,5100.0,102.0
422,-0.030999999999999996,0.002000000000000007,0.019,15674.999999999942,5150.0,103.0
423,-0.030999999999999996,0.01,0.018,33480.00000000012,4100.0,82.0
424,-0.030999999999999996,0.009000000000000001,0.018,36990.00000000013,4100.0,82.0
425,-0.030999999999999996,0.008000000000000002,0.018,24165.000000000204,4200.0,84.0
426,-0.030999999999999996,0.007000000000000003,0.018,22290.000000000204,4400.0,88.0
427,-0.030999999999999996,0.006000000000000004,0.018,5670.000000000045,4500.0,90.0
428,-0.030999999999999996,0.0050000000000000044,0.018,8279.999999999985,4600.0,92.0
429,-0.030999999999999996,0.004000000000000005,0.018,6224.99999999987,5000.0,100.0
430,-0.030999999999999996,0.003000000000000006,0.018,19574.999999999796,5100.0,102.0
431,-0.030999999999999996,0.002000000000000007,0.018,15674.999999999942,5150.0,103.0
432,-0.030999999999999996,0.01,0.016999999999999998,33480.00000000012,4100.0,82.0
433,-0.030999999999999996,0.009000000000000001,0.016999999999999998,36990.00000000013,4100.0,82.0
434,-0.030999999999999996,0.008000000000000002,0.016999999999999998,24165.000000000204,4200.0,84.0
435,-0.030999999999999996,0.007000000000000003,0.016999999999999998,22290.000000000204,4400.0,88.0
436,-0.030999999999999996,0.006000000000000004,0.016999999999999998,5670.000000000045,4500.0,90.0
437,-0.030999999999999996,0.0050000000000000044,0.016999999999999998,8279.999999999985,4600.0,92.0
438,-0.030999999999999996,0.004000000000000005,0.016999999999999998,6224.99999999987,5000.0,100.0
439,-0.030999999999999996,0.003000000000000006,0.016999999999999998,19574.999999999796,5100.0,102.0
440,-0.030999999999999996,0.002000000000000007,0.016999999999999998,15674.999999999942,5150.0,103.0
441,-0.030999999999999996,0.01,0.015999999999999997,38595.0000000001,4100.0,82.0
442,-0.030999999999999996,0.009000000000000001,0.015999999999999997,42105.00000000012,4100.0,82.0
443,-0.030999999999999996,0.008000000000000002,0.015999999999999997,29280.00000000019,4200.0,84.0
444,-0.030999999999999996,0.007000000000000003,0.015999999999999997,27405.00000000019,4400.0,88.0
445,-0.030999999999999996,0.006000000000000004,0.015999999999999997,10785.00000000003,4500.0,90.0
446,-0.030999999999999996,0.0050000000000000044,0.015999999999999997,13394.99999999997,4600.0,92.0
447,-0.030999999999999996,0.004000000000000005,0.015999999999999997,11339.999999999854,5000.0,100.0
448,-0.030999999999999996,0.003000000000000006,0.015999999999999997,24689.99999999978,5100.0,102.0
449,-0.030999999999999996,0.002000000000000007,0.015999999999999997,16574.99999999994,5200.0,104.0
450,-0.030999999999999996,0.01,0.014999999999999996,38595.0000000001,4100.0,82.0
451,-0.030999999999999996,0.009000000000000001,0.014999999999999996,42105.00000000012,4100.0,82.0
452,-0.030999999999999996,0.008000000000000002,0.014999999999999996,29280.00000000019,4200.0,84.0
453,-0.030999999999999996,0.007000000000000003,0.014999999999999996,27405.00000000019,4400.0,88.0
454,-0.030999999999999996,0.006000000000000004,0.014999999999999996,10785.00000000003,4500.0,90.0
455,-0.030999999999999996,0.0050000000000000044,0.014999999999999996,13394.99999999997,4600.0,92.0
456,-0.030999999999999996,0.004000000000000005,0.014999999999999996,11339.999999999854,5000.0,100.0
457,-0.030999999999999996,0.003000000000000006,0.014999999999999996,24689.99999999978,5100.0,102.0
458,-0.030999999999999996,0.002000000000000007,0.014999999999999996,16574.99999999994,5200.0,104.0
459,-0.030999999999999996,0.01,0.013999999999999995,47595.0000000001,4100.0,82.0
460,-0.030999999999999996,0.009000000000000001,0.013999999999999995,51105.00000000012,4100.0,82.0
461,-0.030999999999999996,0.008000000000000002,0.013999999999999995,38280.00000000019,4200.0,84.0
462,-0.030999999999999996,0.007000000000000003,0.013999999999999995,36405.00000000019,4400.0,88.0
463,-0.030999999999999996,0.006000000000000004,0.013999999999999995,19785.00000000003,4500.0,90.0
464,-0.030999999999999996,0.0050000000000000044,0.013999999999999995,22394.99999999997,4600.0,92.0
465,-0.030999999999999996,0.004000000000000005,0.013999999999999995,20339.999999999854,5000.0,100.0
466,-0.030999999999999996,0.003000000000000006,0.013999999999999995,24689.99999999978,5100.0,102.0
467,-0.030999999999999996,0.002000000000000007,0.013999999999999995,16574.99999999994,5200.0,104.0
468,-0.030999999999999996,0.01,0.012999999999999994,64635.00000000016,4400.0,88.0
469,-0.030999999999999996,0.009000000000000001,0.012999999999999994,68145.00000000017,4400.0,88.0
470,-0.030999999999999996,0.008000000000000002,0.012999999999999994,55320.00000000025,4500.0,90.0
471,-0.030999999999999996,0.007000000000000003,0.012999999999999994,53445.00000000025,4700.0,94.0
472,-0.030999999999999996,0.006000000000000004,0.012999999999999994,36825.00000000008,4800.0,96.0
473,-0.030999999999999996,0.0050000000000000044,0.012999999999999994,39435.00000000002,4900.0,98.0
474,-0.030999999999999996,0.004000000000000005,0.012999999999999994,37379.999999999905,5300.0,106.0
475,-0.030999999999999996,0.003000000000000006,0.012999999999999994,41729.99999999983,5400.0,108.0
476,-0.030999999999999996,0.002000000000000007,0.012999999999999994,22769.99999999997,5500.0,110.0
477,-0.030999999999999996,0.01,0.011999999999999993,67800.00000000009,4500.0,90.0
478,-0.030999999999999996,0.009000000000000001,0.011999999999999993,71310.00000000009,4500.0,90.0
479,-0.030999999999999996,0.008000000000000002,0.011999999999999993,58485.00000000016,4600.0,92.0
480,-0.030999999999999996,0.007000000000000003,0.011999999999999993,56610.00000000016,4800.0,96.0
481,-0.030999999999999996,0.006000000000000004,0.011999999999999993,39989.99999999999,4900.0,98.0
482,-0.030999999999999996,0.0050000000000000044,0.011999999999999993,56669.99999999997,5100.0,102.0
483,-0.030999999999999996,0.004000000000000005,0.011999999999999993,54614.999999999854,5500.0,110.0
484,-0.030999999999999996,0.003000000000000006,0.011999999999999993,58964.99999999978,5600.0,112.0
485,-0.030999999999999996,0.002000000000000007,0.011999999999999993,25934.999999999884,5550.0,111.0
486,-0.030999999999999996,0.01,0.010999999999999992,42405.00000000012,4450.0,89.0
487,-0.030999999999999996,0.009000000000000001,0.010999999999999992,71130.00000000012,4500.0,90.0
488,-0.030999999999999996,0.008000000000000002,0.010999999999999992,58305.00000000019,4600.0,92.0
489,-0.030999999999999996,0.007000000000000003,0.010999999999999992,56430.00000000019,4800.0,96.0
490,-0.030999999999999996,0.006000000000000004,0.010999999999999992,39810.000000000015,4900.0,98.0
491,-0.030999999999999996,0.0050000000000000044,0.010999999999999992,56490.0,5100.0,102.0
492,-0.030999999999999996,0.004000000000000005,0.010999999999999992,54434.99999999988,5500.0,110.0
493,-0.030999999999999996,0.003000000000000006,0.010999999999999992,58784.99999999981,5600.0,112.0
494,-0.030999999999999996,0.002000000000000007,0.010999999999999992,29969.999999999956,5550.0,111.0
495,-0.030999999999999996,0.01,0.009999999999999992,42405.00000000012,4450.0,89.0
496,-0.030999999999999996,0.009000000000000001,0.009999999999999992,71130.00000000012,4500.0,90.0
497,-0.030999999999999996,0.008000000000000002,0.009999999999999992,58305.00000000019,4600.0,92.0
498,-0.030999999999999996,0.007000000000000003,0.009999999999999992,56430.00000000019,4800.0,96.0
499,-0.030999999999999996,0.006000000000000004,0.009999999999999992,36450.0,4800.0,96.0
500,-0.030999999999999996,0.0050000000000000044,0.009999999999999992,53129.999999999985,5000.0,100.0
501,-0.030999999999999996,0.004000000000000005,0.009999999999999992,51074.99999999987,5400.0,108.0
502,-0.030999999999999996,0.003000000000000006,0.009999999999999992,55424.999999999796,5500.0,110.0
503,-0.030999999999999996,0.002000000000000007,0.009999999999999992,26609.99999999995,5450.0,109.0
504,-0.030999999999999996,0.01,0.00899999999999999,42405.00000000012,4450.0,89.0
505,-0.030999999999999996,0.009000000000000001,0.00899999999999999,71130.00000000012,4500.0,90.0
506,-0.030999999999999996,0.008000000000000002,0.00899999999999999,58305.00000000019,4600.0,92.0
507,-0.030999999999999996,0.007000000000000003,0.00899999999999999,56430.00000000019,4800.0,96.0
508,-0.030999999999999996,0.006000000000000004,0.00899999999999999,36450.0,4800.0,96.0
509,-0.030999999999999996,0.0050000000000000044,0.00899999999999999,53129.999999999985,5000.0,100.0
510,-0.030999999999999996,0.004000000000000005,0.00899999999999999,51074.99999999987,5400.0,108.0
511,-0.030999999999999996,0.003000000000000006,0.00899999999999999,55424.999999999796,5500.0,110.0
512,-0.030999999999999996,0.002000000000000007,0.00899999999999999,26609.99999999995,5450.0,109.0
513,-0.030999999999999996,0.01,0.00799999999999999,41175.00000000016,4900.0,98.0
514,-0.030999999999999996,0.009000000000000001,0.00799999999999999,69900.00000000015,4950.0,99.0
515,-0.030999999999999996,0.008000000000000002,0.00799999999999999,64185.000000000306,5050.0,101.0
516,-0.030999999999999996,0.007000000000000003,0.00799999999999999,58410.00000000029,5150.0,103.0
517,-0.030999999999999996,0.006000000000000004,0.00799999999999999,36105.00000000005,5250.0,105.0
518,-0.030999999999999996,0.0050000000000000044,0.00799999999999999,52785.00000000003,5450.0,109.0
519,-0.030999999999999996,0.004000000000000005,0.00799999999999999,49904.99999999991,5900.0,118.0
520,-0.030999999999999996,0.003000000000000006,0.00799999999999999,54254.99999999984,6000.0,120.0
521,-0.030999999999999996,0.002000000000000007,0.00799999999999999,34769.99999999988,6050.0,121.0
522,-0.030999999999999996,0.01,0.006999999999999989,42030.00000000019,4900.0,98.0
523,-0.030999999999999996,0.009000000000000001,0.006999999999999989,70755.00000000019,4950.0,99.0
524,-0.030999999999999996,0.008000000000000002,0.006999999999999989,65040.00000000035,5050.0,101.0
525,-0.030999999999999996,0.007000000000000003,0.006999999999999989,59265.00000000035,5150.0,103.0
526,-0.030999999999999996,0.006000000000000004,0.006999999999999989,36960.00000000009,5250.0,105.0
527,-0.030999999999999996,0.0050000000000000044,0.006999999999999989,53640.00000000007,5450.0,109.0
528,-0.030999999999999996,0.004000000000000005,0.006999999999999989,55649.99999999994,5850.0,117.0
529,-0.030999999999999996,0.003000000000000006,0.006999999999999989,39944.99999999988,5950.0,119.0
530,-0.030999999999999996,0.002000000000000007,0.006999999999999989,20459.99999999995,6000.0,120.0
531,-0.030999999999999996,0.01,0.005999999999999988,24405.00000000019,5000.0,100.0
532,-0.030999999999999996,0.009000000000000001,0.005999999999999988,53130.00000000019,5050.0,101.0
533,-0.030999999999999996,0.008000000000000002,0.005999999999999988,53490.00000000028,5150.0,103.0
534,-0.030999999999999996,0.007000000000000003,0.005999999999999988,47715.00000000026,5250.0,105.0
535,-0.030999999999999996,0.006000000000000004,0.005999999999999988,25410.000000000015,5350.0,107.0
536,-0.030999999999999996,0.0050000000000000044,0.005999999999999988,42089.999999999985,5550.0,111.0
537,-0.030999999999999996,0.004000000000000005,0.005999999999999988,31185.000000000015,5650.0,113.0
538,-0.030999999999999996,0.003000000000000006,0.005999999999999988,38400.0,5650.0,113.0
539,-0.030999999999999996,0.002000000000000007,0.005999999999999988,18915.00000000006,5700.0,114.0
540,-0.040999999999999995,0.01,0.02,24885.00000000016,3600.0,72.0
541,-0.040999999999999995,0.009000000000000001,0.02,28395.000000000175,3600.0,72.0
542,-0.040999999999999995,0.008000000000000002,0.02,24765.000000000276,3700.0,74.0
543,-0.040999999999999995,0.007000000000000003,0.02,22890.000000000276,3900.0,78.0
544,-0.040999999999999995,0.006000000000000004,0.02,22320.000000000102,4000.0,80.0
545,-0.040999999999999995,0.0050000000000000044,0.02,24930.00000000006,4100.0,82.0
546,-0.040999999999999995,0.004000000000000005,0.02,22874.99999999994,4500.0,90.0
547,-0.040999999999999995,0.003000000000000006,0.02,23894.999999999898,4800.0,96.0
548,-0.040999999999999995,0.002000000000000007,0.02,19995.00000000003,4850.0,97.0
549,-0.040999999999999995,0.01,0.019,24885.00000000016,3600.0,72.0
550,-0.040999999999999995,0.009000000000000001,0.019,28395.000000000175,3600.0,72.0
551,-0.040999999999999995,0.008000000000000002,0.019,24765.000000000276,3700.0,74.0
552,-0.040999999999999995,0.007000000000000003,0.019,22890.000000000276,3900.0,78.0
553,-0.040999999999999995,0.006000000000000004,0.019,22320.000000000102,4000.0,80.0
554,-0.040999999999999995,0.0050000000000000044,0.019,24930.00000000006,4100.0,82.0
555,-0.040999999999999995,0.004000000000000005,0.019,22874.99999999994,4500.0,90.0
556,-0.040999999999999995,0.003000000000000006,0.019,23894.999999999898,4800.0,96.0
557,-0.040999999999999995,0.002000000000000007,0.019,19995.00000000003,4850.0,97.0
558,-0.040999999999999995,0.01,0.018,24885.00000000016,3600.0,72.0
559,-0.040999999999999995,0.009000000000000001,0.018,28395.000000000175,3600.0,72.0
560,-0.040999999999999995,0.008000000000000002,0.018,24765.000000000276,3700.0,74.0
561,-0.040999999999999995,0.007000000000000003,0.018,22890.000000000276,3900.0,78.0
562,-0.040999999999999995,0.006000000000000004,0.018,22320.000000000102,4000.0,80.0
563,-0.040999999999999995,0.0050000000000000044,0.018,24930.00000000006,4100.0,82.0
564,-0.040999999999999995,0.004000000000000005,0.018,22874.99999999994,4500.0,90.0
565,-0.040999999999999995,0.003000000000000006,0.018,23894.999999999898,4800.0,96.0
566,-0.040999999999999995,0.002000000000000007,0.018,19995.00000000003,4850.0,97.0
567,-0.040999999999999995,0.01,0.016999999999999998,24885.00000000016,3600.0,72.0
568,-0.040999999999999995,0.009000000000000001,0.016999999999999998,28395.000000000175,3600.0,72.0
569,-0.040999999999999995,0.008000000000000002,0.016999999999999998,24765.000000000276,3700.0,74.0
570,-0.040999999999999995,0.007000000000000003,0.016999999999999998,22890.000000000276,3900.0,78.0
571,-0.040999999999999995,0.006000000000000004,0.016999999999999998,22320.000000000102,4000.0,80.0
572,-0.040999999999999995,0.0050000000000000044,0.016999999999999998,24930.00000000006,4100.0,82.0
573,-0.040999999999999995,0.004000000000000005,0.016999999999999998,22874.99999999994,4500.0,90.0
574,-0.040999999999999995,0.003000000000000006,0.016999999999999998,23894.999999999898,4800.0,96.0
575,-0.040999999999999995,0.002000000000000007,0.016999999999999998,19995.00000000003,4850.0,97.0
576,-0.040999999999999995,0.01,0.015999999999999997,30000.000000000146,3600.0,72.0
577,-0.040999999999999995,0.009000000000000001,0.015999999999999997,33510.00000000016,3600.0,72.0
578,-0.040999999999999995,0.008000000000000002,0.015999999999999997,29880.000000000262,3700.0,74.0
579,-0.040999999999999995,0.007000000000000003,0.015999999999999997,28005.000000000262,3900.0,78.0
580,-0.040999999999999995,0.006000000000000004,0.015999999999999997,27435.000000000087,4000.0,80.0
581,-0.040999999999999995,0.0050000000000000044,0.015999999999999997,30045.000000000044,4100.0,82.0
582,-0.040999999999999995,0.004000000000000005,0.015999999999999997,27989.999999999927,4500.0,90.0
583,-0.040999999999999995,0.003000000000000006,0.015999999999999997,29009.999999999884,4800.0,96.0
584,-0.040999999999999995,0.002000000000000007,0.015999999999999997,20895.00000000003,4900.0,98.0
585,-0.040999999999999995,0.01,0.014999999999999996,30000.000000000146,3600.0,72.0
586,-0.040999999999999995,0.009000000000000001,0.014999999999999996,33510.00000000016,3600.0,72.0
587,-0.040999999999999995,0.008000000000000002,0.014999999999999996,29880.000000000262,3700.0,74.0
588,-0.040999999999999995,0.007000000000000003,0.014999999999999996,28005.000000000262,3900.0,78.0
589,-0.040999999999999995,0.006000000000000004,0.014999999999999996,27435.000000000087,4000.0,80.0
590,-0.040999999999999995,0.0050000000000000044,0.014999999999999996,30045.000000000044,4100.0,82.0
591,-0.040999999999999995,0.004000000000000005,0.014999999999999996,27989.999999999927,4500.0,90.0
592,-0.040999999999999995,0.003000000000000006,0.014999999999999996,29009.999999999884,4800.0,96.0
593,-0.040999999999999995,0.002000000000000007,0.014999999999999996,20895.00000000003,4900.0,98.0
594,-0.040999999999999995,0.01,0.013999999999999995,39000.000000000146,3600.0,72.0
595,-0.040999999999999995,0.009000000000000001,0.013999999999999995,42510.00000000016,3600.0,72.0
596,-0.040999999999999995,0.008000000000000002,0.013999999999999995,38880.00000000026,3700.0,74.0
597,-0.040999999999999995,0.007000000000000003,0.013999999999999995,37005.00000000026,3900.0,78.0
598,-0.040999999999999995,0.006000000000000004,0.013999999999999995,36435.00000000009,4000.0,80.0
599,-0.040999999999999995,0.0050000000000000044,0.013999999999999995,39045.000000000044,4100.0,82.0
600,-0.040999999999999995,0.004000000000000005,0.013999999999999995,36989.99999999993,4500.0,90.0
601,-0.040999999999999995,0.003000000000000006,0.013999999999999995,29009.999999999884,4800.0,96.0
602,-0.040999999999999995,0.002000000000000007,0.013999999999999995,20895.00000000003,4900.0,98.0
603,-0.040999999999999995,0.01,0.012999999999999994,50760.00000000016,3700.0,74.0
604,-0.040999999999999995,0.009000000000000001,0.012999999999999994,54270.000000000175,3700.0,74.0
605,-0.040999999999999995,0.008000000000000002,0.012999999999999994,50640.00000000028,3800.0,76.0
606,-0.040999999999999995,0.007000000000000003,0.012999999999999994,48765.00000000028,4000.0,80.0
607,-0.040999999999999995,0.006000000000000004,0.012999999999999994,48195.0000000001,4100.0,82.0
608,-0.040999999999999995,0.0050000000000000044,0.012999999999999994,50805.00000000006,4200.0,84.0
609,-0.040999999999999995,0.004000000000000005,0.012999999999999994,48749.99999999994,4600.0,92.0
610,-0.040999999999999995,0.003000000000000006,0.012999999999999994,40769.99999999989,4900.0,98.0
611,-0.040999999999999995,0.002000000000000007,0.012999999999999994,28439.999999999985,5000.0,100.0
612,-0.040999999999999995,0.01,0.011999999999999993,59205.00000000012,4000.0,80.0
613,-0.040999999999999995,0.009000000000000001,0.011999999999999993,62715.00000000013,4000.0,80.0
614,-0.040999999999999995,0.008000000000000002,0.011999999999999993,59085.00000000023,4100.0,82.0
615,-0.040999999999999995,0.007000000000000003,0.011999999999999993,57210.00000000023,4300.0,86.0
616,-0.040999999999999995,0.006000000000000004,0.011999999999999993,56640.00000000006,4400.0,88.0
617,-0.040999999999999995,0.0050000000000000044,0.011999999999999993,73320.00000000004,4600.0,92.0
618,-0.040999999999999995,0.004000000000000005,0.011999999999999993,71264.99999999993,5000.0,100.0
619,-0.040999999999999995,0.003000000000000006,0.011999999999999993,63284.99999999988,5300.0,106.0
620,-0.040999999999999995,0.002000000000000007,0.011999999999999993,30254.99999999997,5250.0,105.0
621,-0.040999999999999995,0.01,0.010999999999999992,33810.00000000016,3950.0,79.0
622,-0.040999999999999995,0.009000000000000001,0.010999999999999992,62535.00000000016,4000.0,80.0
623,-0.040999999999999995,0.008000000000000002,0.010999999999999992,58905.00000000026,4100.0,82.0
624,-0.040999999999999995,0.007000000000000003,0.010999999999999992,57030.00000000026,4300.0,86.0
625,-0.040999999999999995,0.006000000000000004,0.010999999999999992,56460.00000000009,4400.0,88.0
626,-0.040999999999999995,0.0050000000000000044,0.010999999999999992,73140.00000000007,4600.0,92.0
627,-0.040999999999999995,0.004000000000000005,0.010999999999999992,71084.99999999996,5000.0,100.0
628,-0.040999999999999995,0.003000000000000006,0.010999999999999992,63104.99999999993,5300.0,106.0
629,-0.040999999999999995,0.002000000000000007,0.010999999999999992,34290.000000000044,5250.0,105.0
630,-0.040999999999999995,0.01,0.009999999999999992,33810.00000000016,3950.0,79.0
631,-0.040999999999999995,0.009000000000000001,0.009999999999999992,62535.00000000016,4000.0,80.0
632,-0.040999999999999995,0.008000000000000002,0.009999999999999992,58905.00000000026,4100.0,82.0
633,-0.040999999999999995,0.007000000000000003,0.009999999999999992,57030.00000000026,4300.0,86.0
634,-0.040999999999999995,0.006000000000000004,0.009999999999999992,53100.00000000009,4300.0,86.0
635,-0.040999999999999995,0.0050000000000000044,0.009999999999999992,69780.00000000006,4500.0,90.0
636,-0.040999999999999995,0.004000000000000005,0.009999999999999992,67724.99999999994,4900.0,98.0
637,-0.040999999999999995,0.003000000000000006,0.009999999999999992,59744.9999999999,5200.0,104.0
638,-0.040999999999999995,0.002000000000000007,0.009999999999999992,30930.000000000044,5150.0,103.0
639,-0.040999999999999995,0.01,0.00899999999999999,37905.00000000013,4150.0,83.0
