,Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value,futures_price
3217,ICICIBANK,25/11/2021,30/12/2021,PE,570,0,0,0,12.15,0,0.65,0,0,0,0,0,-,752.6
3218,ICICIBANK,25/11/2021,30/12/2021,PE,580,0,0,0,14.2,0,0.9,0,0,0,0,0,-,752.6
3219,ICICIBANK,25/11/2021,30/12/2021,PE,590,0,0,0,16.45,0,1.25,0,0,0,0,0,-,752.6
3220,ICICIBANK,25/11/2021,30/12/2021,PE,600,0.8,0.95,0.75,0.8,0.8,1.75,32,264.34,0.34,57750,39875,-,752.6
3221,ICICIBANK,25/11/2021,30/12/2021,PE,530,0,0,0,6.1,0,0.15,0,0,0,0,0,-,752.6
3222,ICICIBANK,25/11/2021,30/12/2021,PE,540,0,0,0,7.35,0,0.2,0,0,0,0,0,-,752.6
3223,ICICIBANK,25/11/2021,30/12/2021,PE,550,0,0,0,8.75,0,0.3,0,0,0,0,0,-,752.6
3224,ICICIBANK,25/11/2021,30/12/2021,PE,560,0,0,0,10.35,0,0.45,0,0,0,0,0,-,752.6
3225,ICICIBANK,25/11/2021,30/12/2021,PE,480,0,0,0,2.1,0,0.05,0,0,0,0,0,-,752.6
3226,ICICIBANK,25/11/2021,30/12/2021,PE,490,0,0,0,2.65,0,0.05,0,0,0,0,0,-,752.6
3227,ICICIBANK,25/11/2021,30/12/2021,PE,500,0,0,0,3.3,0,0.05,0,0,0,0,0,-,752.6
3228,ICICIBANK,25/11/2021,30/12/2021,PE,510,0,0,0,4.1,0,0.05,0,0,0,0,0,-,752.6
3229,ICICIBANK,25/11/2021,30/12/2021,PE,520,0,0,0,5,0,0.1,0,0,0,0,0,-,752.6
3230,ICICIBANK,25/11/2021,30/12/2021,PE,440,0,0,0,0.7,0,0,0,0,0,0,0,-,752.6
3231,ICICIBANK,25/11/2021,30/12/2021,PE,450,0,0,0,0.95,0,0,0,0,0,0,0,-,752.6
3232,ICICIBANK,25/11/2021,30/12/2021,PE,460,0,0,0,1.25,0,0,0,0,0,0,0,-,752.6
3233,ICICIBANK,25/11/2021,30/12/2021,PE,950,0,0,0,247.8,0,197.45,0,0,0,0,0,-,752.6
3234,ICICIBANK,25/10/2021,30/12/2021,CE,900,30.1,30.1,28.1,28.1,28.1,43.8,4,51.13,1.63,4125,4125,841.7,848.85
3235,ICICIBANK,25/10/2021,30/12/2021,CE,460,0,0,0,246.5,0,384.9,0,0,0,0,0,841.7,848.85
3236,ICICIBANK,25/10/2021,30/12/2021,CE,850,51.85,53.3,43.95,44.95,46.3,44.95,53,654.87,35.43,60500,60500,841.7,848.85
3237,ICICIBANK,25/10/2021,30/12/2021,CE,860,0,0,0,17.85,0,59.1,0,0,0,0,0,841.7,848.85
3238,ICICIBANK,25/10/2021,30/12/2021,CE,870,0,0,0,16.3,0,54.95,0,0,0,0,0,841.7,848.85
3239,ICICIBANK,25/10/2021,30/12/2021,CE,880,0,0,0,14.9,0,51,0,0,0,0,0,841.7,848.85
3240,ICICIBANK,25/10/2021,30/12/2021,CE,890,0,0,0,13.6,0,47.3,0,0,0,0,0,841.7,848.85
3241,ICICIBANK,25/10/2021,30/12/2021,CE,820,0,0,0,25.3,0,78.2,0,0,0,0,0,841.7,848.85
3242,ICICIBANK,25/10/2021,30/12/2021,CE,830,0,0,0,23.25,0,73.05,0,0,0,0,0,841.7,848.85
3243,ICICIBANK,25/10/2021,30/12/2021,CE,840,0,0,0,21.3,0,68.15,0,0,0,0,0,841.7,848.85
3244,ICICIBANK,25/10/2021,30/12/2021,CE,790,0,0,0,32.55,0,95.1,0,0,0,0,0,841.7,848.85
3245,ICICIBANK,25/10/2021,30/12/2021,CE,800,58,76,58,76,76,89.2,2,23.84,1.84,1375,0,841.7,848.85
3246,ICICIBANK,25/10/2021,30/12/2021,CE,810,0,0,0,27.55,0,83.55,0,0,0,0,0,841.7,848.85
3247,ICICIBANK,25/10/2021,30/12/2021,CE,760,0,0,0,41.5,0,114.25,0,0,0,0,0,841.7,848.85
3248,ICICIBANK,25/10/2021,30/12/2021,CE,770,0,0,0,38.3,0,107.65,0,0,0,0,0,841.7,848.85
3249,ICICIBANK,25/10/2021,30/12/2021,CE,780,50,50,50,50,50,101.25,1,11.41,0.69,1375,1375,841.7,848.85
3250,ICICIBANK,25/10/2021,30/12/2021,CE,720,0,0,0,56.45,0,143.2,0,0,0,0,0,841.7,848.85
3251,ICICIBANK,25/10/2021,30/12/2021,CE,730,0,0,0,52.35,0,135.65,0,0,0,0,0,841.7,848.85
3252,ICICIBANK,25/10/2021,30/12/2021,CE,740,0,0,0,48.5,0,128.3,0,0,0,0,0,841.7,848.85
3253,ICICIBANK,25/10/2021,30/12/2021,CE,750,63,118.5,63,118.5,118.5,121.2,5,58.25,6.69,6875,-2750,841.7,848.85
3254,ICICIBANK,25/10/2021,30/12/2021,CE,690,0,0,0,70.2,0,167.2,0,0,0,0,0,841.7,848.85
3255,ICICIBANK,25/10/2021,30/12/2021,CE,700,0,0,0,90,90,159,0,0,0,1375,0,841.7,848.85
3256,ICICIBANK,25/10/2021,30/12/2021,CE,710,0,0,0,60.8,0,151,0,0,0,0,0,841.7,848.85
3257,ICICIBANK,25/10/2021,30/12/2021,CE,660,0,0,0,86.3,0,192.8,0,0,0,0,0,841.7,848.85
3258,ICICIBANK,25/10/2021,30/12/2021,CE,670,0,0,0,80.65,0,184.1,0,0,0,0,0,841.7,848.85
3259,ICICIBANK,25/10/2021,30/12/2021,CE,680,0,0,0,75.3,0,175.55,0,0,0,0,0,841.7,848.85
3260,ICICIBANK,25/10/2021,30/12/2021,CE,630,0,0,0,104.7,0,219.8,0,0,0,0,0,841.7,848.85
3261,ICICIBANK,25/10/2021,30/12/2021,CE,640,0,0,0,98.3,0,210.65,0,0,0,0,0,841.7,848.85
3262,ICICIBANK,25/10/2021,30/12/2021,CE,650,0,0,0,92.15,0,201.65,0,0,0,0,0,841.7,848.85
3263,ICICIBANK,25/10/2021,30/12/2021,CE,600,0,0,0,125.55,0,247.85,0,0,0,0,0,841.7,848.85
3264,ICICIBANK,25/10/2021,30/12/2021,CE,610,0,0,0,118.35,0,238.4,0,0,0,0,0,841.7,848.85
3265,ICICIBANK,25/10/2021,30/12/2021,CE,620,0,0,0,111.4,0,229.05,0,0,0,0,0,841.7,848.85
3266,ICICIBANK,25/10/2021,30/12/2021,CE,560,0,0,0,156.55,0,286.3,0,0,0,0,0,841.7,848.85
3267,ICICIBANK,25/10/2021,30/12/2021,CE,570,0,0,0,148.45,0,276.6,0,0,0,0,0,841.7,848.85
3268,ICICIBANK,25/10/2021,30/12/2021,CE,580,0,0,0,140.6,0,266.95,0,0,0,0,0,841.7,848.85
3269,ICICIBANK,25/10/2021,30/12/2021,CE,590,0,0,0,132.95,0,257.35,0,0,0,0,0,841.7,848.85
3270,ICICIBANK,25/10/2021,30/12/2021,CE,530,0,0,0,182,0,315.65,0,0,0,0,0,841.7,848.85
3271,ICICIBANK,25/10/2021,30/12/2021,CE,540,0,0,0,173.35,0,305.85,0,0,0,0,0,841.7,848.85
3272,ICICIBANK,25/10/2021,30/12/2021,CE,550,0,0,0,164.85,0,296.05,0,0,0,0,0,841.7,848.85
3273,ICICIBANK,25/10/2021,30/12/2021,CE,500,0,0,0,208.95,0,345.25,0,0,0,0,0,841.7,848.85
3274,ICICIBANK,25/10/2021,30/12/2021,CE,510,0,0,0,199.8,0,335.4,0,0,0,0,0,841.7,848.85
3275,ICICIBANK,25/10/2021,30/12/2021,CE,520,0,0,0,190.85,0,325.5,0,0,0,0,0,841.7,848.85
3276,ICICIBANK,25/10/2021,30/12/2021,CE,470,0,0,0,236.95,0,375,0,0,0,0,0,841.7,848.85
3277,ICICIBANK,25/10/2021,30/12/2021,CE,480,0,0,0,227.5,0,365.05,0,0,0,0,0,841.7,848.85
3278,ICICIBANK,25/10/2021,30/12/2021,CE,490,0,0,0,218.15,0,355.15,0,0,0,0,0,841.7,848.85
3279,ICICIBANK,25/10/2021,30/12/2021,CE,440,0,0,0,265.8,0,404.75,0,0,0,0,0,841.7,848.85
3280,ICICIBANK,25/10/2021,30/12/2021,CE,450,0,0,0,256.1,0,394.8,0,0,0,0,0,841.7,848.85
3281,ICICIBANK,25/10/2021,30/12/2021,CE,910,0,0,0,11.3,0,40.5,0,0,0,0,0,841.7,848.85
3282,ICICIBANK,25/10/2021,30/12/2021,PE,910,0,0,0,211.75,0,102.5,0,0,0,0,0,841.7,848.85
3283,ICICIBANK,25/10/2021,30/12/2021,PE,470,0,0,0,1.65,0,0.05,0,0,0,0,0,841.7,848.85
3284,ICICIBANK,25/10/2021,30/12/2021,PE,870,0,0,0,177.15,0,77.25,0,0,0,0,0,841.7,848.85
3285,ICICIBANK,25/10/2021,30/12/2021,PE,880,0,0,0,185.65,0,83.2,0,0,0,0,0,841.7,848.85
3286,ICICIBANK,25/10/2021,30/12/2021,PE,890,0,0,0,194.25,0,89.45,0,0,0,0,0,841.7,848.85
3287,ICICIBANK,25/10/2021,30/12/2021,PE,900,0,0,0,202.95,0,95.85,0,0,0,0,0,841.7,848.85
3288,ICICIBANK,25/10/2021,30/12/2021,PE,830,0,0,0,144.45,0,55.6,0,0,0,0,0,841.7,848.85
3289,ICICIBANK,25/10/2021,30/12/2021,PE,840,0,0,0,152.4,0,60.65,0,0,0,0,0,841.7,848.85
3290,ICICIBANK,25/10/2021,30/12/2021,PE,850,0,0,0,160.5,0,65.95,0,0,0,0,0,841.7,848.85
3291,ICICIBANK,25/10/2021,30/12/2021,PE,800,27.1,28.5,26.85,28.5,28.5,28.5,5,56.89,1.89,2750,2750,841.7,848.85
3292,ICICIBANK,25/10/2021,30/12/2021,PE,810,0,0,0,128.95,0,46.3,0,0,0,0,0,841.7,848.85
3293,ICICIBANK,25/10/2021,30/12/2021,PE,820,0,0,0,136.65,0,50.85,0,0,0,0,0,841.7,848.85
3294,ICICIBANK,25/10/2021,30/12/2021,PE,760,0,0,0,93.4,0,27.35,0,0,0,0,0,841.7,848.85
3295,ICICIBANK,25/10/2021,30/12/2021,PE,770,0,0,0,100.1,0,30.65,0,0,0,0,0,841.7,848.85
3296,ICICIBANK,25/10/2021,30/12/2021,PE,780,0,0,0,107,0,34.15,0,0,0,0,0,841.7,848.85
3297,ICICIBANK,25/10/2021,30/12/2021,PE,790,0,0,0,114.15,0,37.95,0,0,0,0,0,841.7,848.85
3298,ICICIBANK,25/10/2021,30/12/2021,PE,730,0,0,0,74.55,0,18.9,0,0,0,0,0,841.7,848.85
3299,ICICIBANK,25/10/2021,30/12/2021,PE,740,0,0,0,80.6,0,21.5,0,0,0,0,0,841.7,848.85
3300,ICICIBANK,25/10/2021,30/12/2021,PE,750,16.5,16.5,14.6,14.6,14.6,24.35,4,42.1,0.85,4125,2750,841.7,848.85
3301,ICICIBANK,25/10/2021,30/12/2021,PE,700,17.6,17.6,7.6,8.1,8.1,8.1,13,126.79,1.66,13750,12375,841.7,848.85
3302,ICICIBANK,25/10/2021,30/12/2021,PE,710,0,0,0,63.15,0,14.4,0,0,0,0,0,841.7,848.85
3303,ICICIBANK,25/10/2021,30/12/2021,PE,720,0,0,0,68.75,0,16.55,0,0,0,0,0,841.7,848.85
3304,ICICIBANK,25/10/2021,30/12/2021,PE,670,0,0,0,43.4,0,7.8,0,0,0,0,0,841.7,848.85
3305,ICICIBANK,25/10/2021,30/12/2021,PE,680,0,0,0,47.95,0,9.15,0,0,0,0,0,841.7,848.85
3306,ICICIBANK,25/10/2021,30/12/2021,PE,690,0,0,0,52.75,0,10.75,0,0,0,0,0,841.7,848.85
3307,ICICIBANK,25/10/2021,30/12/2021,PE,640,0,0,0,31.35,0,4.55,0,0,0,0,0,841.7,848.85
3308,ICICIBANK,25/10/2021,30/12/2021,PE,650,0,0,0,10,10,5.5,0,0,0,1375,0,841.7,848.85
3309,ICICIBANK,25/10/2021,30/12/2021,PE,660,0,0,0,39.1,0,6.55,0,0,0,0,0,841.7,848.85
3310,ICICIBANK,25/10/2021,30/12/2021,PE,600,0,0,0,18.95,0,2,0,0,0,0,0,841.7,848.85
3311,ICICIBANK,25/10/2021,30/12/2021,PE,610,0,0,0,21.65,0,2.5,0,0,0,0,0,841.7,848.85
3312,ICICIBANK,25/10/2021,30/12/2021,PE,620,0,0,0,24.65,0,3.1,0,0,0,0,0,841.7,848.85
3313,ICICIBANK,25/10/2021,30/12/2021,PE,630,0,0,0,27.85,0,3.75,0,0,0,0,0,841.7,848.85
3314,ICICIBANK,25/10/2021,30/12/2021,PE,570,0,0,0,12.15,0,1,0,0,0,0,0,841.7,848.85
3315,ICICIBANK,25/10/2021,30/12/2021,PE,580,0,0,0,14.2,0,1.25,0,0,0,0,0,841.7,848.85
3316,ICICIBANK,25/10/2021,30/12/2021,PE,590,0,0,0,16.45,0,1.6,0,0,0,0,0,841.7,848.85
3317,ICICIBANK,25/10/2021,30/12/2021,PE,540,0,0,0,7.35,0,0.45,0,0,0,0,0,841.7,848.85
3318,ICICIBANK,25/10/2021,30/12/2021,PE,550,0,0,0,8.75,0,0.6,0,0,0,0,0,841.7,848.85
3319,ICICIBANK,25/10/2021,30/12/2021,PE,560,0,0,0,10.35,0,0.75,0,0,0,0,0,841.7,848.85
3320,ICICIBANK,25/10/2021,30/12/2021,PE,510,0,0,0,4.1,0,0.2,0,0,0,0,0,841.7,848.85
3321,ICICIBANK,25/10/2021,30/12/2021,PE,520,0,0,0,5,0,0.25,0,0,0,0,0,841.7,848.85
3322,ICICIBANK,25/10/2021,30/12/2021,PE,530,0,0,0,6.1,0,0.35,0,0,0,0,0,841.7,848.85
3323,ICICIBANK,25/10/2021,30/12/2021,PE,480,0,0,0,2.1,0,0.1,0,0,0,0,0,841.7,848.85
3324,ICICIBANK,25/10/2021,30/12/2021,PE,490,0,0,0,2.65,0,0.1,0,0,0,0,0,841.7,848.85
3325,ICICIBANK,25/10/2021,30/12/2021,PE,500,0,0,0,3.3,0,0.15,0,0,0,0,0,841.7,848.85
3326,ICICIBANK,25/10/2021,30/12/2021,PE,440,0,0,0,0.7,0,0.05,0,0,0,0,0,841.7,848.85
3327,ICICIBANK,25/10/2021,30/12/2021,PE,450,0,0,0,0.95,0,0.05,0,0,0,0,0,841.7,848.85
3328,ICICIBANK,25/10/2021,30/12/2021,PE,460,0,0,0,1.25,0,0.05,0,0,0,0,0,841.7,848.85
3329,ICICIBANK,25/10/2021,30/12/2021,PE,860,0,0,0,168.75,0,71.45,0,0,0,0,0,841.7,848.85
3330,ICICIBANK,26/11/2021,30/12/2021,CE,920,0,0,0,10.25,0,1.65,0,0,0,0,0,-,724.25
3331,ICICIBANK,26/11/2021,30/12/2021,CE,510,0,0,0,199.8,0,214.2,0,0,0,0,0,-,724.25
3332,ICICIBANK,26/11/2021,30/12/2021,CE,940,0.15,0.7,0.15,0.7,0.7,1.1,3,38.8,0.02,1375,1375,-,724.25
3333,ICICIBANK,26/11/2021,30/12/2021,CE,950,0.9,0.9,0.55,0.7,0.7,0.7,29,379.09,0.28,129250,23375,-,724.25
3334,ICICIBANK,26/11/2021,30/12/2021,CE,960,0,0,0,7,0,0.75,0,0,0,0,0,-,724.25
3335,ICICIBANK,26/11/2021,30/12/2021,CE,970,0,0,0,6.35,0,0.6,0,0,0,0,0,-,724.25
3336,ICICIBANK,26/11/2021,30/12/2021,CE,980,1.7,1.7,0.5,0.5,0.5,0.5,2,26.98,0.03,0,0,-,724.25
3337,ICICIBANK,26/11/2021,30/12/2021,CE,990,0,0,0,5.2,0,0.4,0,0,0,0,0,-,724.25
3338,ICICIBANK,26/11/2021,30/12/2021,CE,840,2.6,2.6,1.85,2.05,1.85,2.05,454,5256.92,13.22,330000,24750,-,724.25
3339,ICICIBANK,26/11/2021,30/12/2021,CE,850,2.2,2.2,1.6,1.8,1.6,1.8,721,8444.94,18.26,1025750,20625,-,724.25
3340,ICICIBANK,26/11/2021,30/12/2021,CE,860,1.8,1.85,1.25,1.45,1.35,1.45,245,2902.21,5.08,165000,5500,-,724.25
3341,ICICIBANK,26/11/2021,30/12/2021,CE,870,1.7,1.7,1.25,1.4,1.4,4.25,15,179.72,0.28,31625,4125,-,724.25
3342,ICICIBANK,26/11/2021,30/12/2021,CE,880,1.6,1.6,1.05,1.1,1.1,1.1,6,72.71,0.11,9625,4125,-,724.25
3343,ICICIBANK,26/11/2021,30/12/2021,CE,890,0,0,0,1.85,1.85,2.95,0,0,0,1375,0,-,724.25
3344,ICICIBANK,26/11/2021,30/12/2021,CE,900,1.05,1.05,0.9,1,1,1,151,1870.65,2.02,644875,19250,-,724.25
3345,ICICIBANK,26/11/2021,30/12/2021,CE,910,0,0,0,11.3,0,2,0,0,0,0,0,-,724.25
3346,ICICIBANK,26/11/2021,30/12/2021,CE,760,15.05,16.8,10.7,11.45,10.8,11.45,3603,38303.86,652.51,3042875,345125,-,724.25
3347,ICICIBANK,26/11/2021,30/12/2021,CE,770,12.45,13.25,8.1,8.75,8.15,8.75,3249,34851.88,453.09,2557500,301125,-,724.25
3348,ICICIBANK,26/11/2021,30/12/2021,CE,780,9.9,10.45,6.5,7.05,6.5,7.05,2772,30040.05,310.35,2308625,286000,-,724.25
3349,ICICIBANK,26/11/2021,30/12/2021,CE,790,9,9,5.2,5.65,5.2,5.65,1010,11061.41,90.29,790625,-9625,-,724.25
3350,ICICIBANK,26/11/2021,30/12/2021,CE,800,7,7.05,4.25,4.65,4.55,4.65,3593,39785.58,262.58,4566375,785125,-,724.25
3351,ICICIBANK,26/11/2021,30/12/2021,CE,810,5,5,3.3,3.65,3.4,3.65,873,9773.6,50.56,578875,155375,-,724.25
3352,ICICIBANK,26/11/2021,30/12/2021,CE,820,4.6,4.6,2.7,2.95,2.7,2.95,921,10426.12,41.85,716375,-28875,-,724.25
3353,ICICIBANK,26/11/2021,30/12/2021,CE,830,3.5,3.5,2.15,2.35,2.2,2.35,603,6903.22,21.49,712250,16500,-,724.25
3354,ICICIBANK,26/11/2021,30/12/2021,CE,680,0,0,0,72,72,63.95,0,0,0,1375,0,-,724.25
3355,ICICIBANK,26/11/2021,30/12/2021,CE,690,52.65,52.65,49.25,49.45,49.45,57.55,8,81.42,5.52,6875,5500,-,724.25
3356,ICICIBANK,26/11/2021,30/12/2021,CE,700,48.9,51.05,38.8,40.3,38.8,40.3,745,7611.97,441.34,899250,206250,-,724.25
3357,ICICIBANK,26/11/2021,30/12/2021,CE,710,41,41,33.35,33.95,34.5,33.95,8,82.08,3.98,5500,5500,-,724.25
3358,ICICIBANK,26/11/2021,30/12/2021,CE,720,34.55,36.1,26.55,27.75,27.2,27.75,823,8482.16,334.46,225500,209000,-,724.25
3359,ICICIBANK,26/11/2021,30/12/2021,CE,730,36.25,36.25,21.5,22.4,21.85,22.4,2748,28510.76,927.71,844250,750750,-,724.25
3360,ICICIBANK,26/11/2021,30/12/2021,CE,740,24,27.1,17,18,17.45,18,3103,32450.04,877.02,1073875,754875,-,724.25
3361,ICICIBANK,26/11/2021,30/12/2021,CE,750,20,20,13.55,14.3,13.8,14.3,4406,46430.12,993.25,3262875,697125,-,724.25
3362,ICICIBANK,26/11/2021,30/12/2021,CE,600,0,0,0,125.55,0,127.6,0,0,0,0,0,-,724.25
3363,ICICIBANK,26/11/2021,30/12/2021,CE,610,0,0,0,118.35,0,118.65,0,0,0,0,0,-,724.25
3364,ICICIBANK,26/11/2021,30/12/2021,CE,620,0,0,0,121,121,109.9,0,0,0,2750,0,-,724.25
3365,ICICIBANK,26/11/2021,30/12/2021,CE,630,0,0,0,138,138,101.45,0,0,0,1375,0,-,724.25
3366,ICICIBANK,26/11/2021,30/12/2021,CE,640,0,0,0,98.3,0,93.25,0,0,0,0,0,-,724.25
3367,ICICIBANK,26/11/2021,30/12/2021,CE,650,0,0,0,103.95,103.95,85.4,0,0,0,20625,0,-,724.25
3368,ICICIBANK,26/11/2021,30/12/2021,CE,660,0,0,0,86.3,0,77.9,0,0,0,0,0,-,724.25
3369,ICICIBANK,26/11/2021,30/12/2021,CE,670,0,0,0,80.65,0,70.7,0,0,0,0,0,-,724.25
3370,ICICIBANK,26/11/2021,30/12/2021,CE,520,0,0,0,190.85,0,204.3,0,0,0,0,0,-,724.25
3371,ICICIBANK,26/11/2021,30/12/2021,CE,530,0,0,0,182,0,194.45,0,0,0,0,0,-,724.25
3372,ICICIBANK,26/11/2021,30/12/2021,CE,540,0,0,0,173.35,0,184.6,0,0,0,0,0,-,724.25
3373,ICICIBANK,26/11/2021,30/12/2021,CE,550,0,0,0,164.85,0,174.85,0,0,0,0,0,-,724.25
3374,ICICIBANK,26/11/2021,30/12/2021,CE,560,0,0,0,156.55,0,165.15,0,0,0,0,0,-,724.25
3375,ICICIBANK,26/11/2021,30/12/2021,CE,570,0,0,0,148.45,0,155.55,0,0,0,0,0,-,724.25
3376,ICICIBANK,26/11/2021,30/12/2021,CE,580,0,0,0,140.6,0,146.1,0,0,0,0,0,-,724.25
3377,ICICIBANK,26/11/2021,30/12/2021,CE,590,0,0,0,132.95,0,136.75,0,0,0,0,0,-,724.25
3378,ICICIBANK,26/11/2021,30/12/2021,CE,440,0,0,0,265.8,0,283.85,0,0,0,0,0,-,724.25
3379,ICICIBANK,26/11/2021,30/12/2021,CE,450,0,0,0,256.1,0,273.9,0,0,0,0,0,-,724.25
3380,ICICIBANK,26/11/2021,30/12/2021,CE,460,0,0,0,246.5,0,263.9,0,0,0,0,0,-,724.25
3381,ICICIBANK,26/11/2021,30/12/2021,CE,470,0,0,0,236.95,0,253.95,0,0,0,0,0,-,724.25
3382,ICICIBANK,26/11/2021,30/12/2021,CE,480,0,0,0,263,263,244,0,0,0,6875,0,-,724.25
3383,ICICIBANK,26/11/2021,30/12/2021,CE,490,0,0,0,218.15,0,234.05,0,0,0,0,0,-,724.25
3384,ICICIBANK,26/11/2021,30/12/2021,CE,500,0,0,0,208.95,0,224.15,0,0,0,0,0,-,724.25
3385,ICICIBANK,26/11/2021,30/12/2021,CE,930,0,0,0,9.35,0,1.35,0,0,0,0,0,-,724.25
3386,ICICIBANK,26/11/2021,30/12/2021,PE,990,0,0,0,284.9,0,264.55,0,0,0,0,0,-,724.25
3387,ICICIBANK,26/11/2021,30/12/2021,PE,470,0,0,0,1.65,0,0.05,0,0,0,0,0,-,724.25
3388,ICICIBANK,26/11/2021,30/12/2021,PE,960,0,0,0,257,0,235,0,0,0,0,0,-,724.25
3389,ICICIBANK,26/11/2021,30/12/2021,PE,970,0,0,0,266.25,0,244.85,0,0,0,0,0,-,724.25
3390,ICICIBANK,26/11/2021,30/12/2021,PE,980,0,0,0,275.55,0,254.7,0,0,0,0,0,-,724.25
3391,ICICIBANK,26/11/2021,30/12/2021,PE,910,0,0,0,211.75,0,186.45,0,0,0,0,0,-,724.25
3392,ICICIBANK,26/11/2021,30/12/2021,PE,920,0,0,0,220.65,0,196.1,0,0,0,0,0,-,724.25
3393,ICICIBANK,26/11/2021,30/12/2021,PE,930,0,0,0,229.6,0,205.75,0,0,0,0,0,-,724.25
3394,ICICIBANK,26/11/2021,30/12/2021,PE,940,0,0,0,238.65,0,215.45,0,0,0,0,0,-,724.25
3395,ICICIBANK,26/11/2021,30/12/2021,PE,870,0,0,0,117,117,148.85,0,0,0,2750,0,-,724.25
3396,ICICIBANK,26/11/2021,30/12/2021,PE,880,0,0,0,185.65,0,158.1,0,0,0,0,0,-,724.25
3397,ICICIBANK,26/11/2021,30/12/2021,PE,890,0,0,0,194.25,0,167.5,0,0,0,0,0,-,724.25
3398,ICICIBANK,26/11/2021,30/12/2021,PE,900,0,0,0,134,134,176.95,0,0,0,2750,0,-,724.25
3399,ICICIBANK,26/11/2021,30/12/2021,PE,820,83.7,96.8,83.7,96.8,96.8,96.8,4,50.18,5.08,68750,2750,-,724.25
3400,ICICIBANK,26/11/2021,30/12/2021,PE,830,0,0,0,75,75,113.25,0,0,0,4125,0,-,724.25
3401,ICICIBANK,26/11/2021,30/12/2021,PE,840,0,0,0,91,91,121.9,0,0,0,37125,0,-,724.25
3402,ICICIBANK,26/11/2021,30/12/2021,PE,850,114.85,126.35,114.85,126.35,126.35,126.35,5,66.72,8.29,13750,4125,-,724.25
3403,ICICIBANK,26/11/2021,30/12/2021,PE,860,0,0,0,112,112,139.7,0,0,0,2750,0,-,724.25
3404,ICICIBANK,26/11/2021,30/12/2021,PE,780,47.5,63.35,46.4,61.75,62.3,61.75,101,1158.78,75.56,446875,22000,-,724.25
3405,ICICIBANK,26/11/2021,30/12/2021,PE,790,54.85,66.8,54.85,64.5,64.5,80.85,32,374.33,26.73,60500,6875,-,724.25
3406,ICICIBANK,26/11/2021,30/12/2021,PE,800,66,78.85,65,78.85,78.85,78.85,49,587.27,48.27,545875,-19250,-,724.25
3407,ICICIBANK,26/11/2021,30/12/2021,PE,810,81.05,90,81.05,90,90,90,3,37,3.59,11000,-2750,-,724.25
3408,ICICIBANK,26/11/2021,30/12/2021,PE,740,21.9,35.5,20.6,33.65,35.5,33.65,1200,12647.32,437.32,706750,-92125,-,724.25
3409,ICICIBANK,26/11/2021,30/12/2021,PE,750,26.25,41.65,25.7,39.55,41.6,39.55,993,10684.46,444.15,2085875,-136125,-,724.25
3410,ICICIBANK,26/11/2021,30/12/2021,PE,760,32,48.75,31.95,47.25,48.75,47.25,220,2417.55,118.55,757625,-5500,-,724.25
3411,ICICIBANK,26/11/2021,30/12/2021,PE,770,43.75,56.55,38.6,54.05,56.55,54.05,187,2101.52,121.66,743875,20625,-,724.25
3412,ICICIBANK,26/11/2021,30/12/2021,PE,690,6.9,13.85,6.05,12.6,13.5,12.6,835,8034.37,112.31,210375,-72875,-,724.25
3413,ICICIBANK,26/11/2021,30/12/2021,PE,700,6.4,17.1,6.4,15.55,16.9,15.55,4064,39777.54,661.54,2208250,504625,-,724.25
3414,ICICIBANK,26/11/2021,30/12/2021,PE,710,10.5,20.65,10.05,19.1,20.3,19.1,1052,10487.79,217.64,401500,111375,-,724.25
3415,ICICIBANK,26/11/2021,30/12/2021,PE,720,13,25.05,12.8,23.3,25.05,23.3,1894,19242.86,492.26,921250,196625,-,724.25
3416,ICICIBANK,26/11/2021,30/12/2021,PE,730,19.6,29.5,16.4,27.9,28.8,27.9,2873,29747.98,910.24,1105500,262625,-,724.25
3417,ICICIBANK,26/11/2021,30/12/2021,PE,650,2.15,6.35,2.1,5.55,6.2,5.55,1270,11415.53,64.91,639375,323125,-,724.25
3418,ICICIBANK,26/11/2021,30/12/2021,PE,660,2.8,7.5,2.65,6.6,7.45,6.6,885,8085.65,54.28,375375,358875,-,724.25
3419,ICICIBANK,26/11/2021,30/12/2021,PE,670,3.95,9.25,3.3,8.1,9.15,8.1,725,6737.94,58.88,266750,229625,-,724.25
3420,ICICIBANK,26/11/2021,30/12/2021,PE,680,4.9,11.25,4.25,10.05,11.2,10.05,1593,15058.02,163.47,1091750,284625,-,724.25
3421,ICICIBANK,26/11/2021,30/12/2021,PE,610,0,0,0,21.65,0,4.2,0,0,0,0,0,-,724.25
3422,ICICIBANK,26/11/2021,30/12/2021,PE,620,2.5,3.2,2.5,3,3.2,3,3,25.69,0.12,4125,4125,-,724.25
3423,ICICIBANK,26/11/2021,30/12/2021,PE,630,2.5,4.35,2,3.75,4.2,3.75,193,1679.55,7.69,56375,55000,-,724.25
3424,ICICIBANK,26/11/2021,30/12/2021,PE,640,1.55,5.25,1.55,4.55,5.15,4.55,348,3078.92,16.52,67375,67375,-,724.25
3425,ICICIBANK,26/11/2021,30/12/2021,PE,560,0,0,0,10.35,0,0.9,0,0,0,0,0,-,724.25
