,Max,Min,Std,rsquared_lst,lambda
296,0.0002354555771325196,-0.0002517297853573946,0.00015645059830629452,0.9987844141358457,0.15000000000000002
297,0.0002272276948533064,-0.00026512624124738933,0.00016150392959679127,0.9987581418124943,0.15000000000000002
298,0.00019240912922428074,-0.0002534334519699293,0.0001481292748488119,0.9988696855383348,0.15000000000000002
299,0.00019966239585390627,-0.00027375152694553585,0.00015391653110087097,0.9987840055942673,0.15000000000000002
300,0.0001811585132826454,-0.00025103758611059405,0.0001349370854342496,0.9990057428313897,0.15000000000000002
301,0.00022031999955261523,-0.00026747332066885416,0.00015179738699706011,0.9986924768158112,0.15000000000000002
302,0.0002493149911910416,-0.0002766107937335919,0.00016712831287292156,0.9985036449177549,0.15000000000000002
303,0.0002523493757804335,-0.0002615644709243591,0.00016143583649227947,0.9986837879780879,0.15000000000000002
304,0.0002518393394493018,-0.00028509942520682594,0.00017739891636190367,0.9984327406538548,0.15000000000000002
305,0.00025205991942368975,-0.0002852297074351544,0.0001775164363429267,0.9984306726705618,0.15000000000000002
306,0.0002524609662343767,-0.00026806227689493613,0.0001701513920478882,0.9984544539849083,0.15000000000000002
307,0.0002988182647317935,-0.00039923914300181614,0.00022185580526073713,0.9973741677659642,0.2
308,0.00032609636751841555,-0.0003454786461319168,0.00021853262237774983,0.9977960336646257,0.15000000000000002
309,0.0003492371764838324,-0.0003378699482153636,0.00023452263328438845,0.9975797253378321,0.15000000000000002
310,0.0003502205470696973,-0.0003572693054749625,0.00023451209210719048,0.997482524085526,0.15000000000000002
311,0.0003714750927371886,-0.0003935649286175894,0.00025270310708598413,0.9974166712938608,0.15000000000000002
312,0.0003306453732699363,-0.0003716026527668479,0.0002224450923454128,0.9978455633849603,0.2
313,0.00031296852526533064,-0.0003648564603154856,0.0002208326745085506,0.9978128891245106,0.2
314,0.0003770687665117286,-0.00033424096766078177,0.0002281266689147406,0.9977364383204856,0.15000000000000002
315,0.0003982567664292734,-0.0004022898450235365,0.00025856796499464964,0.9969196299224938,0.2
316,0.00036334087921689436,-0.0003508500312002097,0.00023564300999548676,0.9974952931682746,0.2
317,0.000366508542160757,-0.0003815508536052746,0.0002409814525761405,0.9974354812589283,0.2
318,0.0003895851772460889,-0.0004281287704205822,0.00026860477805895936,0.9968959569561008,0.2
319,0.0003852454158456832,-0.00044089156818758087,0.0002713954468255336,0.9968892410128479,0.2
320,0.00036705579079249033,-0.00040803326360670626,0.0002595713358691901,0.9972323381811532,0.2
321,0.00039519116075420685,-0.000419259987477787,0.000280361506372826,0.9968381642955226,0.2
322,0.000374546715635415,-0.00044599023789920235,0.0002793600015727971,0.9968021089631952,0.2
323,0.0003956060699826969,-0.0004055958203780432,0.00027817301535989776,0.9967402750745019,0.2
324,0.00039978181937415803,-0.00042484224346642056,0.0002782462248659032,0.9969075479539652,0.2
325,0.00040011754564227764,-0.0004250492039545254,0.0002784653225049881,0.9969029818155519,0.2
326,0.0004004554343671179,-0.00042525620057242385,0.0002786858470306824,0.9968983781114833,0.2
327,0.00030380035551104585,-0.0003906263330943167,0.0002456840299151028,0.9974994334388311,0.2
328,0.00038289620581316184,-0.00043075606407229306,0.0002845381987047167,0.9967322132944758,0.2
329,0.00038055946349980054,-0.0004407761705003824,0.00029515010336352433,0.9964476214875667,0.2
330,0.0003853326690710949,-0.0004643161307145696,0.0003080334157555572,0.9960777758213696,0.2
331,0.0003856755091432916,-0.000464553725229566,0.0003082805151097787,0.9960718998692634,0.2
332,0.0003802299695205703,-0.0005758322145264548,0.0003456928527280895,0.9951103459624648,0.25
333,0.0003871585216675866,-0.0005598102417499582,0.0003294441510386525,0.9958125376291679,0.2
334,0.0003715876904275004,-0.0004739388516311945,0.0003071770775301401,0.9968131421888172,0.2
335,0.0004409241346375139,-0.0005788240090550106,0.00034388527104172134,0.9961813499092368,0.2
336,0.0004476658448884516,-0.0005898152648373973,0.0003575075725541606,0.9960792808713438,0.2
337,0.0005284507111626242,-0.0006290515480785726,0.0003858840206619815,0.9955397642422172,0.15000000000000002
338,0.0005390142707591764,-0.0006833672712017926,0.000412729459099537,0.9948279177001621,0.2
339,0.0004943465016080139,-0.0006733809521058901,0.00039318455717463015,0.9950423039365535,0.2
340,0.000535514170438157,-0.0006396892339063463,0.00039524545957262075,0.9953119347556539,0.2
341,0.0005253893943061626,-0.0005670729578002576,0.00036879594440874657,0.9957047778249953,0.2
342,0.0005265699740124477,-0.0005679281139210225,0.0003696045770107339,0.9956876305067889,0.2
343,0.0005661133761931752,-0.0005586571035491334,0.0003842213393894067,0.9954216293556674,0.2
344,0.0005493619561995349,-0.0005633245483375217,0.0003750439844183737,0.9955020536427472,0.2
345,0.0006047444758756153,-0.0006169826819616693,0.0004101638846913511,0.995027028559528,0.2
346,0.0005705862847350837,-0.0006362112602746528,0.0004012406737087925,0.9950659271124938,0.2
347,0.0005061793888256486,-0.0005842099197397377,0.0003641305396133884,0.9956295244514473,0.2
348,0.0005139182592114214,-0.000587086915142503,0.000372408869392236,0.9954224257231813,0.2
349,0.0004283726688832502,-0.0005532166611496134,0.0003484365547299269,0.9958908795108844,0.2
350,0.00048115956647584507,-0.0005288437137206998,0.0003576034030050093,0.9958903696737338,0.2
351,0.0005216950748476315,-0.0006092630352195406,0.00040666850045285337,0.9948988032169309,0.2
352,0.000530898736395639,-0.0006157391279557492,0.00040366071307452046,0.9951056128689979,0.2
353,0.0004959033691166667,-0.000591192529826548,0.0003864801208198342,0.9955271985844384,0.2
354,0.0005717065363880134,-0.000614344142599553,0.0004024709956942984,0.9954836497583299,0.2
355,0.000489288829362269,-0.0005708000819163745,0.00037584141345058043,0.9961008771924366,0.2
356,0.0005864707321313919,-0.0005884387623047403,0.0004073040654361861,0.995699227708184,0.2
357,0.0005885208732662396,-0.0006299387227659096,0.0004129759020010439,0.9955374870477783,0.2
358,0.000545377459607266,-0.0005953212954698216,0.0003997481513068052,0.9957311499685766,0.2
359,0.000565171301619303,-0.0005878084394745147,0.00040931605351405474,0.9953119838355364,0.2
360,0.0006092425326982994,-0.0005876762405351341,0.0004192798131623281,0.9952971399017899,0.2
361,0.000541759582433801,-0.0006085220042642506,0.0004127553337327712,0.9957554237392456,0.2
362,0.0005425103312538333,-0.0006095142089873936,0.00041342386379944837,0.995744292328022,0.2
363,0.0007293466938946835,-0.0007321317227512637,0.0004721063084732358,0.9950045001167818,0.15000000000000002
364,0.0006995644517364874,-0.0007044455100010716,0.00046519121777228274,0.995010052919599,0.15000000000000002
365,0.0007258860065989612,-0.0007747181354325433,0.0004928159938124689,0.994582082534648,0.15000000000000002
366,0.0007513437874043394,-0.0007650706900780963,0.0005114494350201639,0.9945097485781548,0.15000000000000002
367,0.0006598686769485767,-0.0007222070024705959,0.00048741456203323975,0.9951643556071939,0.15000000000000002
368,0.0007086988846559746,-0.000773981322837671,0.0004998709068333362,0.9948765787559823,0.15000000000000002
369,0.0006733328419020012,-0.0006941696815368302,0.00048216657185524097,0.9953697421995383,0.15000000000000002
370,0.0005807139757311192,-0.0006771002086668754,0.0004881993699244056,0.9955575075412172,0.1
371,0.0007091606002801528,-0.0007968601634056206,0.0005865529680477485,0.9929643204497302,0.1
372,0.0007971341151053221,-0.0009516078864100802,0.0006124641443877259,0.9927921941802177,0.1
373,0.0007019271071272456,-0.0008489349938244073,0.0005778539014220338,0.993415749857532,0.15000000000000002
374,0.0007652911703990269,-0.0008370120280520703,0.0005762507259028261,0.99396745956963,0.1
375,0.0008348314576266261,-0.0008812118116084446,0.0006065505520055874,0.9937312832200329,0.1
376,0.0007928509576120772,-0.0008943719863449214,0.0006384594045909841,0.9931763595161388,0.1
377,0.0007931022205312057,-0.0008571744220884914,0.0006661492324278185,0.9925478231767567,0.1
378,0.0008411483023666017,-0.0007921247703516763,0.0006186118443443312,0.9930088947677509,0.1
379,0.0008616196885932138,-0.0008706903952885925,0.0006333529350787785,0.9927315089177032,0.1
380,0.0009136065664693428,-0.000939471121232251,0.0006534848827702003,0.9925264349670676,0.1
381,0.0009055113706850221,-0.0009068652293322633,0.0006720577523317389,0.9928264147599597,0.1
382,0.000927919991381222,-0.0009138659432687952,0.0006652027118587904,0.9928045855877238,0.1
383,0.0008814367953728511,-0.0009604085667641875,0.0006646912248946944,0.9929157848099696,0.1
384,0.0008947885237636749,-0.001005471723444725,0.0007028355874197307,0.9925975204482159,0.15000000000000002
385,0.0010326816397160325,-0.0010266264674515645,0.0007044550550659472,0.9928375998698047,0.1
386,0.0010173713490693758,-0.0009966788702520124,0.0007088850501533204,0.9928546264809656,0.1
387,0.0010495845134694745,-0.0010145364293203387,0.0007011618733890247,0.992726597179048,0.1
388,0.0009842651476373561,-0.0009407424034034915,0.0006408702712361643,0.9934399105757697,0.1
389,0.0010131628579767961,-0.00093771419087333,0.0006581404198069676,0.9929769996802522,0.1
390,0.0010759911394971609,-0.0010509607997620431,0.0007033753193907695,0.9922517027940909,0.1
391,0.0010878533420607015,-0.0010315051992952151,0.0007101769607634089,0.9923857158324781,0.1
392,0.001132362249863985,-0.0011163187030664178,0.0007547198134339446,0.9916494629594322,0.1
393,0.0010576405069064416,-0.0010038175288839349,0.0007223382544052964,0.992244383316826,0.1
394,0.0010970694232344974,-0.0010599617701503485,0.0007667087772756254,0.991370440203174,0.1
395,0.0010974091172540118,-0.0010600607602694887,0.0007670546310060587,0.9913642876309176,0.1
396,0.0009165677368427553,-0.0009089020878720322,0.0007043848251226571,0.9922540588388291,0.1
397,0.0010262557551639511,-0.000884499257616051,0.000692033895229529,0.9925410274883505,0.1
398,0.0009958550497602158,-0.0009868477157232627,0.0006823966432711307,0.9925098053368944,0.1
399,0.0010540043293217594,-0.001041490026358502,0.0006981166346080255,0.9923820615728478,0.1
400,0.0009007181139563782,-0.0009381352884830652,0.0006595754548193595,0.9928230187577607,0.15000000000000002
401,0.0009260981610035588,-0.0009170518531880418,0.0006251857185469632,0.9937184411330333,0.1
402,0.0009242753959694816,-0.0008604353250856399,0.0006209281338787566,0.9937676871361066,0.1
403,0.000925065124762784,-0.0009060259093915269,0.0006069844389239606,0.9938010857464249,0.1
404,0.00091330911908339,-0.0008955818034460276,0.0006268894655273237,0.9935138084270835,0.1
405,0.0008436892569554941,-0.0007751524708000313,0.0005517809518578607,0.9946693325031538,0.1
406,0.0008866006468321082,-0.0008078841802404668,0.0005870811929755431,0.9940466685105148,0.1
407,0.0010095693027774993,-0.0009181053258776992,0.0006460250155489698,0.9930207774963214,0.1
408,0.0009146304778885951,-0.0008849665531826174,0.0005976728884640955,0.9938028084538142,0.1
409,0.0009082958921866158,-0.0008628791545215767,0.0005934363842977498,0.9938174200891849,0.1
410,0.000890635491598419,-0.0008350991733011086,0.0005916366465218559,0.9937182789559942,0.1
411,0.0008715746487613046,-0.000786419960336255,0.0005776572454764548,0.994054021587577,0.1
412,0.0008670143848597167,-0.0007855279348814997,0.0005780296345446721,0.994038829232178,0.1
413,0.0009155802826579136,-0.0008005017237253092,0.0005951692704832804,0.994053326609985,0.1
414,0.0009542054535460038,-0.0008631015062513644,0.0006173240737752966,0.9936009632139653,0.1
415,0.0009621718646879098,-0.0008500929383521462,0.0006252078982797813,0.9936491536022128,0.1
416,0.0009481403587574657,-0.0009011018182081851,0.0006228519662453176,0.9936239913005636,0.1
417,0.0007991900647547944,-0.0009147209397321401,0.0005911325466253536,0.9940912834126338,0.15000000000000002
418,0.0007901146157082818,-0.0008765965652108455,0.0005735099793588622,0.9943907390573401,0.15000000000000002
419,0.0008023303763514639,-0.00084179310932757,0.0005661102301520428,0.9944481292463335,0.15000000000000002
420,0.0008329945596354782,-0.0008796842884215162,0.0005896397389644561,0.9939327029924114,0.15000000000000002
421,0.0008347507311245654,-0.0008239144581716241,0.0005779820781875004,0.9943696882589251,0.15000000000000002
422,0.0008734742928656063,-0.0008472277086916218,0.0005863836557485185,0.9943737560708998,0.15000000000000002
423,0.0008733828598292237,-0.0008684538566176396,0.0005908212079550009,0.9944135278351273,0.15000000000000002
424,0.0008530040310796611,-0.0008895862668029855,0.0005978766956204538,0.9946486358139853,0.15000000000000002
425,0.0008944215080188729,-0.0008709564155645715,0.0005950975412098062,0.9945687818958938,0.15000000000000002
426,0.0008001150365049923,-0.0008442158674450799,0.0005649658650888722,0.9949875884740342,0.15000000000000002
427,0.0008145158457806079,-0.0008549705581110782,0.0005782685543839376,0.9948117676159381,0.15000000000000002
428,0.000826422572189141,-0.0008301857192897309,0.0005857352326153836,0.9946321384810195,0.15000000000000002
429,0.0007704267372650973,-0.0008588640116083384,0.0005798511660924297,0.9948812834679077,0.15000000000000002
430,0.0007808125418407395,-0.000816752133701356,0.0005706259981357071,0.9948467525818064,0.15000000000000002
431,0.0007621423037610839,-0.0008255085985390421,0.0005642350244392901,0.9948762651295868,0.15000000000000002
432,0.0007253938555829734,-0.0008155835282386802,0.0005483261633104518,0.9950641889182457,0.15000000000000002
433,0.000716376748463803,-0.0007775678324958152,0.0005335960450611239,0.9951045192580945,0.15000000000000002
434,0.0006865008864566898,-0.000797312141728004,0.0005581276514312122,0.9947425124063609,0.15000000000000002
435,0.0008077178543984802,-0.0008446095647859538,0.0006120161197134969,0.9939031650589557,0.15000000000000002
436,0.0008201617303955628,-0.0008711976663698327,0.0006011410799371484,0.9939580176325565,0.15000000000000002
437,0.0008211851361483963,-0.0008719883233578163,0.0006021265564284155,0.9939416104874359,0.15000000000000002
438,0.0008741445801142109,-0.0008261590477667939,0.0005824269206349368,0.9944791750014341,0.15000000000000002
439,0.0006805423572364988,-0.000820889374841885,0.0005665942516019306,0.9946152463720462,0.15000000000000002
440,0.000693840972239936,-0.0008357255931031506,0.0005619778860551647,0.994836813729837,0.15000000000000002
441,0.0005771707024146422,-0.0007670200481033548,0.000512060213527961,0.9954196727923155,0.15000000000000002
442,0.0006614653437111528,-0.0007612133574404958,0.0005358893459369737,0.9949935325220675,0.15000000000000002
443,0.000596306257218389,-0.0007270773743050431,0.0005190574295031901,0.995181658058013,0.15000000000000002
444,0.0005764444251193154,-0.0006680514323936307,0.00047919711168930255,0.9956238212232283,0.15000000000000002
445,0.0006410232729580794,-0.0006918021343243902,0.000493004659791832,0.9951274487734256,0.15000000000000002
446,0.000570381426211315,-0.0007053675574689982,0.00048088529097755473,0.9954145684714452,0.15000000000000002
447,0.0006289397974193118,-0.000741578468987085,0.0004937423400039023,0.9953608002715467,0.15000000000000002
448,0.0006022653412729156,-0.0007530415319053716,0.0004919305961828515,0.9953823679861716,0.15000000000000002
449,0.0006549467666979252,-0.0006434604217359172,0.00048542641591877225,0.9956077571868215,0.1
450,0.0005723025041966135,-0.000676513983731471,0.0004493621252777699,0.9957776079170488,0.05
451,0.00037255399977385514,-0.0004098412353690309,0.00031424810016581677,0.9976676409626123,0.05
452,0.0005302841645479393,-0.00048114681293985335,0.00036207628408940344,0.9971688983941847,0.05
453,0.0005242860539667786,-0.0005760123121760981,0.00038847275812331917,0.9967076574581677,0.05
454,0.00043787858737189943,-0.0004893843277855563,0.00034237952015225056,0.9974638518607913,0.05
455,0.00041889376805401973,-0.00043508376479080117,0.0003378017890827648,0.9975385408934667,0.05
456,0.00041895588136140437,-0.00043119099378489956,0.0003425612464329425,0.9975763902628484,0.05
457,0.0005915677408633762,-0.0005903629443775157,0.000436632387805235,0.9958804535785836,0.05
458,0.0005948356086456479,-0.0005575337152760295,0.00041423927354855263,0.9962701313270488,0.05
459,0.0005849909212571032,-0.0005345052978423403,0.0004102140934663854,0.996284276059688,0.05
460,0.0006562890373153097,-0.0005280037164018396,0.0004187783016031276,0.9960861745230326,0.05
461,0.000509094237035791,-0.000545977069373556,0.0003962419926154494,0.9964686604653717,0.05
462,0.0005090088534626747,-0.0005456438181104576,0.00039667766113835273,0.9964614102670916,0.05
463,0.0005144681918010071,-0.0005400077725480673,0.0003650618215397946,0.9967339193768007,0.05
464,0.0005185030334217064,-0.0005369663201918044,0.0003641085998651732,0.9965654870843624,0.05
465,0.0005264402638739327,-0.0004572453476280984,0.0003851190831060209,0.9961040711160533,0.1
466,0.0004923087633510502,-0.0004158636250042331,0.00038479944580757495,0.9963939640983567,0.1
467,0.0005058133853502247,-0.0005543440956204292,0.00034900779023971397,0.9970528108014662,0.05
468,0.0005784617947131405,-0.0004891470962315977,0.0003528057997933709,0.9970927640173216,0.05
469,0.000557527210817337,-0.0005238879663631122,0.0003602433199001585,0.9967453759518032,0.05
470,0.0004900414967517078,-0.0004276535559683696,0.00032325199305809353,0.9971863428147075,0.05
471,0.00047789303391798654,-0.00043522226375739687,0.0003268028436025935,0.9971323141309626,0.05
472,0.0003032668180191038,-0.0003652598833750912,0.00026614102211184714,0.9977915147715603,0.05
473,0.00031806714145597476,-0.0003978551536379313,0.00026945613918364205,0.9979003216717812,0.1
474,0.00043296518665215337,-0.0004751580186963104,0.0002889096012228772,0.9977628378892371,0.05
475,0.00032192665669312105,-0.0003935758924571587,0.0002868729042935624,0.9977629087865432,0.1
476,0.00030830641692584275,-0.0003752555421289074,0.00026508137634667276,0.9981099570366578,0.1
477,0.00039313481956585817,-0.00037286218214161414,0.00029657307991862685,0.9977042283196359,0.1
478,0.0002927670709531934,-0.0003794862059784739,0.00027540879487001057,0.9978611889350915,0.1
479,0.00034131295464292556,-0.0003925761238501267,0.0002898621828385315,0.9976254221989146,0.1
480,0.00036969046265391105,-0.00038699523357500244,0.0003052736834596041,0.9974824607049926,0.1
481,0.00037199821270984595,-0.00044180167392397416,0.00031854793840866997,0.9971488939839539,0.1
482,0.0004422377592126273,-0.0006057172392519917,0.0003624814300734556,0.9961250401203152,0.1
483,0.00045820993368502383,-0.0006466690321955367,0.0003689081223246806,0.9959651568055934,0.1
484,0.0004950891348973743,-0.0005624388925339315,0.00038047869170331026,0.9956191519963644,0.1
485,0.0005456930258650849,-0.00045580987090816183,0.0003924421128066015,0.9955376391655973,0.1
486,0.0005534262640617235,-0.0006103040608346343,0.00038720166350309496,0.9961226789127661,0.05
487,0.000594356103203058,-0.0005433843447172616,0.0003663328616393627,0.9965552289213121,0.05
488,0.000557887168616749,-0.0004942182289685259,0.00036561139928112824,0.9966411603497459,0.05
489,0.0006600546738385754,-0.0006100974925626323,0.000414454160678882,0.9956944716127777,0.05
490,0.0006362385575972023,-0.0006899293804636086,0.00047126715419956364,0.9944818968816346,0.05
491,0.0005783121076028378,-0.0006083791530511031,0.00042377587793811797,0.9950794272759598,0.05
492,0.0005781255154316931,-0.0005773205222432348,0.0003933331160629907,0.9956265953169461,0.05
493,0.0005982733111464787,-0.0005518824526015935,0.00039657527915469126,0.9955064679595238,0.05
494,0.0005387537827012952,-0.0004921075211809142,0.0003776684007568026,0.9958730753251646,0.05
495,0.0005324745296815957,-0.00046644952092051643,0.0003674492656072493,0.9959326513550073,0.05
496,0.0005269825735877238,-0.0004529748530769685,0.0003708957726589404,0.9958643937963688,0.05
497,0.000469478884638907,-0.0004356951059591598,0.0003424221540612963,0.9964874444557068,0.05
498,0.0005682994967196671,-0.0005305428354701095,0.0004096666190829388,0.9953212106258579,0.05
499,0.0006823132330127843,-0.0005383576556210838,0.00043481811412472606,0.9951410837704768,0.05
