Date,0,1,2,3,4,5,6,7
2020-01-20,0.015837108124404625,0.01624108163311657,0.016664254149952765,0.017107077286727928,0.017565824386732237,0.018526023508603672,0.020016792041619467,0.022291137272073405
2020-01-21,0.015398505773951422,0.015795712977760064,0.016211815754046184,0.01664726294951404,0.01709839570804366,0.018042764215779664,0.01950937165861917,0.021750477062192228
2020-01-22,0.015379090306336482,0.015772606353650655,0.016184617637078874,0.01661551148909021,0.017061599177412623,0.017994112228477264,0.01943730973252824,0.021599781889404836
2020-01-23,0.015187784542958957,0.01551072961666795,0.015860222728130546,0.016238014157708175,0.016642148995691143,0.017528514568086653,0.01900143517759697,0.02112106426349149
2020-01-24,0.015007618679302318,0.015265839205739071,0.015555377315405246,0.015879808038363984,0.016239638196889866,0.017073193755083486,0.01858326341391084,0.02073733648856138
2020-01-27,0.014465308680888104,0.014674586083004051,0.014917918806512276,0.015200844964422915,0.015526599662455367,0.01632571765132362,0.017911867281127952,0.020050541026188348
2020-01-28,0.014825015187686084,0.015042979800572403,0.015296346297456548,0.015590846493500687,0.015929799943432653,0.016760666280415237,0.018406349303198,0.02056071422373998
2020-01-29,0.014245379188660858,0.014413734922936594,0.014616983624613174,0.0148625918046531,0.015156706771011186,0.01592376345564028,0.01760673369130602,0.01973735984532641
2020-01-30,0.014291998180341488,0.014462653720624625,0.014668691235091558,0.014917688113551784,0.015215889015558991,0.015993757733441447,0.017701467733658657,0.019888995428079252
2020-01-31,0.013235674026053228,0.013453637120718436,0.013707157291365513,0.01400205343741469,0.014341766162993902,0.0151760173420145,0.016836970044464702,0.01917302554410765
2020-02-03,0.013696274621677471,0.013864860186579907,0.01406838756214091,0.014314338023802846,0.01460887541768777,0.015377127803281123,0.017063493131174348,0.01922136322666851
2020-02-04,0.014370748646771955,0.014575345838264626,0.014813340505525302,0.015090208461926278,0.015409199071847743,0.016192805073655916,0.017754371274233474,0.019979309789872085
2020-02-05,0.014619166029651937,0.014841086768222291,0.01509902562729671,0.0153988090653805,0.01574380552705857,0.016589329681824472,0.018263381428652206,0.020446288644727362
2020-02-06,0.014647895728422922,0.014862802894278514,0.01511259486886155,0.015402917326719308,0.015737037092284755,0.01655596403655604,0.01817771261499015,0.02029955574112708
2020-02-07,0.01409527786026779,0.014305917464005573,0.014550844804678473,0.014835646510533384,0.01516359810001404,0.01596833404567021,0.017567170409786663,0.019756613974363887
2020-02-10,0.013916513903952963,0.014127739889665442,0.014373351642111265,0.014658954553528801,0.014987838280406396,0.015794920609195576,0.017398819280306916,0.019604027982102236
2020-02-11,0.01429752909479739,0.014507917577418303,0.014752496654734808,0.015036817826647307,0.015364114112346715,0.01616675001954314,0.017758770718372327,0.019891394996397756
2020-02-12,0.014576571539029193,0.01479305982009502,0.01504462793911921,0.015336933006368606,0.015673225450060103,0.01649695858222149,0.018125480146410654,0.020207628245828793
2020-02-13,0.014577236622165844,0.014750745099692224,0.014960088118251079,0.015212889371256826,0.015515383540440167,0.016303114526029908,0.018024581861510628,0.020050072041218808
2020-02-14,0.014324015983051499,0.014494523252367641,0.01470026862078495,0.014948760046108008,0.015246148426239572,0.01602086427601573,0.017715695962019676,0.019754762552581205
2020-02-17,0.014363866964309954,0.014532537698699255,0.014736074192971784,0.014981910546914572,0.01527614258500066,0.016042765874847445,0.017720820261331732,0.019764795173986903
2020-02-18,0.014148926891822783,0.01431392916126552,0.01451304389913174,0.014753547552996625,0.015041409588294006,0.01579150823849122,0.01743388350492487,0.019447185386061404
2020-02-19,0.01425556920015939,0.014417332588394657,0.01461256696886868,0.01484842515646463,0.015130788000834589,0.015866890424091964,0.017480753828754553,0.019511827045048696
2020-02-20,0.013925231407284421,0.01404998724841699,0.014206487413034784,0.014403240502043842,0.014648606926493123,0.015330975350422792,0.01699765144051928,0.01897460783170682
2020-02-21,0.013643184052679518,0.013736653967551625,0.013858643653353896,0.014018435642406258,0.014226302433573415,0.014844868226359418,0.016539525807288805,0.01848461456192807
2020-02-24,0.012490967610983734,0.012591187048575448,0.01272196778574128,0.012893249599446781,0.01311602644813189,0.013778755773357527,0.015592949468555481,0.017622049290947142
2020-02-25,0.012283644327192826,0.01238587856554899,0.012519268478173506,0.012693936805848929,0.012921070920951027,0.013596472990573559,0.015443091977356741,0.017417022240715632
2020-02-26,0.011838090875075613,0.01197916443351722,0.012156041345130464,0.012378277082720077,0.012655224510236141,0.01342431433967339,0.015295258804479274,0.01728470353601945
2020-02-27,0.011064030632211619,0.01121241111821968,0.011398410197732495,0.011632049053688078,0.011923119613161432,0.012730929867550561,0.014692562802136419,0.016668589731666697
2020-02-28,0.009550171188049107,0.009799943697169772,0.010089944053274704,0.01042657600557548,0.010813423167629893,0.011758856690137525,0.013616554651338039,0.01578628608444426
2020-03-02,0.009316492984351181,0.009576456790221349,0.009878350747604927,0.010228875514129208,0.010631810887777138,0.011617190758216694,0.01355697475834807,0.015892003430834294
2020-03-03,0.007483734330010166,0.007772632663568529,0.008108163534999466,0.008497793666663834,0.008945751841617068,0.010041591219299168,0.01220084248951336,0.01483867919178302
2020-03-04,0.007426051463696552,0.007878063914831833,0.00836708509472686,0.008895529300627923,0.00946062142302053,0.010699238936729225,0.012754633578690937,0.0156864387906806
2020-03-05,0.00670683498732941,0.007046002719066828,0.007426073006921542,0.00785166127479184,0.00832333571719546,0.009414502527387136,0.011384753610075784,0.014113928527806754
2020-03-06,0.005869369210037369,0.006324763709252543,0.00677862429354999,0.007231445826922259,0.00767995441956771,0.008564245857978589,0.009845000058536415,0.012113691316472677
2020-03-09,0.005061993773804729,0.005388747567928433,0.005712507035090235,0.006033465592294972,0.006349138203232116,0.006964076481258401,0.007832629161030662,0.009261374485611172
2020-03-10,0.006565030391524347,0.007002205054963028,0.007433592812688402,0.007859300426437277,0.008275875228447978,0.00908023159581927,0.01019489317453079,0.0119192539473265
2020-03-11,0.0064583209153753485,0.007084196453285882,0.0076845170264306165,0.008257961055986661,0.008798345475393765,0.0097715358993445,0.010907573672396184,0.011560577119419574
2020-03-12,0.00574874011269183,0.006350576751252945,0.006934030887466552,0.007498360269024298,0.008038063880945044,0.009037812160968169,0.010295028231000244,0.011573829804622973
2020-03-13,0.006417489373534729,0.007231678562025987,0.008014837772686842,0.008765436859959952,0.009475591430259916,0.010764461244681445,0.01230125323093735,0.013383521380437052
2020-03-16,0.004731367066491994,0.00532639384306261,0.005921067057737659,0.00651352065838753,0.00709643866224912,0.008218817648863903,0.00969881566551558,0.010934460125120705
2020-03-17,0.0063159215687605685,0.007250049146559856,0.00815289542367574,0.009023073754764938,0.009851848601619112,0.011375195444457434,0.01325337720923768,0.014949276129682831
2020-03-18,0.006498011714303878,0.007614157409997269,0.008684723291887186,0.009707352228979796,0.010671017546289324,0.012406476851820308,0.014432252982080757,0.015596204679013154
2020-03-19,0.005605344834083439,0.006838151155317371,0.00801829288036826,0.009142968424969061,0.010199832004183229,0.012092716866752284,0.014268451897769097,0.015310101074156618
2020-03-20,0.0038552500183783034,0.004910761157784355,0.005924496402874194,0.006894340100716642,0.007809960017691631,0.009464854455652594,0.011415933132563783,0.012656283154867498
2020-03-23,0.003596907318153597,0.004458995651636419,0.005293417524815713,0.00609899604326139,0.006867755860974295,0.008286044172128124,0.010051404436261804,0.011743014787124945
2020-03-24,0.0045247179337433024,0.005379726363511042,0.006205785148753626,0.007001598144122045,0.0077591470812675145,0.00915018982201922,0.010860846012888267,0.012379789557820181
2020-03-25,0.004108259189999977,0.005073879304417009,0.0060046017423550785,0.006898774651799652,0.007747184314795652,0.009295436118705341,0.01116875916822177,0.012652638090117435
2020-03-26,0.0037310169378086955,0.004694850353866034,0.0056251680216652805,0.006520433638087228,0.007371545154214218,0.008930537488163082,0.01083546576838608,0.01245510863128374
2020-03-27,0.0029632213695025555,0.0037582364690075115,0.004531359035275656,0.005281812990587595,0.006002503619148489,0.007347845395053704,0.009072266583550578,0.011013030127604045
2020-03-30,0.00282592872477673,0.0037066042300434587,0.004563494356045361,0.005395779263249079,0.006195633344632828,0.007690745422175557,0.009613378871502043,0.011812284384900867
2020-03-31,0.002892683742184883,0.0036415586424848323,0.004376357894339822,0.005096909388750556,0.0057970002759154884,0.007131869638391734,0.008930484617137635,0.011446863637268712
2020-04-01,0.0029608448089847444,0.003599346443231073,0.004227692109739951,0.004845892595873508,0.005448783230892686,0.006605967751416947,0.008188612991441857,0.010528099496821347
2020-04-02,0.002794118550644105,0.0034852083573631773,0.004162989147439185,0.004827274854729904,0.005472309129596786,0.006700877829815377,0.008352205022994816,0.01064084586984225
2020-04-03,0.002936919450249542,0.0035981839416153252,0.004246615099095713,0.004882026478590942,0.005498903089638137,0.006673431599687793,0.008250866601984,0.010430370201819639
2020-04-06,0.0033525729020026027,0.004087050170299665,0.004803591774399006,0.0055016764155255,0.006174914250526728,0.007441463834122572,0.009095548368840772,0.011129363921032545
2020-04-07,0.003338558867683847,0.004185566962692913,0.005008193483709733,0.005805521611501274,0.006569917029851227,0.007992328228987225,0.009801399189142898,0.011758076103191684
2020-04-08,0.0031172785704060985,0.004042290732155507,0.0049395683282735525,0.005808015583459641,0.006639215618279765,0.008181183863068889,0.010127375927921026,0.012147825160316289
2020-04-09,0.002688220926516119,0.003574110022681598,0.0044378734191692915,0.005278840374049076,0.006089268497222827,0.007611830087945207,0.00959379467669276,0.011995130916360841
2020-04-10,0.0026919589824677057,0.003577633830894218,0.004441191728214999,0.005281962409484239,0.006092205628094538,0.0076144345141103825,0.009596012107789834,0.011997137727848606
2020-04-13,0.002924673501130584,0.003874027331361954,0.004796858605022172,0.0056922086135768185,0.006551578554011256,0.008154179895159624,0.010203289213527297,0.012481119410736735
2020-04-14,0.002631067395337486,0.003549781814390196,0.004446879776877327,0.0053217792689677496,0.0061665465768266925,0.007759252331507233,0.00985004596309727,0.012480148341893038
2020-04-15,0.0023498466619713797,0.0030517149935275663,0.003759966362108706,0.004473546705553194,0.0051849844397227965,0.006589752494724814,0.008566590222939117,0.011135590785847117
2020-04-16,0.0024516950541198027,0.0031807343010197484,0.0038959982290825423,0.00459731339929851,0.0052786266469820806,0.006577395509517782,0.008326463092244718,0.010768725808952162
2020-04-17,0.0023516961646040044,0.003127636546744854,0.003889039475622129,0.00463573096516532,0.00536127736277809,0.006744881304696887,0.008609775603312816,0.011222209344820447
2020-04-20,0.002432565562536501,0.0031521140684527896,0.003859994097715258,0.00455619907589401,0.005234893097880049,0.006536661392400292,0.008314275642354818,0.010927413293991606
2020-04-21,0.002334183544195345,0.0029976535484011954,0.0036505626672228703,0.004292921773386166,0.004919364033882309,0.006121725263474265,0.007766077311926911,0.010196402716118894
2020-04-22,0.002533720782261245,0.003248563097376353,0.003950821047684808,0.004640403443113353,0.005311441356618173,0.0065944494442058965,0.00833402736776373,0.010825787100549086
2020-04-23,0.0026201964874211295,0.003316564248095663,0.003999299263129127,0.004668195466445917,0.005317437017172202,0.006553101559939774,0.008211157094935917,0.0104941279357256
2020-04-24,0.002633650232458082,0.0033346943872542556,0.004020861625263952,0.004691846128586925,0.005341710274898277,0.0065737698657980514,0.00821227850522202,0.010389421426820991
2020-04-27,0.0026836076489753433,0.0034694583362241196,0.004236708085961133,0.004984849891154712,0.00570708976970645,0.007068322055183554,0.008853823075121253,0.011092078399548275
2020-04-28,0.002483762974720534,0.0032302111663279343,0.003958327875503681,0.004667574928587562,0.005351451406626163,0.006637583090277635,0.00831590660943976,0.01037222935603542
2020-04-29,0.002360914055942402,0.0031431282469659982,0.003906396462305124,0.004650177285576609,0.00536767727228335,0.006718159107288707,0.00848392487867608,0.010666525172983027
2020-04-30,0.002335830114928765,0.003137257493246219,0.003920800428407395,0.004686034557909537,0.005426109207813654,0.006825531089740031,0.008675315984167015,0.011072050084259558
2020-05-01,0.0023129385594912455,0.0030656178775316234,0.003802397659511819,0.004522955945115641,0.00522092318197024,0.006544487403838645,0.008305637346251116,0.010650898423580454
2020-05-04,0.0022103709610644395,0.0030040145349071318,0.00378004777560232,0.0045380590982288666,0.005271271667157573,0.006658140185977532,0.0084926385659201,0.010876694586576752
2020-05-05,0.0022564955907505985,0.003087389825225745,0.0038989928920743974,0.004690800994462424,0.005455657918336687,0.00689879914533173,0.008796663269705185,0.011202826795007989
2020-05-06,0.002071277312196265,0.0029918401313689114,0.003890213600745679,0.004765769903833969,0.005610521970003224,0.007200974677342764,0.009281924704089006,0.011861957509468335
2020-05-07,0.0016200547528752302,0.0025001991409038665,0.003358550822846168,0.004194460270567746,0.0050002496592574525,0.006514907062475206,0.008489116609331882,0.010895163593047263
2020-05-08,0.0018187509105095576,0.002724216231030266,0.003608684450100555,0.0044716087990809145,0.005305192713330548,0.0068781166617184475,0.008946992326875458,0.011571814113964407
2020-05-11,0.002155978197348918,0.002970133475527194,0.0037893848093233443,0.00461212446432447,0.005429297644093233,0.007031441406821565,0.009246493708851632,0.011852460006539098
2020-05-12,0.0017854115762199058,0.0026641258557749264,0.0035233462667131066,0.004362617646965231,0.005174437254348158,0.006710010118493315,0.008741272539134995,0.011381407579356503
2020-05-13,0.0018051958980446342,0.002649092252431276,0.0034752604066439693,0.004283348032069333,0.005066220994866089,0.006551206432836687,0.008528424199447646,0.011168370174777856
2020-05-14,0.0016512989705357584,0.0024732631252926338,0.003276634492767938,0.004060956804206699,0.004819186226513533,0.006251891782329988,0.00814244533928675,0.01057447337024571
2020-05-15,0.0016792127964136913,0.0025322675495445396,0.0033661991891914406,0.004180548972177817,0.004968019073277957,0.006456702743379311,0.008423371406877211,0.010965582080431677
2020-05-18,0.001973859324261064,0.0029078891401832785,0.0038203489435389287,0.004710682608809899,0.005570854317018245,0.007194327411617435,0.009330870726307769,0.012048036611851026
2020-05-19,0.0016693656074368499,0.0025886607343455215,0.0034883203304611893,0.004367933133230528,0.005219704550099374,0.006834030459522078,0.008979307562712924,0.011821204433006077
2020-05-20,0.0017111165274809048,0.002633186001344781,0.0035337891553043344,0.004412362311451021,0.005260960222505093,0.006861863925184689,0.00896646024512758,0.011630724370537915
2020-05-21,0.0017306250199341303,0.0026358791881606197,0.0035202685146678014,0.004383257549716177,0.0052170610405242734,0.006790939060540971,0.008862747087731077,0.011500513211564117
2020-05-22,0.0016902297771249908,0.0025671478224354866,0.003424204191451126,0.004260910095746612,0.005069749127863163,0.006597977306346606,0.008614254011222636,0.011206263378629705
2020-05-25,0.0016982653913354198,0.0025749994670161494,0.0034318724714200166,0.004268395485923782,0.005077053502352907,0.006604925532397846,0.008620689865472167,0.011211818347709665
2020-05-26,0.0017366599883082215,0.0026506456352129795,0.003545543846836016,0.004420983005599996,0.00526924492435496,0.00687873909762253,0.009023209967548906,0.011894476038506768
2020-05-27,0.0018991242999512187,0.002775820710843896,0.0036358226698233256,0.004478911514339774,0.0052977998370160595,0.006858299641386734,0.008958250847505941,0.011882071948605522
