Date,lambda,a_lst,b_lst,c_lst,rsquared_lst,rmse
2019-11-27,0.25,0.01466880861875629,-0.0018304583025542743,0.00032910811282437316,0.992442710931355,2.857017518918906e-08
2019-11-28,0.25,0.014694087716076361,-0.0018208468976520197,0.00032721256713890107,0.9923127877312037,2.890984101524128e-08
2019-11-29,0.15000000000000002,0.01132253667420794,-0.0058891284070886896,0.0013456918557595643,0.9949921963658725,1.9973648121370313e-08
2019-12-02,0.1,0.003912421407146496,-0.015845589570328146,0.004290640873228915,0.9960789800011012,2.1802675758896144e-08
2019-12-03,0.2,0.012088553273710754,-0.0037306485679372385,0.0007597416568910632,0.9949579722162262,2.5089419206856204e-08
2019-12-04,0.15000000000000002,0.009686115752371677,-0.007320388976281511,0.0017161096694783074,0.9964244499382723,1.8572680204033678e-08
2019-12-05,0.15000000000000002,0.009661472113407663,-0.007670106627042213,0.0018144834545772166,0.997892879017897,1.1250249550231168e-08
2019-12-06,0.15000000000000002,0.010004918639156805,-0.0076768566337004455,0.0018233428504770771,0.9961649807511713,1.9960215056526046e-08
2019-12-09,0.15000000000000002,0.010562283076310821,-0.006989381047970221,0.0016410825184194917,0.9962182979066956,1.7725050269702617e-08
2019-12-10,0.15000000000000002,0.010804536875947564,-0.007014164783866555,0.0016614280637550476,0.9972524256062525,1.2170892710198845e-08
2019-12-11,0.2,0.013023789316265263,-0.0036674651355893227,0.000756977580819827,0.9967148194566332,1.4148361278277545e-08
2019-12-12,0.05,-0.02117463543828943,-0.056797270459024385,0.01961216212502609,0.9975292329721223,1.2055625300638738e-08
2019-12-13,0.15000000000000002,0.0097773905892726,-0.007766160270386992,0.0018646266873185782,0.9986462590030497,6.63812760395269e-09
2019-12-16,0.05,-0.023334534556087944,-0.059620783251521536,0.020662279251506516,0.9972355992414209,1.4409222728149562e-08
2019-12-17,0.05,-0.024679745125412544,-0.06183568346747004,0.021560825327985145,0.9973560771688712,1.4033570137282457e-08
2019-12-18,0.05,-0.03214652236059973,-0.07432008608681417,0.02655194608738015,0.9972561623541487,1.657884864328336e-08
2019-12-19,0.05,-0.03286714791823164,-0.07530295633518114,0.02688486872147869,0.996846816448181,1.9712077052971908e-08
2019-12-20,0.05,-0.03395219773803351,-0.07736831523065818,0.027846165641277232,0.9972191814143143,1.682666883391732e-08
2019-12-23,0.05,-0.02702617044095995,-0.06593044300170764,0.023059541961465257,0.9988593711052725,6.687680546648732e-09
2019-12-24,0.05,-0.030823621822177794,-0.07177662476703284,0.02549068271682156,0.9978950339154873,1.2627242916283632e-08
2019-12-25,0.05,-0.03048219500457261,-0.07124787662543591,0.025278541685145983,0.9978681394557571,1.2727451268718432e-08
2019-12-26,0.05,-0.027876456412750023,-0.06702348941447439,0.023571632015947364,0.9965204629244575,2.0072266257077462e-08
2019-12-27,0.05,-0.032722834805053475,-0.07376137405595923,0.026041419361755358,0.9967870687451412,2.162523803634915e-08
2019-12-30,0.05,-0.03887918554073452,-0.08334903064289606,0.029777730432288985,0.9978337543790115,1.650276155602959e-08
2019-12-31,0.05,-0.04994631895474927,-0.10148536857733759,0.03710143652225267,0.9917523287887114,7.233501292862288e-08
2020-01-01,0.05,-0.04962298617913738,-0.10098708675992618,0.03690206489419434,0.991681560753816,7.267832645889858e-08
2020-01-02,0.05,-0.03881845698712302,-0.08326785222263844,0.02982268156031423,0.9944231156036409,4.147952692580181e-08
2020-01-03,0.1,0.0001389058301556334,-0.019970167594544744,0.005636638842917933,0.9949874612164197,3.361481274368306e-08
2020-01-06,0.05,-0.024727005900991583,-0.05902720797826433,0.01975491219051581,0.995985774674338,2.7340982358202584e-08
2020-01-07,0.1,0.0006970522872278284,-0.01924499113641688,0.005326768251957638,0.9958469732315075,2.966318075469763e-08
2020-01-08,0.05,-0.02693220526831136,-0.06290016682351135,0.0210856489850276,0.9964837862991386,2.6857547630070754e-08
2020-01-09,0.1,0.0006753952213305117,-0.019802159079442,0.005520866180573132,0.9956223121127545,3.151981847331114e-08
2020-01-10,0.1,0.0017518288465234871,-0.018187110328220783,0.005031265274462269,0.996089716676603,2.5036093838778135e-08
2020-01-13,0.1,0.0016370426769305793,-0.018713694212128297,0.005215489642666889,0.9978659717943748,1.3733873143143445e-08
2020-01-14,0.15000000000000002,0.008723627779326407,-0.008385784536197285,0.0019959687772700425,0.9970290490825696,1.825044302496333e-08
2020-01-15,0.15000000000000002,0.008854311222894463,-0.00807165196250386,0.0019186440102767098,0.9966274099367187,1.9391843071208116e-08
2020-01-16,0.1,0.0022412595639407437,-0.017606802111728097,0.0048823935503410736,0.99747176809119,1.491843699848261e-08
2020-01-17,0.15000000000000002,0.00812251632468293,-0.009046604627027579,0.0021695460200364704,0.9987688808265335,8.312915192414647e-09
2020-01-20,0.15000000000000002,0.008276587112858832,-0.008920043103149158,0.0021349338477570316,0.9986347951668315,9.102553878074903e-09
2020-01-21,0.15000000000000002,0.007966230095636882,-0.008769119338498256,0.002098273322083311,0.9976725867071089,1.5042945151085045e-08
2020-01-22,0.15000000000000002,0.0079912188732565,-0.008732055097438435,0.0020981168152612176,0.9979390697432917,1.2800922467297385e-08
2020-01-23,0.2,0.011115437262232691,-0.004402281443442249,0.0009178665942747833,0.9963892417377423,2.074981756795445e-08
2020-01-24,0.25,0.012625596761673765,-0.002369627942184963,0.00043326406159140823,0.9966053749279388,1.8415885986929472e-08
2020-01-27,0.3,0.012969680584895171,-0.0013788418489522661,0.00022472955469418193,0.9937443588502737,3.294794582748347e-08
2020-01-28,0.3,0.013265662137396063,-0.0014390261939569884,0.0002350759913886764,0.9946701964748348,2.968444440455543e-08
2020-01-29,0.35000000000000003,0.013278689622536984,-0.000828129622605993,0.00012130118771928603,0.9925490159680016,3.875031998726995e-08
2020-01-30,0.35000000000000003,0.013312200558761391,-0.0008396161798665885,0.00012292355454869756,0.9942357903743387,3.103636038240238e-08
2020-01-31,0.3,0.011679430955588668,-0.0014356596802668825,0.0002333488633374281,0.9942188135657399,3.42184868731825e-08
2020-02-03,0.35000000000000003,0.012727817349848417,-0.0008314673935687215,0.0001218035482592869,0.9931797128988636,3.582752207419681e-08
2020-02-04,0.3,0.012909910266003542,-0.0013493626228715753,0.00021920535784892078,0.9945119236944534,2.893236318280633e-08
2020-02-05,0.3,0.013029838573419345,-0.0014713909555183306,0.0002406764066712763,0.9955014360390178,2.58504341042948e-08
2020-02-06,0.3,0.013108779102878094,-0.0014253656399938002,0.0002331216539935113,0.9959263686936758,2.2001459160669723e-08
2020-02-07,0.3,0.012588750184615189,-0.001394410708639401,0.0002273190665165629,0.9949766550260042,2.709811390236809e-08
2020-02-10,0.3,0.012405465363960755,-0.0014001126424853165,0.0002282654558679062,0.9965586119821452,1.8697501131195526e-08
2020-02-11,0.3,0.012791018478318521,-0.0013972201043139527,0.00022827171983671513,0.9965128161850795,1.8386340923393092e-08
2020-02-12,0.3,0.01302395155157751,-0.0014418968241698684,0.00023639060566156214,0.996540008238307,1.8592905410413915e-08
2020-02-13,0.35000000000000003,0.013577551289447973,-0.0008632555048490957,0.00012717238817738156,0.99593385011838,2.112550634869791e-08
2020-02-14,0.35000000000000003,0.013341891377414726,-0.0008482491165832176,0.0001248430870131334,0.9961756138943999,1.950352318497001e-08
2020-02-17,0.35000000000000003,0.013392151101117186,-0.0008403029585462433,0.0001236479728300135,0.9957952028206916,2.1182759986713952e-08
2020-02-18,0.35000000000000003,0.01319833121972096,-0.0008223549045359982,0.00012098453389099544,0.9954307756314154,2.2141700044494155e-08
2020-02-19,0.35000000000000003,0.013323980914848042,-0.0008060062269584138,0.0001184346870497424,0.9950875374860372,2.3358485159420685e-08
2020-02-20,0.4,0.013332437299082133,-0.00047810533708268906,6.355841278968156e-05,0.9928889652552308,3.1885298246670976e-08
2020-02-21,0.45,0.013269367521445887,-0.00028143441780114806,3.403992643225974e-05,0.9919100192928516,3.390605897047575e-08
2020-02-24,0.45,0.012089865801619776,-0.0003025973671811134,3.664176053975502e-05,0.9863641753321577,6.47792169787715e-08
