Date,Open,High,Low,Close,Adj Close,Volume,mvAverageStrategy_T1,mvAverageStrategy_T2,trading_signal,liquidatePosition,deltacal,Stock_BUY_Sell,Position,Realised_PNL,MTM,AvgPrc
2011-03-16,128.149994,128.570007,125.279999,126.18,102.404564,468670300,131.5309997,131.92400003333333,-1.0,1.0,131.13119796,-0.0,-20.0,-1242.6062992142888,-360.83357878571496,108.13832106071428
2011-03-17,128.0,128.389999,127.099998,127.849998,103.759865,254303700,131.2940002,131.92000019999998,-1.0,1.0,128.70360000000002,-0.0,-20.0,-1242.6062992142888,-394.2335387857147,108.13832106071428
2011-03-18,128.839996,128.880005,127.510002,127.760002,104.137306,230435400,130.7909995,131.76800003333332,-1.0,1.0,130.40699796,-0.0,-20.0,-1242.6062992142888,-392.43361878571477,108.13832106071428
2011-03-21,129.350006,130.009995,129.199997,129.740005,105.751198,153992600,130.2289992,131.6799998,-1.0,1.0,130.31520204,-0.0,-20.0,-1242.6062992142888,-432.0336787857145,108.13832106071428
2011-03-22,129.720001,129.889999,129.169998,129.289993,105.384369,129538600,129.7579993,131.57933323333333,-1.0,1.0,132.3348051,-0.0,-20.0,-1242.6062992142888,-423.0334387857147,108.13832106071428
2011-03-23,128.929993,130.0,128.320007,129.660004,105.685966,148603100,129.5890005,131.53233360000002,-1.0,1.0,131.87579286000002,-0.0,-20.0,-1242.6062992142888,-430.4336587857142,108.13832106071428
2011-03-24,130.399994,131.089996,129.669998,130.899994,106.696693,159129800,129.25999960000001,131.443,-1.0,1.0,132.25320408,-0.0,-20.0,-1242.6062992142888,-455.23345878571445,108.13832106071428
2011-03-25,131.240005,131.869995,130.889999,131.300003,107.022713,155642800,128.9870001,131.3459999,-1.0,1.0,133.51799388,-0.0,-20.0,-1242.6062992142888,-463.2336387857149,108.13832106071428
2011-03-28,131.580002,131.919998,130.940002,130.979996,106.761917,109762400,129.08299929999998,131.3003329,-1.0,1.0,133.92600306,-0.0,-20.0,-1242.6062992142888,-456.8334987857147,108.13832106071428
2011-03-29,130.869995,131.899994,130.440002,131.860001,107.479202,129798800,129.129,131.2663327666667,-1.0,1.0,133.59959592,-0.0,-20.0,-1242.6062992142888,-474.4335987857148,108.13832106071428
2011-03-30,132.550003,133.160004,132.360001,132.770004,108.220932,135835000,129.2219993,131.1953326,-1.0,1.0,134.49720102,-0.0,-20.0,-1242.6062992142888,-492.6336587857145,108.13832106071428
2011-03-31,132.600006,132.960007,132.449997,132.589996,108.074211,132537100,129.5519996,131.14299953333332,-1.0,1.0,135.42540408,-0.0,-20.0,-1242.6062992142888,-489.033498785715,108.13832106071428
2011-04-01,133.410004,133.770004,132.830002,133.149994,108.530663,153850100,130.21099999999998,131.13499983333335,-1.0,1.0,135.24179592000002,-0.0,-20.0,-1242.6062992142888,-500.23345878571445,108.13832106071428
2011-04-04,133.429993,133.669998,132.880005,133.259995,108.620346,100768900,130.6849998,131.0929995,-1.0,1.0,135.81299388,-0.0,-20.0,-1242.6062992142888,-502.43347878571467,108.13832106071428
2011-04-05,133.0,133.830002,132.940002,133.240005,108.604042,120791500,131.223999,131.05633263333334,1.0,1.0,130.5947951,-0.0,-20.0,-1242.6062992142888,-502.0336787857145,108.13832106071428
2011-04-06,133.880005,134.0,133.119995,133.660004,108.946358,120411600,131.57599799999997,131.01399916666668,1.0,1.0,130.5752049,-0.0,-20.0,-1242.6062992142888,-510.4336587857142,108.13832106071428
2011-04-07,133.419998,133.979996,132.660004,133.320007,108.669228,170731500,131.9709992,131.06099926666667,1.0,1.0,130.98680391999997,-0.0,-20.0,-1242.6062992142888,-503.6337187857148,108.13832106071428
2011-04-08,133.910004,133.990005,132.309998,132.860001,108.294289,147945400,132.37099919999997,131.14899926666666,1.0,1.0,130.65360686,-0.0,-20.0,-1242.6062992142888,-494.4335987857148,108.13832106071428
2011-04-11,133.0,133.449997,132.139999,132.460007,107.968262,121385400,132.61300050000003,131.22866639999998,1.0,1.0,130.20280098,-0.0,-20.0,-1242.6062992142888,-486.4337187857145,108.13832106071428
2011-04-12,131.720001,131.979996,130.990005,131.470001,107.161308,161187400,132.7690003,131.24633303333334,1.0,1.0,129.81080685999999,-0.0,-20.0,-1242.6062992142888,-466.63359878571464,108.13832106071428
2011-04-13,132.080002,132.179993,130.960007,131.460007,107.153145,162059000,132.9170014,131.22333346666667,1.0,1.0,128.84060098,-0.0,-20.0,-1242.6062992142888,-466.4337187857145,108.13832106071428
2011-04-14,130.699997,131.759995,130.270004,131.559998,107.23468,161220400,132.8780014,131.24133373333333,1.0,1.0,128.83080686,-0.0,-20.0,-1242.6062992142888,-468.4335387857145,108.13832106071428
2011-04-15,131.800003,132.369995,131.410004,132.039993,107.625877,170006700,132.7470017,131.24966706666666,1.0,1.0,128.92879804,-0.0,-20.0,-1242.6062992142888,-478.0334387857147,108.13832106071428
2011-04-18,130.589996,132.029999,129.509995,130.559998,106.419556,210759300,132.6440019,131.1860003,1.0,1.0,129.39919314,-0.0,-20.0,-1242.6062992142888,-448.4335387857145,108.13832106071428
2011-04-19,130.759995,131.350006,130.440002,131.309998,107.030891,124258800,132.5330018,131.1716667,1.0,1.0,127.94879804,-0.0,-20.0,-1242.6062992142888,-463.4335387857145,108.13832106071428
2011-04-20,132.880005,133.389999,132.789993,133.100006,108.489906,156133800,132.26300210000002,131.14266686666667,1.0,1.0,128.68379804,-0.0,-20.0,-1242.6062992142888,-499.23369878571475,108.13832106071428
2011-04-21,133.789993,133.839996,133.100006,133.779999,109.044174,135935400,132.0700014,131.1003334,1.0,1.0,130.43800588,-0.0,-20.0,-1242.6062992142888,-512.8335587857146,108.13832106071428
2011-04-25,133.679993,133.860001,133.199997,133.639999,108.930077,65757100,132.01400159999997,131.1240003,1.0,1.0,131.10439902,-0.0,-20.0,-1242.6062992142888,-510.0335587857144,108.13832106071428
2011-04-26,134.050003,135.059998,133.910004,134.789993,109.867462,146600000,132.06000079999998,131.2520002,1.0,1.0,130.96719901999998,-0.0,-20.0,-1242.6062992142888,-533.0334387857147,108.13832106071428
2011-04-27,135.050003,135.869995,134.5,135.669998,110.584763,143031000,132.1380006,131.34533363333333,1.0,1.0,132.09419314000002,-0.0,-20.0,-1242.6062992142888,-550.6335387857143,108.13832106071428
2011-04-28,135.429993,136.289993,135.410004,136.110001,110.943382,124791100,132.3709992,131.5033333,1.0,1.0,132.95659804,-0.0,-20.0,-1242.6062992142888,-559.4335987857148,108.13832106071428
2011-04-29,136.160004,136.570007,135.979996,136.429993,111.204208,115094100,132.79099890000003,131.7403333,1.0,1.0,133.38780098,-0.0,-20.0,-1242.6062992142888,-565.8334387857144,108.13832106071428
2011-05-02,137.070007,137.179993,135.949997,136.220001,111.033043,126278700,133.25599830000002,132.07133333333334,1.0,1.0,133.70139314,-0.0,-20.0,-1242.6062992142888,-561.6335987857146,108.13832106071428
2011-05-03,135.960007,136.190002,135.039993,135.729996,110.633644,138375000,133.7429978,132.35733316666668,1.0,1.0,133.49560098,-0.0,-20.0,-1242.6062992142888,-551.8334987857147,108.13832106071428
2011-05-04,135.669998,135.729996,134.229996,134.830002,109.900024,182678500,134.1609986,132.63933313333334,1.0,1.0,133.01539608,-0.0,-20.0,-1242.6062992142888,-533.8336187857149,108.13832106071428
2011-05-05,134.080002,134.949997,133.020004,133.610001,108.905617,226900000,134.6779984,132.8389995,1.0,1.0,132.13340196000001,-0.0,-20.0,-1242.6062992142888,-509.4335987857148,108.13832106071428
2011-05-06,134.940002,135.630005,133.679993,134.199997,109.386513,222787200,135.0299988,133.02366646666667,1.0,1.0,130.93780098000002,-0.0,-20.0,-1242.6062992142888,-521.2335187857143,108.13832106071428
2011-05-09,134.190002,135.110001,133.979996,134.720001,109.810402,114104500,135.0809983,133.15533303333333,1.0,1.0,131.51599706,-0.0,-20.0,-1242.6062992142888,-531.6335987857146,108.13832106071428
2011-05-10,135.169998,136.110001,135.0,135.869995,110.747742,114806900,135.1229981,133.26533313333334,1.0,1.0,132.02560098,-0.0,-20.0,-1242.6062992142888,-554.6334787857145,108.13832106071428
2011-05-11,135.669998,135.690002,133.820007,134.440002,109.582138,193564200,135.2309983,133.37933306666667,1.0,1.0,133.15259509999998,-0.0,-20.0,-1242.6062992142888,-526.0336187857147,108.13832106071428
2011-05-12,134.080002,135.360001,133.389999,135.080002,110.103821,171550700,135.33899849999997,133.54233303333334,1.0,1.0,131.75120196,-0.0,-20.0,-1242.6062992142888,-538.8336187857149,108.13832106071428
2011-05-13,135.149994,135.339996,133.559998,134.039993,109.256088,157444900,135.2159989,133.62833306666667,1.0,1.0,132.37840196,-0.0,-20.0,-1242.6062992142888,-518.0334387857147,108.13832106071428
2011-05-16,133.559998,134.610001,132.970001,133.190002,108.563293,141675400,135.112999,133.705333,1.0,1.0,131.35919314,-0.0,-20.0,-1242.6062992142888,-501.0336187857147,108.13832106071428
2011-05-17,132.690002,133.350006,132.119995,133.169998,108.546989,192686200,134.873999,133.75366623333332,1.0,1.0,130.52620195999998,-0.0,-20.0,-1242.6062992142888,-500.63353878571434,108.13832106071428
2011-05-18,133.240005,134.5,132.949997,134.360001,109.516945,135217900,134.57099910000002,133.75499983333333,1.0,1.0,130.50659804,-0.0,-20.0,-1242.6062992142888,-524.4335987857148,108.13832106071428
2011-05-19,134.800003,135.029999,133.940002,134.679993,109.777771,119489500,134.3149993,133.75199993333334,1.0,1.0,131.67280098,-0.0,-20.0,-1242.6062992142888,-530.8334387857144,108.13832106071428
2011-05-20,134.330002,134.679993,133.360001,133.610001,108.905617,182594900,134.26799920000002,133.78933313333334,1.0,1.0,131.98639314,-0.0,-20.0,-1242.6062992142888,-509.4335987857148,108.13832106071428
2011-05-23,131.979996,132.720001,131.589996,132.059998,107.642189,168700000,134.3749984,133.82333276666665,1.0,1.0,130.93780098000002,-0.0,-20.0,-1242.6062992142888,-478.4335387857145,108.13832106071428
2011-05-24,132.440002,132.729996,131.699997,131.949997,107.552559,147199600,134.31599880000002,133.83299923333334,1.0,1.0,129.41879804,-0.0,-20.0,-1242.6062992142888,-476.2335187857143,108.13832106071428
2011-05-25,131.419998,132.940002,131.380005,132.389999,107.911217,151050100,134.04999850000002,133.80633246666667,1.0,1.0,129.31099706,-0.0,-20.0,-1242.6062992142888,-485.0335587857144,108.13832106071428
2011-05-26,132.029999,133.240005,131.779999,133.0,108.408417,164850000,133.6579987,133.78933213333332,-1.0,1.0,135.03779898,-0.0,-20.0,-1242.6062992142888,-497.2335787857146,108.13832106071428
2011-05-27,133.369995,133.869995,132.960007,133.509995,108.82415,120921900,133.4529984,133.81999873333334,-1.0,1.0,135.66,-0.0,-20.0,-1242.6062992142888,-507.43347878571467,108.13832106071428
2011-05-31,134.770004,134.919998,133.839996,134.899994,109.957085,164731200,133.2449982,133.87133183333333,-1.0,1.0,136.1801949,-0.0,-20.0,-1242.6062992142888,-535.2334587857144,108.13832106071428
2011-06-01,134.509995,134.919998,131.759995,131.869995,107.487335,233094300,133.1919984,133.93633173333333,-1.0,1.0,137.59799388,-0.0,-20.0,-1242.6062992142888,-474.6334787857145,108.13832106071428
2011-06-02,131.960007,132.240005,130.960007,131.729996,107.37323,200466800,133.3629976,134.0316651,-1.0,1.0,134.50739489999998,-0.0,-20.0,-1242.6062992142888,-471.8334987857147,108.13832106071428
2011-06-03,130.149994,131.419998,130.080002,130.419998,106.305458,234690200,133.2329973,134.07533166666664,-1.0,1.0,134.36459592,-0.0,-20.0,-1242.6062992142888,-445.63353878571434,108.13832106071428
2011-06-06,130.089996,130.360001,128.869995,129.039993,105.180595,179951200,132.9699968,134.0893316,-1.0,1.0,133.02839796,-0.0,-20.0,-1242.6062992142888,-418.0334387857147,108.13832106071428
2011-06-07,129.699997,130.070007,128.850006,128.960007,105.11541,161660500,132.5439973,133.99999799999998,-1.0,1.0,131.62079286000002,-0.0,-20.0,-1242.6062992142888,-416.4337187857145,108.13832106071428
2011-06-08,128.759995,129.190002,128.179993,128.419998,104.675224,198696400,132.0869965,133.8419978,-1.0,1.0,131.53920714,-0.0,-20.0,-1242.6062992142888,-405.63353878571434,108.13832106071428
2011-06-09,128.770004,129.929993,128.460007,129.399994,105.474037,160964400,131.7769974,133.68599806666666,-1.0,1.0,130.98839796,-0.0,-20.0,-1242.6062992142888,-425.23345878571445,108.13832106071428
2011-06-10,128.850006,128.929993,127.260002,127.599998,104.006844,238629400,131.42399749999998,133.47366490000002,-1.0,1.0,131.98799388,-0.0,-20.0,-1242.6062992142888,-389.2335387857147,108.13832106071428
2011-06-13,127.889999,128.240005,127.050003,127.699997,104.088371,207599800,131.12499699999998,133.26466476666667,-1.0,1.0,130.15199796,-0.0,-20.0,-1242.6062992142888,-391.2335187857143,108.13832106071428
2011-06-14,128.869995,129.770004,128.820007,129.320007,105.408836,160570400,130.5849968,132.980998,-1.0,1.0,130.25399694,-0.0,-20.0,-1242.6062992142888,-423.6337187857148,108.13832106071428
2011-06-15,128.240005,129.300003,126.68,127.019997,103.534103,300958000,130.003997,132.68999813333332,-1.0,1.0,131.90640714,-0.0,-20.0,-1242.6062992142888,-377.63351878571484,108.13832106071428
2011-06-16,127.059998,127.970001,126.32,127.300003,103.762344,308032800,129.44599829999999,132.45999833333332,-1.0,1.0,129.56039694,-0.0,-20.0,-1242.6062992142888,-383.2336387857149,108.13832106071428
2011-06-17,127.93,127.940002,126.620003,127.050003,104.07196,233284900,128.96099850000002,132.16966503333333,-1.0,1.0,129.84600306000002,-0.0,-20.0,-1242.6062992142888,-378.2336387857149,108.13832106071428
2011-06-20,126.620003,127.970001,126.580002,127.699997,104.604424,159479000,128.5179992,131.91866506666665,-1.0,1.0,129.59100306000002,-0.0,-20.0,-1242.6062992142888,-391.2335187857143,108.13832106071428
2011-06-21,128.360001,129.699997,127.75,129.449997,106.037888,193157300,128.18099969999997,131.69999846666667,-1.0,1.0,130.25399694,-0.0,-20.0,-1242.6062992142888,-426.2335187857143,108.13832106071428
2011-06-22,129.050003,129.809998,128.589996,128.669998,105.398987,176703000,128.0470001,131.4833318,-1.0,1.0,132.03899694,-0.0,-20.0,-1242.6062992142888,-410.63353878571434,108.13832106071428
2011-06-23,127.160004,128.639999,126.190002,128.300003,105.095901,334286500,128.09599910000003,131.307665,-1.0,1.0,131.24339795999998,-0.0,-20.0,-1242.6062992142888,-403.2336387857149,108.13832106071428
2011-06-24,128.270004,128.369995,126.620003,126.809998,103.875374,226129300,128.1209991,131.0676651,-1.0,1.0,130.86600306,-0.0,-20.0,-1242.6062992142888,-373.4335387857145,108.13832106071428
2011-06-27,126.889999,128.429993,126.639999,127.940002,104.800987,168904700,128.011,130.86299846666668,-1.0,1.0,129.34619795999998,-0.0,-20.0,-1242.6062992142888,-396.0336187857147,108.13832106071428
2011-06-28,128.449997,129.630005,128.270004,129.610001,106.168991,165556300,127.93200000000002,130.58733166666667,-1.0,1.0,130.49880204000002,-0.0,-20.0,-1242.6062992142888,-429.4335987857148,108.13832106071428
2011-06-29,130.199997,130.929993,129.630005,130.720001,107.078224,244295500,127.9560005,130.38399863333333,-1.0,1.0,132.20220102000002,-0.0,-20.0,-1242.6062992142888,-451.63359878571464,108.13832106071428
2011-06-30,131.139999,132.179993,130.710007,131.970001,108.102142,223322700,127.9849999,130.26466526666667,-1.0,1.0,133.33440102,-0.0,-20.0,-1242.6062992142888,-476.63359878571464,108.13832106071428
2011-07-01,132.089996,134.100006,131.779999,133.919998,109.699486,202385700,128.35500029999997,130.1829987,-1.0,1.0,134.60940102,-0.0,-20.0,-1242.6062992142888,-515.6335387857143,108.13832106071428
2011-07-05,133.779999,134.080002,133.389999,133.809998,109.609367,165936000,128.8220001,130.10333203333332,-1.0,1.0,136.59839796,-0.0,-20.0,-1242.6062992142888,-513.4335387857145,108.13832106071428
2011-07-06,133.490005,134.139999,133.110001,133.970001,109.740433,143331600,129.50899959999998,130.07799886666666,-1.0,1.0,136.48619796,-0.0,-20.0,-1242.6062992142888,-516.6335987857146,108.13832106071428
2011-07-07,135.160004,135.699997,134.880005,135.360001,110.879066,170464200,130.11999970000002,130.08466543333333,1.0,1.0,131.29060098,-0.0,-20.0,-1242.6062992142888,-544.4335987857148,108.13832106071428
2011-07-08,133.830002,135.360001,133.389999,134.399994,110.092659,194100500,130.57200010000003,130.1483322,1.0,1.0,132.65280098,-0.0,-20.0,-1242.6062992142888,-525.2334587857144,108.13832106071428
2011-07-11,132.75,133.179993,131.660004,131.970001,108.102142,195918600,131.2410004,130.261999,1.0,1.0,131.71199411999999,-0.0,-20.0,-1242.6062992142888,-476.63359878571464,108.13832106071428
2011-07-12,131.690002,132.779999,131.360001,131.399994,107.635246,214675700,131.8509995,130.32899883333332,1.0,1.0,129.33060097999999,-0.0,-20.0,-1242.6062992142888,-465.23345878571445,108.13832106071428
2011-07-13,132.089996,133.220001,131.520004,131.839996,107.995659,204062600,132.3669998,130.29466553333333,1.0,1.0,128.77199412,-0.0,-20.0,-1242.6062992142888,-474.033498785715,108.13832106071428
2011-07-14,132.169998,132.779999,130.679993,130.929993,107.250237,226111800,132.712999,130.22433216666667,1.0,1.0,129.20319608,-0.0,-20.0,-1242.6062992142888,-455.8334387857144,108.13832106071428
2011-07-15,131.660004,131.869995,130.770004,131.690002,107.872795,220012800,132.9359985,130.12233223333334,1.0,1.0,128.31139314,-0.0,-20.0,-1242.6062992142888,-471.0336187857147,108.13832106071428
2011-07-18,131.080002,131.279999,129.630005,130.610001,106.988144,196872100,132.95699770000002,130.09099883333334,1.0,1.0,129.05620195999998,-0.0,-20.0,-1242.6062992142888,-449.4335987857148,108.13832106071428
2011-07-19,131.339996,132.889999,131.309998,132.729996,108.724686,166554900,132.9289978,130.08966569999998,1.0,1.0,127.99780098000001,-0.0,-20.0,-1242.6062992142888,-491.8334987857147,108.13832106071428
2011-07-20,133.070007,133.149994,132.419998,132.649994,108.659149,137145400,132.59799809999998,130.09599913333332,1.0,1.0,130.07539608,-0.0,-20.0,-1242.6062992142888,-490.23345878571445,108.13832106071428
2011-07-21,133.399994,134.820007,132.669998,134.490005,110.166382,245246300,132.4899979,130.21899923333334,1.0,1.0,129.99699411999998,-0.0,-20.0,-1242.6062992142888,-527.0336787857145,108.13832106071428
2011-07-22,134.520004,134.720001,133.759995,134.580002,110.240097,126019400,132.3579972,130.3419988,1.0,1.0,131.80020489999998,-0.0,-20.0,-1242.6062992142888,-528.8336187857149,108.13832106071428
2011-07-25,133.300003,134.490005,133.160004,133.830002,109.625778,136653800,132.27099760000002,130.54433236666668,1.0,1.0,131.88840196,-0.0,-20.0,-1242.6062992142888,-513.8336187857149,108.13832106071428
2011-07-26,133.740005,133.960007,133.029999,133.330002,109.216217,131278200,132.28899840000003,130.7169993,1.0,1.0,131.15340196,-0.0,-20.0,-1242.6062992142888,-503.83361878571486,108.13832106071428
2011-07-27,132.589996,132.630005,130.429993,130.600006,106.979942,249020100,132.47499850000003,130.9246661,1.0,1.0,130.66340196000002,-0.0,-20.0,-1242.6062992142888,-449.23369878571475,108.13832106071428
2011-07-28,130.600006,131.770004,130.009995,130.220001,106.668671,207939900,132.66799930000002,131.11233293333333,1.0,1.0,127.98800588,-0.0,-20.0,-1242.6062992142888,-441.63359878571464,108.13832106071428
2011-07-29,128.910004,130.550003,127.970001,129.330002,105.939636,307038400,132.54400030000002,131.15499956666667,1.0,1.0,127.61560098,-0.0,-20.0,-1242.6062992142888,-423.83361878571486,108.13832106071428
2011-08-01,130.839996,130.960007,127.529999,128.779999,105.489098,325790900,132.4730011,131.26166636666667,1.0,1.0,126.74340196,-0.0,-20.0,-1242.6062992142888,-412.83355878571456,108.13832106071428
2011-08-02,127.809998,128.5,125.489998,125.489998,102.794121,346653800,132.2370011,131.32933300000002,1.0,1.0,126.20439902,-0.0,-20.0,-1242.6062992142888,-347.0335387857144,108.13832106071428
2011-08-03,125.660004,126.309998,123.529999,126.169998,103.351112,370830800,132.0540009,131.38699953333335,1.0,1.0,122.98019804,-0.0,-20.0,-1242.6062992142888,-360.6335387857148,108.13832106071428
2011-08-04,124.419998,124.620003,120.059998,120.260002,98.509995,520721800,131.3300011,131.3133329,1.0,1.0,123.64659804,-0.0,-20.0,-1242.6062992142888,-242.43361878571477,108.13832106071428
2011-08-05,121.760002,122.07,116.860001,120.080002,98.362541,655619200,130.6820015,131.2039996,-1.0,1.0,122.66520204,-0.0,-20.0,-1242.6062992142888,-238.8336187857144,108.13832106071428
2011-08-08,116.910004,120.120003,112.019997,112.260002,91.956879,702263900,129.2590012,130.9236664,-1.0,1.0,122.48160204,-0.0,-20.0,-1242.6062992142888,-82.43361878571477,108.13832106071428
2011-08-09,114.07,117.639999,110.269997,117.480003,96.232788,717828700,127.80900120000001,130.64966636666668,-1.0,1.0,114.50520204,-0.0,-20.0,-1242.6062992142888,-186.83363878571436,108.13832106071428
2011-08-10,115.260002,116.279999,111.949997,112.290001,91.981438,662607400,125.65200120000002,130.16466649999998,-1.0,1.0,119.82960306,-0.0,-20.0,-1242.6062992142888,-83.03359878571473,108.13832106071428
2011-08-11,113.260002,118.919998,112.32,117.330002,96.109901,487979700,124.06700130000002,129.81599986666666,-1.0,1.0,114.53580102000001,-0.0,-20.0,-1242.6062992142888,-183.8336187857144,108.13832106071428
2011-08-12,118.400002,119.209999,117.279999,118.120003,96.75705,313731600,122.23600079999999,129.23866653333332,-1.0,1.0,119.67660203999999,-0.0,-20.0,-1242.6062992142888,-199.63363878571454,108.13832106071428
2011-08-15,119.190002,120.739998,119.0,120.620003,98.804901,258810600,120.9470009,128.79233323333332,-1.0,1.0,120.48240306,-0.0,-20.0,-1242.6062992142888,-249.63363878571454,108.13832106071428
2011-08-16,119.470001,120.690002,118.309998,119.589996,97.961166,294095200,119.82600099999999,128.33066663333332,-1.0,1.0,123.03240306,-0.0,-20.0,-1242.6062992142888,-229.03349878571453,108.13832106071428
2011-08-17,120.25,121.199997,118.720001,119.669998,98.026711,238201100,119.0100014,127.88733346666668,-1.0,1.0,121.98179592,-0.0,-20.0,-1242.6062992142888,-230.6335387857148,108.13832106071428
2011-08-18,116.5,119.709999,113.389999,114.510002,93.799942,512956300,118.4200012,127.4133334,-1.0,1.0,122.06339796,-0.0,-20.0,-1242.6062992142888,-127.43361878571477,108.13832106071428
2011-08-19,112.959999,115.879997,112.5,112.639999,92.268143,428281300,117.7700012,126.93666663333333,-1.0,1.0,116.80020204,-0.0,-20.0,-1242.6062992142888,-90.03355878571483,108.13832106071428
2011-08-22,115.169998,115.230003,112.410004,112.730003,92.341866,275090600,117.19500120000001,126.24166666666666,-1.0,-1.0,114.89279898000001,20.0,0.0,-1383.2398380000034,0.0,0.0
2011-08-23,113.150002,116.57,112.580002,116.440002,95.380859,331136600,116.45100090000001,125.5163335,-1.0,1.0,114.98460306,-1.0,-1.0,-1383.2398380000034,-3.2900000000000063,113.150002
2011-08-24,116.190002,118.239998,115.919998,118.080002,96.724281,246869700,116.498001,124.87500023333334,-1.0,1.0,118.76880204000001,-1.0,-2.0,-1383.2398380000034,-6.819999999999965,114.67000200000001
2011-08-25,118.730003,119.400002,115.870003,116.279999,95.249809,312365400,116.39400090000001,124.37633383333333,-1.0,1.0,120.44160203999999,-1.0,-3.0,-1383.2398380000034,-0.7699900000000071,116.02333566666668
2011-08-26,115.690002,118.510002,113.849998,117.970001,96.634178,314495900,116.973001,123.91766736666666,-1.0,1.0,118.60559898000001,-1.0,-4.0,-1383.2398380000034,-8.11999499999996,115.94000225
2011-08-29,119.559998,121.43,118.059998,121.360001,99.411064,190977200,116.86800070000001,123.42933423333332,-1.0,1.0,120.32940101999999,-1.0,-5.0,-1383.2398380000034,-23.47999799999991,116.6640014
2011-08-30,120.830002,122.43,119.260002,121.68,99.673172,241315700,116.85300050000001,122.97200086666666,-1.0,1.0,123.78720102,-1.0,-6.0,-1383.2398380000034,-25.929990999999973,117.35833483333334
2011-08-31,122.459999,123.510002,121.300003,122.220001,100.115509,301828400,116.9270003,122.66366753333334,-1.0,1.0,124.1136,-1.0,-7.0,-1383.2398380000034,-28.92999899999984,118.08714400000001
2011-09-01,122.290001,123.400002,120.779999,120.940002,99.067001,254585900,117.1360007,122.29533433333333,-1.0,1.0,124.66440102,-1.0,-8.0,-1383.2398380000034,-18.620006999999987,118.61250112500001
2011-09-02,118.419998,120.870003,117.43,117.849998,96.535889,255517200,117.39100099999999,121.9476679,-1.0,1.0,123.35880204000001,-1.0,-9.0,-1383.2398380000034,6.670025000000123,118.59111188888889
2011-09-06,114.389999,117.160004,114.379997,116.989998,95.831398,285130500,118.03400100000002,121.49600113333332,-1.0,1.0,120.20699796,-1.0,-10.0,-1383.2398380000034,11.810026000000107,118.1710006
2011-09-07,118.760002,120.339996,118.360001,120.290001,98.534569,209803200,118.55500090000001,120.93833433333333,-1.0,1.0,119.32979796000001,-1.0,-11.0,-1383.2398380000034,-22.720003000000133,118.22454618181818
2011-09-08,119.57,120.940002,118.769997,119.040001,97.510635,250568200,118.98100040000001,120.37700086666668,-1.0,1.0,122.69580102,-1.0,-12.0,-1383.2398380000034,-8.440004000000044,118.33666733333332
2011-09-09,117.68,119.059998,115.279999,115.919998,94.954948,380195100,119.3660003,119.94233416666665,-1.0,1.0,121.42080102,-1.0,-13.0,-1383.2398380000034,30.760033999999905,118.28615446153846
2011-09-12,114.470001,116.760002,114.050003,116.669998,95.569283,305793500,119.4620002,119.55700066666667,-1.0,1.0,118.23839796000001,-1.0,-14.0,-1383.2398380000034,18.81003699999974,118.01357207142857
2011-09-13,117.050003,118.18,116.220001,117.739998,96.445778,272514700,119.42600009999998,119.08033389999999,1.0,1.0,114.33659804,1.0,-13.0,-1382.2762689285748,3.5564629285713636,118.01357207142857
2011-09-14,118.339996,120.800003,116.720001,119.370003,97.78096,319389500,119.2959998,118.65833376666666,1.0,1.0,115.38519803999999,1.0,-12.0,-1382.6026928571462,-16.27717114285724,118.01357207142856
2011-09-15,120.650002,121.470001,119.400002,121.43,99.468384,326777200,118.9339995,118.29033373333333,1.0,1.0,116.98260293999999,1.0,-11.0,-1385.2391227857177,-37.580707214285894,118.01357207142856
2011-09-16,121.290001,121.970001,120.32,121.519997,100.057098,284528300,118.7029998,118.0863339,1.0,1.0,119.0014,1.0,-10.0,-1388.5155517142891,-35.064249285714595,118.01357207142856
2011-09-19,119.529999,120.93,118.720001,120.309998,99.060837,241517000,118.62399970000001,117.92833396666667,1.0,1.0,119.08959706,1.0,-9.0,-1390.0319786428606,-20.66783335714308,118.01357207142854
2011-09-20,120.82,121.989998,120.010002,120.169998,98.945534,218932200,118.68199919999999,117.97033379999999,1.0,1.0,117.90379804,1.0,-8.0,-1392.8384065714322,-17.251407428571724,118.01357207142854
2011-09-21,120.230003,120.599998,116.440002,116.629997,96.030777,316251300,118.92799920000002,117.97800033333333,1.0,1.0,117.76659804,1.0,-7.0,-1395.0548375000037,9.68502549999971,118.01357207142853
2011-09-22,113.25,114.209999,111.300003,112.860001,92.926636,513911300,119.2459992,118.24166686666668,1.0,-1.0,114.29739706,0.0,-7.0,-1395.0548375000037,36.07499749999977,118.01357207142853
2011-09-23,112.110001,114.160004,112.019997,113.540001,93.486534,307242500,118.8799988,118.21333333333334,1.0,1.0,110.60280098,1.0,-6.0,-1389.1512664285751,26.841426428571253,118.01357207142854
2011-09-26,114.610001,116.400002,112.980003,116.239998,95.709656,260673700,118.26199879999999,118.23233333333334,1.0,1.0,111.26920098000001,1.0,-5.0,-1385.7476953571465,8.867870357142806,118.01357207142856
2011-09-27,118.529999,119.559998,116.839996,117.540001,96.780052,311753900,118.0239991,118.10599996666666,-1.0,1.0,118.56479796,-1.0,-6.0,-1385.7476953571465,3.3578533571427442,118.09964322619045
