Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,futures_price
NIFTY,03-Nov-17,28-Dec-17,PE,9700,28.1,32,27.05,27.9,27.3,27.9,2087,15227.36,44.44,526125,11025,10525.7
NIFTY,03-Nov-17,28-Dec-17,PE,9750,0,0,0,178.3,0,5.15,0,0,0,0,0,10525.7
NIFTY,03-Nov-17,28-Dec-17,PE,9300,14,14,12.15,12.45,12.45,12.45,165,1152.43,1.55,86400,9150,10525.7
NIFTY,03-Nov-17,28-Dec-17,PE,9350,0,0,0,62.55,0,0.3,0,0,0,0,0,10525.7
NIFTY,03-Nov-17,28-Dec-17,PE,9400,16,17.7,14.05,15.8,15.95,15.8,264,1864.4,3.2,190125,6150,10525.7
NIFTY,03-Nov-17,28-Dec-17,PE,9450,0,0,0,83.75,0,0.65,0,0,0,0,0,10525.7
NIFTY,03-Nov-17,28-Dec-17,PE,9500,19.7,22.2,18.75,19.25,18.75,19.25,1642,11723.48,24.23,2430425,31725,10525.7
NIFTY,03-Nov-17,28-Dec-17,PE,9050,0,0,0,22.75,0,0.05,0,0,0,0,0,10525.7
NIFTY,03-Nov-17,28-Dec-17,PE,9100,9.5,9.55,8.5,8.7,8.7,8.7,181,1236.52,1.2,209525,1275,10525.7
NIFTY,03-Nov-17,28-Dec-17,PE,9150,0,0,0,32.65,0,0.05,0,0,0,0,0,10525.7
NIFTY,06-Nov-17,28-Dec-17,PE,3800,0,0,0,0.1,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,3900,0,0,0,0.15,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9200,11.5,11.95,9.5,10.95,11.6,10.95,266,1837.51,2.11,71850,6900,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9250,0,0,0,45.75,0,0.05,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,8800,0,0,0,3.25,3.25,0,0,0,0,170350,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,8850,0,0,0,10.2,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,8900,0,0,0,10.05,10,0,0,0,0,58400,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,8950,0,0,0,15.45,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9000,11,11,8.25,9.85,10,9.85,1253,8466.48,8.73,2019600,-10275,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,8550,0,0,0,2.5,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,8600,0,0,0,41.3,41.3,0,0,0,0,144875,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,8650,0,0,0,4.1,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,8700,0,0,0,5.3,6.05,0,0,0,0,19375,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,8750,0,0,0,6.55,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,8300,2.2,2.8,2,2.8,2.8,2.8,5,31.13,0.01,99225,-75,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,8350,0,0,0,0.85,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,8400,0,0,0,3.9,4,0,0,0,0,6600,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,8450,0,0,0,1.45,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,8500,4.85,4.95,3.6,4.55,4.55,4.55,459,2927.53,1.4,513100,-3300,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,8000,3.4,3.5,3,3.45,3.05,3.45,166,996.4,0.4,571150,1650,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,8100,0,0,0,2.55,2.55,0,0,0,0,93975,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,8200,2.7,2.7,2.7,2.7,2.7,2.7,2,12.3,0,1350,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,8250,0,0,0,0.45,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,7500,4.85,4.85,2.05,2.75,2.05,2.75,224,1260.47,0.47,309825,-10875,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,7600,0,0,0,256.15,256.15,0,0,0,0,14550,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,7700,0,0,0,239,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,7800,0,0,0,5.55,5.55,0,0,0,0,20250,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,7900,0,0,0,3.1,3.1,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,7000,1.7,2.95,1.7,2.4,1.85,2.4,6,31.51,0.01,146775,-150,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,7100,0,0,0,138.05,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,7200,0,0,0,0.1,0.1,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,7300,0,0,0,167.65,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,7400,0,0,0,184.15,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,6500,0,0,0,1.5,1.5,0,0,0,0,38300,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,6600,0,0,0,51.7,51.7,0,0,0,0,9550,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,6700,0,0,0,89.9,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,6800,0,0,0,100.65,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,6900,0,0,0,112.2,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,6000,2.25,2.25,2.05,2.05,2.05,2.05,15,67.52,0.02,387900,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,6100,0,0,0,42,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,6200,0,0,0,48.2,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,6300,0,0,0,55.1,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,6400,0,0,0,67.1,67.1,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,5500,0,0,0,59.25,59.25,0,0,0,0,9900,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,5600,0,0,0,19.45,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,5700,0,0,0,22.95,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,5800,0,0,0,26.9,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,5900,0,0,0,31.35,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,5000,2.25,2.25,2.25,2.25,2.25,2.25,1,3.75,0,141575,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,5100,0,0,0,7.7,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,5200,0,0,0,9.4,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,5300,0,0,0,11.35,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,5400,0,0,0,13.7,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,4500,0,0,0,1.9,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,4600,0,0,0,2.5,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,4700,0,0,0,3.15,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,4800,0,0,0,4,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,4900,0,0,0,5,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,4000,0,0,0,0.25,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,4100,0,0,0,1.25,1.25,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,4200,0,0,0,0.85,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,4300,0,0,0,1.1,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,4400,0,0,0,1.5,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,3500,0,0,0,53.35,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,3600,0,0,0,0.05,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,3700,0,0,0,0.1,0,0,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,12500,1910,1950,1910,1937,1950,1937,45,487,65.12,25350,3225,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,12600,0,0,0,2065,2065,2034.4,0,0,0,75,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,12000,1488,1488,1409.75,1436.15,1459.9,1436.15,113,1139.78,122.78,252150,4050,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,12100,0,0,0,2006.4,0,1538.95,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,12200,0,0,0,2061.2,0,1638,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,12300,0,0,0,2044.55,0,1737.1,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,12400,0,0,0,2097.2,0,1836.2,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11800,0,0,0,2100,2100,1241.95,0,0,0,75,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11850,0,0,0,1378.05,0,1291.4,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11900,0,0,0,1916.3,0,1340.85,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11950,0,0,0,1391.7,0,1390.35,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11500,993.45,993.75,921.7,966.15,971.45,966.15,20,186.97,14.47,6075,150,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11550,0,0,0,1304.75,0,995.6,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11600,0,0,0,1887.05,0,1044.7,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11650,0,0,0,1337.6,0,1093.9,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11700,0,0,0,1899.3,0,1143.2,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11750,0,0,0,1373.9,0,1192.55,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11300,0,0,0,1132.95,0,753.6,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11350,0,0,0,1329.2,0,801.35,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11400,0,0,0,1011,1011,849.5,0,0,0,423650,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11450,0,0,0,1316.15,0,898,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11050,0,0,0,1123.85,0,524.2,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11100,0,0,0,840,840,568.45,0,0,0,75,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11150,0,0,0,1218.15,0,613.6,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11200,0,0,0,895,895,659.65,0,0,0,56025,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11250,0,0,0,1313.55,0,706.35,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10800,346,358,303,325.75,325.8,325.75,133,1109.52,32.22,6300,3900,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10850,0,0,0,939.6,0,359.95,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10900,430.9,430.9,420,420,420,420,2,16.99,0.64,150,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10950,0,0,0,1030.85,0,439.25,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,11000,515,522,450,477.15,490.8,477.15,314,2704.25,113.75,444600,-2400,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10550,0,0,0,680.2,0,168.15,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10600,221.35,228,180,201.15,205.25,201.15,1945,15750.11,287.36,219250,85875,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10650,0,0,0,763.8,0,223.4,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10700,280,284.5,234,257.4,262.7,257.4,424,3484.12,81.52,247950,9600,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10750,0,0,0,850.45,0,287.6,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10300,105.55,109.2,86.05,97.2,101,97.2,5265,41052.66,380.54,791850,157425,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10350,0,0,0,524.5,0,85.55,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10400,133.55,138.5,109.5,123.5,127.7,123.5,5232,41290.07,480.47,603775,96450,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10450,0,0,0,600.15,0,122.25,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10500,172.05,180,140.05,158.1,164.9,158.1,5215,41680.75,612.63,1544850,72300,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10050,0,0,0,325.55,0,22.65,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10100,69.6,70.65,56.4,63.8,66.15,63.8,3677,28026.41,173.14,429300,-53550,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10150,0,0,0,386.4,0,36.95,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10200,83.9,86.9,68.85,77.15,79.6,77.15,5055,38961.18,290.43,1039625,106125,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10250,0,0,0,452.7,0,57.5,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9800,38.1,38.55,31.75,36.3,37.95,36.3,3645,26886.64,95.89,430875,5550,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9850,0,0,0,221.4,0,7.25,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9900,46.05,48,38.5,43.75,45,43.75,5010,37361.46,162.21,593625,-108000,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9950,0,0,0,270.5,0,13.15,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,10000,58,59,46.75,53.2,55.35,53.2,8591,64765.22,332.72,5265900,-92850,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9550,0,0,0,109.7,0,0.85,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9600,23.85,25.3,20.9,24.25,25.3,24.25,1682,12139.71,29.31,878825,6600,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9650,0,0,0,141.15,0,1.85,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9700,30.8,31,25.3,28.55,29.85,28.55,2288,16693.19,47.99,570225,44100,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9750,0,0,0,178.3,0,3.8,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9300,14.5,14.55,10.25,13.35,12.85,13.35,184,1285.22,1.82,96375,9975,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9350,0,0,0,62.55,0,0.15,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9400,17.3,17.75,15,17.15,17.35,17.15,114,805.11,1.41,189975,-150,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9450,0,0,0,83.75,0,0.4,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9500,20.95,22.05,17.8,21.05,21.1,21.05,2333,16657.77,35.14,2502950,72525,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9050,0,0,0,22.75,0,0.05,0,0,0,0,0,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9100,9.95,10,8.2,9.65,10,9.65,203,1386.88,1.41,207275,-2250,10519.1
NIFTY,06-Nov-17,28-Dec-17,PE,9150,0,0,0,32.65,0,0.05,0,0,0,0,0,10519.1
NIFTY,07-Nov-17,28-Dec-17,PE,3800,0,0,0,0.1,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,3900,0,0,0,0.15,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,9200,10.55,12.7,10.55,11.15,11.95,11.15,179,1236.61,1.51,72225,375,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,9250,0,0,0,45.75,0,0.25,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,8800,3.05,4.75,3.05,4.15,4.15,4.15,18,118.85,0.05,171700,1350,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,8850,0,0,0,10.2,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,8900,3.05,3.05,3.05,3.05,3.05,3.05,1,6.68,0,58400,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,8950,0,0,0,15.45,0,0.05,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,9000,9.5,10.8,8.9,10.05,10.05,10.05,1047,7074.85,7.6,2012925,-6675,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,8550,0,0,0,2.5,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,8600,3.05,4.6,3.05,4.6,4.6,4.6,327,2110.17,1.02,148775,3900,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,8650,0,0,0,4.1,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,8700,0,0,0,5.3,6.05,0,0,0,0,19375,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,8750,0,0,0,6.55,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,8300,2.55,3.5,2.05,2.65,2.5,2.65,178,1108.37,0.32,108375,9150,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,8350,0,0,0,0.85,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,8400,0,0,0,3.9,4,0,0,0,0,6600,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,8450,0,0,0,1.45,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,8500,4.55,4.95,3.9,4.65,4.45,4.65,1232,7857.97,3.97,527950,14850,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,7900,0,0,0,3.1,3.1,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,8000,2.8,3.5,2.8,3.4,3.4,3.4,132,792.33,0.33,574600,3450,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,8100,0,0,0,2.55,2.55,0,0,0,0,93975,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,8200,3.5,3.7,3.5,3.7,3.7,3.7,3,18.46,0.01,1125,-225,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,8250,0,0,0,0.45,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,7500,2,2,1.7,1.7,1.7,1.7,25,140.66,0.04,309825,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,7600,0,0,0,256.15,256.15,0,0,0,0,14550,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,7700,0,0,0,239,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,7800,0,0,0,5.55,5.55,0,0,0,0,20250,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,7000,0,0,0,2.4,1.85,0,0,0,0,146775,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,7100,0,0,0,138.05,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,7200,0,0,0,0.1,0.1,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,7300,0,0,0,167.65,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,7400,0,0,0,184.15,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,6500,0,0,0,1.5,1.5,0,0,0,0,38300,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,6600,0,0,0,51.7,51.7,0,0,0,0,9550,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,6700,0,0,0,89.9,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,6800,0,0,0,100.65,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,6900,0,0,0,112.2,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,6000,1.6,2.05,1.5,1.9,1.9,1.9,31,139.54,0.04,389175,1275,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,6100,0,0,0,42,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,6200,0,0,0,48.2,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,6300,0,0,0,55.1,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,6400,0,0,0,67.1,67.1,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,5500,0,0,0,59.25,59.25,0,0,0,0,9900,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,5600,0,0,0,19.45,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,5700,0,0,0,22.95,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,5800,0,0,0,26.9,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,5900,0,0,0,31.35,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,5000,0,0,0,2.25,2.25,0,0,0,0,141575,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,5100,0,0,0,7.7,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,5200,0,0,0,9.4,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,5300,0,0,0,11.35,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,5400,0,0,0,13.7,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,4500,0,0,0,1.9,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,4600,0,0,0,2.5,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,4700,0,0,0,3.15,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,4800,0,0,0,4,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,4900,0,0,0,5,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,4000,0,0,0,0.25,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,4100,0,0,0,1.25,1.25,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,4200,0,0,0,0.85,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,4300,0,0,0,1.1,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,4400,0,0,0,1.5,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,3500,0,0,0,53.35,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,3600,0,0,0,0.05,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,3700,0,0,0,0.1,0,0,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,12500,1948.35,1948.35,1948.35,1948.35,1948.35,1948.35,1,10.84,1.46,25350,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,12600,2085,2121.5,2063.45,2110,2110,2110,18,198.55,28.45,1350,1275,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,12100,0,0,0,2006.4,0,1642.7,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,12200,0,0,0,2061.2,0,1741.8,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,12300,0,0,0,2044.55,0,1840.9,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,12400,0,0,0,2097.2,0,1940,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,11750,0,0,0,1373.9,0,1296.1,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,11800,0,0,0,2100,2100,1345.55,0,0,0,75,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,11850,0,0,0,1378.05,0,1395.05,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,11900,0,0,0,1916.3,0,1444.55,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,11950,0,0,0,1391.7,0,1494.05,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,12000,1435,1545,1429.65,1524.9,1525.9,1524.9,54,547.38,61.38,255075,2925,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,11550,0,0,0,1304.75,0,1098.8,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,11600,0,0,0,1887.05,0,1148,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,11650,0,0,0,1337.6,0,1197.3,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,11700,0,0,0,1899.3,0,1246.7,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,11250,0,0,0,1313.55,0,807.1,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,11300,0,0,0,1132.95,0,855.05,0,0,0,0,0,10449.85
NIFTY,07-Nov-17,28-Dec-17,PE,11350,0,0,0,1329.2,0,903.35,0,0,0,0,0,10449.85
