,Symbol,INSTRUMENT,Expiry,Strike Price,Option Type,Open,High,Low,Close,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,Future_Prices
27552,NIFTY,OPTIDX,2021-12-30,18300.0,PE,1228.6,1268.75,1000.0,1081.5,1081.5,43,416.55,80100,-350,07-DEC-2021,17225.4
27553,NIFTY,OPTIDX,2021-12-30,18350.0,PE,1278.1,1313.25,1278.1,1293.65,1191.6,9,88.4,5050,-200,07-DEC-2021,17225.4
27554,NIFTY,OPTIDX,2021-12-30,18400.0,PE,1324.4,1353.95,1104.0,1138.6,1235.75,14,137.59,35300,-250,07-DEC-2021,17225.4
27555,NIFTY,OPTIDX,2021-12-30,18450.0,PE,0.0,0.0,0.0,1342.0,1280.3,0,0.0,4800,0,07-DEC-2021,17225.4
27556,NIFTY,OPTIDX,2021-12-30,18500.0,PE,1445.95,1453.0,1193.55,1280.8,1280.8,647,6406.85,530400,-11600,07-DEC-2021,17225.4
27557,NIFTY,OPTIDX,2021-12-30,18550.0,PE,1489.35,1491.75,1489.35,1491.75,1370.7,4,40.08,4150,-100,07-DEC-2021,17225.4
27558,NIFTY,OPTIDX,2021-12-30,18600.0,PE,1560.35,1560.35,1300.0,1374.8,1374.8,14,140.13,19800,-400,07-DEC-2021,17225.4
27559,NIFTY,OPTIDX,2021-12-30,18650.0,PE,1602.45,1602.45,1597.9,1597.9,1462.65,4,40.5,4000,-100,07-DEC-2021,17225.4
27560,NIFTY,OPTIDX,2021-12-30,18700.0,PE,1622.65,1660.65,1425.3,1449.9,1449.9,7,70.83,11600,-50,07-DEC-2021,17225.4
27561,NIFTY,OPTIDX,2021-12-30,18750.0,PE,1698.3,1698.3,1689.05,1689.05,1555.9,4,40.88,550,0,07-DEC-2021,17225.4
27562,NIFTY,OPTIDX,2021-12-30,18800.0,PE,0.0,0.0,0.0,1690.9,1602.95,0,0.0,6800,0,07-DEC-2021,17225.4
27563,NIFTY,OPTIDX,2021-12-30,18850.0,PE,1792.7,1798.1,1718.3,1718.3,1650.25,8,82.48,2450,0,07-DEC-2021,17225.4
27564,NIFTY,OPTIDX,2021-12-30,18900.0,PE,1834.35,1834.35,1776.2,1776.2,1697.8,4,41.41,8150,0,07-DEC-2021,17225.4
27565,NIFTY,OPTIDX,2021-12-30,18950.0,PE,1899.75,1899.75,1758.1,1758.1,1745.6,6,62.46,2600,0,07-DEC-2021,17225.4
27566,NIFTY,OPTIDX,2021-12-30,19000.0,PE,1943.0,1943.0,1684.0,1767.45,1767.45,312,3243.62,428850,-3700,07-DEC-2021,17225.4
27567,NIFTY,OPTIDX,2021-12-30,19050.0,PE,0.0,0.0,0.0,1758.95,1841.75,0,0.0,600,0,07-DEC-2021,17225.4
27568,NIFTY,OPTIDX,2021-12-30,19100.0,PE,1830.0,1830.0,1820.0,1820.0,1890.05,9,94.15,4650,-450,07-DEC-2021,17225.4
27569,NIFTY,OPTIDX,2021-12-30,19150.0,PE,0.0,0.0,0.0,1179.65,1938.55,0,0.0,50,0,07-DEC-2021,17225.4
27570,NIFTY,OPTIDX,2021-12-30,19200.0,PE,0.0,0.0,0.0,1903.7,1987.2,0,0.0,2900,0,07-DEC-2021,17225.4
27571,NIFTY,OPTIDX,2021-12-30,19250.0,PE,0.0,0.0,0.0,1912.8,2036.0,0,0.0,150,0,07-DEC-2021,17225.4
27572,NIFTY,OPTIDX,2021-12-30,19300.0,PE,0.0,0.0,0.0,1981.55,2084.85,0,0.0,4950,0,07-DEC-2021,17225.4
27573,NIFTY,OPTIDX,2021-12-30,19350.0,PE,0.0,0.0,0.0,2163.95,2133.85,0,0.0,100,0,07-DEC-2021,17225.4
27574,NIFTY,OPTIDX,2021-12-30,19400.0,PE,2110.0,2110.0,2110.0,2110.0,2182.95,1,10.75,2750,-50,07-DEC-2021,17225.4
27575,NIFTY,OPTIDX,2021-12-30,19450.0,PE,0.0,0.0,0.0,1915.5,2232.15,0,0.0,50,0,07-DEC-2021,17225.4
27576,NIFTY,OPTIDX,2021-12-30,19500.0,PE,2420.0,2457.05,2183.0,2269.4,2269.4,192,2092.97,155450,-5250,07-DEC-2021,17225.4
27577,NIFTY,OPTIDX,2021-12-30,19550.0,PE,0.0,0.0,0.0,2118.5,2330.7,0,0.0,200,0,07-DEC-2021,17225.4
27578,NIFTY,OPTIDX,2021-12-30,19600.0,PE,2329.15,2329.15,2329.15,2329.15,2380.1,1,10.96,550,0,07-DEC-2021,17225.4
27579,NIFTY,OPTIDX,2021-12-30,19650.0,PE,0.0,0.0,0.0,2066.0,2429.55,0,0.0,150,0,07-DEC-2021,17225.4
27580,NIFTY,OPTIDX,2021-12-30,19700.0,PE,0.0,0.0,0.0,2500.0,2479.05,0,0.0,1650,0,07-DEC-2021,17225.4
27581,NIFTY,OPTIDX,2021-12-30,19750.0,PE,0.0,0.0,0.0,2948.7,2528.6,0,0.0,50,0,07-DEC-2021,17225.4
27582,NIFTY,OPTIDX,2021-12-30,19800.0,PE,2742.75,2742.75,2742.75,2742.75,2578.2,1,11.27,500,-50,07-DEC-2021,17225.4
27583,NIFTY,OPTIDX,2021-12-30,19850.0,PE,0.0,0.0,0.0,2655.35,2627.8,0,0.0,150,0,07-DEC-2021,17225.4
27584,NIFTY,OPTIDX,2021-12-30,19900.0,PE,0.0,0.0,0.0,2398.3,2677.45,0,0.0,3300,0,07-DEC-2021,17225.4
27585,NIFTY,OPTIDX,2021-12-30,19950.0,PE,0.0,0.0,0.0,2067.75,2727.15,0,0.0,50,0,07-DEC-2021,17225.4
27586,NIFTY,OPTIDX,2021-12-30,20000.0,PE,2899.0,2940.0,2685.0,2754.9,2754.9,66,752.07,199850,-2250,07-DEC-2021,17225.4
27587,NIFTY,OPTIDX,2021-12-30,20500.0,PE,3446.95,3447.0,3213.85,3228.0,3228.0,28,333.99,137900,-400,07-DEC-2021,17225.4
28084,NIFTY,OPTIDX,2022-01-27,15400.0,CE,0.0,0.0,0.0,1675.35,1912.9,0,0.0,0,0,07-DEC-2021,17280.0
28085,NIFTY,OPTIDX,2022-01-27,15450.0,CE,0.0,0.0,0.0,1632.05,1867.8,0,0.0,0,0,07-DEC-2021,17280.0
28086,NIFTY,OPTIDX,2022-01-27,15500.0,CE,1667.35,1879.8,1630.65,1807.05,1807.05,918,7902.66,137250,35400,07-DEC-2021,17280.0
28087,NIFTY,OPTIDX,2022-01-27,15550.0,CE,0.0,0.0,0.0,1676.25,1778.6,0,0.0,0,0,07-DEC-2021,17280.0
28088,NIFTY,OPTIDX,2022-01-27,15600.0,CE,0.0,0.0,0.0,1657.85,1734.55,0,0.0,150,0,07-DEC-2021,17280.0
28089,NIFTY,OPTIDX,2022-01-27,15650.0,CE,0.0,0.0,0.0,1592.25,1690.85,0,0.0,0,0,07-DEC-2021,17280.0
28090,NIFTY,OPTIDX,2022-01-27,15700.0,CE,1549.0,1579.0,1549.0,1579.0,1647.55,2,17.26,50,0,07-DEC-2021,17280.0
28091,NIFTY,OPTIDX,2022-01-27,15750.0,CE,0.0,0.0,0.0,1510.0,1604.65,0,0.0,0,0,07-DEC-2021,17280.0
28092,NIFTY,OPTIDX,2022-01-27,15800.0,CE,0.0,0.0,0.0,1469.6,1562.2,0,0.0,0,0,07-DEC-2021,17280.0
28093,NIFTY,OPTIDX,2022-01-27,15850.0,CE,0.0,0.0,0.0,1429.65,1520.2,0,0.0,0,0,07-DEC-2021,17280.0
28094,NIFTY,OPTIDX,2022-01-27,15900.0,CE,0.0,0.0,0.0,882.5,1478.65,0,0.0,350,0,07-DEC-2021,17280.0
28095,NIFTY,OPTIDX,2022-01-27,15950.0,CE,0.0,0.0,0.0,1702.85,1437.55,0,0.0,0,0,07-DEC-2021,17280.0
28096,NIFTY,OPTIDX,2022-01-27,16000.0,CE,1225.95,1425.0,1197.35,1355.65,1355.65,150,1299.47,26800,2050,07-DEC-2021,17280.0
28097,NIFTY,OPTIDX,2022-01-27,16050.0,CE,0.0,0.0,0.0,666.0,1356.9,0,0.0,100,0,07-DEC-2021,17280.0
28098,NIFTY,OPTIDX,2022-01-27,16100.0,CE,1270.0,1270.0,1270.0,1270.0,1317.3,1,8.68,450,0,07-DEC-2021,17280.0
28099,NIFTY,OPTIDX,2022-01-27,16150.0,CE,0.0,0.0,0.0,1853.5,1278.3,0,0.0,0,0,07-DEC-2021,17280.0
28100,NIFTY,OPTIDX,2022-01-27,16200.0,CE,1173.1,1218.85,1173.1,1204.4,1204.4,14,121.82,3000,350,07-DEC-2021,17280.0
28101,NIFTY,OPTIDX,2022-01-27,16250.0,CE,0.0,0.0,0.0,1774.7,1201.9,0,0.0,0,0,07-DEC-2021,17280.0
28102,NIFTY,OPTIDX,2022-01-27,16300.0,CE,996.8,1003.95,996.8,1003.95,1165.2,2,17.3,300,50,07-DEC-2021,17280.0
28103,NIFTY,OPTIDX,2022-01-27,16350.0,CE,0.0,0.0,0.0,1861.45,1128.35,0,0.0,0,0,07-DEC-2021,17280.0
28104,NIFTY,OPTIDX,2022-01-27,16400.0,CE,1045.0,1045.0,1045.0,1045.0,1092.15,1,8.72,550,0,07-DEC-2021,17280.0
28105,NIFTY,OPTIDX,2022-01-27,16450.0,CE,0.0,0.0,0.0,1348.95,1055.9,0,0.0,150,0,07-DEC-2021,17280.0
28106,NIFTY,OPTIDX,2022-01-27,16500.0,CE,829.8,1005.65,819.0,940.05,940.05,244,2123.13,23950,2250,07-DEC-2021,17280.0
28107,NIFTY,OPTIDX,2022-01-27,16550.0,CE,0.0,0.0,0.0,762.35,986.75,0,0.0,150,0,07-DEC-2021,17280.0
28108,NIFTY,OPTIDX,2022-01-27,16600.0,CE,755.0,916.5,755.0,863.7,953.15,6,52.32,800,-100,07-DEC-2021,17280.0
28109,NIFTY,OPTIDX,2022-01-27,16650.0,CE,707.6,738.6,707.6,738.6,920.2,2,17.37,1750,0,07-DEC-2021,17280.0
28110,NIFTY,OPTIDX,2022-01-27,16700.0,CE,685.65,848.25,685.65,788.5,788.5,26,227.25,1550,-600,07-DEC-2021,17280.0
28111,NIFTY,OPTIDX,2022-01-27,16750.0,CE,678.95,786.5,678.95,762.3,762.3,7,61.25,300,-250,07-DEC-2021,17280.0
28112,NIFTY,OPTIDX,2022-01-27,16800.0,CE,641.1,772.3,605.05,716.55,716.55,88,770.5,3850,-950,07-DEC-2021,17280.0
28113,NIFTY,OPTIDX,2022-01-27,16850.0,CE,602.8,726.5,602.8,726.5,795.1,12,105.18,500,200,07-DEC-2021,17280.0
28114,NIFTY,OPTIDX,2022-01-27,16900.0,CE,560.45,708.7,541.75,661.05,661.05,231,2024.91,4100,-950,07-DEC-2021,17280.0
28115,NIFTY,OPTIDX,2022-01-27,16950.0,CE,529.9,671.85,528.45,667.6,736.65,45,395.73,1000,650,07-DEC-2021,17280.0
28116,NIFTY,OPTIDX,2022-01-27,17000.0,CE,499.75,642.0,485.95,589.25,589.25,2632,23108.13,178000,5150,07-DEC-2021,17280.0
28117,NIFTY,OPTIDX,2022-01-27,17050.0,CE,482.95,599.75,456.3,547.3,547.3,55,482.89,1450,50,07-DEC-2021,17280.0
28118,NIFTY,OPTIDX,2022-01-27,17100.0,CE,450.05,575.5,433.75,529.75,529.75,783,6894.52,32350,4700,07-DEC-2021,17280.0
28119,NIFTY,OPTIDX,2022-01-27,17150.0,CE,373.3,532.0,373.3,489.65,489.65,67,591.04,1350,150,07-DEC-2021,17280.0
28120,NIFTY,OPTIDX,2022-01-27,17200.0,CE,335.35,515.4,335.35,469.4,469.4,1091,9633.37,96050,11450,07-DEC-2021,17280.0
28121,NIFTY,OPTIDX,2022-01-27,17250.0,CE,364.0,485.15,364.0,434.35,434.35,160,1414.45,4550,-1100,07-DEC-2021,17280.0
28122,NIFTY,OPTIDX,2022-01-27,17300.0,CE,345.6,454.8,336.0,412.15,412.15,1022,9051.88,75700,12250,07-DEC-2021,17280.0
28123,NIFTY,OPTIDX,2022-01-27,17350.0,CE,340.95,417.1,308.8,381.25,381.25,47,416.6,1700,150,07-DEC-2021,17280.0
28124,NIFTY,OPTIDX,2022-01-27,17400.0,CE,301.2,400.0,290.7,359.15,359.15,549,4871.78,47100,3150,07-DEC-2021,17280.0
28125,NIFTY,OPTIDX,2022-01-27,17450.0,CE,284.9,370.3,284.9,352.4,486.05,26,231.2,4800,500,07-DEC-2021,17280.0
28126,NIFTY,OPTIDX,2022-01-27,17500.0,CE,316.65,349.3,249.75,309.6,309.6,2910,25901.6,471750,31450,07-DEC-2021,17280.0
28127,NIFTY,OPTIDX,2022-01-27,17550.0,CE,246.95,320.0,243.4,284.4,284.4,52,463.83,2800,1100,07-DEC-2021,17280.0
28128,NIFTY,OPTIDX,2022-01-27,17600.0,CE,208.85,299.2,208.85,263.3,263.3,866,7736.93,48650,-4250,07-DEC-2021,17280.0
28129,NIFTY,OPTIDX,2022-01-27,17650.0,CE,199.05,277.6,199.05,266.15,405.0,22,196.88,2300,-650,07-DEC-2021,17280.0
28130,NIFTY,OPTIDX,2022-01-27,17700.0,CE,189.7,253.75,178.55,220.05,220.05,1217,10906.24,58950,800,07-DEC-2021,17280.0
28131,NIFTY,OPTIDX,2022-01-27,17750.0,CE,176.95,232.65,156.65,205.75,205.75,32,287.22,2800,-350,07-DEC-2021,17280.0
28132,NIFTY,OPTIDX,2022-01-27,17800.0,CE,164.1,212.35,147.75,186.05,186.05,1354,12175.69,194550,8400,07-DEC-2021,17280.0
28133,NIFTY,OPTIDX,2022-01-27,17850.0,CE,150.05,193.05,150.0,167.2,167.2,18,162.21,2250,100,07-DEC-2021,17280.0
28134,NIFTY,OPTIDX,2022-01-27,17900.0,CE,137.95,179.05,124.55,156.1,156.1,770,6952.05,47400,6900,07-DEC-2021,17280.0
28135,NIFTY,OPTIDX,2022-01-27,17950.0,CE,109.1,146.35,109.1,146.35,302.65,3,27.1,2500,0,07-DEC-2021,17280.0
28136,NIFTY,OPTIDX,2022-01-27,18000.0,CE,111.8,149.85,105.0,130.35,130.35,4321,39170.65,360200,-3900,07-DEC-2021,17280.0
28137,NIFTY,OPTIDX,2022-01-27,18050.0,CE,103.6,132.15,103.6,121.75,121.75,9,81.77,1950,50,07-DEC-2021,17280.0
28138,NIFTY,OPTIDX,2022-01-27,18100.0,CE,88.0,123.2,87.0,109.5,109.5,999,9096.13,46300,11700,07-DEC-2021,17280.0
28139,NIFTY,OPTIDX,2022-01-27,18150.0,CE,95.9,107.4,94.9,95.1,95.1,23,209.88,1300,350,07-DEC-2021,17280.0
28140,NIFTY,OPTIDX,2022-01-27,18200.0,CE,75.8,98.4,65.45,84.15,84.15,909,8311.39,51450,7000,07-DEC-2021,17280.0
28141,NIFTY,OPTIDX,2022-01-27,18250.0,CE,54.2,54.2,54.2,54.2,222.25,3,27.45,750,0,07-DEC-2021,17280.0
28142,NIFTY,OPTIDX,2022-01-27,18300.0,CE,52.9,77.0,52.9,66.5,66.5,827,7595.36,61200,3950,07-DEC-2021,17280.0
28143,NIFTY,OPTIDX,2022-01-27,18350.0,CE,79.9,79.9,60.0,65.95,198.8,17,156.52,900,-50,07-DEC-2021,17280.0
28144,NIFTY,OPTIDX,2022-01-27,18400.0,CE,49.3,59.0,40.2,52.25,52.25,428,3949.25,47300,7000,07-DEC-2021,17280.0
28145,NIFTY,OPTIDX,2022-01-27,18450.0,CE,0.0,0.0,0.0,39.0,177.9,0,0.0,500,0,07-DEC-2021,17280.0
28146,NIFTY,OPTIDX,2022-01-27,18500.0,CE,39.95,48.0,36.1,43.1,43.1,3655,33889.67,344450,52350,07-DEC-2021,17280.0
28147,NIFTY,OPTIDX,2022-01-27,18550.0,CE,50.0,50.0,33.0,39.05,39.05,20,185.88,650,200,07-DEC-2021,17280.0
28148,NIFTY,OPTIDX,2022-01-27,18600.0,CE,30.0,36.75,21.35,32.15,32.15,284,2645.75,15850,2550,07-DEC-2021,17280.0
28149,NIFTY,OPTIDX,2022-01-27,18650.0,CE,15.05,27.95,15.05,27.95,141.45,4,37.34,950,0,07-DEC-2021,17280.0
28150,NIFTY,OPTIDX,2022-01-27,18700.0,CE,24.85,28.0,20.1,24.4,24.4,78,730.27,13750,-400,07-DEC-2021,17280.0
28151,NIFTY,OPTIDX,2022-01-27,18750.0,CE,0.0,0.0,0.0,500.8,125.7,0,0.0,0,0,07-DEC-2021,17280.0
28152,NIFTY,OPTIDX,2022-01-27,18800.0,CE,19.0,23.8,18.2,20.35,20.35,168,1580.95,18100,2350,07-DEC-2021,17280.0
28153,NIFTY,OPTIDX,2022-01-27,18850.0,CE,0.0,0.0,0.0,39.0,111.45,0,0.0,200,0,07-DEC-2021,17280.0
28154,NIFTY,OPTIDX,2022-01-27,18900.0,CE,20.2,26.95,13.0,18.0,18.0,30,283.76,5650,100,07-DEC-2021,17280.0
28155,NIFTY,OPTIDX,2022-01-27,18950.0,CE,16.0,16.05,16.0,16.0,98.55,4,37.93,1250,200,07-DEC-2021,17280.0
28156,NIFTY,OPTIDX,2022-01-27,19000.0,CE,13.85,15.8,13.25,15.2,15.2,1269,12064.66,397350,8300,07-DEC-2021,17280.0
28157,NIFTY,OPTIDX,2022-01-27,19050.0,CE,10.05,16.95,10.05,16.95,86.95,2,19.06,1450,0,07-DEC-2021,17280.0
28158,NIFTY,OPTIDX,2022-01-27,19100.0,CE,9.75,9.75,8.35,9.65,81.6,4,38.21,1900,-50,07-DEC-2021,17280.0
28159,NIFTY,OPTIDX,2022-01-27,19150.0,CE,22.8,22.8,6.05,10.3,76.55,5,47.9,450,50,07-DEC-2021,17280.0
28160,NIFTY,OPTIDX,2022-01-27,19200.0,CE,0.0,0.0,0.0,13.5,71.75,0,0.0,2350,0,07-DEC-2021,17280.0
28161,NIFTY,OPTIDX,2022-01-27,19250.0,CE,0.0,0.0,0.0,12.85,67.2,0,0.0,950,0,07-DEC-2021,17280.0
28162,NIFTY,OPTIDX,2022-01-27,19300.0,CE,9.8,11.9,7.65,9.15,9.15,155,1496.52,21950,-2800,07-DEC-2021,17280.0
28163,NIFTY,OPTIDX,2022-01-27,19350.0,CE,0.0,0.0,0.0,19.15,58.9,0,0.0,150,0,07-DEC-2021,17280.0
28164,NIFTY,OPTIDX,2022-01-27,19400.0,CE,14.85,14.85,14.85,14.85,55.1,1,9.7,2800,50,07-DEC-2021,17280.0
28165,NIFTY,OPTIDX,2022-01-27,19450.0,CE,0.0,0.0,0.0,13.15,51.5,0,0.0,1700,0,07-DEC-2021,17280.0
28166,NIFTY,OPTIDX,2022-01-27,19500.0,CE,7.95,8.25,6.8,7.45,7.45,529,5159.69,129450,-400,07-DEC-2021,17280.0
28167,NIFTY,OPTIDX,2022-01-27,19550.0,CE,0.0,0.0,0.0,14.5,44.9,0,0.0,50,0,07-DEC-2021,17280.0
28168,NIFTY,OPTIDX,2022-01-27,19600.0,CE,9.55,9.55,7.0,8.0,41.9,52,509.8,8000,-350,07-DEC-2021,17280.0
28169,NIFTY,OPTIDX,2022-01-27,15400.0,PE,50.0,50.0,40.0,40.0,40.0,59,455.48,2950,2950,07-DEC-2021,17280.0
28170,NIFTY,OPTIDX,2022-01-27,15450.0,PE,0.0,0.0,0.0,82.65,55.65,0,0.0,0,0,07-DEC-2021,17280.0
28171,NIFTY,OPTIDX,2022-01-27,15500.0,PE,69.05,69.05,45.85,48.6,48.6,3762,29253.67,209350,49200,07-DEC-2021,17280.0
28172,NIFTY,OPTIDX,2022-01-27,15550.0,PE,46.05,58.6,46.05,47.65,47.65,18,140.41,1300,-300,07-DEC-2021,17280.0
28173,NIFTY,OPTIDX,2022-01-27,15600.0,PE,69.15,70.5,50.9,52.25,52.25,104,814.18,9100,900,07-DEC-2021,17280.0
28174,NIFTY,OPTIDX,2022-01-27,15650.0,PE,55.65,55.65,55.65,55.65,77.55,1,7.85,800,0,07-DEC-2021,17280.0
28175,NIFTY,OPTIDX,2022-01-27,15700.0,PE,75.85,82.0,50.0,56.3,56.3,176,1386.93,6150,1950,07-DEC-2021,17280.0
28176,NIFTY,OPTIDX,2022-01-27,15750.0,PE,0.0,0.0,0.0,131.35,90.85,0,0.0,0,0,07-DEC-2021,17280.0
28177,NIFTY,OPTIDX,2022-01-27,15800.0,PE,89.0,92.85,64.3,68.7,68.7,177,1404.83,17950,2400,07-DEC-2021,17280.0
28178,NIFTY,OPTIDX,2022-01-27,15850.0,PE,0.0,0.0,0.0,127.55,105.8,0,0.0,50,0,07-DEC-2021,17280.0
28179,NIFTY,OPTIDX,2022-01-27,15900.0,PE,106.5,106.5,73.0,78.2,78.2,141,1126.78,30400,950,07-DEC-2021,17280.0
28180,NIFTY,OPTIDX,2022-01-27,15950.0,PE,0.0,0.0,0.0,123.05,122.65,0,0.0,0,0,07-DEC-2021,17280.0
28181,NIFTY,OPTIDX,2022-01-27,16000.0,PE,133.6,133.6,85.6,91.8,91.8,4159,33476.1,607900,5500,07-DEC-2021,17280.0
28182,NIFTY,OPTIDX,2022-01-27,16050.0,PE,0.0,0.0,0.0,156.5,141.4,0,0.0,650,0,07-DEC-2021,17280.0
28183,NIFTY,OPTIDX,2022-01-27,16100.0,PE,131.95,139.6,95.0,102.85,102.85,398,3225.99,76000,-300,07-DEC-2021,17280.0
28184,NIFTY,OPTIDX,2022-01-27,16150.0,PE,124.65,126.5,109.45,110.25,110.25,11,89.47,750,-500,07-DEC-2021,17280.0
28185,NIFTY,OPTIDX,2022-01-27,16200.0,PE,149.95,158.15,105.65,116.8,116.8,931,7599.96,551050,6750,07-DEC-2021,17280.0
28186,NIFTY,OPTIDX,2022-01-27,16250.0,PE,181.0,181.0,120.25,125.15,125.15,34,278.84,1400,-350,07-DEC-2021,17280.0
28187,NIFTY,OPTIDX,2022-01-27,16300.0,PE,174.95,177.7,122.4,131.2,131.2,740,6083.84,133450,3500,07-DEC-2021,17280.0
28188,NIFTY,OPTIDX,2022-01-27,16350.0,PE,190.0,190.0,139.65,139.65,139.65,6,49.52,500,-50,07-DEC-2021,17280.0
28189,NIFTY,OPTIDX,2022-01-27,16400.0,PE,192.75,201.95,140.0,150.4,150.4,714,5913.83,79500,1500,07-DEC-2021,17280.0
28190,NIFTY,OPTIDX,2022-01-27,16450.0,PE,172.0,172.0,148.5,161.95,161.95,10,83.03,350,200,07-DEC-2021,17280.0
28191,NIFTY,OPTIDX,2022-01-27,16500.0,PE,254.2,254.2,157.1,169.9,169.9,3472,28961.61,1003900,-3650,07-DEC-2021,17280.0
28192,NIFTY,OPTIDX,2022-01-27,16550.0,PE,228.55,228.55,176.4,176.85,176.85,9,75.38,1400,150,07-DEC-2021,17280.0
28193,NIFTY,OPTIDX,2022-01-27,16600.0,PE,248.15,256.4,176.6,192.85,192.85,774,6501.91,52200,7550,07-DEC-2021,17280.0
28194,NIFTY,OPTIDX,2022-01-27,16650.0,PE,269.05,273.5,196.6,205.0,205.0,23,193.97,26500,0,07-DEC-2021,17280.0
28195,NIFTY,OPTIDX,2022-01-27,16700.0,PE,297.15,300.3,202.0,217.55,217.55,505,4276.45,52750,800,07-DEC-2021,17280.0
28196,NIFTY,OPTIDX,2022-01-27,16750.0,PE,302.1,302.1,216.55,230.25,230.25,46,390.8,1750,-250,07-DEC-2021,17280.0
28197,NIFTY,OPTIDX,2022-01-27,16800.0,PE,317.3,322.75,225.75,242.8,242.8,980,8357.77,172350,5500,07-DEC-2021,17280.0
28198,NIFTY,OPTIDX,2022-01-27,16850.0,PE,320.9,324.0,243.95,243.95,375.2,15,128.4,1750,-100,07-DEC-2021,17280.0
28199,NIFTY,OPTIDX,2022-01-27,16900.0,PE,341.55,357.25,254.8,274.15,274.15,553,4755.51,36150,-4400,07-DEC-2021,17280.0
28200,NIFTY,OPTIDX,2022-01-27,16950.0,PE,366.8,366.8,289.7,289.7,416.2,9,77.71,1950,-50,07-DEC-2021,17280.0
28201,NIFTY,OPTIDX,2022-01-27,17000.0,PE,387.8,402.5,282.75,307.25,307.25,4942,42817.77,1034950,35750,07-DEC-2021,17280.0
28202,NIFTY,OPTIDX,2022-01-27,17050.0,PE,390.85,418.0,311.3,325.05,325.05,35,304.68,2100,-50,07-DEC-2021,17280.0
28203,NIFTY,OPTIDX,2022-01-27,17100.0,PE,438.65,443.8,317.1,347.5,347.5,1082,9453.31,55100,100,07-DEC-2021,17280.0
28204,NIFTY,OPTIDX,2022-01-27,17150.0,PE,367.25,463.3,338.0,361.05,361.05,71,622.24,2600,650,07-DEC-2021,17280.0
28205,NIFTY,OPTIDX,2022-01-27,17200.0,PE,475.35,496.45,355.0,385.75,385.75,1994,17548.82,619700,12450,07-DEC-2021,17280.0
28206,NIFTY,OPTIDX,2022-01-27,17250.0,PE,488.4,514.6,377.0,404.8,404.8,47,415.31,2400,1050,07-DEC-2021,17280.0
28207,NIFTY,OPTIDX,2022-01-27,17300.0,PE,550.0,550.0,394.95,427.7,427.7,819,7266.75,55100,1600,07-DEC-2021,17280.0
28208,NIFTY,OPTIDX,2022-01-27,17350.0,PE,559.8,559.8,425.9,432.05,607.95,5,44.61,750,0,07-DEC-2021,17280.0
28209,NIFTY,OPTIDX,2022-01-27,17400.0,PE,575.3,601.3,440.0,475.35,475.35,288,2576.01,29700,4000,07-DEC-2021,17280.0
28210,NIFTY,OPTIDX,2022-01-27,17450.0,PE,558.8,558.8,475.65,500.6,500.6,5,44.88,1050,100,07-DEC-2021,17280.0
28211,NIFTY,OPTIDX,2022-01-27,17500.0,PE,625.05,660.05,488.25,524.35,524.35,1898,17128.16,736500,26100,07-DEC-2021,17280.0
28212,NIFTY,OPTIDX,2022-01-27,17550.0,PE,553.95,577.75,518.8,522.4,720.4,17,153.67,1300,50,07-DEC-2021,17280.0
28213,NIFTY,OPTIDX,2022-01-27,17600.0,PE,713.45,713.45,538.0,578.6,578.6,193,1757.01,21700,150,07-DEC-2021,17280.0
28214,NIFTY,OPTIDX,2022-01-27,17650.0,PE,708.35,732.6,574.35,605.8,605.8,15,137.11,1950,-450,07-DEC-2021,17280.0
28215,NIFTY,OPTIDX,2022-01-27,17700.0,PE,757.4,771.3,596.0,639.5,639.5,124,1138.29,42850,150,07-DEC-2021,17280.0
28216,NIFTY,OPTIDX,2022-01-27,17750.0,PE,735.65,735.65,623.25,669.7,669.7,18,165.75,2650,-100,07-DEC-2021,17280.0
28217,NIFTY,OPTIDX,2022-01-27,17800.0,PE,830.05,855.0,656.0,698.6,698.6,65,602.14,13800,-250,07-DEC-2021,17280.0
28218,NIFTY,OPTIDX,2022-01-27,17850.0,PE,725.35,726.1,725.35,725.35,908.85,3,27.86,350,50,07-DEC-2021,17280.0
28219,NIFTY,OPTIDX,2022-01-27,17900.0,PE,905.0,905.0,715.65,753.15,753.15,39,363.7,7400,450,07-DEC-2021,17280.0
28220,NIFTY,OPTIDX,2022-01-27,17950.0,PE,0.0,0.0,0.0,723.3,976.65,0,0.0,1250,0,07-DEC-2021,17280.0
28221,NIFTY,OPTIDX,2022-01-27,18000.0,PE,985.95,1006.45,789.0,842.5,842.5,366,3453.16,170950,-100,07-DEC-2021,17280.0
28222,NIFTY,OPTIDX,2022-01-27,18050.0,PE,0.0,0.0,0.0,705.3,1046.8,0,0.0,150,0,07-DEC-2021,17280.0
28223,NIFTY,OPTIDX,2022-01-27,18100.0,PE,982.95,998.35,886.85,886.85,1082.7,15,142.63,5700,100,07-DEC-2021,17280.0
28224,NIFTY,OPTIDX,2022-01-27,18150.0,PE,0.0,0.0,0.0,688.8,1119.2,0,0.0,250,0,07-DEC-2021,17280.0
28225,NIFTY,OPTIDX,2022-01-27,18200.0,PE,1125.6,1150.5,963.1,998.35,998.35,40,384.51,4800,1200,07-DEC-2021,17280.0
