Date,Open,High,Low,Close,Adj Close,Volume
03-12-2020,2773.899902,2773.899902,2700.800049,2709.449951,2572.078125,2852548
04-12-2020,2710.800049,2738.850098,2699,2727.550049,2589.260742,2686527
07-12-2020,2715,2744,2706.149902,2737.699951,2598.895996,1996400
08-12-2020,2740,2805.550049,2732.449951,2797.300049,2655.474365,4277818
09-12-2020,2815,2840,2793.149902,2810.800049,2668.289551,3659996
10-12-2020,2818,2827.300049,2780.25,2784.300049,2643.133057,2127801
11-12-2020,2792.699951,2807.699951,2764.550049,2783.600098,2642.468994,1795408
14-12-2020,2802,2804,2756.25,2797.699951,2655.853516,2483658
15-12-2020,2786,2794.699951,2755,2761.550049,2621.536377,2365509
16-12-2020,2779,2819.800049,2760.449951,2814.199951,2671.516846,2565149
