,Unnamed: 0,Symbol,INSTRUMENT,Expiry,Strike Price,Option Type,Open,High,Low,Close,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,futures_price,time_diff,impliedvolatility,delta,theta,gamma,vega,next_day_close,daily_straddle_pnl
318,68557,HDFCBANK,OPTSTK,2021-10-28,1660.0,CE,58.9,71.95,37.15,38.25,38.25,5092,47829.52,1657700,69300,2021-10-18,1666.7,10.0,31.68487548828125,0.54102923000378,-1.7343556323663811,0.004539856596059181,1.0947530047942515,42.8,4.549999999999997
321,68606,HDFCBANK,OPTSTK,2021-10-28,1660.0,PE,17.7,32.5,13.65,30.65,30.65,6055,56107.2,663300,288750,2021-10-18,1666.7,10.0,30.86090087890625,-0.458427657261305,-1.6890134223028155,0.004660407481891087,1.094597613290851,18.05,-12.599999999999998
570,68656,HDFCBANK,OPTSTK,2021-11-25,1680.0,CE,85.85,112.3,63.5,65.95,65.95,230,2216.61,95150,20350,2021-10-18,1671.45,38.0,32.53173828125,0.5015459147095582,-0.9209567562059136,0.002273844595409948,2.1515208583855614,33.85,-32.1
571,68705,HDFCBANK,OPTSTK,2021-11-25,1680.0,PE,61.5,73.2,60.35,71.95,71.95,34,326.76,18150,11550,2021-10-18,1671.45,38.0,31.34918212890625,-0.4999466960294329,-0.8874858558537605,0.00235963642333318,2.1515369928165664,28.55,-43.400000000000006
572,68754,HDFCBANK,OPTSTK,2021-12-30,1680.0,CE,0.0,0.0,0.0,76.9,99.3,0,0.0,0,0,2021-10-18,1677.4,73.0,26.123046875,0.5180082830686075,-0.5349213236653725,0.002033723157788624,2.9896402831128164,33.85,-43.050000000000004
573,68803,HDFCBANK,OPTSTK,2021-12-30,1680.0,PE,0.0,0.0,0.0,145.9,96.05,0,0.0,0,0,2021-10-18,1677.4,73.0,48.370361328125,-0.4597754160215031,-0.9864454630119909,0.0010938656867629812,2.97746458048494,28.55,-117.35000000000001
462,71112,HDFCBANK,OPTSTK,2021-12-30,1700.0,CE,85.0,90.8,85.0,89.9,89.9,3,29.51,4950,1100,2021-10-19,1694.25,72.0,30.853271484375,0.5174645050501823,-0.642583680357699,0.0017167028251327424,2.9991001122318455,21.9,-68.0
466,71161,HDFCBANK,OPTSTK,2021-12-30,1700.0,PE,99.0,99.0,99.0,99.0,97.15,1,9.89,2200,550,2021-10-19,1694.25,72.0,31.982421875,-0.4811882961675703,-0.66599818824733,0.0016558394443132605,2.99863904873888,44.6,-54.4
574,70915,HDFCBANK,OPTSTK,2021-10-28,1680.0,CE,31.6,36.45,26.15,33.85,33.85,10445,98366.38,1846900,-301400,2021-10-19,1684.9,9.0,29.7393798828125,0.5341536688303974,-1.737492798226937,0.005051656311023982,1.0516315569229395,27.9,-5.950000000000003
582,71013,HDFCBANK,OPTSTK,2021-11-25,1680.0,CE,71.35,71.45,62.0,67.1,67.1,223,2142.92,105050,9900,2021-10-19,1689.1,37.0,29.1748046875,0.5416535968613858,-0.8412406088759815,0.0025288114584161967,2.1337522469685815,27.9,-39.199999999999996
576,70964,HDFCBANK,OPTSTK,2021-10-28,1680.0,PE,37.0,38.6,27.05,28.55,28.55,6154,57911.17,911350,-32450,2021-10-19,1684.9,9.0,29.35791015625,-0.4656432782084399,-1.715130491345153,0.005117071592770386,1.0515853710261573,31.05,2.5
