,Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value,futures_price,time_to_expiry
2400,BANKNIFTY,2021-11-15,2021-12-30,CE,38800,1791.65,1791.65,927.15,1107.75,1098.1,1107.75,130,1297.96,36.96,1800,600,-,39018.2,45
2401,BANKNIFTY,2021-11-15,2021-12-30,CE,38900,1108.7,1179.95,1000.0,1060.0,1060.0,1060.0,97,970.26,26.94,1650,250,-,39018.2,45
2402,BANKNIFTY,2021-11-15,2021-12-30,CE,39000,1100.0,1156.95,945.5,1004.85,992.0,1004.85,2851,28534.65,737.4,63425,18275,-,39018.2,45
2403,BANKNIFTY,2021-11-15,2021-12-30,PE,39000,900.0,1037.55,767.65,963.1,981.85,963.1,2291,22867.27,530.02,78725,13800,-,39018.2,45
2404,BANKNIFTY,2021-11-15,2021-12-30,PE,39100,1012.95,1057.05,834.0,1055.75,1055.75,1845.5,26,260.33,6.18,1375,75,-,39018.2,45
2405,BANKNIFTY,2021-11-15,2021-12-30,PE,39200,5.2,1070.25,5.2,1064.05,1064.05,1064.05,19,190.55,4.35,1150,50,-,39018.2,45
2406,BANKNIFTY,2021-11-15,2021-12-30,PE,39300,956.0,1152.95,956.0,1152.95,1152.95,1955.15,15,151.33,3.95,1275,75,-,39018.2,45
2407,BANKNIFTY,2021-11-15,2021-12-30,PE,39400,899.5,1211.05,899.5,1211.05,1211.05,2011.3,14,141.6,3.7,800,25,-,39018.2,45
2408,BANKNIFTY,2021-11-15,2021-12-30,PE,39500,1140.0,1310.1,996.65,1223.85,1236.25,1223.85,992,10084.73,288.73,29225,4750,-,39018.2,45
2409,BANKNIFTY,2021-11-15,2021-12-30,PE,39600,1118.0,1357.05,1093.0,1336.95,1336.95,2126.25,14,142.79,4.19,500,0,-,39018.2,45
2410,BANKNIFTY,2021-11-15,2021-12-30,PE,39700,1137.0,1400.0,1137.0,1345.5,1340.95,1345.5,19,194.82,6.25,1900,100,-,39018.2,45
2411,BANKNIFTY,2021-11-15,2021-12-30,PE,39800,1213.95,1476.95,1195.95,1395.0,1395.0,2244.7,29,298.24,9.69,600,-225,-,39018.2,45
2412,BANKNIFTY,2021-11-15,2021-12-30,PE,39900,1253.95,1561.15,1253.95,1510.4,1510.4,2305.2,28,289.53,10.23,550,25,-,39018.2,45
2413,BANKNIFTY,2021-11-15,2021-12-30,PE,40000,1380.05,1636.9,1300.0,1549.9,1559.1,1549.9,570,5909.7,209.7,39100,5650,-,39018.2,45
2414,BANKNIFTY,2021-11-15,2021-12-30,PE,40100,1498.45,1498.45,1494.9,1494.9,1494.9,2428.75,2,20.8,0.75,825,25,-,39018.2,45
2415,BANKNIFTY,2021-11-15,2021-12-30,PE,40200,1671.25,1705.7,1671.25,1705.7,1705.7,2491.8,2,20.94,0.84,600,25,-,39018.2,45
2416,BANKNIFTY,2021-11-15,2021-12-30,PE,40300,0.0,0.0,0.0,1729.75,1741.45,2555.65,0,0.0,0.0,775,0,-,39018.2,45
2417,BANKNIFTY,2021-11-15,2021-12-30,PE,40400,2206.8,2206.8,2206.8,2206.8,2206.8,2206.8,1,10.65,0.55,875,25,-,39018.2,45
2418,BANKNIFTY,2021-11-15,2021-12-30,PE,40500,1620.0,1980.0,1620.0,1883.05,1883.05,2685.8,11,116.33,4.96,6475,25,-,39018.2,45
2419,BANKNIFTY,2021-11-15,2021-12-30,PE,40600,0.0,0.0,0.0,1653.2,1653.2,2752.1,0,0.0,0.0,300,0,-,39018.2,45
2420,BANKNIFTY,2021-11-15,2021-12-30,PE,40700,0.0,0.0,0.0,1989.7,1989.7,2819.2,0,0.0,0.0,225,0,-,39018.2,45
2421,BANKNIFTY,2021-11-15,2021-12-30,PE,40800,0.0,0.0,0.0,2310.0,2310.0,2887.05,0,0.0,0.0,425,0,-,39018.2,45
2422,BANKNIFTY,2021-11-15,2021-12-30,PE,40900,0.0,0.0,0.0,1850.5,1850.5,2955.7,0,0.0,0.0,325,0,-,39018.2,45
2423,BANKNIFTY,2021-11-15,2021-12-30,PE,41000,2040.0,2370.6,2030.0,2270.0,2270.0,2270.0,72,778.14,40.14,18025,825,-,39018.2,45
2424,BANKNIFTY,2021-11-15,2021-12-30,PE,41100,0.0,0.0,0.0,1694.45,1694.45,3095.25,0,0.0,0.0,950,0,-,39018.2,45
2425,BANKNIFTY,2021-11-15,2021-12-30,PE,41200,0.0,0.0,0.0,2252.55,2252.55,3166.1,0,0.0,0.0,225,0,-,39018.2,45
2426,BANKNIFTY,2021-11-15,2021-12-30,PE,41300,0.0,0.0,0.0,2150.2,2150.2,3237.75,0,0.0,0.0,225,0,-,39018.2,45
2427,BANKNIFTY,2021-11-15,2021-12-30,PE,41400,0.0,0.0,0.0,2023.3,2023.3,3310.05,0,0.0,0.0,400,0,-,39018.2,45
2428,BANKNIFTY,2021-11-15,2021-12-30,PE,41500,2500.0,2680.0,2500.0,2680.0,2680.0,3383.1,2,22.05,1.3,3350,25,-,39018.2,45
2429,BANKNIFTY,2021-11-15,2021-12-30,PE,41600,0.0,0.0,0.0,2171.65,2171.6,3456.85,0,0.0,0.0,75,0,-,39018.2,45
2430,BANKNIFTY,2021-11-15,2021-12-30,PE,41700,0.0,0.0,0.0,2101.4,2101.4,3533.05,0,0.0,0.0,75,0,-,39018.2,45
2431,BANKNIFTY,2021-11-15,2021-12-30,PE,41800,0.0,0.0,0.0,1660.85,1660.85,3608.3,0,0.0,0.0,25,0,-,39018.2,45
2432,BANKNIFTY,2021-11-15,2021-12-30,PE,41900,0.0,0.0,0.0,4417.7,0.0,3684.2,0,0.0,0.0,0,0,-,39018.2,45
2433,BANKNIFTY,2021-11-15,2021-12-30,PE,42000,2900.15,3180.3,2620.15,3107.05,3107.05,3107.05,21,236.2,15.7,7925,125,-,39018.2,45
2434,BANKNIFTY,2021-11-15,2021-12-30,PE,42100,0.0,0.0,0.0,2600.0,2600.0,3837.9,0,0.0,0.0,0,0,-,39018.2,45
2435,BANKNIFTY,2021-11-15,2021-12-30,PE,42200,0.0,0.0,0.0,2650.0,2650.0,3914.1,0,0.0,0.0,0,0,-,39018.2,45
2436,BANKNIFTY,2021-11-15,2021-12-30,PE,42300,0.0,0.0,0.0,2750.0,2750.0,3992.4,0,0.0,0.0,0,0,-,39018.2,45
2437,BANKNIFTY,2021-11-15,2021-12-30,PE,42400,0.0,0.0,0.0,4614.05,0.0,4071.35,0,0.0,0.0,0,0,-,39018.2,45
2438,BANKNIFTY,2021-11-15,2021-12-30,PE,42500,0.0,0.0,0.0,3511.55,3511.55,4150.85,0,0.0,0.0,375,0,-,39018.2,45
2439,BANKNIFTY,2021-11-15,2021-12-30,PE,42600,0.0,0.0,0.0,4669.25,0.0,4230.9,0,0.0,0.0,0,0,-,39018.2,45
2440,BANKNIFTY,2021-11-15,2021-12-30,PE,42700,0.0,0.0,0.0,3730.4,3730.4,4311.55,0,0.0,0.0,25,0,-,39018.2,45
2441,BANKNIFTY,2021-11-15,2021-12-30,PE,42800,0.0,0.0,0.0,4285.25,0.0,4392.8,0,0.0,0.0,0,0,-,39018.2,45
2442,BANKNIFTY,2021-11-15,2021-12-30,PE,42900,0.0,0.0,0.0,4357.25,0.0,4474.55,0,0.0,0.0,0,0,-,39018.2,45
2443,BANKNIFTY,2021-11-15,2021-12-30,PE,43000,4025.0,4025.0,4001.0,4003.6,4004.35,4003.6,5,58.76,5.01,825,100,-,39018.2,45
2444,BANKNIFTY,2021-11-15,2021-12-30,PE,43100,0.0,0.0,0.0,4502.75,0.0,4639.6,0,0.0,0.0,0,0,-,39018.2,45
2445,BANKNIFTY,2021-11-15,2021-12-30,PE,43200,0.0,0.0,0.0,4576.3,0.0,4722.95,0,0.0,0.0,0,0,-,39018.2,45
2446,BANKNIFTY,2021-11-15,2021-12-30,PE,43300,0.0,0.0,0.0,4289.85,4289.85,4806.75,0,0.0,0.0,25,0,-,39018.2,45
2447,BANKNIFTY,2021-11-15,2021-12-30,PE,43400,0.0,0.0,0.0,4382.4,4382.4,4891.05,0,0.0,0.0,25,0,-,39018.2,45
2448,BANKNIFTY,2021-11-15,2021-12-30,PE,43500,0.0,0.0,0.0,4507.0,4507.0,4975.8,0,0.0,0.0,100,0,-,39018.2,45
2449,BANKNIFTY,2021-11-15,2021-12-30,PE,43600,0.0,0.0,0.0,4623.05,0.0,5061.05,0,0.0,0.0,0,0,-,39018.2,45
2450,BANKNIFTY,2021-11-15,2021-12-30,PE,43700,0.0,0.0,0.0,4699.2,0.0,5146.75,0,0.0,0.0,0,0,-,39018.2,45
2451,BANKNIFTY,2021-11-15,2021-12-30,PE,43800,0.0,0.0,0.0,4484.85,0.0,5232.9,0,0.0,0.0,0,0,-,39018.2,45
2452,BANKNIFTY,2021-11-15,2021-12-30,PE,43900,0.0,0.0,0.0,4560.55,0.0,5319.45,0,0.0,0.0,0,0,-,39018.2,45
2453,BANKNIFTY,2021-11-15,2021-12-30,PE,44000,0.0,0.0,0.0,5064.0,5064.0,5406.45,0,0.0,0.0,375,0,-,39018.2,45
2454,BANKNIFTY,2021-11-15,2021-12-30,PE,44100,0.0,0.0,0.0,4466.4,0.0,5493.85,0,0.0,0.0,0,0,-,39018.2,45
2455,BANKNIFTY,2021-11-15,2021-12-30,PE,44200,0.0,0.0,0.0,4542.55,0.0,5581.65,0,0.0,0.0,0,0,-,39018.2,45
2456,BANKNIFTY,2021-11-15,2021-12-30,PE,44300,0.0,0.0,0.0,4617.5,0.0,5669.85,0,0.0,0.0,0,0,-,39018.2,45
2457,BANKNIFTY,2021-11-15,2021-12-30,PE,44400,0.0,0.0,0.0,4076.05,0.0,5758.4,0,0.0,0.0,0,0,-,39018.2,45
2458,BANKNIFTY,2021-11-15,2021-12-30,PE,44500,0.0,0.0,0.0,4703.3,4703.3,5847.35,0,0.0,0.0,25,0,-,39018.2,45
2459,BANKNIFTY,2021-11-15,2021-12-30,PE,44600,0.0,0.0,0.0,4218.7,0.0,5936.65,0,0.0,0.0,0,0,-,39018.2,45
2460,BANKNIFTY,2021-11-15,2021-12-30,PE,44700,0.0,0.0,0.0,4290.8,0.0,6026.3,0,0.0,0.0,0,0,-,39018.2,45
2461,BANKNIFTY,2021-11-15,2021-12-30,PE,44800,0.0,0.0,0.0,4363.5,0.0,6116.3,0,0.0,0.0,0,0,-,39018.2,45
2462,BANKNIFTY,2021-11-15,2021-12-30,PE,44900,0.0,0.0,0.0,4436.7,0.0,6206.6,0,0.0,0.0,0,0,-,39018.2,45
2463,BANKNIFTY,2021-11-15,2021-12-30,PE,45000,0.0,0.0,0.0,6076.35,6076.35,6297.25,0,0.0,0.0,75,0,-,39018.2,45
2464,BANKNIFTY,2021-11-15,2021-12-30,PE,45100,0.0,0.0,0.0,4586.55,0.0,6388.2,0,0.0,0.0,0,0,-,39018.2,45
2465,BANKNIFTY,2021-11-15,2021-12-30,PE,45200,0.0,0.0,0.0,4661.4,0.0,6479.45,0,0.0,0.0,0,0,-,39018.2,45
2466,BANKNIFTY,2021-11-15,2021-12-30,PE,24000,3.05,3.05,3.05,3.05,3.05,0.05,1,6.0,0.0,375,25,-,39018.2,45
2467,BANKNIFTY,2021-11-15,2021-12-30,PE,27000,0.0,0.0,0.0,2544.9,0.0,0.6,0,0.0,0.0,0,0,-,39018.2,45
2468,BANKNIFTY,2021-11-15,2021-12-30,PE,28500,0.0,0.0,0.0,3172.15,0.0,3.2,0,0.0,0.0,0,0,-,39018.2,45
2469,BANKNIFTY,2021-11-15,2021-12-30,PE,30000,25.2,29.5,23.15,26.65,25.0,26.65,48,360.3,0.3,7975,225,-,39018.2,45
2470,BANKNIFTY,2021-11-15,2021-12-30,PE,31500,0.0,0.0,0.0,4640.8,0.0,46.2,0,0.0,0.0,0,0,-,39018.2,45
2471,BANKNIFTY,2021-11-15,2021-12-30,PE,33000,48.0,48.5,40.0,45.25,45.3,45.25,87,718.72,0.97,5050,500,-,39018.2,45
2472,BANKNIFTY,2021-11-15,2021-12-30,PE,33200,0.0,0.0,0.0,748.55,0.0,145.1,0,0.0,0.0,0,0,-,39018.2,45
2473,BANKNIFTY,2021-11-15,2021-12-30,PE,33300,0.0,0.0,0.0,775.0,0.0,154.1,0,0.0,0.0,0,0,-,39018.2,45
2474,BANKNIFTY,2021-11-15,2021-12-30,PE,33400,0.0,0.0,0.0,785.9,0.0,163.6,0,0.0,0.0,0,0,-,39018.2,45
2475,BANKNIFTY,2021-11-15,2021-12-30,PE,33500,32.0,52.7,32.0,45.5,45.0,45.5,46,385.81,0.56,2075,325,-,39018.2,45
2476,BANKNIFTY,2021-11-15,2021-12-30,PE,33600,0.0,0.0,0.0,837.55,0.0,183.9,0,0.0,0.0,0,0,-,39018.2,45
2477,BANKNIFTY,2021-11-15,2021-12-30,PE,33700,0.0,0.0,0.0,864.25,0.0,194.75,0,0.0,0.0,0,0,-,39018.2,45
2478,BANKNIFTY,2021-11-15,2021-12-30,PE,33800,0.0,0.0,0.0,891.55,0.0,206.1,0,0.0,0.0,0,0,-,39018.2,45
2479,BANKNIFTY,2021-11-15,2021-12-30,PE,33900,0.0,0.0,0.0,919.4,0.0,218.0,0,0.0,0.0,0,0,-,39018.2,45
2480,BANKNIFTY,2021-11-15,2021-12-30,PE,34000,57.0,65.9,45.25,50.9,49.7,50.9,209,1779.36,2.86,12200,1675,-,39018.2,45
2481,BANKNIFTY,2021-11-15,2021-12-30,PE,34100,0.0,0.0,0.0,976.95,0.0,243.35,0,0.0,0.0,0,0,-,39018.2,45
2482,BANKNIFTY,2021-11-15,2021-12-30,PE,34200,0.0,0.0,0.0,1006.65,0.0,256.85,0,0.0,0.0,0,0,-,39018.2,45
2483,BANKNIFTY,2021-11-15,2021-12-30,PE,34300,0.0,0.0,0.0,1036.9,0.0,270.95,0,0.0,0.0,0,0,-,39018.2,45
2484,BANKNIFTY,2021-11-15,2021-12-30,PE,34400,0.0,0.0,0.0,1066.35,0.0,285.6,0,0.0,0.0,0,0,-,39018.2,45
2485,BANKNIFTY,2021-11-15,2021-12-30,PE,34500,73.75,74.95,56.3,59.15,60.8,59.15,123,1062.78,1.9,2925,1100,-,39018.2,45
2486,BANKNIFTY,2021-11-15,2021-12-30,PE,34600,0.0,0.0,0.0,1130.2,0.0,316.75,0,0.0,0.0,0,0,-,39018.2,45
2487,BANKNIFTY,2021-11-15,2021-12-30,PE,34700,0.0,0.0,0.0,110.15,110.15,333.25,0,0.0,0.0,50,0,-,39018.2,45
2488,BANKNIFTY,2021-11-15,2021-12-30,PE,34800,0.0,0.0,0.0,1196.5,0.0,350.4,0,0.0,0.0,0,0,-,39018.2,45
2489,BANKNIFTY,2021-11-15,2021-12-30,PE,34900,0.0,0.0,0.0,1230.6,0.0,368.2,0,0.0,0.0,0,0,-,39018.2,45
2490,BANKNIFTY,2021-11-15,2021-12-30,PE,35000,78.85,100.0,72.05,78.3,83.85,78.3,1042,9138.69,21.19,31800,8675,-,39018.2,45
2491,BANKNIFTY,2021-11-15,2021-12-30,PE,35100,0.0,0.0,0.0,1300.65,0.0,405.8,0,0.0,0.0,0,0,-,39018.2,45
2492,BANKNIFTY,2021-11-15,2021-12-30,PE,35200,0.0,0.0,0.0,1336.6,0.0,425.65,0,0.0,0.0,0,0,-,39018.2,45
2493,BANKNIFTY,2021-11-15,2021-12-30,PE,35300,100.45,105.25,98.0,98.0,98.0,98.0,12,106.2,0.3,250,-50,-,39018.2,45
2494,BANKNIFTY,2021-11-15,2021-12-30,PE,35400,104.0,104.0,103.95,103.95,103.95,467.5,2,17.75,0.05,125,50,-,39018.2,45
2495,BANKNIFTY,2021-11-15,2021-12-30,PE,35500,92.0,138.7,91.05,109.25,116.3,109.25,1143,10177.06,32.93,25175,11875,-,39018.2,45
2496,BANKNIFTY,2021-11-15,2021-12-30,PE,35600,115.3,117.25,109.05,111.8,117.25,111.8,6,53.57,0.17,150,75,-,39018.2,45
2497,BANKNIFTY,2021-11-15,2021-12-30,PE,35700,121.55,121.55,108.75,108.75,108.75,535.75,3,26.86,0.09,225,75,-,39018.2,45
2498,BANKNIFTY,2021-11-15,2021-12-30,PE,35800,125.7,125.7,123.1,123.1,123.1,560.05,3,26.94,0.09,150,75,-,39018.2,45
2499,BANKNIFTY,2021-11-15,2021-12-30,PE,35900,136.05,136.05,136.05,136.05,136.05,586.55,1,9.01,0.03,75,25,-,39018.2,45
2500,BANKNIFTY,2021-11-15,2021-12-30,PE,36000,150.05,185.0,118.4,154.05,155.0,154.05,1199,10836.89,45.89,57250,6800,-,39018.2,45
2501,BANKNIFTY,2021-11-15,2021-12-30,PE,36100,184.3,184.35,173.75,176.25,176.25,638.8,7,63.49,0.32,250,150,-,39018.2,45
2502,BANKNIFTY,2021-11-15,2021-12-30,PE,36200,94.0,186.8,93.0,185.35,185.35,666.15,21,190.66,0.61,350,325,-,39018.2,45
2503,BANKNIFTY,2021-11-15,2021-12-30,PE,36300,0.0,0.0,0.0,1774.55,0.0,694.35,0,0.0,0.0,0,0,-,39018.2,45
2504,BANKNIFTY,2021-11-15,2021-12-30,PE,36400,182.65,269.7,182.65,194.1,194.0,194.1,26,237.9,1.3,675,575,-,39018.2,45
2505,BANKNIFTY,2021-11-15,2021-12-30,PE,36500,209.95,246.65,160.0,214.25,223.65,214.25,933,8563.25,49.62,33300,1125,-,39018.2,45
2506,BANKNIFTY,2021-11-15,2021-12-30,PE,36600,223.45,247.45,215.15,222.9,229.3,222.9,16,147.32,0.92,1450,50,-,39018.2,45
2507,BANKNIFTY,2021-11-15,2021-12-30,PE,36700,232.6,265.0,232.6,256.4,265.0,256.4,33,304.84,2.06,800,600,-,39018.2,45
2508,BANKNIFTY,2021-11-15,2021-12-30,PE,36800,232.85,285.7,232.8,270.5,270.5,847.05,6,55.59,0.39,225,75,-,39018.2,45
2509,BANKNIFTY,2021-11-15,2021-12-30,PE,36900,249.25,279.3,247.55,279.3,279.3,880.5,3,27.87,0.19,75,0,-,39018.2,45
2510,BANKNIFTY,2021-11-15,2021-12-30,PE,37000,251.1,336.5,230.0,299.4,309.1,299.4,1690,15755.28,122.78,74425,8725,-,39018.2,45
2511,BANKNIFTY,2021-11-15,2021-12-30,PE,37100,297.25,351.0,277.3,334.65,334.65,334.65,44,411.4,3.3,450,-250,-,39018.2,45
2512,BANKNIFTY,2021-11-15,2021-12-30,PE,37200,291.3,387.85,291.3,350.95,350.95,986.15,19,178.22,1.52,425,75,-,39018.2,45
2513,BANKNIFTY,2021-11-15,2021-12-30,PE,37300,328.6,398.95,317.75,362.1,362.1,1023.2,5,47.06,0.43,300,0,-,39018.2,45
2514,BANKNIFTY,2021-11-15,2021-12-30,PE,37400,344.7,412.25,330.1,412.25,412.25,1061.1,15,141.68,1.43,225,-125,-,39018.2,45
2515,BANKNIFTY,2021-11-15,2021-12-30,PE,37500,400.05,452.35,333.65,408.8,417.95,408.8,1604,15189.03,151.53,51475,9125,-,39018.2,45
2516,BANKNIFTY,2021-11-15,2021-12-30,PE,37600,369.55,466.65,369.55,466.65,466.65,1139.65,21,199.55,2.15,750,-75,-,39018.2,45
2517,BANKNIFTY,2021-11-15,2021-12-30,PE,37700,394.15,515.15,394.15,479.4,474.55,479.4,21,200.3,2.37,675,150,-,39018.2,45
2518,BANKNIFTY,2021-11-15,2021-12-30,PE,37800,417.0,524.75,409.25,482.55,490.9,482.55,76,726.65,8.45,1150,100,-,39018.2,45
2519,BANKNIFTY,2021-11-15,2021-12-30,PE,37900,451.0,566.75,451.0,515.0,515.0,515.0,17,163.24,2.17,725,150,-,39018.2,45
2520,BANKNIFTY,2021-11-15,2021-12-30,PE,38000,460.5,606.5,450.0,556.55,562.9,556.55,1800,17340.63,240.63,59825,8950,-,39018.2,45
2521,BANKNIFTY,2021-11-15,2021-12-30,PE,38100,497.4,668.25,482.0,598.6,598.6,598.6,28,270.42,3.72,1050,125,-,39018.2,45
2522,BANKNIFTY,2021-11-15,2021-12-30,PE,38200,514.35,668.9,502.45,622.1,622.75,622.1,28,271.36,3.96,1650,100,-,39018.2,45
2523,BANKNIFTY,2021-11-15,2021-12-30,PE,38300,525.4,719.35,524.75,671.15,677.05,671.15,46,447.89,7.44,1575,400,-,39018.2,45
2524,BANKNIFTY,2021-11-15,2021-12-30,PE,38400,535.45,745.4,535.15,702.6,708.2,702.6,70,683.57,11.57,1875,150,-,39018.2,45
2525,BANKNIFTY,2021-11-15,2021-12-30,PE,38500,680.0,799.95,602.7,742.0,756.55,742.0,1662,16293.53,296.78,50800,9175,-,39018.2,45
2526,BANKNIFTY,2021-11-15,2021-12-30,PE,38600,660.0,825.0,660.0,771.2,771.2,771.2,46,452.72,8.82,3300,25,-,39018.2,45
2527,BANKNIFTY,2021-11-15,2021-12-30,PE,38700,673.25,880.0,673.0,824.55,829.65,824.55,104,1027.32,21.12,1975,600,-,39018.2,45
2528,BANKNIFTY,2021-11-15,2021-12-30,PE,38800,901.1,936.0,694.05,877.55,879.6,877.55,80,792.88,16.88,2175,325,-,39018.2,45
2529,BANKNIFTY,2021-11-15,2021-12-30,PE,38900,807.25,973.05,789.0,916.25,928.2,916.25,48,477.27,10.47,1225,200,-,39018.2,45
2530,BANKNIFTY,2021-11-16,2021-12-30,CE,39100,867.15,875.05,666.5,707.75,666.5,707.75,52,518.16,9.86,1300,125,-,38586.75,44
2531,BANKNIFTY,2021-11-16,2021-12-30,CE,39200,883.0,883.0,635.0,650.35,635.0,650.35,56,558.97,10.17,2075,100,-,38586.75,44
2532,BANKNIFTY,2021-11-16,2021-12-30,CE,39300,795.05,806.05,589.55,624.8,604.5,624.8,295,2946.41,48.04,2400,1375,-,38586.75,44
2533,BANKNIFTY,2021-11-16,2021-12-30,CE,39400,764.05,765.05,553.75,586.75,576.35,586.75,42,420.47,6.77,1250,0,-,38586.75,44
2534,BANKNIFTY,2021-11-16,2021-12-30,CE,39500,763.95,764.1,520.0,542.2,524.95,542.2,6906,69230.57,1033.82,72700,29675,-,38586.75,44
2535,BANKNIFTY,2021-11-16,2021-12-30,CE,39600,679.55,679.55,502.65,519.7,517.75,519.7,58,582.68,8.48,1350,-50,-,38586.75,44
2536,BANKNIFTY,2021-11-16,2021-12-30,CE,39700,640.4,650.1,455.85,476.85,476.85,476.85,64,644.12,8.92,2200,-25,-,38586.75,44
2537,BANKNIFTY,2021-11-16,2021-12-30,CE,39800,603.95,613.25,431.95,447.45,437.25,447.45,92,927.18,11.78,3200,700,-,38586.75,44
2538,BANKNIFTY,2021-11-16,2021-12-30,CE,39900,582.65,604.05,405.6,411.0,409.25,411.0,149,1503.78,17.51,1575,300,-,38586.75,44
2539,BANKNIFTY,2021-11-16,2021-12-30,CE,40000,586.2,586.2,365.8,393.65,376.0,393.65,26511,268026.08,2916.08,445575,327650,-,38586.75,44
2540,BANKNIFTY,2021-11-16,2021-12-30,CE,40100,511.0,511.0,352.05,371.15,359.35,371.15,62,627.94,6.39,775,-425,-,38586.75,44
2541,BANKNIFTY,2021-11-16,2021-12-30,CE,40200,425.5,425.5,335.0,341.55,335.0,341.55,84,852.3,8.1,1200,-150,-,38586.75,44
2542,BANKNIFTY,2021-11-16,2021-12-30,CE,40300,370.45,501.7,303.8,315.05,315.0,315.05,192,1951.29,16.89,1100,-300,-,38586.75,44
2543,BANKNIFTY,2021-11-16,2021-12-30,CE,40400,413.7,476.25,287.45,289.75,290.2,289.75,79,804.81,6.91,1025,350,-,38586.75,44
2544,BANKNIFTY,2021-11-16,2021-12-30,CE,40500,436.65,436.65,260.75,277.3,274.65,277.3,5718,58350.58,455.83,57800,16950,-,38586.75,44
2545,BANKNIFTY,2021-11-16,2021-12-30,CE,40600,370.0,370.0,247.9,249.45,247.9,249.45,78,797.52,5.82,1025,375,-,38586.75,44
2546,BANKNIFTY,2021-11-16,2021-12-30,CE,40700,361.65,361.65,230.3,232.95,230.3,232.95,75,768.33,5.21,1225,200,-,38586.75,44
2547,BANKNIFTY,2021-11-16,2021-12-30,CE,40800,321.8,346.0,211.2,219.05,214.2,219.05,253,2597.18,16.58,1350,725,-,38586.75,44
2548,BANKNIFTY,2021-11-16,2021-12-30,CE,40900,300.0,315.1,197.1,202.25,197.1,202.25,182,1871.39,10.44,800,125,-,38586.75,44
2549,BANKNIFTY,2021-11-16,2021-12-30,CE,41000,317.5,328.8,182.45,195.3,190.15,195.3,8504,87644.84,478.84,136975,79875,-,38586.75,44
2550,BANKNIFTY,2021-11-16,2021-12-30,CE,41100,259.45,285.0,171.7,180.7,178.25,180.7,62,640.49,3.44,900,-225,-,38586.75,44
2551,BANKNIFTY,2021-11-16,2021-12-30,CE,41200,207.6,221.85,162.25,165.65,167.35,165.65,47,486.39,2.29,700,-75,-,38586.75,44
2552,BANKNIFTY,2021-11-16,2021-12-30,CE,41300,232.05,232.05,147.75,156.25,169.4,156.25,24,248.8,1.0,675,-125,-,38586.75,44
2553,BANKNIFTY,2021-11-16,2021-12-30,CE,41400,252.0,252.0,139.75,143.15,146.55,143.15,34,353.47,1.57,925,-50,-,38586.75,44
2554,BANKNIFTY,2021-11-16,2021-12-30,CE,41500,218.05,223.9,130.1,138.9,135.0,138.9,1773,18468.99,74.11,33150,4525,-,38586.75,44
2555,BANKNIFTY,2021-11-16,2021-12-30,CE,41600,194.8,204.55,125.1,127.0,130.3,127.0,13,135.68,0.48,400,75,-,38586.75,44
2556,BANKNIFTY,2021-11-16,2021-12-30,CE,41700,176.7,176.75,117.0,117.0,117.0,607.1,9,94.18,0.36,525,50,-,38586.75,44
2557,BANKNIFTY,2021-11-16,2021-12-30,CE,41800,165.1,165.1,105.65,111.65,112.0,111.65,22,230.58,0.68,800,150,-,38586.75,44
2558,BANKNIFTY,2021-11-16,2021-12-30,CE,41900,108.9,108.9,100.95,107.25,106.5,107.25,8,84.01,0.21,775,150,-,38586.75,44
2559,BANKNIFTY,2021-11-16,2021-12-30,CE,42000,169.55,169.95,97.0,102.5,98.0,102.5,5069,53379.72,155.22,91825,28525,-,38586.75,44
2560,BANKNIFTY,2021-11-16,2021-12-30,CE,42100,124.35,124.55,110.7,110.7,110.7,525.35,7,73.89,0.21,275,0,-,38586.75,44
2561,BANKNIFTY,2021-11-16,2021-12-30,CE,42200,0.0,0.0,0.0,175.3,175.3,506.4,0,0.0,0.0,150,0,-,38586.75,44
2562,BANKNIFTY,2021-11-16,2021-12-30,CE,42300,106.4,125.75,82.95,83.65,84.0,83.65,49,519.31,1.14,600,425,-,38586.75,44
2563,BANKNIFTY,2021-11-16,2021-12-30,CE,42400,0.0,0.0,0.0,145.8,145.8,470.15,0,0.0,0.0,525,0,-,38586.75,44
2564,BANKNIFTY,2021-11-16,2021-12-30,CE,42500,119.6,124.95,70.35,74.45,70.4,74.45,1369,14575.89,30.26,24475,6150,-,38586.75,44
2565,BANKNIFTY,2021-11-16,2021-12-30,CE,42600,0.0,0.0,0.0,138.6,138.6,436.15,0,0.0,0.0,125,0,-,38586.75,44
2566,BANKNIFTY,2021-11-16,2021-12-30,CE,42700,0.0,0.0,0.0,119.15,119.15,419.9,0,0.0,0.0,300,0,-,38586.75,44
2567,BANKNIFTY,2021-11-16,2021-12-30,CE,42800,0.0,0.0,0.0,127.75,127.75,404.2,0,0.0,0.0,100,0,-,38586.75,44
2568,BANKNIFTY,2021-11-16,2021-12-30,CE,42900,47.55,47.55,46.7,46.7,46.7,389.0,2,21.47,0.02,100,-25,-,38586.75,44
2569,BANKNIFTY,2021-11-16,2021-12-30,CE,43000,88.25,88.25,51.1,56.9,53.0,56.9,1741,18743.83,28.08,61650,9350,-,38586.75,44
