,Unnamed: 0,Symbol,INSTRUMENT,Expiry,Strike Price,Option Type,Open,High,Low,Close,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,futures_price,time_diff,impliedvolatility,delta,theta,gamma,vega,next_day_close,daily_straddle_pnl,positions,strategy_pnl
1373,49702,SBIN,OPTSTK,2021-10-28,465.0,PE,24.55,24.65,17.1,18.0,18.0,687,4987.04,429000,261000,2021-10-04,464.25,24.0,37.109375,-0.48778820623542424,-0.3669949086544236,0.009026342210237365,0.4746982565837428,16.5,-1.5,,
1704,49877,SBIN,OPTSTK,2021-12-30,465.0,CE,0.0,0.0,0.0,37.05,41.4,0,0.0,0,0,2021-10-04,467.2,87.0,39.64996337890625,0.5482226260891477,-0.20584074022840873,0.004378879011785426,0.9033120272387779,17.45,-19.599999999999998,,
1278,51812,SBIN,OPTSTK,2021-10-28,465.0,CE,16.0,20.15,14.6,17.45,17.45,3596,25991.86,1794000,159000,2021-10-05,465.7,23.0,36.6973876953125,0.5248735105692544,-0.37133499899341127,0.009281239256420054,0.4654666456239008,13.55,-3.8999999999999986,,
1758,51930,SBIN,OPTSTK,2021-11-25,465.0,CE,28.4,28.7,27.0,27.55,27.55,10,73.9,148500,-3000,2021-10-05,467.1,51.0,38.14697265625,0.5409775257087743,-0.2591310162278882,0.005958025637406487,0.6928823394040441,13.55,-14.0,,
1284,51871,SBIN,OPTSTK,2021-10-28,465.0,PE,19.0,20.25,14.5,16.5,16.5,983,7115.73,657000,228000,2021-10-05,465.7,23.0,36.1328125,-0.4753070482027061,-0.3656324594152169,0.009426524337567473,0.4654797667106589,21.05,4.550000000000001,,
473,52104,SBIN,OPTSTK,2021-12-30,470.0,PE,0.0,0.0,0.0,47.5,40.65,0,0.0,0,0,2021-10-05,468.7,86.0,51.6357421875,-0.45451187312689406,-0.27070380457232235,0.003373855399301062,0.901721412609248,24.0,-23.5,,
466,52047,SBIN,OPTSTK,2021-12-30,470.0,CE,0.0,0.0,0.0,35.0,39.6,0,0.0,0,0,2021-10-05,468.7,86.0,39.306640625,0.5322316412695091,-0.20674012739390674,0.004446577606566055,0.9046639790716523,11.9,-23.1,,
1759,51989,SBIN,OPTSTK,2021-11-25,465.0,PE,0.0,0.0,0.0,69.6,29.75,0,0.0,0,0,2021-10-05,467.1,51.0,102.294921875,-0.4195780747876686,-0.6843313772563637,0.0021880710939812757,0.6823584123310041,21.05,-48.55,,
1468,54216,SBIN,OPTSTK,2021-12-30,460.0,CE,0.0,0.0,0.0,40.0,39.75,0,0.0,1500,0,2021-10-06,460.8,85.0,44.7998046875,0.5462265449308755,-0.23221170879336808,0.0039776795486799665,0.8811643436893628,16.0,-24.0,,
1472,54273,SBIN,OPTSTK,2021-12-30,460.0,PE,0.0,0.0,0.0,26.0,38.45,0,0.0,1500,0,2021-10-06,460.8,85.0,29.78515625,-0.4665454672962893,-0.15488377312929855,0.006002111705502658,0.8840054828310913,16.15,-9.850000000000001,,
1733,54159,SBIN,OPTSTK,2021-11-25,460.0,PE,23.0,28.35,22.55,28.35,30.25,7,50.9,16500,6000,2021-10-06,459.4,50.0,41.3665771484375,-0.4728819121368593,-0.27995247764130854,0.005658821826134049,0.6767600728403096,16.15,-12.200000000000003,,
1728,54100,SBIN,OPTSTK,2021-11-25,460.0,CE,32.3,32.35,25.5,26.7,26.7,64,468.5,166500,27000,2021-10-06,459.4,50.0,39.794921875,0.5258263084253101,-0.2693741845925018,0.0058835783120613095,0.6769059264361271,16.0,-10.7,,
272,53982,SBIN,OPTSTK,2021-10-28,460.0,CE,21.85,23.45,14.05,15.65,15.65,8586,61644.48,6547500,897000,2021-10-06,457.65,22.0,37.384033203125,0.49604480378599825,-0.38082072327232014,0.009497388263028423,0.448215732447547,16.0,0.34999999999999964,,
279,54041,SBIN,OPTSTK,2021-10-28,460.0,PE,13.6,19.65,11.05,17.75,17.75,4386,31241.45,2880000,379500,2021-10-06,457.65,22.0,36.834716796875,-0.5045561774526299,-0.37521895999420096,0.009638867977286409,0.4482085292195186,16.15,-1.6000000000000014,,
1764,56218,SBIN,OPTSTK,2021-10-28,460.0,PE,15.15,16.9,13.65,16.15,16.15,3027,21580.17,3117000,237000,2021-10-07,459.65,21.0,36.31591796875,-0.48611316887580786,-0.3800887918590921,0.009957706961429509,0.43957939523430817,15.2,-0.9499999999999993,,
400,56394,SBIN,OPTSTK,2021-12-30,465.0,CE,0.0,0.0,0.0,37.05,37.55,0,0.0,0,0,2021-10-07,462.6,84.0,43.15185546875,0.5312881251157376,-0.22670479200994367,0.004153109238618967,0.8826133811384358,13.3,-23.749999999999996,,
1760,56159,SBIN,OPTSTK,2021-10-28,460.0,CE,17.85,18.5,15.6,16.0,16.0,5775,41325.43,6760500,213000,2021-10-07,459.65,21.0,36.865234375,0.5142014040192191,-0.385827315104927,0.009809058019738782,0.43956718325914446,15.5,-0.5,,
405,56451,SBIN,OPTSTK,2021-12-30,465.0,PE,0.0,0.0,0.0,44.6,40.55,0,0.0,0,0,2021-10-07,462.6,84.0,48.9501953125,-0.4620075567979969,-0.25679035001152445,0.0036557917169819432,0.8813198502380563,18.1,-26.5,,
936,56336,SBIN,OPTSTK,2021-11-25,460.0,PE,28.0,28.0,22.55,26.55,26.55,4,29.12,19500,3000,2021-10-07,461.35,49.0,40.46630859375,-0.4625948921182434,-0.277233137673451,0.005806571421293336,0.6713942644176446,15.2,-11.350000000000001,,
930,56277,SBIN,OPTSTK,2021-11-25,460.0,CE,28.5,29.7,27.85,27.9,27.9,34,249.24,174000,7500,2021-10-07,461.35,49.0,40.52734375,0.5374376965969508,-0.27764914717267314,0.005797781897390495,0.6713890895680024,15.5,-12.399999999999999,,
878,58573,SBIN,OPTSTK,2021-12-30,465.0,CE,0.0,0.0,0.0,37.05,37.25,0,0.0,0,0,2021-10-08,463.6,83.0,42.80853271484375,0.5347826370486851,-0.2265757880071361,0.004199415238227963,0.87860009264328,18.7,-18.349999999999998,,
982,58456,SBIN,OPTSTK,2021-11-25,460.0,CE,28.2,29.95,25.8,26.9,26.9,42,306.92,187500,13500,2021-10-08,461.5,48.0,39.306640625,0.5374891235026569,-0.2721619733462222,0.006037748774668305,0.6647108230516033,21.5,-5.399999999999999,,
972,58397,SBIN,OPTSTK,2021-10-28,460.0,PE,14.05,17.65,12.8,15.2,15.2,4214,30057.3,3085500,-31500,2021-10-08,460.05,20.0,35.400390625,-0.48295254121252423,-0.3798699839981604,0.010455183510028243,0.4292268839879903,10.3,-4.899999999999999,,
986,58515,SBIN,OPTSTK,2021-11-25,460.0,PE,24.0,26.15,23.0,24.5,24.5,14,101.76,30000,10500,2021-10-08,461.5,48.0,37.841796875,-0.463214711738358,-0.2620625768973404,0.006272504133406527,0.6648206337888038,10.3,-14.2,,
970,58338,SBIN,OPTSTK,2021-10-28,460.0,CE,16.95,18.5,13.55,15.5,15.5,12687,90523.27,8355000,1594500,2021-10-08,460.05,20.0,36.1328125,0.5173785308171872,-0.38771546284082586,0.010242886892865845,0.4292114961610871,21.5,6.0,,
882,58630,SBIN,OPTSTK,2021-12-30,465.0,PE,0.0,0.0,0.0,44.6,40.2,0,0.0,0,0,2021-10-08,463.6,83.0,49.8046875,-0.45776983786062364,-0.2631272914728457,0.003602976768981439,0.877008421837651,12.55,-32.05,,
1792,60638,SBIN,OPTSTK,2021-11-25,475.0,CE,23.6,23.6,23.6,23.6,27.55,1,7.47,10500,1500,2021-10-11,472.75,45.0,37.2314453125,0.5115851843850334,-0.2738329095655648,0.006452464660266149,0.6619394346377037,21.0,-2.6000000000000014,-1.0,2.6000000000000014
1630,60519,SBIN,OPTSTK,2021-10-28,470.0,CE,12.5,20.45,11.05,16.4,16.4,25927,189171.69,8416500,172500,2021-10-11,470.95,17.0,39.306640625,0.5263979045904431,-0.46773271963786495,0.009964124676054903,0.40458589731458156,23.65,7.25,-1.0,-7.25
1637,60578,SBIN,OPTSTK,2021-10-28,470.0,PE,19.35,21.25,13.0,15.2,15.2,3468,25237.39,2284500,1036500,2021-10-11,470.95,17.0,38.57421875,-0.4737367889454757,-0.4590274616137192,0.010153543831347337,0.40459493933020885,9.6,-5.6,-1.0,5.6
1380,60754,SBIN,OPTSTK,2021-12-30,475.0,CE,0.0,0.0,0.0,33.0,38.0,0,0.0,0,0,2021-10-11,474.25,80.0,37.7197265625,0.5316216235263755,-0.20816004734797908,0.004748631700571767,0.88297584873768,21.0,-12.0,-1.0,12.0
1387,60811,SBIN,OPTSTK,2021-12-30,475.0,PE,0.0,0.0,0.0,50.45,39.8,0,0.0,0,0,2021-10-11,474.25,80.0,56.6558837890625,-0.44960322943032643,-0.31114093373606394,0.0031461200792046533,0.8786827787051626,11.85,-38.6,-1.0,38.6
1794,60697,SBIN,OPTSTK,2021-11-25,475.0,PE,0.0,0.0,0.0,77.0,31.05,0,0.0,0,0,2021-10-11,472.75,45.0,115.1123046875,-0.4245190653569759,-0.8317888386951238,0.0020503564812641584,0.6503300901305842,11.85,-65.15,-1.0,65.15
1800,62719,SBIN,OPTSTK,2021-10-28,485.0,CE,10.75,17.2,10.5,16.55,16.55,9238,69257.94,3061500,1756500,2021-10-12,483.8,16.0,42.388916015625,0.5065668627869112,-0.5352207954513196,0.00929008076577756,0.4040458465163159,14.9,-1.6500000000000004,-1.0,1.6500000000000004
1296,62899,SBIN,OPTSTK,2021-11-25,485.0,PE,0.0,0.0,0.0,84.65,29.55,0,0.0,0,0,2021-10-12,485.7,44.0,127.471923828125,-0.41116464851062007,-0.9502563581198352,0.00180966570726066,0.6560076682242344,16.75,-67.9,-1.0,67.9
1803,62779,SBIN,OPTSTK,2021-10-28,485.0,PE,23.6,24.7,16.35,17.25,17.25,1287,9739.65,390000,280500,2021-10-12,483.8,16.0,41.1376953125,-0.49429428503315403,-0.5194395902921075,0.009572960455386035,0.4040592639689443,16.75,-0.5,-1.0,0.5
1039,63015,SBIN,OPTSTK,2021-12-30,485.0,PE,0.0,0.0,0.0,56.7,38.65,0,0.0,0,0,2021-10-12,486.95,79.0,64.208984375,-0.4353410762676443,-0.3624479000965594,0.0027065004689339023,0.8918809224703046,16.75,-39.95,-1.0,39.95
1028,62957,SBIN,OPTSTK,2021-12-30,485.0,CE,0.0,0.0,0.0,29.35,40.7,0,0.0,0,0,2021-10-12,486.95,79.0,31.4788818359375,0.5400753330428891,-0.17915342872562015,0.005565967285560338,0.8992136978109714,14.9,-14.450000000000001,-1.0,14.450000000000001
1290,62839,SBIN,OPTSTK,2021-11-25,485.0,CE,25.45,31.5,25.45,31.25,31.25,8,61.72,15000,7500,2021-10-12,485.7,44.0,46.0052490234375,0.5354171157947044,-0.3503215403604684,0.005121989964795635,0.6701038730605644,14.9,-16.35,-1.0,16.35
1593,65123,SBIN,OPTSTK,2021-11-25,485.0,PE,0.0,0.0,0.0,84.65,29.8,0,0.0,0,0,2021-10-13,484.9,43.0,128.4332275390625,-0.412957304515965,-0.9678864158761444,0.001821747127611642,0.6481051154774711,11.7,-72.95,-1.0,72.95
1590,65060,SBIN,OPTSTK,2021-11-25,485.0,CE,31.25,31.25,25.85,29.4,29.4,76,585.61,85500,70500,2021-10-13,484.9,43.0,44.43359375,0.5298540854976889,-0.342093431965001,0.005379480627365214,0.6621124393970517,18.25,-11.149999999999999,-1.0,11.149999999999999
728,65184,SBIN,OPTSTK,2021-12-30,485.0,CE,0.0,0.0,0.0,29.35,39.6,0,0.0,0,0,2021-10-13,486.75,78.0,31.79931640625,0.5390345965471179,-0.18210611065983093,0.005548810467511992,0.8933699360074944,18.25,-11.100000000000001,-1.0,11.100000000000001
722,64997,SBIN,OPTSTK,2021-10-28,485.0,PE,16.8,19.3,16.0,16.75,16.75,1477,11128.62,519000,129000,2021-10-13,483.25,15.0,40.52734375,-0.5011646358597289,-0.5279662490449093,0.0100482172237995,0.3908222450761352,11.7,-5.050000000000001,-1.0,5.050000000000001
716,64934,SBIN,OPTSTK,2021-10-28,485.0,CE,17.3,17.3,12.8,14.9,14.9,7094,53205.47,2809500,-252000,2021-10-13,483.25,15.0,40.283203125,0.49863026200209637,-0.5247848724831609,0.010109099001547248,0.39082160685291406,18.25,3.3499999999999996,-1.0,-3.3499999999999996
734,65245,SBIN,OPTSTK,2021-12-30,485.0,PE,0.0,0.0,0.0,56.7,38.95,0,0.0,0,0,2021-10-13,486.75,78.0,64.453125,-0.43602153298637325,-0.36610286925828217,0.0027153518620038476,0.8861020719211369,11.7,-45.0,-1.0,45.0
480,67180,SBIN,OPTSTK,2021-10-28,490.0,CE,13.0,17.55,12.75,16.15,16.15,21442,162639.88,6019500,1944000,2021-10-14,491.3,14.0,40.4205322265625,0.5291172286523032,-0.5526620163241521,0.010230218124709612,0.38283851311851635,18.45,2.3000000000000007,-1.0,-2.3000000000000007
8,67431,SBIN,OPTSTK,2021-12-30,495.0,CE,0.0,0.0,0.0,26.0,39.55,0,0.0,0,0,2021-10-14,494.85,77.0,28.80859375,0.5254626566178521,-0.16927706359345943,0.00608036582071508,0.9048920617096331,15.75,-10.25,-1.0,10.25
1820,67370,SBIN,OPTSTK,2021-11-25,495.0,PE,0.0,0.0,0.0,92.6,30.55,0,0.0,0,0,2021-10-14,492.85,42.0,138.18359375,-0.41095652400695837,-1.0697414832151073,0.0016836786677827213,0.6502818616270719,11.7,-80.89999999999999,-1.0,80.89999999999999
12,67492,SBIN,OPTSTK,2021-12-30,495.0,PE,0.0,0.0,0.0,63.25,39.95,0,0.0,0,0,2021-10-14,494.85,77.0,69.9615478515625,-0.43654907535083276,-0.40670678864835064,0.002477070194968887,0.8952467087311186,11.7,-51.55,-1.0,51.55
1818,67307,SBIN,OPTSTK,2021-11-25,495.0,CE,28.1,31.7,26.55,29.05,29.05,200,1573.14,274500,271500,2021-10-14,492.85,42.0,45.0897216796875,0.5191486241338144,-0.35760258377447424,0.005286142631845223,0.6661965503013508,15.75,-13.3,-1.0,13.3
487,67243,SBIN,OPTSTK,2021-10-28,490.0,PE,18.45,19.55,13.05,14.35,14.35,4232,32051.18,1561500,1225500,2021-10-14,491.3,14.0,39.12353515625,-0.4709466317281702,-0.5349346945929456,0.010569487209143184,0.38284299690156476,9.35,-5.0,-1.0,5.0
1644,69493,SBIN,OPTSTK,2021-10-28,500.0,CE,13.0,15.0,11.05,13.6,13.6,28733,221202.22,12409500,312000,2021-10-18,499.05,10.0,42.724609375,0.5033775691803728,-0.703947439238172,0.011303651834208065,0.3295278526993775,8.7,-4.9,-1.0,4.9
1658,69623,SBIN,OPTSTK,2021-11-25,500.0,CE,29.7,33.75,28.95,31.85,31.85,1069,8512.17,1771500,199500,2021-10-18,500.95,38.0,48.7518310546875,0.5361418772460341,-0.4119457842874226,0.005041877588927334,0.6421887943188106,8.7,-23.150000000000002,-1.0,23.150000000000002
1665,69688,SBIN,OPTSTK,2021-11-25,500.0,PE,32.0,32.9,29.4,30.15,30.15,128,1019.38,151500,130500,2021-10-18,500.95,38.0,47.576904296875,-0.4644928648676173,-0.4020755794494302,0.005167130549262,0.6422810498026418,18.8,-11.349999999999998,-1.0,11.349999999999998
656,69752,SBIN,OPTSTK,2021-12-30,505.0,CE,0.0,0.0,0.0,22.95,37.8,0,0.0,0,0,2021-10-18,503.0,73.0,26.63421630859375,0.5104672485738906,-0.16365549633346427,0.006656372849962717,0.8971055197511588,7.2,-15.75,-1.0,15.75
660,69815,SBIN,OPTSTK,2021-12-30,505.0,PE,0.0,0.0,0.0,70.15,40.95,0,0.0,0,0,2021-10-18,503.0,73.0,77.27813720703125,-0.43592191402883584,-0.46886302537610064,0.002265267978276444,0.8858132995819976,21.85,-48.300000000000004,-1.0,48.300000000000004
1651,69558,SBIN,OPTSTK,2021-10-28,500.0,PE,17.7,19.0,13.0,14.2,14.2,3672,28391.04,1374000,622500,2021-10-18,499.05,10.0,41.50390625,-0.49734099442532576,-0.6838439744151726,0.011636270756768924,0.32953234343582904,18.8,4.600000000000001,-1.0,-4.600000000000001
1522,71986,SBIN,OPTSTK,2021-11-25,490.0,CE,39.0,39.0,29.1,30.6,30.6,81,637.04,253500,10500,2021-10-19,491.55,37.0,47.8515625,0.5385996404133729,-0.40184392034384303,0.005302157381684416,0.6214311205709193,19.35,-11.25,-1.0,11.25
1525,72052,SBIN,OPTSTK,2021-11-25,490.0,PE,23.0,27.95,21.5,27.75,27.75,28,216.37,49500,13500,2021-10-19,491.55,37.0,45.7916259765625,-0.46233229272914006,-0.3846315564579511,0.005541919868727269,0.6215707472902675,7.5,-20.25,-1.0,20.25
1061,72181,SBIN,OPTSTK,2021-12-30,495.0,PE,0.0,0.0,0.0,63.25,39.8,0,0.0,0,0,2021-10-19,493.05,72.0,71.441650390625,-0.44187756813043155,-0.4288128170005897,0.002522933097129435,0.8643283758207803,9.6,-53.65,-1.0,53.65
1050,72117,SBIN,OPTSTK,2021-12-30,495.0,CE,0.0,0.0,0.0,26.0,36.75,0,0.0,0,0,2021-10-19,493.05,72.0,30.8837890625,0.5158766055799778,-0.18721680741211083,0.005894196548038933,0.8729246341109951,16.4,-9.600000000000001,-1.0,9.600000000000001
520,71854,SBIN,OPTSTK,2021-10-28,490.0,CE,19.45,21.45,10.75,12.35,12.35,6380,48443.78,3505500,-352500,2021-10-19,489.5,9.0,41.07666015625,0.5065514444736159,-0.6996835089797321,0.01263365043340865,0.30660484844016456,19.35,7.000000000000002,-1.0,-7.000000000000002
526,71920,SBIN,OPTSTK,2021-10-28,490.0,PE,9.8,15.2,7.15,12.6,12.6,7222,54139.87,2229000,-94500,2021-10-19,489.5,9.0,40.283203125,-0.49382141333929874,-0.6861783107962109,0.012882687195102719,0.30660942120232143,7.5,-5.1,-1.0,5.1
1476,74358,SBIN,OPTSTK,2021-11-25,505.0,CE,26.75,36.2,26.75,33.95,33.95,118,953.09,148500,54000,2021-10-20,504.2,36.0,54.3975830078125,0.5303456505375078,-0.4758893717837708,0.004618106838372169,0.6298815659421952,11.7,-22.250000000000004,-1.0,22.250000000000004
1480,74424,SBIN,OPTSTK,2021-11-25,505.0,PE,0.0,0.0,0.0,100.75,29.35,0,0.0,0,0,2021-10-20,504.2,36.0,160.400390625,-0.40178677582610056,-1.3644481355104636,0.0015228718765312554,0.612468993211053,11.6,-89.15,-1.0,89.15
1828,74552,SBIN,OPTSTK,2021-12-30,505.0,PE,0.0,0.0,0.0,70.15,39.5,0,0.0,0,0,2021-10-20,506.05,71.0,79.864501953125,-0.4277851443228306,-0.4925583009557194,0.002201334646239648,0.8757743055452104,11.6,-58.550000000000004,-1.0,58.550000000000004
1826,74488,SBIN,OPTSTK,2021-12-30,505.0,CE,0.0,0.0,0.0,22.95,38.2,0,0.0,0,0,2021-10-20,506.05,71.0,25.2227783203125,0.5296113902483781,-0.15772200209633863,0.007067119534880416,0.8879483462630141,11.7,-11.25,-1.0,11.25
1072,74225,SBIN,OPTSTK,2021-10-28,500.0,CE,8.95,18.7,6.8,13.9,13.9,40483,312188.68,10183500,-3001500,2021-10-20,501.95,8.0,43.45703125,0.5369167572982065,-0.8017600157392386,0.012300598079871798,0.2951918224240828,14.25,0.34999999999999964,-1.0,-0.34999999999999964
1083,74291,SBIN,OPTSTK,2021-10-28,500.0,PE,20.35,23.0,9.6,11.9,11.9,14480,111192.4,3201000,1419000,2021-10-20,501.95,8.0,43.45703125,-0.4630832427017934,-0.8017600157392386,0.012300598079871798,0.2951918224240828,9.3,-2.5999999999999996,-1.0,2.5999999999999996
1094,76727,SBIN,OPTSTK,2021-11-25,505.0,CE,35.95,37.25,30.6,35.0,35.0,191,1545.69,202500,54000,2021-10-21,506.95,35.0,54.443359375,0.542666991009347,-0.4843020770940269,0.004641080558595953,0.6226865091677102,9.0,-26.0,-1.0,26.0
994,76922,SBIN,OPTSTK,2021-12-30,510.0,PE,0.0,0.0,0.0,73.7,40.45,0,0.0,0,0,2021-10-21,508.5,70.0,82.3974609375,-0.43161741745973736,-0.515164640234407,0.0021421966388729236,0.8753067001363505,14.5,-59.2,-1.0,59.2
1257,76661,SBIN,OPTSTK,2021-10-28,505.0,PE,12.0,19.2,10.9,11.6,11.6,1909,14867.18,1036500,255000,2021-10-21,504.8,7.0,41.259765625,-0.4913688801306472,-0.8217298513040621,0.013828011065508666,0.2788241218531368,11.15,-0.4499999999999993,-1.0,0.4499999999999993
990,76858,SBIN,OPTSTK,2021-12-30,510.0,CE,0.0,0.0,0.0,21.55,37.2,0,0.0,0,0,2021-10-21,508.5,70.0,25.0701904296875,0.5111952177517315,-0.15902381273746563,0.007143118285480082,0.8880400747527429,7.2,-14.350000000000001,-1.0,14.350000000000001
1105,76793,SBIN,OPTSTK,2021-11-25,505.0,PE,32.1,37.55,32.1,32.3,32.3,20,161.67,24000,24000,2021-10-21,506.95,35.0,53.22265625,-0.45787477157039685,-0.47351213488931027,0.004748217752233516,0.6227770610801057,11.15,-21.15,-1.0,21.15
1254,76595,SBIN,OPTSTK,2021-10-28,505.0,CE,12.75,13.65,7.6,11.7,11.7,9039,69977.6,4189500,106500,2021-10-21,504.8,7.0,42.48046875,0.5090476957517063,-0.8460218047667394,0.013430343589522335,0.2788176688077236,9.0,-2.6999999999999993,-1.0,2.6999999999999993
820,79152,SBIN,OPTSTK,2021-11-25,505.0,CE,34.95,37.0,28.2,31.05,31.05,202,1629.13,211500,9000,2021-10-22,504.75,34.0,50.7659912109375,0.5296040323319838,-0.4575572482761978,0.005087095654509248,0.6128885133651835,8.95,-22.1,1.0,-22.1
668,79349,SBIN,OPTSTK,2021-12-30,505.0,PE,0.0,0.0,0.0,70.15,37.45,0,0.0,0,0,2021-10-22,507.0,69.0,81.48193359375,-0.4253231376522583,-0.5101284115262725,0.0021820454927796067,0.8639672340326666,6.35,-63.800000000000004,1.0,-63.800000000000004
664,79284,SBIN,OPTSTK,2021-12-30,505.0,CE,0.0,0.0,0.0,22.95,39.05,0,0.0,0,0,2021-10-22,507.0,69.0,25.0091552734375,0.5361418042158204,-0.1587190269980655,0.007206723967626232,0.8758082984512754,8.95,-14.0,1.0,-14.0
827,79219,SBIN,OPTSTK,2021-11-25,505.0,PE,32.55,32.9,28.35,29.95,29.95,10,80.5,31500,7500,2021-10-22,504.75,34.0,48.553466796875,-0.471797356693278,-0.4377273973148829,0.0053202672121976415,0.6130450610650897,6.35,-23.6,1.0,-23.6
1835,79085,SBIN,OPTSTK,2021-10-28,505.0,PE,9.9,13.15,8.0,11.15,11.15,4246,32849.46,1237500,201000,2021-10-22,502.7,6.0,38.63525390625,-0.5268629884187759,-0.8259706516569656,0.015984614411982276,0.25654413567294265,6.35,-4.800000000000001,1.0,-4.800000000000001
1834,79018,SBIN,OPTSTK,2021-10-28,505.0,CE,13.2,13.2,7.9,9.0,9.0,9558,73832.94,3595500,-594000,2021-10-22,502.7,6.0,39.0625,0.4736472481163349,-0.8351760597299456,0.01581113537438396,0.2565660855490393,8.95,-0.05000000000000071,1.0,-0.05000000000000071
38,81744,SBIN,OPTSTK,2021-12-30,510.0,CE,47.75,47.75,47.75,47.75,47.75,1,8.36,1500,1500,2021-10-25,511.85,66.0,54.13818359375,0.5520469955425089,-0.3530945289219804,0.0033567660349325544,0.8609169115729651,8.1,-39.65,-1.0,39.65
1838,81545,SBIN,OPTSTK,2021-10-28,510.0,PE,10.45,16.8,6.15,9.3,9.3,7722,60059.22,1666500,861000,2021-10-25,508.3,3.0,45.8984375,-0.5236969486952523,-1.4038605170642582,0.018828286495028747,0.1835174258902724,4.35,-4.950000000000001,-1.0,4.950000000000001
1836,81478,SBIN,OPTSTK,2021-10-28,510.0,CE,8.0,12.8,5.05,7.05,7.05,32209,250768.2,6204000,-3453000,2021-10-25,508.3,3.0,42.724609375,0.47335700781713563,-1.3061747290792785,0.0202175123171901,0.18343171509629916,8.1,1.0499999999999998,-1.0,-1.0499999999999998
16,81612,SBIN,OPTSTK,2021-11-25,510.0,CE,28.95,36.25,27.3,32.0,32.0,2108,17172.29,1338000,444000,2021-10-25,510.15,31.0,53.955078125,0.5320765757860795,-0.5144890761710321,0.004957224469905597,0.5912014926325156,8.1,-23.9,-1.0,23.9
20,81679,SBIN,OPTSTK,2021-11-25,510.0,PE,31.5,36.7,27.6,31.55,31.55,589,4773.05,744000,355500,2021-10-25,510.15,31.0,53.375244140625,-0.4682513344172283,-0.5089936733122924,0.005011407438557559,0.5912405320754867,4.35,-27.200000000000003,-1.0,27.200000000000003
41,81809,SBIN,OPTSTK,2021-12-30,510.0,PE,0.0,0.0,0.0,73.7,37.6,0,0.0,0,0,2021-10-25,511.85,66.0,86.5478515625,-0.42314549019606484,-0.5587280766940967,0.0020783819279733577,0.8521540950136832,4.35,-69.35000000000001,-1.0,69.35000000000001
62,84323,SBIN,OPTSTK,2021-12-30,520.0,CE,42.2,43.0,39.4,39.4,35.95,6,50.5,22500,1500,2021-10-26,518.1,65.0,46.2646484375,0.5314314300249775,-0.3094490165612206,0.003931753207037873,0.8695272418919192,2.95,-36.449999999999996,-1.0,36.449999999999996
65,84388,SBIN,OPTSTK,2021-12-30,520.0,PE,0.0,0.0,0.0,81.05,39.85,0,0.0,0,0,2021-10-26,518.1,65.0,92.2393798828125,-0.42652824878016293,-0.6083554140008515,0.001944555324528731,0.857401729289458,3.35,-77.7,-1.0,77.7
1844,84056,SBIN,OPTSTK,2021-10-28,515.0,CE,5.75,9.2,4.95,5.5,5.5,10223,80026.25,2214000,-141000,2021-10-26,513.95,2.0,39.55078125,0.4780402982238838,-1.498428313090882,0.026473231455563764,0.15154474988691982,6.1,0.5999999999999996,-1.0,-0.5999999999999996
1845,84123,SBIN,OPTSTK,2021-10-28,515.0,PE,9.65,10.4,5.3,6.75,6.75,3354,26272.94,1231500,513000,2021-10-26,513.95,2.0,40.8935546875,-0.5208498483732263,-1.549532596970628,0.02560779056771526,0.151567415335921,1.6,-5.15,-1.0,5.15
1401,84257,SBIN,OPTSTK,2021-11-25,515.0,PE,31.2,32.0,25.85,28.45,28.45,643,5242.88,583500,477000,2021-10-26,515.75,30.0,48.9349365234375,-0.46791221862116633,-0.47953845714804877,0.0054957854489973,0.5879706703022362,1.6,-26.849999999999998,-1.0,26.849999999999998
1394,84190,SBIN,OPTSTK,2021-11-25,515.0,CE,31.65,33.85,28.7,29.65,29.65,1007,8249.0,715500,514500,2021-10-26,515.75,30.0,49.6978759765625,0.5324593317523482,-0.48697803816692503,0.005411007136334826,0.587926178249449,6.1,-23.549999999999997,-1.0,23.549999999999997
1846,86646,SBIN,OPTSTK,2021-10-28,520.0,CE,3.8,9.85,2.0,2.95,2.95,19487,153601.32,2979000,-2577000,2021-10-27,519.55,1.0,29.1748046875,0.48043637268172007,-1.5806886325337843,0.05022252889015556,0.10835984332817372,0.05,-2.9000000000000004,-1.0,2.9000000000000004
1849,86715,SBIN,OPTSTK,2021-10-28,520.0,PE,9.1,9.25,1.7,3.35,3.35,8398,65935.89,1171500,472500,2021-10-27,519.55,1.0,28.74755859375,-0.5199439103854662,-1.5574668389850284,0.05096652631431025,0.10835472055172274,18.65,15.299999999999999,-1.0,-15.299999999999999
1864,86784,SBIN,OPTSTK,2021-11-25,520.0,CE,28.35,33.95,27.6,29.4,29.4,5816,48099.06,2581500,585000,2021-10-27,521.8,29.0,48.7060546875,0.5373717258739171,-0.4905807692768702,0.0055444609158328126,0.5841919408299124,0.05,-29.349999999999998,-1.0,29.349999999999998
1865,86853,SBIN,OPTSTK,2021-11-25,520.0,PE,30.95,31.0,23.6,27.25,27.25,1610,13198.86,727500,367500,2021-10-27,521.8,29.0,48.0804443359375,-0.4628484052481511,-0.48430455506887005,0.005616895178978293,0.5842222255213018,18.65,-8.600000000000001,-1.0,8.600000000000001
