,index,Unnamed: 0,Symbol,INSTRUMENT,Expiry,Strike Price,Option Type,Open,High,Low,Close,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,futures_price,time_diff,strike_distance,impliedvolatility,delta,theta,gamma,vega,sabrsigma
12,37552,129885,AXISBANK,OPTSTK,2021-11-25,680,PE,3.5,3.85,1.15,2.65,2.65,1354,11082.06,471600,-96000,2021-11-24,684.8,1.0,4.7999999999999545,32.71484375,-0.33748443012858187,-2.142190336537287,0.03115757950278733,0.13096136743965264,112.6941301832134
13,37499,129832,AXISBANK,OPTSTK,2021-11-25,680,CE,12.0,17.3,6.2,7.45,7.45,672,5576.34,184800,-8400,2021-11-24,684.8,1.0,4.7999999999999545,32.71484375,0.6625155698714181,-2.142190336537287,0.03115757950278733,0.13096136743965264,112.6941301832134
14,37500,129833,AXISBANK,OPTSTK,2021-11-25,690,CE,6.2,9.25,2.45,2.85,2.85,2862,23898.31,488400,-98400,2021-11-24,684.8,1.0,5.2000000000000455,35.0341796875,0.34334309272084473,-2.309193371714916,0.02928678863007828,0.13182517143615738,114.11965557792658
15,37501,129834,AXISBANK,OPTSTK,2021-11-25,700,CE,3.1,4.5,0.8,1.05,1.05,4619,38954.42,1519200,-249600,2021-11-24,684.8,1.0,15.200000000000045,39.4287109375,0.14607272444861763,-1.618601561593497,0.016207280720281214,0.08210268726051967,115.93915743836448
16,37502,129835,AXISBANK,OPTSTK,2021-11-25,710,CE,1.55,1.95,0.4,0.55,0.55,2107,17980.59,970800,-398400,2021-11-24,684.8,1.0,25.200000000000045,47.119140625,0.0731217128480191,-1.17245517212307,0.008220474405661806,0.049765558393949166,118.08344338561312
17,37503,129836,AXISBANK,OPTSTK,2021-11-25,720,CE,0.7,0.9,0.15,0.25,0.25,1999,17284.65,1219200,-560400,2021-11-24,684.8,1.0,35.200000000000045,52.24609375,0.034437498242177206,-0.7139604998596375,0.0040715698612408535,0.02733067483574837,120.48603708299493
18,37504,129837,AXISBANK,OPTSTK,2021-11-25,730,CE,0.5,0.6,0.15,0.2,0.2,1280,11218.38,798000,-555600,2021-11-24,684.8,1.0,45.200000000000045,62.5,0.026343543483448233,-0.6839849495848814,0.0027257239343881755,0.021887518386716206,123.08749550537352
19,37505,129838,AXISBANK,OPTSTK,2021-11-25,740,CE,0.4,0.4,0.1,0.2,0.2,814,7230.86,1459200,-402000,2021-11-24,684.8,1.0,55.200000000000045,70.3125,0.018397756408206904,-0.5683295097795812,0.0017894949783272647,0.01616581716706364,125.83725913955826
20,37506,129839,AXISBANK,OPTSTK,2021-11-25,750,CE,0.3,0.35,0.1,0.15,0.15,1274,11469.18,2163600,-603600,2021-11-24,684.8,1.0,65.20000000000005,79.1015625,0.014782229021323083,-0.5301657887744564,0.001318976117423745,0.013404685622346748,128.6937893436635
21,37507,129840,AXISBANK,OPTSTK,2021-11-25,760,CE,0.15,0.3,0.1,0.15,0.15,510,4652.17,1525200,-214800,2021-11-24,684.8,1.0,75.20000000000005,88.8671875,0.013322162631527511,-0.544552639108899,0.0010733771666817482,0.012255426427417858,131.62375969740924
22,37508,129841,AXISBANK,OPTSTK,2021-11-25,770,CE,0.25,0.3,0.1,0.15,0.15,340,3142.2,685200,-193200,2021-11-24,684.8,1.0,85.20000000000005,98.6328125,0.012366096059808842,-0.5666893154377663,0.0009067708426425835,0.011490888297193518,134.60086067233007
23,37509,129842,AXISBANK,OPTSTK,2021-11-25,780,CE,0.25,0.25,0.1,0.15,0.15,592,5542.1,1636800,-343200,2021-11-24,684.8,1.0,95.20000000000005,108.3984375,0.011731947813014416,-0.5950087764877162,0.0007882657994210834,0.010978179948169756,137.604550138285
24,37510,129843,AXISBANK,OPTSTK,2021-11-25,790,CE,0.1,0.15,0.05,0.05,0.05,233,2209.07,807600,-129600,2021-11-24,684.8,1.0,105.20000000000005,103.515625,0.004521794601810715,-0.24525559649845682,0.00035628904237402646,0.0047385232229135805,140.61891374191757
25,37511,129844,AXISBANK,OPTSTK,2021-11-25,800,CE,0.25,0.25,0.05,0.1,0.1,1431,13739.56,3001200,-1129200,2021-11-24,684.8,1.0,115.20000000000005,125.0,0.00954640481412778,-0.5733485307614568,0.000571207675692014,0.009173576492183307,143.63169630811504
26,37512,129845,AXISBANK,OPTSTK,2021-11-25,810,CE,0.2,0.2,0.05,0.1,0.1,289,2809.45,690000,-266400,2021-11-24,684.8,1.0,125.20000000000005,125.0,0.005645207083799534,-0.36085594861125936,0.0003595085303386478,0.0057736951777801505,146.63351116349182
27,37513,129846,AXISBANK,OPTSTK,2021-11-25,820,CE,0.15,0.2,0.05,0.05,0.05,318,3129.51,1202400,-336000,2021-11-24,684.8,1.0,135.20000000000005,126.953125,0.0037005356876866386,-0.25139297062904853,0.00024280727523375643,0.003960406183448395,149.6172099291468
28,37514,129847,AXISBANK,OPTSTK,2021-11-25,830,CE,0.1,0.15,0.05,0.1,0.1,184,1832.84,572400,-123600,2021-11-24,684.8,1.0,145.20000000000005,140.625,0.005001539025819861,-0.364526815052334,0.0002869457303276299,0.005184381369633193,152.5773872057829
29,37515,129848,AXISBANK,OPTSTK,2021-11-25,840,CE,0.15,0.15,0.05,0.05,0.05,235,2369.06,822000,-228000,2021-11-24,684.8,1.0,155.20000000000005,140.625,0.0030866788919324483,-0.23657822347830482,0.0001862280312789866,0.0033646680672470013,155.5099943011993
30,37516,129849,AXISBANK,OPTSTK,2021-11-25,850,CE,0.1,0.15,0.05,0.1,0.1,651,6640.97,1609200,-676800,2021-11-24,684.8,1.0,165.20000000000005,156.25,0.004640607343144912,-0.37886744957210056,0.00024156977743701062,0.0048495033545228865,158.41203912525674
31,37517,129850,AXISBANK,OPTSTK,2021-11-25,860,CE,0.1,0.15,0.05,0.05,0.05,157,1620.4,634800,-116400,2021-11-24,684.8,1.0,175.20000000000005,156.25,0.0030299011544301503,-0.258505873342706,0.00016482600012243464,0.0033088751787866367,161.2813532887718
32,37518,129851,AXISBANK,OPTSTK,2021-11-25,870,CE,0.15,0.15,0.05,0.05,0.05,101,1054.56,213600,-84000,2021-11-24,684.8,1.0,185.20000000000005,164.0625,0.003030442601355644,-0.27147486037893376,0.0001570024122172265,0.0033094078217622393,164.11641124271674
33,37519,129852,AXISBANK,OPTSTK,2021-11-25,880,CE,0.1,0.15,0.05,0.1,0.1,106,1119.48,360000,-75600,2021-11-24,684.8,1.0,195.20000000000005,187.5,0.006099065687901698,-0.5797145694040562,0.0002566888639382388,0.006183622073643265,166.91618958300845
34,37520,129853,AXISBANK,OPTSTK,2021-11-25,890,CE,0.1,0.1,0.05,0.1,0.1,36,384.52,106800,-9600,2021-11-24,684.8,1.0,205.20000000000005,187.5,0.0043772537634296236,-0.4315306973347243,0.0001910752813530226,0.004602994104903726,169.68005733265022
35,37521,129854,AXISBANK,OPTSTK,2021-11-25,900,CE,0.15,0.15,0.05,0.05,0.05,511,5519.33,1735200,-388800,2021-11-24,684.8,1.0,215.20000000000005,183.59375,0.002590106475279516,-0.2636677680107507,0.00012176896491364477,0.002872295685563922,172.4076901376728
36,37522,129855,AXISBANK,OPTSTK,2021-11-25,910,CE,0.15,0.15,0.05,0.05,0.05,26,283.94,186000,-21600,2021-11-24,684.8,1.0,225.20000000000005,191.40625,0.0026534575487922596,-0.28095452950676764,0.00011937658900600912,0.0029356881450503065,175.09900296246002
37,37523,129856,AXISBANK,OPTSTK,2021-11-25,920,CE,0.1,0.15,0.05,0.1,0.0,81,894.36,121200,-58800,2021-11-24,684.8,1.0,235.20000000000005,218.75,0.005845300613663968,-0.6513244984167659,0.00021188326038823423,0.005954966842667573,177.75409713634556
38,37524,129857,AXISBANK,OPTSTK,2021-11-25,930,CE,0.1,0.1,0.05,0.1,0.1,6,66.96,32400,-2400,2021-11-24,684.8,1.0,245.20000000000005,218.75,0.004451353895060441,-0.5110597276086355,0.00016625353660434833,0.004672546080993239,180.37321857009618
39,37525,129858,AXISBANK,OPTSTK,2021-11-25,940,CE,0.05,0.05,0.05,0.05,0.0,3,33.84,30000,-3600,2021-11-24,684.8,1.0,255.20000000000005,210.9375,0.0024488815442322742,-0.28796409834868425,0.00010074560601948549,0.002730326265824562,182.95672469701745
40,37526,129859,AXISBANK,OPTSTK,2021-11-25,950,CE,0.05,0.1,0.05,0.05,0.0,52,592.83,477600,-60000,2021-11-24,684.8,1.0,265.20000000000005,214.84375,0.0021545557636225504,-0.2611824116214676,8.808335255347264e-05,0.002431370813639844,185.50505825379852
41,37527,129860,AXISBANK,OPTSTK,2021-11-25,960,CE,0.1,0.1,0.05,0.05,0.05,17,195.85,123600,-14400,2021-11-24,684.8,1.0,275.20000000000005,222.65625,0.002253771829048571,-0.2819532400861195,8.853248728885549e-05,0.0025326326127033893,188.01872644323745
42,37528,129861,AXISBANK,OPTSTK,2021-11-25,970,CE,0.0,0.0,0.0,0.1,0.0,0,0.0,34800,0,2021-11-24,684.8,1.0,285.20000000000005,250.0,0.00472572662152948,-0.6160975966875123,0.00015344927967981785,0.004928780773500098,190.49828434714425
43,37529,129862,AXISBANK,OPTSTK,2021-11-25,980,CE,0.05,0.15,0.05,0.05,0.05,18,211.69,121200,-18000,2021-11-24,684.8,1.0,295.20000000000005,234.375,0.0021158505340552755,-0.28028058314451915,7.942656833512836e-05,0.00239172764283323,192.944321707526
44,37530,129863,AXISBANK,OPTSTK,2021-11-25,990,CE,0.0,0.0,0.0,0.2,0.0,0,0.0,10800,0,2021-11-24,684.8,1.0,305.20000000000005,281.25,0.00754732456378174,-1.0496667270884024,0.0002065673725276922,0.007464296725961971,195.35745238613455
45,37531,129864,AXISBANK,OPTSTK,2021-11-25,1000,CE,0.05,0.1,0.05,0.05,0.05,46,552.02,222000,-52800,2021-11-24,684.8,1.0,315.20000000000005,246.09375,0.0020201562114345196,-0.2821915231824386,7.253341950141729e-05,0.0022933660296731518,197.73830596052204
46,37532,129865,AXISBANK,OPTSTK,2021-11-25,1010,CE,0.05,0.15,0.05,0.15,0.0,8,96.96,82800,-4800,2021-11-24,684.8,1.0,325.20000000000005,279.296875,0.004869910291967676,-0.7069897033343261,0.00014108352190578786,0.005062639553946503,200.08752102940485
0,40018,132369,AXISBANK,OPTSTK,2021-11-25,490,PE,0.0,0.0,0.0,0.3,679.9,0,0.0,1200,0,2021-11-25,679.35,1e-07,189.35000000000002,500.0,-0.0,-0.0,0.0,0.0,24.0538860132519
1,40019,132370,AXISBANK,OPTSTK,2021-11-25,500,PE,0.05,0.2,0.05,0.2,679.9,6,36.0,19200,1200,2021-11-25,679.35,1e-07,179.35000000000002,500.0,-0.0,-0.0,0.0,0.0,27.12561814628603
2,40024,132375,AXISBANK,OPTSTK,2021-11-25,550,PE,0.0,0.0,0.0,0.05,679.9,0,0.0,2400,0,2021-11-25,679.35,1e-07,129.35000000000002,500.0,-0.0,-0.0,0.0,0.0,33.69230077339926
3,40025,132376,AXISBANK,OPTSTK,2021-11-25,560,PE,0.0,0.0,0.0,0.4,679.9,0,0.0,1200,0,2021-11-25,679.35,1e-07,119.35000000000002,500.0,-0.0,-0.0,0.0,0.0,34.55005147714334
4,40027,132378,AXISBANK,OPTSTK,2021-11-25,580,PE,0.0,0.0,0.0,0.4,679.9,0,0.0,1200,0,2021-11-25,679.35,1e-07,99.35000000000002,500.0,-0.0,-0.0,0.0,0.0,36.062096827445814
5,40029,132380,AXISBANK,OPTSTK,2021-11-25,600,PE,0.05,0.1,0.05,0.05,679.9,63,453.63,208800,-30000,2021-11-25,679.35,1e-07,79.35000000000002,500.0,-0.0,-0.0,0.0,0.0,37.37083179163767
6,40031,132382,AXISBANK,OPTSTK,2021-11-25,620,PE,0.05,0.05,0.05,0.05,679.9,1,7.44,1200,-1200,2021-11-25,679.35,1e-07,59.35000000000002,500.0,-0.0,-0.0,0.0,0.0,38.52785420808698
7,40032,132383,AXISBANK,OPTSTK,2021-11-25,630,PE,0.05,0.2,0.05,0.05,679.9,29,219.26,12000,-22800,2021-11-25,679.35,1e-07,49.35000000000002,500.0,-0.0,-0.0,0.0,0.0,39.06025665592759
8,40033,132384,AXISBANK,OPTSTK,2021-11-25,640,PE,0.1,0.2,0.05,0.05,679.9,61,468.53,171600,-43200,2021-11-25,679.35,1e-07,39.35000000000002,500.0,-0.0,-0.0,0.0,0.0,39.5661883657215
9,40034,132385,AXISBANK,OPTSTK,2021-11-25,650,PE,0.05,0.4,0.05,0.05,679.9,295,2301.42,297600,-124800,2021-11-25,679.35,1e-07,29.350000000000023,500.0,-0.0,-0.0,0.0,0.0,40.048216630212615
10,40035,132386,AXISBANK,OPTSTK,2021-11-25,660,PE,0.25,1.0,0.05,0.05,679.9,289,2290.51,108000,-82800,2021-11-25,679.35,1e-07,19.350000000000023,500.0,-0.0,-0.0,0.0,0.0,40.50852909605924
11,40036,132387,AXISBANK,OPTSTK,2021-11-25,670,PE,0.75,2.9,0.05,0.1,679.9,599,4824.67,130800,-114000,2021-11-25,679.35,1e-07,9.350000000000023,500.0,-0.0,-0.0,0.0,0.0,40.94900838191541
12,40037,132388,AXISBANK,OPTSTK,2021-11-25,680,PE,2.05,6.3,1.3,2.25,679.9,1134,9298.73,236400,-235200,2021-11-25,679.35,1e-07,0.6499999999999773,500.0,-1.0,-1.1335856674663358e-24,7.172161135829788e-29,4.5343426698653445e-34,41.37128873202197
13,39984,132335,AXISBANK,OPTSTK,2021-11-25,680,CE,7.2,7.75,0.45,1.45,679.9,1164,9544.51,138000,-46800,2021-11-25,679.35,1e-07,0.6499999999999773,500.0,3.4640689895278037e-31,-1.1335856674663358e-24,7.172161135829788e-29,4.5343426698653445e-34,41.37128873202197
14,39985,132336,AXISBANK,OPTSTK,2021-11-25,690,CE,2.7,2.8,0.05,0.05,679.9,1412,11706.71,226800,-261600,2021-11-25,679.35,1e-07,10.649999999999977,500.0,0.0,0.0,0.0,0.0,41.77679974273451
15,39986,132337,AXISBANK,OPTSTK,2021-11-25,700,CE,1.15,1.15,0.05,0.05,679.9,1570,13193.77,950400,-568800,2021-11-25,679.35,1e-07,20.649999999999977,500.0,0.0,0.0,0.0,0.0,42.16680060700014
16,39987,132338,AXISBANK,OPTSTK,2021-11-25,710,CE,0.25,0.45,0.05,0.05,679.9,528,4499.51,718800,-252000,2021-11-25,679.35,1e-07,30.649999999999977,500.0,0.0,0.0,0.0,0.0,42.54240728499665
17,39988,132339,AXISBANK,OPTSTK,2021-11-25,720,CE,0.1,0.2,0.05,0.05,679.9,605,5227.71,898800,-320400,2021-11-25,679.35,1e-07,40.64999999999998,500.0,0.0,0.0,0.0,0.0,42.904614315652736
18,39989,132340,AXISBANK,OPTSTK,2021-11-25,730,CE,0.2,0.2,0.05,0.05,679.9,431,3775.89,586800,-211200,2021-11-25,679.35,1e-07,50.64999999999998,500.0,0.0,0.0,0.0,0.0,43.25431251255567
19,39990,132341,AXISBANK,OPTSTK,2021-11-25,740,CE,0.2,0.2,0.05,0.05,679.9,314,2788.52,1249200,-210000,2021-11-25,679.35,1e-07,60.64999999999998,500.0,0.0,0.0,0.0,0.0,43.592303459332136
20,39991,132342,AXISBANK,OPTSTK,2021-11-25,750,CE,0.1,0.1,0.05,0.05,679.9,957,8613.72,1581600,-582000,2021-11-25,679.35,1e-07,70.64999999999998,500.0,0.0,0.0,0.0,0.0,43.91931148785153
21,39992,132343,AXISBANK,OPTSTK,2021-11-25,760,CE,0.1,0.1,0.05,0.05,679.9,326,2973.35,1221600,-303600,2021-11-25,679.35,1e-07,80.64999999999998,500.0,0.0,0.0,0.0,0.0,44.2359936560703
22,39993,132344,AXISBANK,OPTSTK,2021-11-25,770,CE,0.1,0.1,0.05,0.05,679.9,308,2846.15,625200,-60000,2021-11-25,679.35,1e-07,90.64999999999998,500.0,0.0,0.0,0.0,0.0,44.542948121066765
23,39994,132345,AXISBANK,OPTSTK,2021-11-25,780,CE,0.15,0.15,0.05,0.05,679.9,274,2564.82,1377600,-259200,2021-11-25,679.35,1e-07,100.64999999999998,500.0,0.0,0.0,0.0,0.0,44.84072121327597
24,39995,132346,AXISBANK,OPTSTK,2021-11-25,790,CE,0.05,0.05,0.05,0.05,679.9,72,682.6,764400,-43200,2021-11-25,679.35,1e-07,110.64999999999998,500.0,0.0,0.0,0.0,0.0,45.129813451061764
25,39996,132347,AXISBANK,OPTSTK,2021-11-25,800,CE,0.05,0.1,0.05,0.05,679.9,416,3993.87,2534400,-466800,2021-11-25,679.35,1e-07,120.64999999999998,500.0,0.0,0.0,0.0,0.0,45.4106846842332
26,39997,132348,AXISBANK,OPTSTK,2021-11-25,810,CE,0.05,0.1,0.05,0.05,679.9,112,1088.7,580800,-109200,2021-11-25,679.35,1e-07,130.64999999999998,500.0,0.0,0.0,0.0,0.0,45.683758516546696
27,39998,132349,AXISBANK,OPTSTK,2021-11-25,820,CE,0.05,0.1,0.05,0.05,679.9,371,3650.92,932400,-270000,2021-11-25,679.35,1e-07,140.64999999999998,500.0,0.0,0.0,0.0,0.0,45.94942612751382
28,39999,132350,AXISBANK,OPTSTK,2021-11-25,830,CE,0.05,0.05,0.05,0.05,679.9,66,657.39,501600,-70800,2021-11-25,679.35,1e-07,150.64999999999998,500.0,0.0,0.0,0.0,0.0,46.208049590714104
29,40000,132351,AXISBANK,OPTSTK,2021-11-25,840,CE,0.05,0.1,0.05,0.05,679.9,138,1391.12,679200,-142800,2021-11-25,679.35,1e-07,160.64999999999998,500.0,0.0,0.0,0.0,0.0,46.459964767700534
30,40001,132352,AXISBANK,OPTSTK,2021-11-25,850,CE,0.05,0.1,0.05,0.05,679.9,292,2978.58,1302000,-307200,2021-11-25,679.35,1e-07,170.64999999999998,500.0,0.0,0.0,0.0,0.0,46.70548384224565
31,40002,132353,AXISBANK,OPTSTK,2021-11-25,860,CE,0.05,0.05,0.05,0.05,679.9,99,1021.73,536400,-98400,2021-11-25,679.35,1e-07,180.64999999999998,500.0,0.0,0.0,0.0,0.0,46.944897548289696
32,40003,132354,AXISBANK,OPTSTK,2021-11-25,870,CE,0.05,0.05,0.05,0.05,679.9,37,386.3,196800,-16800,2021-11-25,679.35,1e-07,190.64999999999998,500.0,0.0,0.0,0.0,0.0,47.17847713579662
33,40004,132355,AXISBANK,OPTSTK,2021-11-25,880,CE,0.05,0.05,0.05,0.05,679.9,51,538.59,310800,-49200,2021-11-25,679.35,1e-07,200.64999999999998,500.0,0.0,0.0,0.0,0.0,47.40647611135958
34,40005,132356,AXISBANK,OPTSTK,2021-11-25,890,CE,0.05,0.05,0.05,0.05,679.9,14,149.52,103200,-3600,2021-11-25,679.35,1e-07,210.64999999999998,500.0,0.0,0.0,0.0,0.0,47.629131784402006
35,40006,132357,AXISBANK,OPTSTK,2021-11-25,900,CE,0.05,0.1,0.05,0.05,679.9,223,2408.53,1497600,-237600,2021-11-25,679.35,1e-07,220.64999999999998,500.0,0.0,0.0,0.0,0.0,47.8466666449377
36,40007,132358,AXISBANK,OPTSTK,2021-11-25,910,CE,0.05,0.1,0.05,0.1,679.9,16,174.73,174000,-12000,2021-11-25,679.35,1e-07,230.64999999999998,500.0,0.0,0.0,0.0,0.0,48.05928959483514
37,40008,132359,AXISBANK,OPTSTK,2021-11-25,920,CE,0.05,0.05,0.05,0.05,679.9,11,121.44,108000,-13200,2021-11-25,679.35,1e-07,240.64999999999998,500.0,0.0,0.0,0.0,0.0,48.26719705122157
38,40009,132360,AXISBANK,OPTSTK,2021-11-25,930,CE,0.05,0.05,0.05,0.05,679.9,3,33.48,28800,-3600,2021-11-25,679.35,1e-07,250.64999999999998,500.0,0.0,0.0,0.0,0.0,48.470573937915944
39,40010,132361,AXISBANK,OPTSTK,2021-11-25,940,CE,0.05,0.05,0.05,0.05,679.9,1,11.28,28800,-1200,2021-11-25,679.35,1e-07,260.65,500.0,0.0,0.0,0.0,0.0,48.669594578489445
40,40011,132362,AXISBANK,OPTSTK,2021-11-25,950,CE,0.05,0.05,0.05,0.05,679.9,3,34.2,474000,-3600,2021-11-25,679.35,1e-07,270.65,500.0,0.0,0.0,0.0,0.0,48.86442350263672
41,40012,132363,AXISBANK,OPTSTK,2021-11-25,960,CE,0.05,0.05,0.05,0.05,679.9,7,80.64,118800,-4800,2021-11-25,679.35,1e-07,280.65,500.0,0.0,0.0,0.0,0.0,49.055216175934234
42,40013,132364,AXISBANK,OPTSTK,2021-11-25,970,CE,0.05,0.05,0.05,0.05,679.9,3,34.92,33600,-1200,2021-11-25,679.35,1e-07,290.65,500.0,0.0,0.0,0.0,0.0,49.242119661697835
43,40014,132365,AXISBANK,OPTSTK,2021-11-25,980,CE,0.0,0.0,0.0,0.05,679.9,0,0.0,121200,0,2021-11-25,679.35,1e-07,300.65,500.0,0.0,0.0,0.0,0.0,49.42527322250763
44,40015,132366,AXISBANK,OPTSTK,2021-11-25,990,CE,0.0,0.0,0.0,0.2,679.9,0,0.0,10800,0,2021-11-25,679.35,1e-07,310.65,500.0,0.0,0.0,0.0,0.0,49.60480886798406
45,40016,132367,AXISBANK,OPTSTK,2021-11-25,1000,CE,0.05,0.05,0.05,0.05,679.9,12,144.0,207600,-14400,2021-11-25,679.35,1e-07,320.65,500.0,0.0,0.0,0.0,0.0,49.78085185456664
46,40017,132368,AXISBANK,OPTSTK,2021-11-25,1010,CE,0.0,0.0,0.0,0.15,679.9,0,0.0,82800,0,2021-11-25,679.35,1e-07,330.65,500.0,0.0,0.0,0.0,0.0,49.95352114233267
0,877,92940,AXISBANK,OPTSTK,2021-12-30,700,PE,20.2,22.95,16.1,16.8,16.8,28,241.27,56400,9600,2021-11-01,760.6,59.0,60.60000000000002,34.1796875,-0.25050578607491253,-0.28177943058168253,0.0030435702456031257,0.9727992044584532,30.14890299024016
1,881,92944,AXISBANK,OPTSTK,2021-12-30,740,PE,26.8,26.8,26.8,26.8,49.25,5,46.0,6000,6000,2021-11-01,760.6,59.0,20.600000000000023,30.09033203125,-0.3868835288550112,-0.2985028493170316,0.004160109279326044,1.1705864921274014,31.505927935591316
2,882,92945,AXISBANK,OPTSTK,2021-12-30,750,PE,39.5,40.0,30.75,32.55,32.55,48,450.67,80400,51600,2021-11-01,760.6,59.0,10.600000000000023,31.06689453125,-0.43061317563708745,-0.31631941240897243,0.004135617621206531,1.2014619171772403,32.02808530847607
3,883,92946,AXISBANK,OPTSTK,2021-12-30,760,PE,39.55,39.55,39.55,39.55,59.55,1,9.59,1200,0,2021-11-01,760.6,59.0,0.6000000000000227,32.6995849609375,-0.4714056305698097,-0.33720089066442754,0.00397937117910848,1.2168259978203002,32.6020302429529
4,830,92893,AXISBANK,OPTSTK,2021-12-30,760,CE,31.9,37.25,31.9,37.25,56.65,72,687.19,82800,82800,2021-11-01,760.6,59.0,0.6000000000000227,30.3192138671875,0.5268775489240831,-0.3127481622507789,0.004293081284308501,1.2171912935226532,32.6020302429529
5,831,92894,AXISBANK,OPTSTK,2021-12-30,770,CE,32.15,32.3,32.15,32.3,52.25,10,96.26,12000,12000,2021-11-01,760.6,59.0,9.399999999999977,30.029296875,0.4835003882859252,-0.31019691244590836,0.004340675916532495,1.2189175064931383,33.2175432991341
6,834,92897,AXISBANK,OPTSTK,2021-12-30,800,CE,22.1,25.0,22.1,23.65,23.65,99,978.35,98400,93600,2021-11-01,760.6,59.0,39.39999999999998,32.24945068359375,0.37270922923957894,-0.3162964698895735,0.0038376018937570974,1.1573215250440523,35.22818106844108
7,839,92902,AXISBANK,OPTSTK,2021-12-30,850,CE,24.4,24.4,24.4,24.4,26.05,1,10.49,2400,1200,2021-11-01,760.6,59.0,89.39999999999998,45.41015625,0.3024380873037148,-0.4106631942961936,0.0025129856371375204,1.0671237654451111,38.78608665455389
0,3306,95387,AXISBANK,OPTSTK,2021-12-30,700,PE,16.5,17.05,14.0,14.5,14.5,31,266.22,70800,14400,2021-11-02,762.4,58.0,62.39999999999998,32.53173828125,-0.23474400792514816,-0.261759556051372,0.0031063121174121086,0.9333687686605983,29.14022201512646
1,3308,95389,AXISBANK,OPTSTK,2021-12-30,720,PE,19.0,19.0,19.0,19.0,38.25,1,8.86,1200,1200,2021-11-02,762.4,58.0,42.39999999999998,30.8837890625,-0.2993262543288394,-0.2810451860418111,0.0037005994550414582,1.0556101621751934,29.446866327563914
2,3310,95391,AXISBANK,OPTSTK,2021-12-30,740,PE,0.0,0.0,0.0,26.8,47.25,0,0.0,6000,0,2021-11-02,762.4,58.0,22.399999999999977,30.94482421875,-0.3807815670784986,-0.3088858525311698,0.004051156886580715,1.1578918219191316,30.15833159947053
3,3311,95392,AXISBANK,OPTSTK,2021-12-30,750,PE,30.35,33.15,29.35,29.35,29.35,37,347.02,117600,37200,2021-11-02,762.4,58.0,12.399999999999977,29.28924560546875,-0.42119917586289424,-0.3001417720167944,0.00439407186430988,1.1887109017054163,30.640663441415523
4,3312,95393,AXISBANK,OPTSTK,2021-12-30,760,PE,30.0,30.0,30.0,30.0,57.35,1,9.48,2400,1200,2021-11-02,762.4,58.0,2.3999999999999773,25.7568359375,-0.4673054495495189,-0.2683078245822293,0.0050793179544610075,1.2083668866417263,31.190637086501457
5,3259,95340,AXISBANK,OPTSTK,2021-12-30,760,CE,38.05,39.75,34.0,36.75,57.85,35,334.39,96000,13200,2021-11-02,762.4,58.0,2.3999999999999773,29.3731689453125,0.5340570053490411,-0.30589118589744957,0.0044526898089377685,1.2080200685927949,31.190637086501457
6,3260,95341,AXISBANK,OPTSTK,2021-12-30,770,CE,31.05,35.0,30.0,32.25,53.4,42,403.84,52800,40800,2021-11-02,762.4,58.0,7.600000000000023,29.4952392578125,0.48979793555082746,-0.30818565082889504,0.004449033256260433,1.2120442619119538,31.795666746592563
7,3263,95344,AXISBANK,OPTSTK,2021-12-30,800,CE,23.85,25.75,22.0,24.35,24.35,52,514.1,139200,40800,2021-11-02,762.4,58.0,37.60000000000002,32.5469970703125,0.37973453367069837,-0.3246063288164046,0.00384850644480352,1.1569219139128832,33.832133641119775
8,3268,95349,AXISBANK,OPTSTK,2021-12-30,850,CE,0.0,0.0,0.0,24.4,26.55,0,0.0,2400,0,2021-11-02,762.4,58.0,87.60000000000002,45.2880859375,0.30425286230719994,-0.4151609311764856,0.0025421760931828314,1.06338492827747,37.523443859912966
9,3273,95354,AXISBANK,OPTSTK,2021-12-30,900,CE,8.0,8.0,8.0,8.0,16.4,1,10.89,1200,1200,2021-11-02,762.4,58.0,137.60000000000002,37.109375,0.14739221654283008,-0.22404564005952338,0.0020432725559145193,0.700343087074485,41.18834520069122
10,3283,95364,AXISBANK,OPTSTK,2021-12-30,1000,CE,6.0,6.5,6.0,6.5,5.7,4,48.29,4800,4800,2021-11-02,762.4,58.0,237.60000000000002,49.1943359375,0.09933874940319948,-0.22509990079798176,0.0011681596028543253,0.5307844489605453,47.93188431072508
0,5737,97836,AXISBANK,OPTSTK,2021-12-30,700,PE,14.0,15.5,8.0,15.5,15.5,33,282.4,76800,6000,2021-11-03,754.9,57.0,54.89999999999998,31.982421875,-0.25443304022348057,-0.2684320320403748,0.003361674447423869,0.9568147081607692,28.734867469193038
1,5739,97838,AXISBANK,OPTSTK,2021-12-30,720,PE,0.0,0.0,0.0,19.0,39.55,0,0.0,1200,0,2021-11-03,754.9,57.0,34.89999999999998,28.9306640625,-0.3187537318954266,-0.2702923119423803,0.004136765450604321,1.065074880233104,29.33730780269264
2,5741,97840,AXISBANK,OPTSTK,2021-12-30,740,PE,0.0,0.0,0.0,26.8,48.8,0,0.0,6000,0,2021-11-03,754.9,57.0,14.899999999999977,28.62548828125,-0.407962836471596,-0.2908514466674296,0.004546837475301517,1.1583056538394563,30.286271096671253
