,Unnamed: 0,Symbol,INSTRUMENT,Expiry,Strike Price,Option Type,Open,High,Low,Close,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,futures_price,time_diff,impliedvolatility,delta,theta,gamma,vega,next_day_close,daily_straddle_pnl
0,1192,ICICIBANK,OPTSTK,2021-09-30,720.0,CE,19.5,28.3,16.8,17.85,17.85,10061,102716.63,2791250,-1641750,2021-09-01,720.95,29.0,21.4385986328125,0.520749517606511,-0.299259693271126,0.009144669350081926,0.8096173871719275,20.2,2.349999999999998
3,1237,ICICIBANK,OPTSTK,2021-09-30,720.0,PE,15.0,17.4,11.75,16.75,16.75,3715,37530.03,855250,253000,2021-09-01,720.95,29.0,21.2554931640625,-0.479278407687112,-0.296704820029292,0.009223479731910539,0.809620338087223,14.1,-2.6500000000000004
18,1280,ICICIBANK,OPTSTK,2021-10-28,720.0,CE,29.7,38.9,29.45,30.65,30.65,22,227.88,171875,-2750,2021-09-01,723.55,57.0,25.360107421875,0.539504865296327,-0.2525105713931087,0.005474735618160858,1.135097918157244,20.2,-10.45
19,1323,ICICIBANK,OPTSTK,2021-10-28,720.0,PE,0.0,0.0,0.0,80.75,50.1,0,0.0,0,0,2021-09-01,723.55,57.0,72.76153564453125,-0.4360964547960869,-0.7186985541838515,0.0018929050195965207,1.126029494171582,14.1,-66.65
20,1366,ICICIBANK,OPTSTK,2021-11-25,730.0,CE,0.0,0.0,0.0,54.35,62.2,0,0.0,0,0,2021-09-01,726.2,85.0,40.1763916015625,0.5279115951572482,-0.3295996053127768,0.0028265403981742768,1.394648216765015,15.8,-38.55
25,1408,ICICIBANK,OPTSTK,2021-11-25,730.0,PE,0.0,0.0,0.0,78.65,65.85,0,0.0,0,0,2021-09-01,726.2,85.0,54.901123046875,-0.45510654281870444,-0.4486422624124919,0.0020603836561461724,1.3892099173454864,19.2,-59.45
80,3481,ICICIBANK,OPTSTK,2021-11-25,730.0,CE,0.0,0.0,0.0,54.35,64.5,0,0.0,0,0,2021-09-02,730.05,84.0,38.9404296875,0.5373541922031194,-0.32243189214187945,0.002912421058141768,1.3910621509455,13.65,-40.7
72,3353,ICICIBANK,OPTSTK,2021-09-30,730.0,PE,22.15,23.55,17.7,19.2,19.2,875,9013.92,430375,39875,2021-09-02,725.95,28.0,21.240234375,-0.5259744074462654,-0.3035979465728692,0.009321582797432986,0.8004377309551545,18.75,-0.4499999999999993
70,3308,ICICIBANK,OPTSTK,2021-09-30,730.0,CE,13.55,16.6,12.8,15.8,15.8,5635,57720.08,3942125,556875,2021-09-02,725.95,28.0,22.0947265625,0.4759529539402344,-0.31590757603761516,0.008963801272972702,0.8006808415602653,13.65,-2.1500000000000004
81,3523,ICICIBANK,OPTSTK,2021-11-25,730.0,PE,0.0,0.0,0.0,78.65,63.0,0,0.0,0,0,2021-09-02,730.05,84.0,56.48040771484375,-0.44601801153830917,-0.4654189861241587,0.0019983248962233105,1.384380758432614,18.75,-59.900000000000006
79,3439,ICICIBANK,OPTSTK,2021-10-28,730.0,PE,28.0,28.0,28.0,28.0,52.45,2,20.84,6875,2750,2021-09-02,728.55,56.0,23.92578125,-0.4897714367295621,-0.2431209239483938,0.005841094293515539,1.1380837765629954,18.75,-9.25
78,3396,ICICIBANK,OPTSTK,2021-10-28,730.0,CE,25.85,29.2,25.5,27.65,27.65,11,114.49,11000,6875,2021-09-02,728.55,56.0,24.90234375,0.5113230886974639,-0.25302546629169437,0.0056116156966975785,1.1379993991396802,13.65,-13.999999999999998
122,5612,ICICIBANK,OPTSTK,2021-11-25,730.0,CE,0.0,0.0,0.0,54.35,63.45,0,0.0,0,0,2021-09-03,729.5,83.0,39.386749267578125,0.5359605760359829,-0.32794489124472903,0.002899832151425461,1.3821615888325491,12.8,-41.55
116,5569,ICICIBANK,OPTSTK,2021-10-28,730.0,PE,27.4,27.4,27.4,27.4,52.3,1,10.41,6875,0,2021-09-03,727.45,55.0,23.13232421875,-0.49763492654099206,-0.23690110161406927,0.006107241624453395,1.1265241197175202,18.45,-8.95
114,5525,ICICIBANK,OPTSTK,2021-10-28,730.0,CE,25.8,26.55,25.4,26.2,50.8,8,83.15,15125,4125,2021-09-03,727.45,55.0,24.35302734375,0.5040894921286578,-0.24939375787153367,0.0058009113706590345,1.1264847272841927,12.8,-13.399999999999999
86,5481,ICICIBANK,OPTSTK,2021-09-30,730.0,PE,17.95,21.2,16.0,18.75,18.75,1923,19796.84,757625,327250,2021-09-03,725.1,27.0,20.50018310546875,-0.5370144062496542,-0.2973943621735542,0.009825265634729493,0.7833732740215307,18.45,-0.3000000000000007
82,5435,ICICIBANK,OPTSTK,2021-09-30,730.0,CE,17.2,18.8,12.65,13.65,13.65,9589,98251.78,5938625,1996500,2021-09-03,725.1,27.0,20.2484130859375,0.4622530456526382,-0.2936911241001465,0.00994571217821501,0.7832377102392378,12.8,-0.8499999999999996
126,5655,ICICIBANK,OPTSTK,2021-11-25,730.0,PE,0.0,0.0,0.0,78.65,62.85,0,0.0,0,0,2021-09-03,729.5,83.0,56.644439697265625,-0.44728598548181436,-0.4694222338722146,0.002006879759524767,1.3756706084348336,18.45,-60.2
156,7613,ICICIBANK,OPTSTK,2021-09-30,720.0,PE,14.9,14.9,11.75,13.35,13.35,1899,19153.17,1438250,132000,2021-09-06,724.2,24.0,20.7977294921875,-0.44601800902406397,-0.3180549322860228,0.010234723247323595,0.7340530491784637,15.75,2.4000000000000004
162,7658,ICICIBANK,OPTSTK,2021-10-28,730.0,CE,26.2,29.0,25.0,25.0,47.5,10,103.93,15125,0,2021-09-06,726.85,52.0,24.169921875,0.49928682258640433,-0.25436146260805137,0.006016363819359528,1.0944839726023046,10.1,-14.9
165,7702,ICICIBANK,OPTSTK,2021-10-28,730.0,PE,0.0,0.0,0.0,27.4,52.4,0,0.0,6875,0,2021-09-06,726.85,52.0,23.5595703125,-0.5016626172296486,-0.2479364363530193,0.006172184427933507,1.0944762166155917,21.55,-5.849999999999998
181,7788,ICICIBANK,OPTSTK,2021-11-25,730.0,PE,0.0,0.0,0.0,78.65,63.15,0,0.0,0,0,2021-09-06,728.5,80.0,57.36541748046875,-0.4496192425058582,-0.4839346652183524,0.0020227870446724,1.3497600093523048,21.55,-57.10000000000001
154,7567,ICICIBANK,OPTSTK,2021-09-30,720.0,CE,19.6,20.65,16.5,17.55,17.55,2293,23267.88,2646875,147125,2021-09-06,724.2,24.0,20.7977294921875,0.553981990975936,-0.3180549322860228,0.010234723247323595,0.7340530491784637,14.1,-3.450000000000001
180,7745,ICICIBANK,OPTSTK,2021-11-25,730.0,CE,0.0,0.0,0.0,54.35,60.35,0,0.0,0,0,2021-09-06,728.5,80.0,40.5120849609375,0.5334664418062526,-0.34329785874701324,0.0028771708587679917,1.3558338814821398,10.1,-44.25
232,9790,ICICIBANK,OPTSTK,2021-10-28,720.0,CE,28.1,29.35,25.9,26.75,26.75,18,184.94,181500,-4125,2021-09-07,721.4,51.0,24.23858642578125,0.5266064493872221,-0.25507312054615966,0.006090047814524962,1.0733900830138736,15.55,-11.2
187,9746,ICICIBANK,OPTSTK,2021-09-30,720.0,PE,14.75,18.6,12.65,15.75,15.75,2488,25159.2,1410750,-27500,2021-09-07,718.1,23.0,20.5230712890625,-0.5101843737314435,-0.32074172050516186,0.010780123933279664,0.7189040536588918,13.9,-1.8499999999999996
235,9834,ICICIBANK,OPTSTK,2021-10-28,720.0,PE,25.9,25.9,25.9,25.9,48.45,1,10.25,1375,1375,2021-09-07,721.4,51.0,24.7802734375,-0.47317711690157793,-0.26076402518415137,0.005956704714879133,1.0733509715245024,13.9,-11.999999999999998
250,9877,ICICIBANK,OPTSTK,2021-11-25,720.0,CE,0.0,0.0,0.0,58.35,62.05,0,0.0,0,0,2021-09-07,723.7,79.0,42.22869873046875,0.5494692662670587,-0.3562297798347295,0.002784328927604263,1.3328448876232395,15.55,-42.8
253,9920,ICICIBANK,OPTSTK,2021-11-25,720.0,PE,0.0,0.0,0.0,72.8,59.2,0,0.0,0,0,2021-09-07,723.7,79.0,55.84716796875,-0.4405255430454315,-0.4694805788001482,0.002098075134183571,1.3282308512390568,13.9,-58.9
182,9700,ICICIBANK,OPTSTK,2021-09-30,720.0,CE,16.75,17.55,12.3,14.1,14.1,4957,50088.99,3143250,496375,2021-09-07,718.1,23.0,20.8740234375,0.49033521761640547,-0.3262370976517922,0.010599222717615209,0.7189273566217556,15.55,1.450000000000001
268,11833,ICICIBANK,OPTSTK,2021-09-30,720.0,CE,14.65,17.15,13.05,15.55,15.55,4650,47026.1,3408625,265375,2021-09-08,721.65,22.0,20.843505859375,0.528029811313318,-0.3339996136966823,0.010776408735560626,0.7050629151258667,14.3,-1.25
271,11879,ICICIBANK,OPTSTK,2021-09-30,720.0,PE,16.05,16.3,12.8,13.9,13.9,2051,20706.36,1711875,301125,2021-09-08,721.65,22.0,20.8740234375,-0.4719813061178155,-0.3344892891128901,0.010760674886353823,0.7050642998956902,13.7,-0.20000000000000107
286,11923,ICICIBANK,OPTSTK,2021-10-28,720.0,CE,28.35,30.0,27.0,28.6,28.6,24,247.13,171875,-9625,2021-09-08,724.4,50.0,24.71923828125,0.5447219482946212,-0.26273736700724026,0.005981603921553257,1.0628861780362036,14.3,-14.3
288,12011,ICICIBANK,OPTSTK,2021-11-25,730.0,CE,0.0,0.0,0.0,54.35,59.15,0,0.0,0,0,2021-09-08,727.2,78.0,41.54205322265625,0.5302935626582286,-0.35610138592831153,0.002848477989820898,1.3372429115881952,10.05,-44.3
287,11967,ICICIBANK,OPTSTK,2021-10-28,720.0,PE,24.2,24.2,24.2,24.2,24.2,1,10.23,1375,0,2021-09-08,724.4,50.0,24.71923828125,-0.45527805170537883,-0.26273736700724026,0.005981603921553257,1.0628861780362036,13.7,-10.5
291,12054,ICICIBANK,OPTSTK,2021-11-25,730.0,PE,0.0,0.0,0.0,78.65,62.25,0,0.0,0,0,2021-09-08,727.2,78.0,57.65533447265625,-0.45269929878545856,-0.49216725386225496,0.0020438491679334097,1.3316736830123626,19.65,-59.00000000000001
306,13966,ICICIBANK,OPTSTK,2021-09-30,720.0,CE,16.1,17.5,13.45,14.3,14.3,4514,45632.34,3951750,543125,2021-09-09,720.3,21.0,20.5078125,0.5131882265252575,-0.3363716239286355,0.011253217328077872,0.6888890858058454,9.35,-4.950000000000001
309,14012,ICICIBANK,OPTSTK,2021-09-30,720.0,PE,14.35,15.25,12.25,13.7,13.7,2074,20932.14,1890625,178750,2021-09-09,720.3,21.0,20.1416015625,-0.4869255006252851,-0.33036808994340344,0.011457928869449073,0.6888955545350737,19.7,6.0
324,14056,ICICIBANK,OPTSTK,2021-10-28,720.0,CE,29.75,29.75,27.3,28.35,28.35,14,144.05,171875,0,2021-09-09,723.3,49.0,25.29144287109375,0.538112935667604,-0.27160623071481377,0.005924864813296826,1.052427524428568,9.35,-19.0
328,14100,ICICIBANK,OPTSTK,2021-10-28,720.0,PE,23.0,25.5,23.0,25.5,45.8,10,102.37,15125,13750,2021-09-09,723.3,49.0,25.7568359375,-0.4619025714948629,-0.27660514633848293,0.005817831820001566,1.052431455748225,19.7,-5.800000000000001
356,14144,ICICIBANK,OPTSTK,2021-11-25,730.0,CE,0.0,0.0,0.0,54.35,58.2,0,0.0,0,0,2021-09-09,726.0,77.0,42.28973388671875,0.5274380673494385,-0.36444421264170285,0.0028223493662329962,1.3271402675921857,6.35,-48.0
358,14187,ICICIBANK,OPTSTK,2021-11-25,730.0,PE,0.0,0.0,0.0,78.65,62.1,0,0.0,0,0,2021-09-09,726.0,77.0,57.6171875,-0.45558766216546515,-0.4946233351499027,0.0020635742986831146,1.3220359569457465,26.8,-51.85000000000001
399,16318,ICICIBANK,OPTSTK,2021-11-25,710.0,PE,0.0,0.0,0.0,67.15,55.8,0,0.0,0,0,2021-09-13,714.65,73.0,54.78668212890625,-0.4407176597080128,-0.47316216787145493,0.0022531809776153585,1.260920972485463,13.25,-53.900000000000006
396,16275,ICICIBANK,OPTSTK,2021-11-25,710.0,CE,0.0,0.0,0.0,62.65,58.55,0,0.0,0,0,2021-09-13,714.65,73.0,47.5311279296875,0.5544818642541707,-0.41121457749608764,0.002601646733401842,1.2631160027012536,13.25,-49.4
197,16232,ICICIBANK,OPTSTK,2021-10-28,710.0,PE,0.0,0.0,0.0,74.85,44.6,0,0.0,0,0,2021-09-13,711.9,45.0,76.3397216796875,-0.4427527848979688,-0.8371332364951855,0.0020690849162368886,0.9869303899311138,13.25,-61.599999999999994
192,16188,ICICIBANK,OPTSTK,2021-10-28,710.0,CE,28.3,28.5,26.65,26.65,26.65,4,40.58,82500,2750,2021-09-13,711.9,45.0,25.8026123046875,0.5298120541956726,-0.285098667264465,0.006168118482728825,0.9944295465440319,13.25,-13.399999999999999
368,16144,ICICIBANK,OPTSTK,2021-09-30,710.0,PE,11.55,15.2,11.05,14.15,14.15,2472,24588.4,1287000,110000,2021-09-13,709.15,17.0,22.4609375,-0.5001897191920567,-0.4033435484695642,0.011605557339716821,0.6105569123267977,13.25,-0.9000000000000004
364,16098,ICICIBANK,OPTSTK,2021-09-30,710.0,CE,18.2,18.2,13.0,13.4,13.4,4538,45174.42,2319625,1402500,2021-09-13,709.15,17.0,22.705078125,0.5000213884868776,-0.407727762993126,0.011480767682285394,0.6105569804889753,13.25,-0.15000000000000036
440,18408,ICICIBANK,OPTSTK,2021-11-25,710.0,CE,0.0,0.0,0.0,62.65,58.05,0,0.0,0,0,2021-09-14,714.8,72.0,47.79815673828125,0.5548339388575894,-0.41642297432372577,0.0026041509596153286,1.2545443672850043,15.7,-46.95
441,18451,ICICIBANK,OPTSTK,2021-11-25,710.0,PE,0.0,0.0,0.0,67.15,55.25,0,0.0,0,0,2021-09-14,714.8,72.0,55.21392822265625,-0.44034705712079636,-0.48018539193188675,0.002250429559694806,1.252341549750817,10.25,-56.900000000000006
414,18231,ICICIBANK,OPTSTK,2021-09-30,710.0,CE,14.2,15.6,12.8,13.25,13.25,4005,39882.43,2487375,167750,2021-09-14,709.6,16.0,22.6898193359375,0.5047433923218687,-0.4202305210497449,0.011833716546650015,0.5926612492807766,15.7,2.4499999999999993
434,18365,ICICIBANK,OPTSTK,2021-10-28,710.0,PE,0.0,0.0,0.0,74.85,44.05,0,0.0,0,0,2021-09-14,711.85,44.0,77.178955078125,-0.44287111549312963,-0.85587638623495,0.0020699465767337437,0.9758764149169324,10.25,-64.6
432,18321,ICICIBANK,OPTSTK,2021-10-28,710.0,CE,27.2,27.7,26.65,26.7,44.75,5,50.66,81125,-1375,2021-09-14,711.85,44.0,26.123046875,0.5295109392735462,-0.29189672141447276,0.006162081513281001,0.9833045742093822,15.7,-11.0
417,18277,ICICIBANK,OPTSTK,2021-09-30,710.0,PE,13.0,14.05,10.25,13.25,13.25,1582,15705.27,1485000,198000,2021-09-14,709.6,16.0,22.0184326171875,-0.49568127590765126,-0.40780092393300377,0.012194698039152178,0.5926684152653824,10.25,-3.0
477,20499,ICICIBANK,OPTSTK,2021-10-28,720.0,PE,29.75,29.85,27.0,27.0,45.5,3,30.89,17875,1375,2021-09-15,717.65,43.0,26.2451171875,-0.496509697907179,-0.2998775776662824,0.006170842234288305,0.9826388464968745,10.75,-16.25
376,20585,ICICIBANK,OPTSTK,2021-11-25,720.0,PE,0.0,0.0,0.0,72.8,56.95,0,0.0,0,0,2021-09-15,720.85,71.0,57.92236328125,-0.4473536122873844,-0.5128518869734994,0.002147496506781135,1.2572858534211608,10.75,-62.05
474,20455,ICICIBANK,OPTSTK,2021-10-28,720.0,CE,22.1,25.5,22.1,25.15,25.15,58,593.54,200750,-1375,2021-09-15,717.65,43.0,26.7333984375,0.5040890208072203,-0.3054523405126513,0.00605804641665349,0.9826248370741963,17.75,-7.399999999999999
446,20411,ICICIBANK,OPTSTK,2021-09-30,720.0,PE,20.0,20.5,14.65,15.3,15.3,666,6749.3,1826000,-1375,2021-09-15,715.15,15.0,21.97265625,-0.5515056849171168,-0.4200761163675973,0.012419137671199988,0.5735439242138929,10.75,-4.550000000000001
442,20365,ICICIBANK,OPTSTK,2021-09-30,720.0,CE,9.25,12.1,8.45,10.95,10.95,6544,65720.71,5856125,-248875,2021-09-15,715.15,15.0,22.8118896484375,0.4510403293543356,-0.43647503554524425,0.011971965567843076,0.5740099250065511,17.75,6.800000000000001
372,20542,ICICIBANK,OPTSTK,2021-11-25,720.0,CE,0.0,0.0,0.0,58.35,56.65,0,0.0,0,0,2021-09-15,720.85,71.0,45.7763671875,0.5425226447328441,-0.406550284983612,0.0027256160389105264,1.2611341618964707,17.75,-40.6
492,22505,ICICIBANK,OPTSTK,2021-09-30,730.0,CE,9.4,14.0,6.9,13.15,13.15,14315,145884.87,6593125,138875,2021-09-16,727.1,14.0,25.57373046875,0.47829560314185615,-0.518101061268539,0.010938578438130182,0.567255126632613,8.95,-4.200000000000001
500,22595,ICICIBANK,OPTSTK,2021-10-28,730.0,CE,22.95,28.6,20.5,28.3,28.3,92,956.44,88000,41250,2021-09-16,729.55,42.0,28.9306640625,0.517063796874635,-0.33972299538418615,0.005566995579296541,0.9863835669524441,8.95,-19.35
501,22639,ICICIBANK,OPTSTK,2021-10-28,730.0,PE,34.5,34.5,34.5,34.5,44.25,1,10.51,8250,1375,2021-09-16,729.55,42.0,34.72900390625,-0.47859936429485506,-0.4075969396851484,0.004635098811513004,0.9858659645401118,17.5,-17.0
502,22682,ICICIBANK,OPTSTK,2021-11-25,730.0,CE,0.0,0.0,0.0,54.35,58.5,0,0.0,0,0,2021-09-16,732.5,70.0,41.6107177734375,0.5437453213294704,-0.37807328587706246,0.0029707983856537457,1.2720342944090512,8.95,-45.400000000000006
503,22725,ICICIBANK,OPTSTK,2021-11-25,730.0,PE,0.0,0.0,0.0,78.65,56.0,0,0.0,0,0,2021-09-16,732.5,70.0,62.73651123046875,-0.44045564477775334,-0.5670729104828867,0.0019602243301396574,1.2654546118440726,17.5,-61.150000000000006
494,22551,ICICIBANK,OPTSTK,2021-09-30,730.0,PE,17.55,23.95,14.95,16.0,16.0,1240,12763.35,842875,81125,2021-09-16,727.1,14.0,25.5126953125,-0.521803943526284,-0.5168574965413243,0.01096459779800632,0.5672473929505397,17.5,1.5
506,24735,ICICIBANK,OPTSTK,2021-09-30,720.0,PE,8.15,14.4,7.1,11.1,11.1,6202,62229.69,2352625,45375,2021-09-17,721.6,13.0,21.97265625,-0.4704002448517091,-0.45787133645532746,0.013295606247449483,0.541794064968295,16.8,5.700000000000001
512,24779,ICICIBANK,OPTSTK,2021-10-28,720.0,CE,35.0,36.75,27.0,30.35,30.35,177,1831.01,243375,56375,2021-09-17,723.5,41.0,29.6173095703125,0.5392263678450424,-0.34771199999221375,0.005528079228045034,0.9626932497589681,9.0,-21.35
532,24910,ICICIBANK,OPTSTK,2021-11-25,730.0,PE,0.0,0.0,0.0,78.65,58.8,0,0.0,0,0,2021-09-17,728.05,69.0,61.60736083984375,-0.45067936943306025,-0.5594573746896776,0.0020300289964133495,1.2531800852154684,24.15,-54.50000000000001
530,24867,ICICIBANK,OPTSTK,2021-11-25,730.0,CE,0.0,0.0,0.0,54.35,54.15,0,0.0,0,0,2021-09-17,728.05,69.0,43.81561279296875,0.5323633393331496,-0.39963822068836274,0.0028668811189198166,1.258685453415459,5.9,-48.45
515,24823,ICICIBANK,OPTSTK,2021-10-28,720.0,PE,19.0,27.8,19.0,24.15,24.15,96,980.6,92125,61875,2021-09-17,723.5,41.0,26.8096923828125,-0.4606104060883406,-0.3147373494956417,0.006106753790272724,0.9626541882736498,16.8,-7.349999999999998
504,24689,ICICIBANK,OPTSTK,2021-09-30,720.0,CE,19.75,21.3,10.75,13.1,13.1,7863,79475.85,4001250,101750,2021-09-17,721.6,13.0,22.705078125,0.5291877123205359,-0.4731698513288719,0.012867698456940179,0.5418354460980596,9.0,-4.1
541,26943,ICICIBANK,OPTSTK,2021-09-30,710.0,PE,10.0,13.75,7.4,11.55,11.55,4093,40486.07,1750375,-114125,2021-09-20,711.2,10.0,25.87890625,-0.4757428511310211,-0.6065512478726509,0.013071187069693348,0.4687611153370525,9.9,-1.6500000000000004
538,26897,ICICIBANK,OPTSTK,2021-09-30,710.0,CE,13.0,19.35,11.7,13.5,13.5,2958,29503.27,1456125,89375,2021-09-20,711.2,10.0,27.4658203125,0.5238730810481762,-0.6437829045219705,0.012316679915352576,0.46878840478613165,12.0,-1.5
558,27031,ICICIBANK,OPTSTK,2021-10-28,710.0,PE,21.5,22.95,21.5,22.95,39.65,2,20.13,2750,2750,2021-09-20,713.45,38.0,26.9012451171875,-0.4604716616104443,-0.32347366834197905,0.0064104710885843534,0.9138610011134177,9.9,-13.049999999999999
564,27075,ICICIBANK,OPTSTK,2021-11-25,720.0,CE,36.05,36.05,36.05,36.05,36.05,1,10.39,1375,1375,2021-09-20,715.55,66.0,31.42547607421875,0.5081462805168553,-0.28893021896395893,0.00417130670355712,1.2136264479547978,7.65,-28.4
556,26987,ICICIBANK,OPTSTK,2021-10-28,710.0,CE,42.2,42.2,31.75,32.3,32.3,31,317.1,82500,-1375,2021-09-20,713.45,38.0,33.3251953125,0.5393689986144096,-0.40073430333946475,0.00517495870858113,0.9138973310795753,12.0,-20.299999999999997
566,27118,ICICIBANK,OPTSTK,2021-11-25,720.0,PE,40.0,40.0,40.0,40.0,40.0,1,10.45,1375,1375,2021-09-20,715.55,66.0,31.005859375,-0.49246001386037425,-0.2850807241291413,0.004227885286933953,1.2136627187114264,14.7,-25.3
483,29152,ICICIBANK,OPTSTK,2021-09-30,710.0,PE,11.55,21.3,8.85,9.9,9.9,2563,25518.2,1410750,-339625,2021-09-21,712.35,9.0,24.7802734375,-0.45843546300735344,-0.6110070563661053,0.014314297533496396,0.44382589410601186,13.95,4.049999999999999
94,29240,ICICIBANK,OPTSTK,2021-10-28,710.0,PE,39.65,39.65,22.9,23.5,23.5,26,264.59,22000,19250,2021-09-21,714.9,37.0,28.564453125,-0.4518070024688471,-0.3479522276923184,0.006091160732662196,0.9014163420722433,13.95,-9.55
496,29284,ICICIBANK,OPTSTK,2021-11-25,720.0,CE,0.0,0.0,0.0,36.05,52.25,0,0.0,1375,0,2021-09-21,717.1,65.0,31.005859375,0.5137914121904067,-0.2877669031712273,0.004249293336446748,1.2065363826820084,6.35,-29.699999999999996
498,29327,ICICIBANK,OPTSTK,2021-11-25,720.0,PE,0.0,0.0,0.0,40.0,55.55,0,0.0,1375,0,2021-09-21,717.1,65.0,31.8603515625,-0.4851599517310737,-0.2956695733287512,0.004134937240616957,1.2064224858704475,20.6,-19.4
90,29196,ICICIBANK,OPTSTK,2021-10-28,710.0,CE,32.0,32.0,23.5,28.6,28.6,166,1681.38,152625,70125,2021-09-21,714.9,37.0,28.80859375,0.5480931054375517,-0.35093688622274993,0.0060397250119216825,0.9014438471327151,9.7,-18.900000000000002
480,29106,ICICIBANK,OPTSTK,2021-09-30,710.0,CE,12.4,13.65,7.0,12.0,12.0,7723,76463.71,1747625,291500,2021-09-21,712.35,9.0,24.169921875,0.5422252049391326,-0.5958532202369813,0.01467319875793951,0.4437481436528499,9.7,-2.3000000000000007
315,31535,ICICIBANK,OPTSTK,2021-11-25,710.0,PE,0.0,0.0,0.0,67.15,53.65,0,0.0,0,0,2021-09-22,710.3,64.0,56.86187744140625,-0.451914553340649,-0.5232829222982418,0.0023417115734397013,1.1779458763596964,6.2,-60.95
312,31492,ICICIBANK,OPTSTK,2021-11-25,710.0,CE,0.0,0.0,0.0,62.65,51.75,0,0.0,0,0,2021-09-22,710.3,64.0,52.78778076171875,0.544759834231098,-0.4862659809460206,0.002524912367737895,1.179099493537111,14.45,-48.2
118,31405,ICICIBANK,OPTSTK,2021-10-28,710.0,CE,31.65,31.65,25.8,26.7,26.7,192,1947.3,276375,123750,2021-09-22,707.45,36.0,31.494140625,0.5052169150963975,-0.38767765117434433,0.00570088918455427,0.8862852051405288,14.45,-12.25
572,31315,ICICIBANK,OPTSTK,2021-09-30,710.0,CE,13.05,14.2,9.3,9.7,9.7,7430,73715.18,3592875,1845250,2021-09-22,705.3,8.0,28.564453125,0.4459452887456106,-0.736846902793515,0.013252582828824416,0.4127350309527846,14.45,4.75
120,31449,ICICIBANK,OPTSTK,2021-10-28,710.0,PE,24.95,28.5,24.5,28.3,28.3,46,465.88,46750,24750,2021-09-22,707.45,36.0,30.3955078125,-0.49599578309364617,-0.374167157895067,0.005907152957730782,0.886316344330522,6.2,-22.1
575,31361,ICICIBANK,OPTSTK,2021-09-30,710.0,PE,9.3,14.85,8.8,13.95,13.95,3150,31289.53,1746250,335500,2021-09-22,705.3,8.0,27.3895263671875,-0.5570599707270952,-0.705788042951786,0.013806396589781373,0.4122966033015109,6.2,-7.749999999999999
593,33663,ICICIBANK,OPTSTK,2021-10-28,720.0,PE,28.9,28.9,25.1,26.15,26.15,84,861.88,185625,33000,2021-09-23,720.7,35.0,29.78515625,-0.4774110425019845,-0.37823097080232065,0.005991990801890317,0.8889047864626342,7.25,-18.9
590,33619,ICICIBANK,OPTSTK,2021-10-28,720.0,CE,24.05,28.0,22.0,27.2,27.2,732,7510.99,584375,72875,2021-09-23,720.7,35.0,30.1513671875,0.5227638271197999,-0.382871791469276,0.005919065789491763,0.888882591498549,9.45,-17.75
610,33749,ICICIBANK,OPTSTK,2021-11-25,720.0,PE,0.0,0.0,0.0,40.0,52.25,0,0.0,1375,0,2021-09-23,723.25,63.0,34.7900390625,-0.4588115700387575,-0.3292181825699766,0.003795945389569836,1.1923381554500676,7.25,-32.75
608,33706,ICICIBANK,OPTSTK,2021-11-25,720.0,CE,0.0,0.0,0.0,36.05,54.0,0,0.0,1375,0,2021-09-23,723.25,63.0,28.778076171875,0.5388151640971957,-0.27249055764897484,0.004591704356488315,1.1930543952526431,9.45,-26.599999999999998
277,33575,ICICIBANK,OPTSTK,2021-09-30,720.0,PE,17.35,17.5,9.65,10.45,10.45,2459,24750.16,1991000,38500,2021-09-23,718.35,7.0,24.169921875,-0.5206593612164196,-0.6842473294996927,0.016569648124398473,0.3963381703316199,7.25,-3.1999999999999993
274,33529,ICICIBANK,OPTSTK,2021-09-30,720.0,CE,7.6,10.75,6.8,9.0,9.0,12891,129230.22,4560875,-1194875,2021-09-23,718.35,7.0,24.658203125,0.48001613255902353,-0.69813082346076,0.016242939602492432,0.3963724152528101,9.45,0.4499999999999993
648,35832,ICICIBANK,OPTSTK,2021-10-28,720.0,CE,28.65,29.5,26.0,28.85,28.85,929,9551.1,856625,272250,2021-09-24,724.75,34.0,30.029296875,0.5467962234690867,-0.3870133547870479,0.005964609786179092,0.876374436440056,13.25,-15.600000000000001
620,35788,ICICIBANK,OPTSTK,2021-09-30,720.0,PE,7.15,10.85,6.75,7.25,7.25,5027,50367.69,1980000,-11000,2021-09-24,722.3,6.0,22.64404296875,-0.4505107242964974,-0.6917843405506194,0.01887775809969251,0.36660467823982806,3.05,-4.2
616,35742,ICICIBANK,OPTSTK,2021-09-30,720.0,CE,10.0,11.0,7.7,9.45,9.45,9213,92384.03,3469125,-1091750,2021-09-24,722.3,6.0,22.369384765625,0.5499535006446358,-0.6832932847419566,0.01910674482887697,0.3665509580533331,13.25,3.8000000000000007
653,35963,ICICIBANK,OPTSTK,2021-11-25,730.0,PE,0.0,0.0,0.0,78.65,54.35,0,0.0,0,0,2021-09-24,727.6,62.0,64.8193359375,-0.4517473565589723,-0.6207872229976038,0.0020373755695056116,1.1875718030484934,6.8,-71.85000000000001
649,35876,ICICIBANK,OPTSTK,2021-10-28,720.0,PE,24.1,27.05,23.0,23.45,23.45,434,4441.95,507375,321750,2021-09-24,724.75,34.0,29.296875,-0.4529359841729856,-0.37754391352029965,0.006113237791207349,0.8763045928748503,3.05,-20.4
