"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","520","0","0","0","3.35","0","0.6","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","940","0","0","0","189.4","0","144.5","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","950","0","0","0","197.6","0","152.25","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","960","0","0","0","205.9","0","160.15","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","910","0","0","0","165.6","0","122.1","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","920","0","0","0","173.4","0","129.4","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","930","0","0","0","181.4","0","136.85","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","880","0","0","0","142.85","0","101.4","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","890","0","0","0","150.3","0","108.1","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","900","0","0","0","157.9","0","115.05","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","850","0","0","0","121.55","0","82.5","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","860","0","0","0","128.5","0","88.6","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","870","0","0","0","135.6","0","94.9","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","810","0","0","0","95.45","0","60.35","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","820","0","0","0","101.7","0","65.55","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","830","0","0","0","108.15","0","70.95","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","840","0","0","0","114.75","0","76.6","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","780","0","0","0","77.9","0","46.2","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","790","0","0","0","83.55","0","50.7","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","800","0","0","0","89.4","0","55.4","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","750","22.9","25","22.9","25","25","34.25","3","27.87",".87","2400","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","760","0","0","0","67.15","0","38","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","770","0","0","0","72.4","0","42","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","720","0","0","0","48.35","0","24.5","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","730","0","0","0","52.7","0","27.55","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","740","0","0","0","57.3","0","30.75","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","690","0","0","0","36.55","0","16.8","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","700","0","0","0","40.25","0","19.15","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","710","0","0","0","44.2","0","21.75","0","0","0","0","0","-"
"AXISBANK","22-Oct-2021","30-Dec-2021","PE","650","0","0","0","23.9","0","9.4","0","0","0","0","0","-"
