,level_0,index,Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value,futures_price,time_diff,impliedvolatility
833,76,252,ICICIBANK,2021-10-05,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,1.45,0,0.0,0.0,0,0,-,705.65,0.2356164383561644,0.455832220533498
970,213,682,ICICIBANK,2021-10-12,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.85,0,0.0,0.0,0,0,708.6,716.4,0.21643835616438356,0.48952077591773047
1845,1088,3387,ICICIBANK,2021-11-23,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,754.5,0.10136986301369863,0.7840459036493469
1712,955,2939,ICICIBANK,2021-11-15,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,779.05,0.1232876712328767,0.7488434531209427
1811,1054,3217,ICICIBANK,2021-11-17,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,766.55,0.1178082191780822,0.7465335586534365
2030,1273,4061,ICICIBANK,2021-12-01,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.0,0,0.0,0.0,0,0,727.7,729.45,0.07945205479452055,0.8351941242817809
1812,1055,3275,ICICIBANK,2021-11-18,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,767.7,0.11506849315068493,0.7572047087006305
1711,954,2880,ICICIBANK,2021-11-12,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,783.05,0.13150684931506848,0.7308934281828386
999,242,768,ICICIBANK,2021-10-13,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.8,0,0.0,0.0,0,0,709.95,716.1,0.2136986301369863,0.4922618250835414
806,49,166,ICICIBANK,2021-10-04,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,1.4,0,0.0,0.0,0,0,-,709.25,0.23835616438356164,0.45767980121052254
2000,1243,3947,ICICIBANK,2021-11-30,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,715.85,0.0821917808219178,0.7932281614952027
1093,336,1040,ICICIBANK,2021-10-19,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.3,0,0.0,0.0,0,0,-,753.15,0.19726027397260273,0.5603650261884627
1676,919,2768,ICICIBANK,2021-11-11,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,777.15,0.13424657534246576,0.7148733202503258
1029,272,854,ICICIBANK,2021-10-14,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.55,0,0.0,0.0,0,0,-,733.15,0.21095890410958903,0.5172188754507684
779,22,80,ICICIBANK,2021-10-01,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,1.8,0,0.0,0.0,0,0,-,700.6,0.2465753424657534,0.4393608520195885
1877,1120,3499,ICICIBANK,2021-11-24,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.0,0,0.0,0.0,0,0,760.2,761.8,0.09863013698630137,0.8076561025354412
1642,885,2656,ICICIBANK,2021-11-10,2021-12-30,PE,470,0.0,0.0,0.0,1.65,0.0,0.05,0,0.0,0.0,0,0,-,784.45,0.136986301369863,0.7181158966045388
1934,1177,3657,ICICIBANK,2021-11-25,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,752.6,0.0958904109589041,0.8047369835126005
1411,654,1968,ICICIBANK,2021-11-01,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.1,0,0.0,0.0,0,0,-,810.7,0.16164383561643836,0.6986822560093101
834,77,253,ICICIBANK,2021-10-05,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,1.85,0,0.0,0.0,0,0,-,705.65,0.2356164383561644,0.4551366423513467
807,50,167,ICICIBANK,2021-10-04,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,1.85,0,0.0,0.0,0,0,-,709.25,0.23835616438356164,0.4571502306939492
780,23,81,ICICIBANK,2021-10-01,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,2.3,0,0.0,0.0,0,0,-,700.6,0.2465753424657534,0.43845395098004186
1386,629,1868,ICICIBANK,2021-10-29,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.1,0,0.0,0.0,0,0,802.05,808.0,0.16986301369863013,0.6781642584408702
2031,1274,4062,ICICIBANK,2021-12-01,2021-12-30,PE,480,0.8,0.8,0.75,0.75,0.75,0.75,8,52.89,0.09,44000,0,727.7,729.45,0.07945205479452055,0.7056729658192943
1348,591,1755,ICICIBANK,2021-10-28,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.15,0,0.0,0.0,0,0,-,806.2,0.1726027397260274,0.6705001062230859
1094,337,1041,ICICIBANK,2021-10-19,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.4,0,0.0,0.0,0,0,-,753.15,0.19726027397260273,0.5617877377857537
887,130,425,ICICIBANK,2021-10-07,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,1.6,0,0.0,0.0,0,0,-,708.65,0.23013698630136986,0.4644579823995412
1311,554,1643,ICICIBANK,2021-10-27,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,835,839.85,0.17534246575342466,0.706076532780671
1992,1235,3881,ICICIBANK,2021-11-29,2021-12-30,PE,480,1.0,1.0,0.5,1.0,1.0,0.05,23,152.08,0.28,31625,31625,-,720.9,0.08493150684931507,0.6965293988786662
944,187,597,ICICIBANK,2021-10-11,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,1.1,0,0.0,0.0,0,0,713.3,720.35,0.2191780821917808,0.4914160237769389
971,214,683,ICICIBANK,2021-10-12,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,1.15,0,0.0,0.0,0,0,708.6,716.4,0.21643835616438356,0.4892963107152342
1964,1207,3770,ICICIBANK,2021-11-26,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,724.25,0.09315068493150686,0.7615920038336562
1231,474,1419,ICICIBANK,2021-10-25,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.1,0,0.0,0.0,0,0,841.7,848.85,0.18082191780821918,0.7056840269419834
1191,434,1324,ICICIBANK,2021-10-22,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.25,0,0.0,0.0,0,0,-,765.4,0.18904109589041096,0.5898707074075691
2020,1263,3993,ICICIBANK,2021-11-30,2021-12-30,PE,480,0.8,0.8,0.75,0.8,0.8,0.8,10,66.11,0.11,44000,12375,-,715.85,0.0821917808219178,0.6744967708014049
1000,243,769,ICICIBANK,2021-10-13,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,1.05,0,0.0,0.0,0,0,709.95,716.1,0.2136986301369863,0.4920221044081484
1158,401,1228,ICICIBANK,2021-10-21,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.3,0,0.0,0.0,0,0,-,763.35,0.1917808219178082,0.5830088628436204
1030,273,855,ICICIBANK,2021-10-14,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.75,0,0.0,0.0,0,0,-,733.15,0.21095890410958903,0.517746074700762
1062,305,947,ICICIBANK,2021-10-18,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.45,0,0.0,0.0,0,0,-,751.75,0.2,0.5561260607131268
1125,368,1134,ICICIBANK,2021-10-20,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.4,0,0.0,0.0,0,0,745.85,754.9,0.19452054794520549,0.5680055687585231
860,103,339,ICICIBANK,2021-10-06,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,2.0,0,0.0,0.0,0,0,-,697.3,0.2328767123287671,0.4467873012348668
915,158,511,ICICIBANK,2021-10-08,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,1.45,0,0.0,0.0,0,0,-,710.25,0.2273972602739726,0.469348666314009
1271,514,1531,ICICIBANK,2021-10-26,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.1,0,0.0,0.0,0,0,829.4,835.5,0.1780821917808219,0.695510661555991
1643,886,2715,ICICIBANK,2021-11-11,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,777.15,0.13424657534246576,0.7177913107954793
1902,1145,3545,ICICIBANK,2021-11-24,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,760.2,761.8,0.09863013698630137,0.8101814117479638
1772,1015,3098,ICICIBANK,2021-11-16,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,769.5,0.12054794520547946,0.7452833741965559
1677,920,2827,ICICIBANK,2021-11-12,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,783.05,0.13150684931506848,0.7341253964797324
1486,729,2193,ICICIBANK,2021-11-03,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.1,0,0.0,0.0,0,0,-,790.7,0.15616438356164383,0.6841380441227028
1869,1112,3433,ICICIBANK,2021-11-23,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,754.5,0.10136986301369863,0.7861104441126158
1608,851,2603,ICICIBANK,2021-11-10,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,784.45,0.136986301369863,0.7213478558171817
1804,1047,3210,ICICIBANK,2021-11-17,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,766.55,0.1178082191780822,0.7490969582262874
1572,815,2491,ICICIBANK,2021-11-09,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,790.8,0.13972602739726028,0.7234062708879486
1738,981,2985,ICICIBANK,2021-11-15,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,779.05,0.1232876712328767,0.7519832781940222
1837,1080,3321,ICICIBANK,2021-11-18,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.05,0,0.0,0.0,0,0,-,767.7,0.11506849315068493,0.7598598263381895
1565,808,2426,ICICIBANK,2021-11-08,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.1,0,0.0,0.0,0,0,-,786.6,0.14246575342465753,0.7104243984043509
1450,693,2081,ICICIBANK,2021-11-02,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.1,0,0.0,0.0,0,0,800.95,806.6,0.1589041095890411,0.6993277206831248
1506,749,2270,ICICIBANK,2021-11-04,2021-12-30,PE,480,0.0,0.0,0.0,2.1,0.0,0.1,0,0.0,0.0,0,0,-,785.35,0.15342465753424658,0.6828552974709763
1636,879,2650,ICICIBANK,2021-11-10,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.1,0,0.0,0.0,0,0,-,784.45,0.136986301369863,0.7250992031037032
1095,338,1042,ICICIBANK,2021-10-19,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.55,0,0.0,0.0,0,0,-,753.15,0.19726027397260273,0.5635828666310181
1993,1236,3882,ICICIBANK,2021-11-29,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.05,0,0.0,0.0,0,0,-,720.9,0.08493150684931507,0.7910060594128019
1451,694,2082,ICICIBANK,2021-11-02,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.1,0,0.0,0.0,0,0,800.95,806.6,0.1589041095890411,0.7037807837283842
1159,402,1229,ICICIBANK,2021-10-21,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.4,0,0.0,0.0,0,0,-,763.35,0.1917808219178082,0.5852836426635459
1601,844,2538,ICICIBANK,2021-11-09,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.1,0,0.0,0.0,0,0,-,790.8,0.13972602739726028,0.7274238812640611
1192,435,1325,ICICIBANK,2021-10-22,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.35,0,0.0,0.0,0,0,-,765.4,0.18904109589041096,0.5922521084865403
1232,475,1420,ICICIBANK,2021-10-25,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.1,0,0.0,0.0,0,0,841.7,848.85,0.18082191780821918,0.7114494865486982
1965,1208,3771,ICICIBANK,2021-11-26,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.05,0,0.0,0.0,0,0,-,724.25,0.09315068493150686,0.7622354124214512
1566,809,2427,ICICIBANK,2021-11-08,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.1,0,0.0,0.0,0,0,-,786.6,0.14246575342465753,0.7142051876072174
1126,369,1135,ICICIBANK,2021-10-20,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.55,0,0.0,0.0,0,0,745.85,754.9,0.19452054794520549,0.5698917041827736
1903,1146,3546,ICICIBANK,2021-11-24,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.05,0,0.0,0.0,0,0,760.2,761.8,0.09863013698630137,0.8132584983631986
1001,244,770,ICICIBANK,2021-10-13,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,1.4,0,0.0,0.0,0,0,709.95,716.1,0.2136986301369863,0.4920562778153297
1031,274,856,ICICIBANK,2021-10-14,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,1.0,0,0.0,0.0,0,0,-,733.15,0.21095890410958903,0.5185902239272758
781,24,82,ICICIBANK,2021-10-01,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,2.9,0,0.0,0.0,0,0,-,700.6,0.2465753424657534,0.4377633403064286
1838,1081,3322,ICICIBANK,2021-11-18,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.05,0,0.0,0.0,0,0,-,767.7,0.11506849315068493,0.7630410057573106
808,51,168,ICICIBANK,2021-10-04,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,2.35,0,0.0,0.0,0,0,-,709.25,0.23835616438356164,0.45686312715065786
1805,1048,3211,ICICIBANK,2021-11-17,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.05,0,0.0,0.0,0,0,-,766.55,0.1178082191780822,0.7521773739569866
835,78,254,ICICIBANK,2021-10-05,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,2.35,0,0.0,0.0,0,0,-,705.65,0.2356164383561644,0.4546756932732322
2032,1275,4063,ICICIBANK,2021-12-01,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.05,0,0.0,0.0,0,0,727.7,729.45,0.07945205479452055,0.8368833342426923
861,104,340,ICICIBANK,2021-10-06,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,2.55,0,0.0,0.0,0,0,-,697.3,0.2328767123287671,0.445912651090403
1670,913,2762,ICICIBANK,2021-11-11,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.1,0,0.0,0.0,0,0,-,777.15,0.13424657534246576,0.7212179775594415
1773,1016,3099,ICICIBANK,2021-11-16,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.05,0,0.0,0.0,0,0,-,769.5,0.12054794520547946,0.7484893130391216
1870,1113,3434,ICICIBANK,2021-11-23,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.05,0,0.0,0.0,0,0,-,754.5,0.10136986301369863,0.7886984409528711
916,159,512,ICICIBANK,2021-10-08,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,1.9,0,0.0,0.0,0,0,-,710.25,0.2273972602739726,0.46910299190246474
1739,982,2986,ICICIBANK,2021-11-15,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.05,0,0.0,0.0,0,0,-,779.05,0.1232876712328767,0.7556583093656649
945,188,598,ICICIBANK,2021-10-11,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,1.45,0,0.0,0.0,0,0,713.3,720.35,0.2191780821917808,0.4916523091433913
2021,1264,3994,ICICIBANK,2021-11-30,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.05,0,0.0,0.0,0,0,-,715.85,0.0821917808219178,0.792858522150194
972,215,684,ICICIBANK,2021-10-12,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,1.5,0,0.0,0.0,0,0,708.6,716.4,0.21643835616438356,0.4893447575405181
1704,947,2873,ICICIBANK,2021-11-12,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.1,0,0.0,0.0,0,0,-,783.05,0.13150684931506848,0.7378844132956592
888,131,426,ICICIBANK,2021-10-07,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,2.05,0,0.0,0.0,0,0,-,708.65,0.23013698630136986,0.46413692411714597
1272,515,1532,ICICIBANK,2021-10-26,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.1,0,0.0,0.0,0,0,829.4,835.5,0.1780821917808219,0.7008324814178586
1063,306,948,ICICIBANK,2021-10-18,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.6,0,0.0,0.0,0,0,-,751.75,0.2,0.5578466776597534
1487,730,2194,ICICIBANK,2021-11-03,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.15,0,0.0,0.0,0,0,-,790.7,0.15616438356164383,0.6879338466634676
1312,555,1644,ICICIBANK,2021-10-27,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.1,0,0.0,0.0,0,0,835,839.85,0.17534246575342466,0.711601770573584
1507,750,2271,ICICIBANK,2021-11-04,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.15,0,0.0,0.0,0,0,-,785.35,0.15342465753424658,0.6864413239534578
1412,655,1969,ICICIBANK,2021-11-01,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.1,0,0.0,0.0,0,0,-,810.7,0.16164383561643836,0.7032690363670344
1387,630,1869,ICICIBANK,2021-10-29,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.15,0,0.0,0.0,0,0,802.05,808.0,0.16986301369863013,0.682528655182369
1349,592,1756,ICICIBANK,2021-10-28,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.2,0,0.0,0.0,0,0,-,806.2,0.1726027397260274,0.6747565053666479
1935,1178,3658,ICICIBANK,2021-11-25,2021-12-30,PE,490,0.0,0.0,0.0,2.65,0.0,0.05,0,0.0,0.0,0,0,-,752.6,0.0958904109589041,0.8072764633894344
1273,516,1533,ICICIBANK,2021-10-26,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.15,0,0.0,0.0,0,0,829.4,835.5,0.1780821917808219,0.7060497560369647
1127,370,1136,ICICIBANK,2021-10-20,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.7,0,0.0,0.0,0,0,745.85,754.9,0.19452054794520549,0.5715970545377345
1413,656,1970,ICICIBANK,2021-11-01,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.15,0,0.0,0.0,0,0,-,810.7,0.16164383561643836,0.7077242065226491
856,99,335,ICICIBANK,2021-10-06,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,3.25,0,0.0,0.0,0,0,-,697.3,0.2328767123287671,0.44478109775002966
1089,332,1036,ICICIBANK,2021-10-19,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.75,0,0.0,0.0,0,0,-,753.15,0.19726027397260273,0.565196117156269
1994,1237,3883,ICICIBANK,2021-11-29,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.05,0,0.0,0.0,0,0,-,720.9,0.08493150684931507,0.791073710243651
1350,593,1757,ICICIBANK,2021-10-28,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.25,0,0.0,0.0,0,0,-,806.2,0.1726027397260274,0.678881279980334
1774,1017,3100,ICICIBANK,2021-11-16,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.1,0,0.0,0.0,0,0,-,769.5,0.12054794520547946,0.7514891282594452
883,126,421,ICICIBANK,2021-10-07,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,2.6,0,0.0,0.0,0,0,-,708.65,0.23013698630136986,0.46357959790069964
1057,300,942,ICICIBANK,2021-10-18,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.8,0,0.0,0.0,0,0,-,751.75,0.2,0.5593847725691962
1936,1179,3659,ICICIBANK,2021-11-25,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.05,0,0.0,0.0,0,0,-,752.6,0.0958904109589041,0.8095540091501517
1671,914,2763,ICICIBANK,2021-11-11,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.15,0,0.0,0.0,0,0,-,777.15,0.13424657534246576,0.7244600140018184
1025,268,850,ICICIBANK,2021-10-14,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,1.3,0,0.0,0.0,0,0,-,733.15,0.21095890410958903,0.5192300006024991
911,154,507,ICICIBANK,2021-10-08,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,2.45,0,0.0,0.0,0,0,-,710.25,0.2273972602739726,0.4686225845130906
1705,948,2874,ICICIBANK,2021-11-12,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.1,0,0.0,0.0,0,0,-,783.05,0.13150684931506848,0.741464793810987
1871,1114,3435,ICICIBANK,2021-11-23,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.05,0,0.0,0.0,0,0,-,754.5,0.10136986301369863,0.7910352590265117
995,238,764,ICICIBANK,2021-10-13,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,1.8,0,0.0,0.0,0,0,709.95,716.1,0.2136986301369863,0.49185907585905464
1388,631,1870,ICICIBANK,2021-10-29,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.2,0,0.0,0.0,0,0,802.05,808.0,0.16986301369863013,0.6867621050835875
940,183,593,ICICIBANK,2021-10-11,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,1.9,0,0.0,0.0,0,0,713.3,720.35,0.2191780821917808,0.49166750234700407
967,210,679,ICICIBANK,2021-10-12,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,1.95,0,0.0,0.0,0,0,708.6,716.4,0.21643835616438356,0.4891638312266475
1488,731,2195,ICICIBANK,2021-11-03,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.2,0,0.0,0.0,0,0,-,790.7,0.15616438356164383,0.691574657291612
2022,1265,3995,ICICIBANK,2021-11-30,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.05,0,0.0,0.0,0,0,-,715.85,0.0821917808219178,0.7925202058149284
1806,1049,3212,ICICIBANK,2021-11-17,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.1,0,0.0,0.0,0,0,-,766.55,0.1178082191780822,0.7550446950889529
1508,751,2272,ICICIBANK,2021-11-04,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.2,0,0.0,0.0,0,0,-,785.35,0.15342465753424658,0.6898647309833134
1637,880,2651,ICICIBANK,2021-11-10,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.1,0,0.0,0.0,0,0,-,784.45,0.136986301369863,0.7286773109354746
1740,983,2987,ICICIBANK,2021-11-15,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.1,0,0.0,0.0,0,0,-,779.05,0.1232876712328767,0.7591433495237216
803,46,163,ICICIBANK,2021-10-04,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,2.95,0,0.0,0.0,0,0,-,709.25,0.23835616438356164,0.45634495203802655
1966,1209,3772,ICICIBANK,2021-11-26,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.1,0,0.0,0.0,0,0,-,724.25,0.09315068493150686,0.7625496848509439
1193,436,1326,ICICIBANK,2021-10-22,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.5,0,0.0,0.0,0,0,-,765.4,0.18904109589041096,0.5944638529005833
1233,476,1421,ICICIBANK,2021-10-25,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.15,0,0.0,0.0,0,0,841.7,848.85,0.18082191780821918,0.7171209292538022
1904,1147,3547,ICICIBANK,2021-11-24,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.05,0,0.0,0.0,0,0,760.2,761.8,0.09863013698630137,0.8160943684889101
1567,810,2428,ICICIBANK,2021-11-08,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.15,0,0.0,0.0,0,0,-,786.6,0.14246575342465753,0.7178187575312622
1452,695,2083,ICICIBANK,2021-11-02,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.15,0,0.0,0.0,0,0,800.95,806.6,0.1589041095890411,0.7080970666907613
2033,1276,4064,ICICIBANK,2021-12-01,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.05,0,0.0,0.0,0,0,727.7,729.45,0.07945205479452055,0.8376366679086934
1839,1082,3323,ICICIBANK,2021-11-18,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.1,0,0.0,0.0,0,0,-,767.7,0.11506849315068493,0.7660083912067406
1602,845,2539,ICICIBANK,2021-11-09,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.1,0,0.0,0.0,0,0,-,790.8,0.13972602739726028,0.7312777559236754
776,19,77,ICICIBANK,2021-10-01,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,3.6,0,0.0,0.0,0,0,-,700.6,0.2465753424657534,0.43682953139769154
830,73,249,ICICIBANK,2021-10-05,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,3.0,0,0.0,0.0,0,0,-,705.65,0.2356164383561644,0.45397567953630674
1160,403,1230,ICICIBANK,2021-10-21,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.55,0,0.0,0.0,0,0,-,763.35,0.1917808219178082,0.5873874099680547
1313,556,1645,ICICIBANK,2021-10-27,2021-12-30,PE,500,0.0,0.0,0.0,3.3,0.0,0.15,0,0.0,0.0,0,0,835,839.85,0.17534246575342466,0.7170249708831952
2023,1266,3996,ICICIBANK,2021-11-30,2021-12-30,PE,510,0.0,0.0,0.0,4.1,0.0,0.1,0,0.0,0.0,0,0,-,715.85,0.0821917808219178,0.7935998706128529
1568,811,2429,ICICIBANK,2021-11-08,2021-12-30,PE,510,0.0,0.0,0.0,4.1,0.0,0.2,0,0.0,0.0,0,0,-,786.6,0.14246575342465753,0.7227862218620005
777,20,78,ICICIBANK,2021-10-01,2021-12-30,PE,510,0.0,0.0,0.0,4.1,0.0,4.45,0,0.0,0.0,0,0,-,700.6,0.2465753424657534,0.43665630528837274
1672,915,2764,ICICIBANK,2021-11-11,2021-12-30,PE,510,0.0,0.0,0.0,4.1,0.0,0.2,0,0.0,0.0,0,0,-,777.15,0.13424657534246576,0.7290645411389027
1840,1083,3324,ICICIBANK,2021-11-18,2021-12-30,PE,510,0.0,0.0,0.0,4.1,0.0,0.1,0,0.0,0.0,0,0,-,767.7,0.11506849315068493,0.7704109733626253
1937,1180,3660,ICICIBANK,2021-11-25,2021-12-30,PE,510,0.0,0.0,0.0,4.1,0.0,0.05,0,0.0,0.0,0,0,-,752.6,0.0958904109589041,0.8133357733567619
