Dates,FX_DKK,FX_SEK,FX_CHF,FX_CAD,FX_AUD,FX_JPY,FX_GBP,FX_EUR,FX_NZD,PNL_FX_SEK,PNL_FX_AUD,PNL_FX_GBP,PNL_FX_DKK,PNL_FX_NZD,PNL_FX_EUR,Portfolio_PNL
2020-03-13,-0.005436565006811556,-0.035501826694658956,0.0212566580999618,-0.061239258807106456,-0.1185330566188576,-0.005259517653646517,-0.06704669962651022,-0.005259517653646517,-0.10076472164731454,-0.06792486329067907,-0.03232682705444825,0.0076548380276200015,0.005767626121145103,0.1068309337008732,-0.0002591186752457461,-0.15858786775185257
2020-03-16,0.001965857604224741,-0.04229794319951341,0.02620526868237527,-0.07615020730910849,-0.13239731584826264,0.0015830140830961348,-0.06761682505410427,0.0015830140830961348,-0.10225134206356823,-0.08092772335391112,-0.036107945361286135,0.007719930236900567,-0.0020855690411817718,0.10840705125998319,7.798975858990395e-05,-0.1696184054523856
2020-03-17,-0.014734209196042514,-0.05305063137155641,0.011337844439951006,-0.08932469925024389,-0.1515243388987777,-0.0150493743636535,-0.08521930243981046,-0.0150493743636535,-0.11862851327944912,-0.10150060486716585,-0.041324346455274934,0.009729635621699958,0.01563145289848216,0.12577015675731523,-0.0007414318584297449,-0.22638170234993973
2020-03-18,-0.022886383109086084,-0.09060003848618092,0.004032259512526171,-0.11006039020323344,-0.18935767223211097,-0.022505953430671743,-0.1222993522116893,-0.022505953430671743,-0.15327365286908934,-0.1733430586891444,-0.05164241011149708,0.013963129240938297,0.024280055673594265,0.16250099419775182,-0.0011087923308052568,-0.34593499396128446
2020-03-19,-0.04274939680771617,-0.10497375511862439,-0.013881945968252318,-0.11064052073260244,-0.19455427711691953,-0.042936553522288756,-0.13289549280438395,-0.042936553522288756,-0.15832591767745152,-0.20084397422328976,-0.05305964975901311,0.015172908997537909,0.04535263302884429,0.1678574141625737,-0.002115339010336797,-0.4047305243300967
2020-03-20,-0.04274939680771617,-0.10289042178529118,-0.01476934490337345,-0.10048234339984963,-0.18724102620276328,-0.04331066500751135,-0.12035739963938608,-0.04331066500751135,-0.16025202518927095,-0.19685797843009686,-0.051065149623342916,0.013741413146319024,0.04535263302884429,0.16989947670720257,-0.0021337702199702296,-0.3882941302347239
2020-03-23,-0.03925533670988246,-0.0987324176272869,-0.012696908310064536,-0.10938910966906401,-0.17807940131080136,-0.03975527578595439,-0.1278386963974909,-0.03975527578595439,-0.15674325325944616,-0.18890256063079233,-0.048566553266610954,0.014595565777826143,0.04164580118486427,0.16617947058523272,-0.001958608198328547,-0.38109938577665453
2020-03-24,-0.032987927239130466,-0.07802848387987493,-0.009348474195430168,-0.10706993297678968,-0.15752441672703976,-0.03397492896514509,-0.10877787504937086,-0.03397492896514509,-0.1378621343783275,-0.1492901800773205,-0.04296071257794353,0.012419358732497268,0.034996736098705836,0.14616167540442454,-0.0016738300286744117,-0.3149368198062994
2020-03-25,-0.024683428969234145,-0.07498588753099045,-0.005029667756482281,-0.08798099588351427,-0.1573565751694701,-0.02526154372228262,-0.09891560672765687,-0.02526154372228262,-0.13391566903858831,-0.14346884747874214,-0.042914938131903974,0.011293366446401233,0.02618653313333209,0.1419776259655929,-0.001244550959809421,-0.29152517423593965
2020-03-26,-0.010270251206708547,-0.06184129703554053,0.010900746629757041,-0.0757772212276322,-0.1399039824525714,-0.011477312882363644,-0.0715540980561633,-0.011477312882363644,-0.11494455299004969,-0.1183195919180496,-0.03815519462655384,0.008169455527021873,0.010895660965392271,0.12186441563086248,-0.0005654484508474054,-0.2255639796831145
2020-03-27,-0.0007979913961535523,-0.052859261107396915,0.02177135750036774,-0.07325373882191233,-0.12258582312550548,-0.0015969648040458084,-0.050493703071323504,-0.0015969648040458084,-0.10270033963882508,-0.10113446035458248,-0.03343211435311075,0.005764953690172243,0.0008465853006701318,0.10888307927266411,-7.867706350439477e-05,-0.17553860582593134
2020-03-30,-0.009511128125376023,-0.0667069366761407,0.01482426956736449,-0.0861190723416998,-0.12161306047959108,-0.009944509907717003,-0.054185516875496775,-0.009944509907717003,-0.10667714162722619,-0.12762891310459,-0.0331668184878348,0.006186454477780048,0.01009031087621428,0.11309929167933731,-0.000489932424025477,-0.21266128530127568
2020-03-31,-0.010187260647350427,-0.0536678193240846,0.011949329461949931,-0.07875258983709577,-0.12857775111775105,-0.011483249951163788,-0.053702191597584825,-0.011483249951163788,-0.11582703349214041,-0.10268145698671152,-0.035066257818683146,0.006131272392193728,0.010807616673203615,0.12280002299889692,-0.000565740950179786,-0.19107026868333296
2020-01-04,-0.016276570525564082,-0.06455890843299539,0.0068556245124064,-0.087752730464293,-0.1383640828743976,-0.017557041991776545,-0.05764744119500831,-0.017557041991776545,-0.1232145418870364,-0.12351913796498816,-0.037735226823775336,0.006581708384047809,0.017267736743381844,0.13063227228860466,-0.0008649761749518844,-0.22361369061327885
2020-02-04,-0.026487598435707027,-0.07356791744200442,-0.0013553492124775968,-0.08406321719623555,-0.14001125796911018,-0.02722504636974077,-0.05562658596907677,-0.02722504636974077,-0.12253795190056815,-0.1407558765301476,-0.038184451250564445,0.006350983836561525,0.028100567993351946,0.129914950404463,-0.0013412861051887934,-0.24852974226065083
2020-03-04,-0.0313019038002188,-0.08265882653291345,-0.004764329440392068,-0.0887288470562666,-0.15057057161372323,-0.032474631928775644,-0.06587182636920574,-0.032474631928775644,-0.13048250903376635,-0.1581493127186265,-0.04106423108363403,0.00752070070933667,0.033208041800937664,0.13833778373843583,-0.0015999154596702293,-0.28305053227374394
2020-06-04,-0.03199298880367418,-0.0755232505899982,-0.006230318494340525,-0.08205271069263032,-0.1353963178201597,-0.033215304088760944,-0.06896906330783159,-0.033215304088760944,-0.11957775524266034,-0.14449697238720083,-0.03692584562343159,0.007874317624567619,0.03394121061486096,0.12677654474291244,-0.0016364058760021782,-0.2694445776323074
2020-07-04,-0.02300267068472539,-0.06843823034708307,0.003459414303936925,-0.07372760839264436,-0.12192719824065901,-0.024042692210691885,-0.060711357478381855,-0.024042692210691885,-0.11216160826811128,-0.13094135916338592,-0.033252491441549036,0.006931521022254662,0.024403424612985513,0.11891393278108903,-0.0011845022614681011,-0.23608782461795075
2020-08-04,-0.02574427452297079,-0.07145330572396758,0.000939057576523239,-0.07512699266356515,-0.11220272498296036,-0.027164249316824707,-0.05657577525327662,-0.027164249316824707,-0.10630582777622577,-0.13671003649222838,-0.030600392742971997,0.006459354424056178,0.02731197916746689,0.11270562408665262,-0.0013382908396819776,-0.23938186405985842
2020-09-04,-0.019558707512661533,-0.058348467014290084,0.006867143096445205,-0.07246443660975355,-0.09454622418039216,-0.020533193873833566,-0.05051908462903365,-0.020533193873833566,-0.09482878186804211,-0.111636837147949,-0.025785038578380725,0.005767851546654996,0.02074974036078399,0.10053763999009036,-0.0010116011287580721,-0.19779249920230133
2020-10-04,-0.018875647403371998,-0.05735344213866822,0.006770534073162415,-0.07106681257061997,-0.09312666582077067,-0.01989275471555363,-0.0507598937476722,-0.01989275471555363,-0.09532212177924082,-0.10973307796314041,-0.02539789073208213,0.005795345141552591,0.020025085119153564,0.10106067982470363,-0.0009800488539683978,-0.19509743242180144
2020-04-13,-0.020923428973337876,-0.06431169263568604,0.00551449542581961,-0.06729849435708202,-0.08792899689653078,-0.021995707993417768,-0.045942551314914204,-0.021995707993417768,-0.09367684372724994,-0.1230461454235069,-0.023980360895317153,0.005245340797539174,0.022197566908396724,0.09931635316336536,-0.001083654261031925,-0.2049617107395544
2020-04-14,-0.01476747822094382,-0.05830568662967994,0.013253684745738403,-0.06576901716019634,-0.07852755534215905,-0.01594842926884399,-0.037312906888226194,-0.01594842926884399,-0.09072020772199374,-0.11155498638006715,-0.021416360743292666,0.004260079320237003,0.01566674784976213,0.09618172251196856,-0.0007857252578148829,-0.17757849584711494
2020-04-15,-0.02088576510061757,-0.06626588563465519,0.00845383834082325,-0.08215108018948969,-0.09762100458152567,-0.022323656955546944,-0.045631056298033656,-0.022323656955546944,-0.10955414155756538,-0.12678505985853655,-0.026623605448190413,0.005209776870993734,0.02215760948383674,0.11614949202516116,-0.0010998111990272207,-0.2108241098924555
2020-04-16,-0.027041715853011405,-0.06626588563465519,0.002569783165748518,-0.07989278802294064,-0.09635498147660393,-0.02873978894454776,-0.05050403920265101,-0.02873978894454776,-0.11339323352885555,-0.12678505985853655,-0.02627833037364864,0.005766133784219899,0.028688428542471098,0.12021970403142225,-0.0014159123570942683,-0.22118188685176832
2020-04-17,-0.024288790870217403,-0.06125084049924889,0.006451017398234393,-0.07411895335176755,-0.09019092268096618,-0.02551100665672501,-0.0471324409045053,-0.02551100665672501,-0.10216669197389561,-0.11718988442858311,-0.02459724268111772,0.005381192556534178,0.025767863439244698,0.10831730508721807,-0.001256841156240421,-0.2038987533747952
2020-04-20,-0.024288790870217403,-0.06524285646731276,0.005001181712945391,-0.0844801967009694,-0.09490345802498124,-0.02670640895557541,-0.051692805733691616,-0.02670640895557541,-0.10183529180819562,-0.124827720679013,-0.025882464874820207,0.005901857321671599,0.025767863439244698,0.10796595405332875,-0.001315734591049805,-0.219331160783676
2020-04-21,-0.024975132668432876,-0.07325888853144091,0.0030652606985227537,-0.08886616161325012,-0.1037418418633651,-0.02707466526196467,-0.06398986408443896,-0.02707466526196467,-0.11492126166077143,-0.14016461832015661,-0.028292905590130427,0.00730583380993327,0.02649600020914656,0.12183972212292386,-0.0013338773357930076,-0.24721030137321612
2020-04-22,-0.028409198602498797,-0.07224878752134001,0.0015135198392464133,-0.08531351133614329,-0.09689470810540346,-0.030298094991196622,-0.06032805270841157,-0.030298094991196622,-0.11609615256375905,-0.13823201429921472,-0.026425526859452472,0.006887758451603436,0.030139184528332922,0.12308534350817556,-0.0014926848341588023,-0.24305833475927793
2020-04-23,-0.0325442778581847,-0.07023062405009872,-0.0032460721957221494,-0.07908298174112771,-0.08946152765308657,-0.034548302881799886,-0.059517285722843205,-0.034548302881799886,-0.10651793041622082,-0.1343707065681697,-0.024398319042487047,0.006795191778117041,0.03452607056725966,0.11293049567564385,-0.0017020782254650523,-0.24135116771776507
2020-04-24,-0.02839202872323654,-0.06720947601384508,-0.00022050124120331915,-0.0811938739448993,-0.08930454178181502,-0.030279953619481992,-0.057654032320380466,-0.030279953619481992,-0.10501992775310487,-0.1285904105538718,-0.02435550520426042,0.006582460904267665,0.030120969084572787,0.1113423106385512,-0.0014917910700314823,-0.22962583351322133
2020-04-27,-0.027702848847288908,-0.065201443885331,-0.0024585084417482195,-0.07625803978892687,-0.0745501861076665,-0.02972557867722947,-0.05247896965360588,-0.02972557867722947,-0.10003405439428825,-0.12474848689778202,-0.020331636101553627,0.005991615020464024,0.02938982141141835,0.10605627900437477,-0.0014644788885567579,-0.21707106785398836
2020-04-28,-0.028391554081448667,-0.053177395789138604,-0.0024585084417482195,-0.07373207852033292,-0.07052853104192791,-0.03055668034866721,-0.05288118990941815,-0.03055668034866721,-0.09854571306801063,-0.10174314043606626,-0.019234833644152946,0.006037537204953675,0.03012046553934331,0.10447833693345483,-0.0015054244615691735,-0.19438732253879978
2020-04-29,-0.023567294949815243,-0.04723680172973266,-0.0008981417555770088,-0.06533342230532735,-0.06036060622294781,-0.025658343934619188,-0.04942070383183883,-0.025658343934619188,-0.08583104992402124,-0.09037713262973343,-0.016461794995679343,0.005642447505262778,0.02500243182726225,0.09099822888414463,-0.001264099966415872,-0.17302836100025748
2020-04-30,-0.01670858438740097,-0.03837853401319724,0.007767875771199972,-0.06991421075618809,-0.06722350083938822,-0.01811672708554357,-0.03939584217492964,-0.01811672708554357,-0.08680936396282757,-0.07342880406025094,-0.018333472093081365,0.00449789165597537,0.01772605820759782,0.09203543913501161,-0.0008925499696612062,-0.14083409743325306
2020-01-05,-0.013983788747074066,-0.04813463157417275,0.011822321180988582,-0.08009410198474753,-0.08165839027427757,-0.015743381581207583,-0.04638329651826789,-0.015743381581207583,-0.09725493275669095,-0.09209493070154531,-0.02227021503739107,0.005295661442133422,0.01483533539084838,0.10310984939529012,-0.0007756232506192779,-0.16702491519865778
2020-04-05,-0.02077726700794369,-0.04813463157417275,0.00816882632472471,-0.07995321722847815,-0.08010027248057239,-0.02248229424854209,-0.051420878478926735,-0.02248229424854209,-0.09972895551770022,-0.09209493070154531,-0.02184527868727629,0.005870810915180063,0.02204250437010845,0.10573281264309141,-0.0011076267227905022,-0.1775161306769433
2020-05-05,-0.026933217760337524,-0.04714940989929606,0.00025605975133868863,-0.07727678392801318,-0.0796335643287367,-0.028625138293650654,-0.05206381024779272,-0.028625138293650654,-0.09906757985632464,-0.09020992776486315,-0.021717996103500472,0.0059442155507683355,0.028573323428742803,0.10503162101295833,-0.0014102639066596694,-0.1821706944739725
2020-06-05,-0.031062605234528973,-0.04714940989929606,-0.002078343516825898,-0.08416074009547603,-0.08445396551051243,-0.03277642980656592,-0.05889935508092492,-0.03277642980656592,-0.10633790371620555,-0.09020992776486315,-0.023032635916066743,0.006724641564571296,0.032954171083582874,0.11273963105418404,-0.001614784022043202,-0.1932290224108972
2020-07-05,-0.027607180217251837,-0.04419665399378425,-0.00022595002945147158,-0.0717120203331334,-0.06961021551051261,-0.029163646110410224,-0.057927695161896775,-0.029163646110410224,-0.09318876922885533,-0.084560484908369,-0.018984386821871695,0.00661370546570999,0.029288327013966164,0.09879889572859389,-0.0014367943684390828,-0.17972449450198225
2020-08-05,-0.026918474983091856,-0.03928988264932898,0.0016230184407703963,-0.06849838333439084,-0.06391352574915776,-0.02870213604949068,-0.05404482831187263,-0.02870213604949068,-0.08513882672844453,-0.07517246733853257,-0.01743076195171993,0.006170391820365431,0.028557682886040967,0.09026433264442993,-0.0014140573260954478,-0.16561280640481016
2020-11-05,-0.02967139996588619,-0.05100863264932909,-0.0001254031230956132,-0.07420868974107608,-0.07049650186673273,-0.031654437922357226,-0.06008834160760179,-0.031654437922357226,-0.09426529348203005,-0.09759369367524402,-0.019226098514588535,0.006860390219306498,0.031478247989267724,0.09994022862008763,-0.0015595072704819505,-0.19776294356599897
2020-12-05,-0.02553061321640393,-0.040139067431937736,0.003572173990848193,-0.07925141281153403,-0.07327042697075492,-0.027860600594699192,-0.06616860103200395,-0.027860600594699192,-0.0945942408504511,-0.07679719388467118,-0.019982614879369864,0.007554583987515564,0.027085306897147485,0.10028897919402226,-0.001372597715808426,-0.1797075794730176
2020-05-13,-0.0282797541098746,-0.04404913585813519,0.0008576805347162431,-0.08080005423065273,-0.07574299689812325,-0.03062608732036276,-0.06845245095043784,-0.03062608732036276,-0.10890815990277103,-0.08427824170767291,-0.020656944409899743,0.007815335095361177,0.030001857477895324,0.11546462114766438,-0.0015088439087015738,-0.19177500179928772
2020-05-14,-0.029658113861769864,-0.04306778158924418,-0.00021163024588055634,-0.07727495552788921,-0.07465856622422706,-0.031827788189285,-0.06861595650962704,-0.031827788189285,-0.10690515539601098,-0.0824006381937057,-0.020361193976665713,0.007834002808748726,0.0314641528242042,0.11334103227483255,-0.0015680476527903317,-0.19086738019958427
2020-05-15,-0.028277851611942295,-0.04895013453042052,0.0014427099643179453,-0.08134970612505099,-0.08224135792958143,-0.03043954200696186,-0.07793729747446743,-0.03043954200696186,-0.11823282489459486,-0.09365521455095659,-0.022429204395371962,0.008898236479959281,0.02999983912683063,0.12535064724131095,-0.0014996534510085132,-0.21038455593222224
2020-05-18,-0.0193185132246233,-0.033171041828250813,0.0018313235852254195,-0.06907543975936248,-0.06493276600692444,-0.02184434792193435,-0.07149952923412406,-0.02184434792193435,-0.10037267325179788,-0.06346542392795537,-0.01770873338415925,0.008163225309928484,0.020494919375823185,0.10641528330791557,-0.0010761972613998973,-0.16273782490963795
2020-05-19,-0.018635453115333767,-0.030258420469027603,0.0016370922557119583,-0.06949355822626158,-0.06294012345634192,-0.020928009609829434,-0.06666108409717153,-0.020928009609829434,-0.09457893049397625,-0.05789276961514188,-0.01716529163928681,0.007610811633562337,0.01977026413419276,0.10027274712737472,-0.0010310523669160986,-0.15153132453702162
2020-05-20,-0.013174702262091498,-0.02057787835866931,0.008145105854546197,-0.06642607356368468,-0.053761601198425546,-0.015709663001754803,-0.06731398542745815,-0.015709663001754803,-0.08322277512860421,-0.039371201553837776,-0.014662086962796066,0.00768535451127597,0.01397697936287774,0.08823293139522648,-0.0007739620500654751,-0.12686807185689108
2020-05-21,-0.016569135391758638,-0.023454196671229166,0.0025477308304195923,-0.07031820589618398,-0.05861229090586828,-0.018441903438913165,-0.06911063712202736,-0.018441903438913165,-0.08826752695936091,-0.04487439804683676,-0.01598498718776459,0.007890481352575977,0.017578117427192095,0.09358138608808267,-0.0009085703105850461,-0.13697994163655028
2020-05-22,-0.020656328852249217,-0.029223427440459915,0.0018683830043326743,-0.07324871105945496,-0.06287733279467256,-0.02291678928366192,-0.07320128589892327,-0.02291678928366192,-0.09153870785566443,-0.055912540243371486,-0.017148167109486263,0.00835751782102936,0.021914201652316494,0.0970494977817736,-0.0011290328260332675,-0.15744209524568312
2020-05-25,-0.020656328852249217,-0.029223427440459915,0.0010914576862787184,-0.07240896298387767,-0.06165352982695027,-0.02319199339337663,-0.07172260356917715,-0.02319199339337663,-0.0900618453679718,-0.055912540243371486,-0.016814406485954135,0.008188694093812891,0.021914201652316494,0.09548372559554931,-0.0011425912032509997,-0.15645135231480012
2020-05-26,-0.01313238904376779,-0.02342071951009239,0.007603266414046295,-0.05744602073803795,-0.04515238391403953,-0.015484157093138107,-0.05999263884109918,-0.015484157093138107,-0.07433187650020168,-0.04481034693157633,-0.0123141455010196,0.0068494636684031185,0.01393208946954109,0.07880678515689794,-0.0007628521354024196,-0.12359183580073325
2020-05-27,-0.011095729165967239,-0.02342071951009239,0.004706395035135369,-0.05551711470331766,-0.04981193599580713,-0.013298762811586595,-0.06591123783574815,-0.013298762811586595,-0.07707425430307313,-0.04481034693157633,-0.013584917879587722,0.00752520038485379,0.011771406630952195,0.08171425888829702,-0.000655185138461617,-0.12762260180751714
2020-05-28,-0.0043206614152897505,-0.012843796433169352,0.009064326470347384,-0.05634219721156841,-0.04754675931202579,-0.00684773609888456,-0.06101767287367321,-0.00684773609888456,-0.07254497575244212,-0.024573752904596007,-0.012967149495027912,0.006966493582416215,0.004583769274942235,0.07691230986640793,-0.0003373648351850733,-0.09667381533492705
2020-05-29,-0.002301818885007245,-0.004280523359905919,0.011764162551728186,-0.05758084295888466,-0.0430266448024581,-0.004681084478409536,-0.059232103520536206,-0.004681084478409536,-0.07335012873150804,-0.008189831090519914,-0.01173440510974687,0.006762632031266253,0.0024419887761259434,0.0777659344596134,-0.00023062122586810582,-0.0751287033679926
2020-01-06,0.0010561394763091148,0.003266646451414834,0.012533467292568545,-0.04228526627430429,-0.023377627253335476,-0.0015282153675186816,-0.04716048397909567,-0.0015282153675186816,-0.05932917788541625,0.006250002726330587,-0.0063756435100797235,0.005384394283017085,-0.0011204533788340485,0.06290089790937396,-7.529001090947674e-05,-0.0425821845806509
2020-02-06,0.00440285969049925,0.007011964803474768,0.010996040560561249,-0.03834932707777883,-0.008814520457218977,0.0015249455520216504,-0.042437461244545616,0.0015249455520216504,-0.04677355169342634,0.013415837860160911,-0.0024039325949777417,0.004845158582600114,-0.004670973036622155,0.04958940111405513,7.512891814095998e-05,-0.025310500990571444
2020-03-06,0.00973975095133972,0.011676143907952463,0.012247123228254497,-0.036591857833490726,-0.005334746642516874,0.007165052982639253,-0.04052526301332893,0.007165052982639253,-0.03876852893404792,0.02233970903895161,-0.0014549142408979711,0.004626839592728798,-0.010332855751749867,0.04110246201770793,0.0003529979665796638,-0.008329447358778178
2020-04-06,0.01902973104423955,0.021889700082511343,0.01820636967193001,-0.03699671613308586,-0.002300503036101631,0.016512511364193516,-0.03877576003122163,0.016512511364193516,-0.03222851024828033,0.04188108117271154,-0.0006274027339514269,0.004427095801737268,-0.02018855172551169,0.03416872279628539,0.0008135156779450398,0.022495213438101198
2020-05-06,0.01442749567277335,0.020051464788393814,0.011135855626449365,-0.031191396840524743,0.0015888660218066342,0.012455358427167607,-0.033139497429014786,0.012455358427167607,-0.02557628252550803,0.03836402606107079,0.00043332213447249313,0.003783593921087411,-0.015306061971251592,0.027116019358052475,0.000613633452322569,0.021199469855566547
2020-08-06,0.01508799765427915,0.020972275101469373,0.016043476873562668,-0.02810414851837717,0.009050481748596573,0.012632474969852758,-0.028718910122415342,0.012632474969852758,-0.017431207990392106,0.04012579215750983,0.002468284937484484,0.003278887798228653,-0.016006785401731675,0.018480597124711447,0.0006223593863201218,0.028083967829420936
2020-09-06,0.019048393693883114,0.02189223830294118,0.02312956324721016,-0.030780449869909354,0.0005046905507616328,0.016705434063176705,-0.028404543571016405,0.016705434063176705,-0.024443403112343276,0.041885937493970196,0.00013764130121900485,0.0032429960236049125,-0.020208350842314145,0.025914938627611003,0.0008230203278915419,0.03235910437497624
2020-10-06,0.022335704673501877,0.022811355950000056,0.0305461269060483,-0.030377927395737858,0.005820018808195715,0.019703670394746187,-0.026911771729407286,0.019703670394746187,-0.021066062000891117,0.04364446504979078,0.0015872596795605367,0.003072563672372643,-0.02369584352392855,0.022334275688595237,0.0009707333079537557,0.039342960933538375
2020-11-06,0.01578262472592651,0.008118977621258128,0.030168590332192546,-0.04633822782492247,-0.014614391023184625,0.013109684110237607,-0.038286997272672374,0.013109684110237607,-0.037130933481919204,0.015533861108814665,-0.00398569736231209,0.004371292909552133,-0.016743711979059123,0.03936628046214784,0.0006458698692987182,-0.010010667525674219
2020-12-06,0.011824841084765447,0.007187011172050228,0.02157638940687867,-0.04333972707529732,-0.013009722897728837,0.009304037592846703,-0.043206851264102286,0.009304037592846703,-0.03495397810950451,0.013750750222763558,-0.003548065612561512,0.004933001176084684,-0.012544918019637873,0.03705826857804622,0.0004583785157225536,-0.019445339327495762
2020-06-15,0.017785105985427707,0.011851190276527923,0.02490972274021208,-0.042116734820914825,-0.005290526859278444,0.015256418545227857,-0.03802343818595244,0.015256418545227857,-0.030454366007099498,0.022674621401554258,-0.0014428544381230334,0.004341201911325714,-0.018868134883031032,0.0322877719763272,0.0007516322261402118,0.001779271091597089
2020-06-16,0.012518483207284214,0.0025661392087470425,0.02272652387927221,-0.03980946011950337,-0.009626413548106338,0.010045785320817346,-0.040562113314869475,0.010045785320817346,-0.03400703823447049,0.004909737643590529,-0.002625355447677903,0.004631046855593834,-0.013280799669089922,0.03605432127035106,0.0004949219216573239,-0.024293708333280345
2020-06-17,0.010533043101393913,0.0053777605770692904,0.025485275781859773,-0.04156978510257725,-0.01035220829335226,0.008270217138999114,-0.04199375254178428,0.008270217138999114,-0.033076949876076456,0.010289150897759008,-0.0028232972022893296,0.004794499590136591,-0.011174455644443013,0.035068239969999505,0.00040744567281114787,-0.0219686848558886
2020-06-18,0.007217393234019931,-0.0030334543762017274,0.022639245993414492,-0.04414710469020611,-0.01500066849091175,0.004801700596843261,-0.05242784254576682,0.004801700596843261,-0.037413328999508444,-0.0058038414635439885,-0.004091044556170401,0.005985777749852514,-0.007656898370745847,0.03966567668260873,0.00023656357474493905,-0.051901536734842796
2020-06-19,0.0045560492553108345,-0.007745989720216784,0.021687861729310365,-0.04469110033824086,-0.017481695928156404,0.0023920620426262085,-0.05838405632554777,0.0023920620426262085,-0.04083532308879134,-0.014820231570672558,-0.004767680653888218,0.006665809011586293,-0.004833491121918136,0.043293680786629436,0.00011784881968429155,-0.0687793200576656
2020-06-22,0.011894274738966648,0.002670676946449957,0.02654454204547063,-0.038431745323953104,-0.006801374055442566,0.009817361738457486,-0.048748428795183596,0.009817361738457486,-0.029441535044464895,0.005109747395293125,-0.0018548989547268976,0.005565692697878145,-0.012618579855218916,0.03121396682259369,0.0004836682630609053,-0.030655643993853468
2020-06-23,0.01653003632837058,0.012042748174191376,0.029482373736145373,-0.040460142889876094,-0.0036166606796464995,0.013991058568223802,-0.0446582852391646,0.013991058568223802,-0.027744004180267345,0.023041124909189185,-0.000986350707899955,0.005098713911368877,-0.017536637415635766,0.02941424163858523,0.0006892922127507798,-0.004699787734625989
2020-06-24,0.011256470079194614,0.003686202213188605,0.026364165288635166,-0.04696420793052658,-0.012418969481955311,0.008950379403031006,-0.0527253778909218,0.008950379403031006,-0.04022282100356134,0.007052729527021874,-0.0033869528896782893,0.006019747876455923,-0.011941935906092906,0.04264430500719863,0.0004409549708902025,-0.034218591502625684
2020-06-25,0.008605707985092526,0.009304179741278396,0.02570065817963052,-0.04696420793052658,-0.00979850070920818,0.006017306787263421,-0.0527253778909218,0.006017306787263421,-0.03725870243881846,0.01780148222776715,-0.0026722877723299033,0.006019747876455923,-0.009129754928632106,0.03950174133317876,0.00029645238707049794,-0.026132085631703092
2020-06-26,0.009270159812335255,0.006510883651893007,0.026554305149183777,-0.05051030722130667,-0.012992924986832688,0.0061064492368979595,-0.059408685725691135,0.0061064492368979595,-0.03819197355407755,0.012457130326279348,-0.0035434844165989215,0.006782792728012711,-0.009834668731786525,0.04049119699791181,0.00030084413456115376,-0.03873394976759319
2020-06-29,0.011262191684845213,0.007444590467952761,0.022858323344786546,-0.04845720018599331,-0.012847258562943442,0.008156542828127278,-0.062489100771086714,0.008156542828127278,-0.038347664041388785,0.014243571017906504,-0.003503757665032486,0.0071344890585062605,-0.01194800593048587,0.04065626032420192,0.00040184532335283557,-0.03753927702777178
2020-06-30,0.009936810637794169,0.0083774262888483,0.026948497414985617,-0.042310498915675065,-0.007458385856855432,0.007444925678153802,-0.054113755186438905,0.007444925678153802,-0.03336479266175629,0.016028345253664644,-0.002034081939481095,0.006178261321228175,-0.010541915441755471,0.03537341139359423,0.0003667863492555745,-0.027217889555381538
2020-01-07,0.011927520657701196,0.009309392738056088,0.028558955921995643,-0.04312505226891972,-0.005720011237124845,0.00895818898596945,-0.048146494481656865,0.00895818898596945,-0.029801111223888177,0.017811456139715538,-0.0015599851997963059,0.005496968812899743,-0.012653850293275778,0.03159519011539287,0.00044133972267135273,-0.018900108435998722
2020-02-07,0.010603017346442867,0.008378294041594403,0.029126439133950743,-0.041494617486311114,-0.004418492798946905,0.007891617125690309,-0.048707616726145986,0.007891617125690309,-0.024551767391867263,0.016030005505886482,-0.0012050296906808828,0.005561033113143993,-0.011248690990299468,0.02602982662583214,0.0003887933285550955,-0.021920211974195268
2020-03-07,0.011266147319917819,0.009310260490802191,0.028559277776544434,-0.04013813349282214,-0.002252114982655873,0.008692400113500809,-0.047504536841641576,0.008692400113500809,-0.021480042618406858,0.01781311639193738,-0.0006142061432292944,0.005423675395292544,-0.011952202445039067,0.0227731786615828,0.0004282452024007752,-0.01772797217010168
2020-06-07,0.017230362031647406,0.015827951366035098,0.032342499189577545,-0.03959627491791018,0.00264772649306122,0.014115586457739693,-0.046783556308115815,0.014115586457739693,-0.017805260808576917,0.030283270828742884,0.0007220989559384547,0.005341359796822361,-0.018279609644325748,0.018877168575183876,0.0006954272813801501,0.0012820715925286328
2020-07-07,0.013936554390013622,0.013977812605628026,0.032154051059925304,-0.04433496974596329,-0.001080941225281018,0.01102070627381535,-0.04278099466866658,0.01102070627381535,-0.01917825852024746,0.026743441077155955,-0.00029479877632822006,0.004884380389689331,-0.014785224684684474,0.02033282314465031,0.0005429529850448604,-0.0024942665057555787
2020-08-07,0.019224062651745477,0.021392085080141454,0.03658341681244648,-0.03753317407190526,0.0039572047370048935,0.01598788739852719,-0.03735921185890745,0.01598788739852719,-0.014748072146889668,0.04092900534579499,0.0010792252963115517,0.004265366039082423,-0.020394717209454398,0.015635931821998482,0.0007876692266280871,0.0221709713116184
2020-09-07,0.01527928947620294,0.01771223227425356,0.03461306590233204,-0.042937849115818216,0.0013791468739283719,0.012016130999586316,-0.03767642042353869,0.012016130999586316,-0.015508528420653866,0.03388842399995226,0.00037612665823275976,0.004301582291288011,-0.01620972599151709,0.01644216889025799,0.0005919942000828598,0.010237883203276862
