DATE,PNL_FX_NZD,PNL_FX_CHF,PNL_FX_GBP,PNL_FX_SEK,PNL_FX_CAD,PNL_FX_AUD,PNL_Portfolio
2011-03-08,-0.07677789248733718,-1.6437517344743153,-0.025290923245575418,0.002332943686642024,-0.1513966226747648,-0.3412459042532752,-2.236130133448626
2011-03-10,0.09343355677602361,-2.114186875974597,0.02678680214767287,-0.013227026402379233,-0.21138297801366326,0.11242708143782443,-2.1061494400291187
2011-03-11,0.035594213392092164,-0.9787062830888672,-0.0853697315938839,0.021590904363011133,0.48391679154938294,-1.406026614337,-1.9290007197152648
2011-03-14,-0.20963383333512323,8.447952649198522,0.015608525326646172,-0.022892081652615418,-0.2578226125143864,0.7210736163042865,8.694286263327328
2011-03-15,0.12116374822185058,2.3842924474647345,0.06411527621236275,0.0009886615452454931,0.047669083813649024,-0.9808086863109337,1.6374205309469088
2011-03-16,0.24344956629895448,1.1039570318934933,-0.059472410547678586,0.017057430877512464,0.9904590997449119,-2.234609508319881,0.06084120994731235
2011-03-17,0.09785664870905351,0.5824511853976323,-0.03996966455952786,0.027516777303326054,1.1813093470980098,-0.2534704389047232,1.5956938550437707
2011-03-18,0.2551730117226694,0.4483539606439673,0.09193239269164392,-0.03088532513329088,-5.50069165542099,-0.10045485550576415,-4.836572471001765
2011-03-21,-0.26200085018877584,-0.08286319051915501,0.06424445120210073,-0.05107908711326966,-0.09399575916988902,0.39102648436670234,-0.0346679514222864
2011-03-22,-0.11924846397933814,-0.1251610060669573,0.04412342906983089,-0.000896948146559987,-1.1542596148582562,0.44221366257233047,-0.9132289414089503
2011-03-23,-0.12527808631051426,0.04022067028351946,0.027751899096017014,0.011207382619780652,0.30022766034065956,0.31648837940188296,0.5706179054313454
2011-03-24,-0.016009430968501912,-0.19030701352501025,-0.06411414926332912,0.007975928387722745,0.11455038766500258,0.33166391626286057,0.1837596385587446
2011-03-25,-0.2781902922066674,-0.00935150119554596,-0.06549289745746054,-0.00669162545415392,-0.877087432700264,1.5037858660756434,0.26697211706155155
2011-03-28,-0.18618987869285142,-0.5327951130136089,-0.05522363201792607,0.015177331556978162,0.471014535214026,-1.4388362365342542,-1.7268529934876364
2011-03-29,0.10984815136866087,0.2812706391242867,-0.038589645709995846,0.0025933467885205746,-0.32669132846490007,0.19036806658303373,0.21879922968960597
2011-03-30,-0.23139282323565483,-0.23901494415984526,0.015557627827946055,-0.0180216051687819,-0.36572503053301164,-0.7150763001844256,-1.553673075453773
2011-03-31,-0.36400465975469326,0.15695878955527712,0.05155188141024852,-0.0015144848337203367,-0.2898204240729647,-0.32637442355213653,-0.7732033212479892
2011-04-01,0.07260922039472162,-0.04853981409920049,-0.03276419210751776,-0.000840963829740001,-0.028936125442888108,-0.0,-0.03847187508462474
2011-04-02,-0.5150085936813968,-0.40607120727307827,0.0665292079508658,-0.007613600391984339,-0.525957338979813,-0.36472003253447405,-1.7528415649098807
2011-04-03,-0.08325007451670878,0.09365193421554496,0.014495556497340394,0.008081573874829493,0.2044588954477709,0.11253972398073106,0.34997760949950807
2011-04-04,-0.0500915485586976,-0.2713434040118283,0.11060492647465843,0.001033801578616494,-0.19683651415129552,0.17190855924543785,-0.2347241794231087
2011-04-05,-1.9220063165031818,1.0470215795989388,0.01837405009649619,-0.00791651182640999,-0.16473271725051922,-0.6968144814095159,-1.7260743972941919
2011-04-07,-0.15503723775947664,0.21050071708623516,-0.004076548090259022,0.003951078161981135,-0.12975686024445537,-0.10209042489945963,-0.17650927574543437
2011-04-08,1.0663762071723497,0.7010466937331298,0.03016342422167784,-0.030537097839808524,-0.12953537727296313,-0.3054241696603167,1.332089680354069
2011-04-10,-0.4092736055387878,-0.0087277494468414,-0.01801199817269645,0.012087933337892485,0.051479590260081816,0.16498669862668783,-0.2074591309336635
2011-04-11,0.7176182875515538,0.43100178894410635,-0.0441942088091243,0.008797230210328627,0.30111080275862667,0.17602036795114576,1.590354268606637
2011-04-13,0.8222166725125419,0.015950090137280437,0.005932339497727994,-0.01042414897258613,-0.0596786769590275,-0.2552485613339676,0.518747714881969
2011-04-14,0.3248264694994395,0.12583832153324945,0.046849096726832316,-0.009963007196180285,-0.06281821556282959,-0.10103982884268822,0.3236928361578232
2011-04-15,0.3238545286447585,0.005668486445597823,-0.011954553418195317,-0.006495162959238564,-0.09579768361029284,-0.06293307562171284,0.15234253948091675
2011-04-18,-0.3747754264325242,-0.1184515189746376,-0.03136987732335678,0.023531039480330456,0.2382304355524538,0.1424263485255918,-0.12040899917214262
2011-04-19,-0.14727316341901353,-0.10702062663965793,0.02636449033021327,-0.020909412748795653,-0.4516760527612521,-0.05039454869385615,-0.7509093139323622
2011-04-20,0.6933348721903457,0.4101167034006279,0.048469850261355384,-0.019803747012983382,-0.15762328437572065,-0.497069457192369,0.47742493727125607
2011-04-21,0.12609430877221225,0.04611452638732779,0.052620057925615936,-0.004766252083294381,0.02798745960493259,-0.05980010860648331,0.1882499920003109
2011-04-22,0.051322562940175856,0.002463348399983787,-0.005625567371183314,0.00037843396511940384,0.052870121818656864,0.016921158223533378,0.11833005797628598
2011-04-25,-0.09819752815961433,0.12044664765135839,-0.0045558030205094255,-0.0007768830773881266,-0.004201234282356644,0.026778520564800457,0.039493719676290326
2011-04-26,0.2801879824405043,0.133605038374851,-0.0069016567622219764,0.0021249585101535545,-0.11733653160806005,-0.10812434586039892,0.18355544509482785
2011-04-27,0.08176949667987322,0.009990696411918836,0.06188871234199497,-0.013364658202179643,-0.07436220751719845,-0.13123991150757747,-0.06531787179316852
2011-04-28,-0.18016998956324642,0.019811994770686268,0.0010309588102965523,-0.003572135858149837,0.03371619890043032,-0.07529817803822518,-0.2044811509782083
2011-04-29,0.2872740302885615,0.16364937218341405,0.027774526710727172,0.0041321035290186724,-0.21031263637779857,-0.051098776885805254,0.2214186194481176
2011-05-01,-0.10878483160719293,0.00171128486161011,-0.017480935622260503,-0.003924912360311979,0.18680251226425965,0.030579852166337785,0.08890296970244212
2011-05-04,-0.2650231277829143,0.06664363889662729,-0.061542672989232536,0.004689806003779138,0.07653629687177907,0.12039588386693799,-0.058300175133023366
2011-05-05,-0.41039304846622787,-0.006472164168247316,0.0,0.007795663189016081,0.272823123678619,0.13519925113082418,-0.0010471746360159184
2011-05-07,-0.40979042689522904,-0.1447949066729723,-0.04306109020841938,0.02317236123582655,0.3607359679376231,0.2809615326753881,0.06722343807221692
2011-05-08,0.7527298530334424,-0.15588256674192777,-0.010273580883828059,0.016717759741570012,-0.0185246467252017,-0.28327198863135733,0.30149482979269754
2011-05-09,0.3317861457185392,0.15431118530413754,0.01839065010940804,-0.013907177490025653,-0.2930683874611589,-0.19135007012439323,0.006162346056506923
2011-05-10,-0.01348173705932305,-0.15151427409387183,-0.01768341236325222,-0.008280301519027627,-0.2590130549447959,-0.04316612204877585,-0.4931389020290464
2011-05-12,-0.33772627565181607,-0.17207756573263425,-0.010509965917196485,0.02493956875057391,0.22833913403152822,0.19532445423471376,-0.0717106502848309
2011-05-13,0.5139671008194326,0.0922129154007599,-0.026891909754150855,-0.011254367158028552,0.04160965136260137,0.03920095986255169,0.6488443505331662
2011-05-16,-0.44000101058139657,-0.19925456427317947,-0.05143541030812166,0.023446693045362944,0.3148644739428371,0.19982429184018632,-0.15255552633431138
2011-05-17,-0.6947915614995887,0.2269389866549008,-0.0032228943057443843,-0.010923108153631268,0.4763225558895611,0.04053076180743661,0.034854740392934146
2011-05-18,1.2807800913003011,0.10562708046915209,0.037328537650652326,-0.00933066985742483,-0.3470417961186827,-0.17761998146378452,0.8897432619802134
2011-05-19,0.4683308160094621,-0.01760241032135813,-0.04800018627285709,-0.007147428161477969,-0.15453913226427296,-0.0047741622381561955,0.2362674967513398
2011-05-20,0.14272113439277298,0.004468460808554297,0.04362409612406377,-0.01166135818182275,-0.17640869050708133,-0.0855187491134891,-0.08277510647700216
2011-05-23,0.35346453087999874,0.07567218357671165,-0.004593035278190819,0.012488912589362373,0.42024844343607665,0.01967172236886363,0.8769527575728222
2011-05-24,-0.2987909396395796,-0.13374790897060762,-0.06186550459236475,0.014548072566930689,0.3267808811895728,0.3077863155563027,0.15471091611025428
2011-05-25,0.42164399041882894,0.08981110907348706,0.03942800075456917,-0.006880050904472193,-0.14020356026435785,-0.1568849684881393,0.2469145205899159
2011-05-26,0.13189227907934808,0.1623320109530222,0.057706175868067984,-0.002243141186099446,0.0694632855245364,0.06756152841460603,0.4867121386534812
2011-05-27,0.5815726027419055,0.13486041344630073,0.07171190523787384,-0.01165436739289979,0.0311091323237549,-0.3055703154886959,0.5020293708682393
2011-05-30,0.2272103018467176,0.2801191243111789,0.04937550144946176,-0.01859899843431003,-0.16917789734687258,-0.12230534476279051,0.2466226870633851
2011-05-31,-0.07041028949739588,-0.04068897442932011,-0.01487216789137277,0.001124127505210621,0.0957149076705346,0.026695448021749415,-0.0024369486205941156
2011-06-01,0.1970572771261629,-0.0246886913881183,-0.011820775747203019,-0.01156300832712554,-0.8750350595915135,0.03376952642604035,-0.6922807315017571
2011-06-04,-0.20733141834416768,0.1779394177824653,-0.050953682020856275,0.01888843902006905,0.5758402141247525,0.11364726262191269,0.6280302331841756
2011-06-05,0.027289223876560936,-0.006468357544939893,0.019112347419588734,-0.015964657579663283,-0.1337781925589977,-0.12362266562828549,-0.23343230201573667
2011-06-06,0.0035544050509686708,0.1170530075197709,0.026211424608603207,-0.014692696912661804,0.18057390003294715,-0.08786738402384787,0.22483265627578025
2011-06-07,-0.031891311688013194,-0.013064006545244587,-0.03223932775059253,0.01071126341381651,0.3317646377150782,0.004034944566929349,0.26931619971197374
2011-06-09,0.16217847669584687,-0.02040675952342642,0.04534920857626874,-0.009892834843636244,-0.8630303468778419,-0.014180162104238966,-0.6999824180770279
2011-06-10,-0.13109208085056615,0.003662142749818328,-0.01942953957121219,0.009702754052752841,0.42215131866989697,0.17374976669651973,0.45874436174720956
2011-06-12,0.26339071881955456,-0.06693943271760629,-0.01775106613141799,0.009190054295540945,-0.7509391091570963,-0.009709847098436754,-0.5727586819894618
2011-06-13,-0.07358329211374505,-0.019318217638790387,-0.0699062736692648,0.020178896009293037,0.5620574319469747,0.19229272754941487,0.6117212720838823
2011-06-14,-0.13826921640525455,0.0759037251294196,0.08884983471429556,-0.00019841481736840804,-0.47568290082461423,-0.1737984656147647,-0.6231954378182867
2011-06-15,0.06963434730188614,-0.10104885397512986,-0.002611835414965927,0.004384805630994667,-0.7639758959945493,-0.1857415414170598,-0.9793589738688241
2011-06-16,-0.2947113212778232,-0.10217886113721354,-0.087997511409217,0.03940648258733296,0.7175616980191966,0.20340283132606046,0.47548331810833633
2011-06-17,-0.06134319615840772,0.07936181314783983,-0.022814831744206596,-0.010442339564585068,0.24935496932645068,0.04598553604228694,0.2801019510493781
2011-06-20,0.29299725310086017,-0.00827427850269562,0.02402650690613042,-0.01789502225906815,-0.25299195459424456,-0.16182862341451643,-0.1239661187635342
2011-06-21,-0.07844579431168316,0.027771335895753434,0.004889474057283319,-0.0021215749957560746,0.04858523862961857,0.0877210696800256,0.08839974895524169
2011-06-22,0.07805821587332619,0.07737244246458667,0.025799159640352395,-0.019064591554042314,-1.089627060083531,-0.05354637444763684,-0.9810082081069449
2011-06-23,0.05770065686628326,0.016593179883336306,-0.10071026209707323,0.002678458662150578,0.20986126817592188,0.06599756680564184,0.2521208682962606
2011-06-24,-0.020146655887318517,0.005037148010043007,-0.051116907126825165,0.02697978461259673,0.4391733375162247,0.127961504198748,0.5278882113234687
2011-06-27,-0.057789703054671265,0.07148464636127641,-0.039947289206340275,0.02081620306493434,1.1366466553400862,0.09094797147734532,1.2221584839826307
2011-06-28,-0.1864974651168622,-0.02489116546873254,0.029247617531531774,-0.033857675336946134,-1.030699191760823,0.15231003746066432,-1.0943878426911677
2011-06-29,0.23246841116783146,0.039924167469890456,0.009151094866949873,-0.0001668904596824507,-1.2282673639358883,-0.3659800396779878,-1.3128706205688867
2011-06-30,0.38462598369277873,-0.02695327872336243,0.05380694805099074,-0.03856983378187013,-1.6621394887895768,-0.3764062282694081,-1.665635897820448
2011-07-01,0.08369085421617443,-0.0742854408961437,-0.0060069204644611655,-0.004659798076845836,-0.4285703531748148,-0.07349901208121717,-0.5033306704773082
2011-07-02,-0.03837191695178431,-0.09441643872848259,0.016235495405270847,-0.018300181849823204,-0.2728276998132759,-0.08451416439564545,-0.49219490633374063
2011-07-03,0.04817527052889973,-0.0027682936159391176,0.007835030473957543,-0.0010951294100086538,0.12417656137410808,0.05749150924241798,0.23381494859343555
2011-07-04,-0.0898272272086715,0.10404965973269505,-0.017327290505359215,0.007030296302361514,0.11884222041553005,0.0708781450166068,0.1936458037531627
2011-07-06,0.041289179358708315,0.016616746673521837,-0.04405352832668001,0.017105540955802946,0.10586008034356756,-0.014848688775085009,0.12196933022983562
2011-07-07,0.1324603630120624,-0.06431348808566976,-0.026650260191789326,-0.012678548134466689,-0.3932066525347926,-0.1358377172685399,-0.5002263032031958
2011-07-09,0.08194604025528233,0.10253858931979015,0.07793428262163932,0.018939937021921326,0.19233466716382247,0.03309630154153466,0.5067898179239902
2011-07-10,-0.1509000010560389,0.009830564360589874,-0.12076031080972563,0.061734794508472114,0.3323335915724351,0.16358147948552537,0.29582011806125796
2011-07-11,-0.22268488765791614,0.06339055090833484,0.008286564621080093,0.021950908186733117,-0.1506166567307031,0.1186569968095387,-0.1610165238629325
2011-07-12,0.4784792458410665,0.14842027773484137,0.20609078485009855,-0.12385908441704843,-0.5264686268991315,-0.366207095369368,-0.18354449825954156
2011-07-13,0.08125385066448651,0.018667256131799745,0.02233223415146479,0.010750158426844927,0.11396457319877619,0.05691877556551649,0.30388684813888867
2011-07-14,0.052224473062592223,0.008175443049147383,-0.001773355283245781,-0.010069887148446437,-0.3776057308274951,0.1248130823518174,-0.2042359747956303
2011-07-15,-0.00543915370924816,-0.0243684026706279,-0.05341035378448683,0.036348299273980776,0.2700552076432513,0.09454968349055566,0.31773528024342484
2011-07-18,0.16282735749438076,-0.06730225771611502,0.05051161185574429,-0.04220858260974795,-0.4772997795677725,-0.28337221062989704,-0.6568438611734074
2011-07-19,0.004817141268917172,0.04816012132895396,0.021805019035348764,-0.04008410777226629,-0.10426560008179213,-0.029772504720093167,-0.0993399309409317
2011-07-20,0.09020407211934957,0.04743224656628943,0.11614427366755177,-0.061573456967307094,-0.14899969145276204,-0.15030500077611297,-0.10709755684299133
2011-07-21,0.01698133428319245,-0.04063403392059461,-0.01658923180788093,0.008070929472158744,0.15683481354708292,-0.013402693433731792,0.11126111814022678
2011-07-22,-0.0052892828010871525,0.13753190804767088,-0.012911199906759907,0.0013938768549673515,-0.029473084711440084,0.008266068872914695,0.09951828635626579
2011-07-25,0.07702702629936864,0.04549620357455072,0.0708675262177948,-0.02806083955180426,-0.10498217249580606,-0.15669607979073694,-0.09634833574663308
2011-07-26,-0.00916771772611088,-0.003661866643003623,-0.034536371749615914,0.024535024528953668,0.18733392002409122,-0.07650389804732825,0.08799909038698621
2011-07-27,0.01679327290426123,0.004590405410314212,0.02213773980586915,-0.007842775753999465,-0.01919569002095704,0.018796473401550707,0.035279425747038795
2011-07-28,0.08615546995437288,0.14362638901491007,0.025078002328079923,-0.01309871887417823,0.22392231940853963,0.01231106381866668,0.47799452565039097
2011-07-29,-0.027899888197273823,0.015672595112933098,-0.06008036620693402,0.011338861811439322,0.07903539019049449,0.02492427243486474,0.042990865145523804
2011-08-02,-0.10464388934239581,0.17445321868000163,0.0,0.02640756069849586,0.19831976516018676,0.22997468352800088,0.5245113387242893
2011-08-03,-0.034661010524830574,-0.05927659108656473,0.06919052681309107,-0.026489870378043286,0.04197217797620517,0.038781039937384014,0.02951627273724166
2011-08-04,-0.3353052092997529,0.05066114198788899,-0.07894098419029345,0.06418171149602296,1.044581631241484,0.49775968673022003,1.2429379779655696
2011-08-06,0.12326695502287778,-0.02697411991597991,0.07579987948373826,-0.06892984379194803,0.0770831804281014,0.07950577206962613,0.2597518232964156
2011-08-07,-0.36561593767378486,0.09223675780284382,-0.03513052649041811,0.0064904200142338695,2.024338613804163,1.0357326925314498,2.7580520199884875
2011-08-08,0.3941822800966094,0.23778133035856666,-0.0014095139876092557,-0.029624233708792462,10.07926682737117,6.584787031879689,17.26498372200963
2011-08-09,-0.4749695137672848,-0.034198025866225536,-0.09755749757476413,0.06514907348948511,1.9632572917364874,1.1773653611226895,2.5990466891403874
2011-08-11,0.6477651260172108,-0.2138303045337577,0.07214604087461388,-0.1351986125546646,4.939125859260928,4.495896189014965,9.805904298079295
2011-08-12,0.006818792836696217,-0.1202386654749308,0.023348432723044026,0.014323796605279536,0.6857014157164071,-0.02197166090255269,0.5879821115039434
2011-08-15,0.010847040352981603,-0.05048036734660373,0.06218895205145429,-0.07159425356386741,-3.142786454023598,-1.0022311167335047,-4.194056199263137
2011-08-16,0.06448659822092877,-0.09999176664524718,0.03129586320600693,-0.00504892402302381,0.4202840087472512,0.0703052838961832,0.4813310634020991
2011-08-17,0.022928784576236587,0.055095819763569906,0.03907440964587818,-0.02435957125982824,-0.3026224991374671,-0.2199091300947835,-0.42979218650639417
2011-08-18,-0.2898997289226647,-0.03466270700453052,-0.011261307249395246,0.03461404314650406,1.4678870578952512,0.4482473002077049,1.6149246580728698
2011-08-19,-0.08003097380596078,0.08013576784417704,-0.020776070353190106,-0.02598397052958041,-0.7820188120902608,-0.0814996608395555,-0.9101737197743706
2011-08-22,0.15946668841852998,-0.04279776200459739,-0.006043384201007289,-0.006811418044237771,0.5242339848298482,-0.01609396270884598,0.6119541462896897
2011-08-23,0.2693939299647177,-0.018221267198653437,0.019595841752684542,-0.019018355292574927,-6.061851524462342,-0.5645296089936306,-6.374630984229799
2011-08-24,-0.13977516039006557,-0.03168101670490257,-0.052871094852392046,0.004918459223410941,-0.12218137092266286,0.15665888536160122,-0.18493129828501087
2011-08-25,-0.03059227806818705,0.026162568303690063,-0.046482682493869804,-0.00234018602379024,0.45395479853601717,0.15921007288496067,0.5599122931388208
2011-08-26,0.29472290170927706,-0.11761472073692376,0.04880493510901748,-0.009176923820260797,-3.703231280667327,-0.6155994956510582,-4.102094584057275
2011-08-29,0.09106508930660079,-0.09257099149527372,0.018712300172805816,0.0007444577553399984,-0.7037007567613911,-0.21627914432679926,-0.9020290453487175
2011-08-30,0.1079913314620196,-0.045238252014084476,-0.05137118178391865,0.016833596026186014,0.11132972053906448,-0.05507680631882727,0.08446840791043969
2011-08-31,0.014304200474397864,0.15392267992440584,-0.027497644111372895,-0.004546946170469389,-0.02391971544248615,-0.04762025788305455,0.06464231679142071
2011-09-02,-0.04644875631571148,0.10225070880167902,-0.041590581515922355,0.02318242624315382,-0.09427866932163684,-0.02812057970444376,-0.08500545181288159
2011-09-03,-0.0388638223611861,0.06497132866992465,0.025443703425726875,-0.011748548337724577,0.9352259679204137,0.14091465141435722,1.1159432807315117
2011-09-05,-0.24426462337719512,0.0094556158055055,-0.061035249252056396,0.027507924867185153,1.4496172667167897,0.20634985371673317,1.387630788476962
2011-09-06,-0.19060854736632066,-0.6392195883134895,-0.12817798762416469,0.0018197711971704629,-0.6112393701637288,0.18718740273021248,-1.3802383195403205
2011-09-08,0.2232327237785268,0.0861595369568921,0.04954161702335922,-0.054356899407048166,-15.893077811187363,-0.6155274476711372,-16.20402828050677
2011-09-09,-0.022060964246989372,-0.3142224087687388,-0.028168428284684802,0.02411232664972019,1.252596523686021,0.18079056079889624,1.0930476098342246
2011-09-11,-0.18128352485899407,-0.19905010104226398,-0.07516570946242311,0.04815593094058184,6.837892721402928,0.280490514947217,6.711039831927045
2011-09-12,0.026661711355239825,0.10453209796357667,-0.024128332704767386,0.13853322844701646,1.141129175492328,0.4700167326317343,1.856744613185128
2011-09-13,-0.006515513374659003,-0.005322800051563941,-0.10844548276181055,0.03654976313558769,7.120753239615654,0.26082530062489395,7.297844507188103
2011-09-14,0.006552369121685547,0.11764706177185978,-0.016918042656899314,-0.0686831388905258,1.058875486670713,0.31485205628796376,1.412325792304797
2011-09-15,0.014659933815014271,0.16014549925421528,0.057178289770656344,0.20583609081619825,-5.010965249795383,-0.7250359773500086,-5.298181413489308
2011-09-16,0.1254666742420476,-0.13223596921757697,-0.015576858106332341,0.052682083077120814,-1.1704995958007895,-0.28681251401009245,-1.426976179815623
2011-09-19,-0.09005321810846098,-0.1565662511558764,-0.13724657489485212,0.19074029643918905,1.5525138575519661,0.962548139977928,2.3219362498098937
2011-09-20,-0.015745774951305247,-0.15624064226586915,0.07634364662334417,0.19956374238554614,10.77613809713421,15.563930072630471,26.443989141556397
2011-09-21,-0.5507029393533026,-0.3977821100801166,-0.4904083832838895,0.5105002797266495,-14.315987741685348,4.370162163707733,-10.874218730968273
2011-09-22,-1.0432398252877948,-0.435919736939727,2.498359411160736,-0.09520002418616141,-1.8558712761205278,-1.5946160450713232,-2.5264874964447985
2011-09-23,-4.209744678990286,0.2556448245611404,-0.24952004370715278,-0.011012445984950273,0.012398623764609035,0.07262616102217254,-4.129607559334468
2011-09-26,-1.3586363027870383,0.27503655696613544,-0.6306603642236918,0.04146452931425946,0.12499813400438613,0.11344868892853231,-1.4343487577974168
2011-09-27,12.73563190699758,0.29082088179677507,0.84662683987953,0.01861406830832924,0.26307298252092826,0.19228525335804694,14.34705193286119
