DATE, EUR , JPY , GBP , CAD , AUD , NZD , CHF , DKK , NOK , SEK ,
1/11/16, 0.9046 , 104.1500 , 0.8168 , 1.3390 , 1.3068 , 1.3920 , 0.9754 , 6.7292 , 8.2153 , 8.9622 ,
2/11/16, 0.9011 , 103.3000 , 0.8127 , 1.3393 , 1.3053 , 1.3721 , 0.9732 , 6.7050 , 8.1898 , 8.9219 ,
3/11/16, 0.9005 , 102.9800 , 0.8025 , 1.3397 , 1.3017 , 1.3630 , 0.9739 , 6.6996 , 8.1862 , 8.9691 ,
4/11/16, 0.8976 , 103.1200 , 0.7989 , 1.3404 , 1.3033 , 1.3650 , 0.9684 , 6.6792 , 8.1591 , 8.9462 ,
7/11/16, 0.9057 , 104.4600 , 0.8067 , 1.3364 , 1.2940 , 1.3617 , 0.9743 , 6.7402 , 8.2349 , 9.0243 ,
8/11/16, 0.9069 , 105.1600 , 0.8078 , 1.3288 , 1.2883 , 1.3539 , 0.9779 , 6.7499 , 8.2295 , 8.9891 ,
9/11/16, 0.9166 , 105.6700 , 0.8061 , 1.3424 , 1.3098 , 1.3738 , 0.9845 , 6.8229 , 8.3439 , 9.0636 ,
10/11/16, 0.9180 , 106.8300 , 0.7965 , 1.3469 , 1.3135 , 1.3864 , 0.9868 , 6.8318 , 8.3654 , 9.0401 ,
11/11/16, 0.9212 , 106.6500 , 0.7939 , 1.3542 , 1.3252 , 1.4025 , 0.9880 , 6.8555 , 8.3935 , 9.0958 ,
14/11/16, 0.9314 , 108.4200 , 0.8006 , 1.3557 , 1.3238 , 1.4049 , 0.9981 , 6.9329 , 8.4742 , 9.1559 ,
15/11/16, 0.9327 , 109.2000 , 0.8028 , 1.3448 , 1.3229 , 1.4083 , 1.0018 , 6.9418 , 8.4335 , 9.1888 ,
16/11/16, 0.9354 , 109.0800 , 0.8037 , 1.3446 , 1.3369 , 1.4144 , 1.0019 , 6.9624 , 8.4776 , 9.1991 ,
17/11/16, 0.9411 , 110.1200 , 0.8053 , 1.3521 , 1.3503 , 1.4235 , 1.0071 , 7.0024 , 8.5412 , 9.2434 ,
18/11/16, 0.9445 , 110.9100 , 0.8102 , 1.3505 , 1.3628 , 1.4265 , 1.0101 , 7.0261 , 8.5974 , 9.2988 ,
21/11/16, 0.9407 , 110.8200 , 0.8004 , 1.3418 , 1.3570 , 1.4152 , 1.0088 , 7.0003 , 8.5445 , 9.2206 ,
22/11/16, 0.9410 , 111.1400 , 0.8050 , 1.3441 , 1.3510 , 1.4160 , 1.0113 , 7.0009 , 8.5194 , 9.2179 ,
23/11/16, 0.9476 , 112.5200 , 0.8037 , 1.3488 , 1.3541 , 1.4271 , 1.0167 , 7.0496 , 8.6131 , 9.2787 ,
24/11/16, 0.9475 , 113.3300 , 0.8031 , 1.3492 , 1.3499 , 1.4282 , 1.0163 , 7.0488 , 8.5982 , 9.2484 ,
25/11/16, 0.9444 , 113.2200 , 0.8015 , 1.3519 , 1.3435 , 1.4198 , 1.0141 , 7.0250 , 8.5805 , 9.2497 ,
28/11/16, 0.9422 , 111.9400 , 0.8054 , 1.3412 , 1.3365 , 1.4138 , 1.0127 , 7.0093 , 8.5382 , 9.1987 ,
29/11/16, 0.9390 , 112.3800 , 0.8004 , 1.3432 , 1.3362 , 1.4035 , 1.0117 , 6.9866 , 8.5331 , 9.1766 ,
30/11/16, 0.9444 , 114.4600 , 0.7996 , 1.3437 , 1.3541 , 1.4118 , 1.0173 , 7.0262 , 8.5249 , 9.2304 ,
1/12/16, 0.9380 , 114.1000 , 0.7942 , 1.3319 , 1.3486 , 1.4108 , 1.0106 , 6.9779 , 8.4202 , 9.2213 ,
2/12/16, 0.9377 , 113.5100 , 0.7856 , 1.3292 , 1.3410 , 1.4004 , 1.0111 , 6.9771 , 8.4219 , 9.2146 ,
5/12/16, 0.9290 , 113.8500 , 0.7854 , 1.3271 , 1.3383 , 1.4004 , 1.0064 , 6.9112 , 8.3717 , 9.1152 ,
6/12/16, 0.9330 , 114.0200 , 0.7888 , 1.3277 , 1.3403 , 1.4045 , 1.0102 , 6.9396 , 8.4051 , 9.1265 ,
7/12/16, 0.9300 , 113.7700 , 0.7920 , 1.3234 , 1.3365 , 1.3957 , 1.0075 , 6.9180 , 8.3638 , 9.0713 ,
8/12/16, 0.9421 , 114.0400 , 0.7945 , 1.3191 , 1.3399 , 1.3939 , 1.0163 , 7.0082 , 8.4335 , 9.1274 ,
9/12/16, 0.9469 , 115.3200 , 0.7954 , 1.3179 , 1.3425 , 1.4013 , 1.0171 , 7.0410 , 8.5033 , 9.1893 ,
12/12/16, 0.9403 , 115.0200 , 0.7887 , 1.3130 , 1.3339 , 1.3904 , 1.0134 , 6.9925 , 8.4377 , 9.1671 ,
13/12/16, 0.9411 , 115.1900 , 0.7900 , 1.3131 , 1.3333 , 1.3881 , 1.0121 , 6.9981 , 8.4258 , 9.1655 ,
14/12/16, 0.9491 , 117.0400 , 0.7959 , 1.3283 , 1.3503 , 1.4049 , 1.0204 , 7.0574 , 8.5769 , 9.2594 ,
15/12/16, 0.9602 , 118.1800 , 0.8053 , 1.3336 , 1.3591 , 1.4209 , 1.0300 , 7.1378 , 8.6668 , 9.4092 ,
16/12/16, 0.9568 , 117.9300 , 0.8003 , 1.3336 , 1.3691 , 1.4362 , 1.0261 , 7.1141 , 8.6726 , 9.3392 ,
19/12/16, 0.9614 , 117.0900 , 0.8068 , 1.3408 , 1.3803 , 1.4432 , 1.0274 , 7.1468 , 8.6870 , 9.3846 ,
20/12/16, 0.9626 , 117.8600 , 0.8085 , 1.3368 , 1.3776 , 1.4459 , 1.0288 , 7.1567 , 8.7044 , 9.3489 ,
21/12/16, 0.9593 , 117.5500 , 0.8095 , 1.3413 , 1.3816 , 1.4495 , 1.0268 , 7.1319 , 8.6824 , 9.2324 ,
22/12/16, 0.9581 , 117.5400 , 0.8141 , 1.3483 , 1.3856 , 1.4486 , 1.0256 , 7.1233 , 8.7128 , 9.2242 ,
23/12/16, 0.9564 , 117.3300 , 0.8142 , 1.3533 , 1.3935 , 1.4548 , 1.0265 , 7.1092 , 8.7009 , 9.2042 ,
26/12/16, 0.9565 , 117.1000 , 0.8142 , 1.3509 , 1.3904 , 1.4491 , 1.0272 , 7.1115 , 8.6945 , 9.2066 ,
27/12/16, 0.9563 , 117.4300 , 0.8149 , 1.3575 , 1.3918 , 1.4512 , 1.0280 , 7.1098 , 8.7066 , 9.2264 ,
28/12/16, 0.9603 , 117.2600 , 0.8179 , 1.3560 , 1.3933 , 1.4449 , 1.0284 , 7.1388 , 8.7234 , 9.2070 ,
29/12/16, 0.9533 , 116.5400 , 0.8156 , 1.3502 , 1.3852 , 1.4358 , 1.0230 , 7.0860 , 8.6429 , 9.1211 ,
30/12/16, 0.9508 , 116.9600 , 0.8104 , 1.3441 , 1.3873 , 1.4422 , 1.0190 , 7.0682 , 8.6406 , 9.1061 ,
2/1/17, 0.9565 , 117.5500 , 0.8145 , 1.3443 , 1.3920 , 1.4443 , 1.0235 , 7.1108 , 8.6596 , 9.1384 ,
3/1/17, 0.9611 , 117.7500 , 0.8172 , 1.3427 , 1.3852 , 1.4455 , 1.0274 , 7.1440 , 8.6574 , 9.1618 ,
4/1/17, 0.9534 , 117.2500 , 0.8115 , 1.3302 , 1.3731 , 1.4347 , 1.0209 , 7.0878 , 8.5928 , 9.1047 ,
5/1/17, 0.9428 , 115.3500 , 0.8052 , 1.3225 , 1.3628 , 1.4233 , 1.0098 , 7.0088 , 8.4783 , 8.9933 ,
6/1/17, 0.9495 , 117.0200 , 0.8139 , 1.3237 , 1.3697 , 1.4368 , 1.0180 , 7.0577 , 8.5379 , 9.0574 ,
9/1/17, 0.9457 , 116.0300 , 0.8222 , 1.3216 , 1.3598 , 1.4253 , 1.0153 , 7.0304 , 8.5395 , 9.0458 ,
10/1/17, 0.9475 , 115.7700 , 0.8212 , 1.3232 , 1.3572 , 1.4306 , 1.0170 , 7.0431 , 8.6051 , 9.0824 ,
11/1/17, 0.9450 , 115.4100 , 0.8188 , 1.3179 , 1.3439 , 1.4174 , 1.0141 , 7.0248 , 8.5513 , 9.0268 ,
12/1/17, 0.9422 , 114.7200 , 0.8222 , 1.3145 , 1.3362 , 1.4094 , 1.0109 , 7.0065 , 8.5276 , 8.9519 ,
13/1/17, 0.9396 , 114.4900 , 0.8209 , 1.3114 , 1.3330 , 1.4023 , 1.0084 , 6.9865 , 8.5005 , 8.9116 ,
16/1/17, 0.9433 , 114.2000 , 0.8301 , 1.3175 , 1.3374 , 1.4079 , 1.0117 , 7.0156 , 8.5315 , 8.9522 ,
17/1/17, 0.9334 , 112.6200 , 0.8055 , 1.3043 , 1.3215 , 1.3860 , 1.0015 , 6.9406 , 8.4468 , 8.8844 ,
18/1/17, 0.9407 , 114.6500 , 0.8156 , 1.3269 , 1.3324 , 1.4039 , 1.0074 , 6.9955 , 8.4970 , 8.9533 ,
19/1/17, 0.9377 , 114.8600 , 0.8102 , 1.3318 , 1.3226 , 1.3908 , 1.0062 , 6.9733 , 8.4485 , 8.9501 ,
20/1/17, 0.9343 , 114.6200 , 0.8081 , 1.3320 , 1.3236 , 1.3947 , 1.0016 , 6.9499 , 8.4108 , 8.8797 ,
23/1/17, 0.9289 , 112.7100 , 0.7978 , 1.3238 , 1.3186 , 1.3826 , 0.9965 , 6.9077 , 8.3473 , 8.8289 ,
24/1/17, 0.9319 , 113.7900 , 0.7987 , 1.3158 , 1.3189 , 1.3799 , 1.0010 , 6.9294 , 8.3524 , 8.8481 ,
25/1/17, 0.9304 , 113.2800 , 0.7915 , 1.3070 , 1.3207 , 1.3701 , 0.9994 , 6.9193 , 8.3114 , 8.8187 ,
26/1/17, 0.9362 , 114.5300 , 0.7938 , 1.3090 , 1.3271 , 1.3803 , 0.9998 , 6.9620 , 8.3394 , 8.8397 ,
27/1/17, 0.9347 , 115.1000 , 0.7965 , 1.3153 , 1.3243 , 1.3776 , 0.9993 , 6.9528 , 8.3405 , 8.8488 ,
30/1/17, 0.9350 , 113.7700 , 0.8009 , 1.3117 , 1.3236 , 1.3727 , 0.9953 , 6.9544 , 8.3151 , 8.8324 ,
31/1/17, 0.9261 , 112.8000 , 0.7950 , 1.3030 , 1.3184 , 1.3676 , 0.9892 , 6.8868 , 8.2464 , 8.7424 ,
1/2/17, 0.9286 , 113.2500 , 0.7900 , 1.3049 , 1.3182 , 1.3736 , 0.9931 , 6.9067 , 8.2343 , 8.7527 ,
2/2/17, 0.9295 , 112.8000 , 0.7983 , 1.3027 , 1.3058 , 1.3721 , 0.9927 , 6.9135 , 8.2525 , 8.7513 ,
3/2/17, 0.9274 , 112.6100 , 0.8010 , 1.3023 , 1.3021 , 1.3671 , 0.9930 , 6.8976 , 8.2066 , 8.7648 ,
6/2/17, 0.9302 , 111.7400 , 0.8020 , 1.3084 , 1.3055 , 1.3659 , 0.9912 , 6.9171 , 8.2537 , 8.8234 ,
7/2/17, 0.9361 , 112.3900 , 0.7994 , 1.3185 , 1.3110 , 1.3697 , 0.9978 , 6.9585 , 8.3213 , 8.8706 ,
8/2/17, 0.9348 , 111.9300 , 0.7974 , 1.3144 , 1.3080 , 1.3763 , 0.9947 , 6.9489 , 8.3160 , 8.8359 ,
9/2/17, 0.9385 , 113.2500 , 0.8002 , 1.3145 , 1.3115 , 1.3914 , 1.0017 , 6.9774 , 8.3383 , 8.9044 ,
10/2/17, 0.9396 , 113.2200 , 0.8006 , 1.3083 , 1.3031 , 1.3908 , 1.0024 , 6.9865 , 8.3653 , 8.9190 ,
13/2/17, 0.9436 , 113.7400 , 0.7983 , 1.3071 , 1.3089 , 1.3937 , 1.0057 , 7.0166 , 8.3907 , 8.9397 ,
14/2/17, 0.9454 , 114.2600 , 0.8021 , 1.3076 , 1.3050 , 1.3949 , 1.0062 , 7.0303 , 8.3986 , 8.9333 ,
15/2/17, 0.9433 , 114.1600 , 0.8025 , 1.3080 , 1.2970 , 1.3845 , 1.0055 , 7.0131 , 8.3386 , 8.9203 ,
16/2/17, 0.9369 , 113.2400 , 0.8007 , 1.3071 , 1.2997 , 1.3870 , 0.9971 , 6.9649 , 8.2873 , 8.8601 ,
17/2/17, 0.9420 , 112.8400 , 0.8057 , 1.3096 , 1.3048 , 1.3924 , 1.0026 , 7.0039 , 8.3426 , 8.9119 ,
20/2/17, 0.9422 , 113.1000 , 0.8024 , 1.3106 , 1.3007 , 1.3908 , 1.0028 , 7.0037 , 8.3387 , 8.9360 ,
21/2/17, 0.9491 , 113.6800 , 0.8017 , 1.3141 , 1.3029 , 1.3965 , 1.0097 , 7.0542 , 8.3593 , 8.9768 ,
22/2/17, 0.9471 , 113.3100 , 0.8032 , 1.3164 , 1.2982 , 1.3910 , 1.0103 , 7.0404 , 8.3663 , 8.9745 ,
23/2/17, 0.9450 , 112.6100 , 0.7964 , 1.3105 , 1.2962 , 1.3831 , 1.0063 , 7.0244 , 8.3392 , 8.9924 ,
24/2/17, 0.9467 , 112.1200 , 0.8024 , 1.3091 , 1.3028 , 1.3870 , 1.0075 , 7.0379 , 8.3767 , 9.0353 ,
27/2/17, 0.9446 , 112.7000 , 0.8037 , 1.3180 , 1.3033 , 1.3899 , 1.0090 , 7.0209 , 8.3701 , 9.0630 ,
28/2/17, 0.9455 , 112.7700 , 0.8078 , 1.3301 , 1.3060 , 1.3904 , 1.0058 , 7.0284 , 8.3939 , 9.0365 ,
1/3/17, 0.9481 , 113.7300 , 0.8135 , 1.3325 , 1.3026 , 1.3998 , 1.0089 , 7.0479 , 8.4098 , 9.0499 ,
2/3/17, 0.9517 , 114.4100 , 0.8152 , 1.3391 , 1.3207 , 1.4158 , 1.0134 , 7.0750 , 8.4836 , 9.0846 ,
3/3/17, 0.9414 , 114.0400 , 0.8136 , 1.3380 , 1.3165 , 1.4223 , 1.0079 , 6.9984 , 8.4226 , 8.9799 ,
6/3/17, 0.9450 , 113.8900 , 0.8173 , 1.3412 , 1.3194 , 1.4298 , 1.0123 , 7.0245 , 8.4933 , 9.0185 ,
7/3/17, 0.9464 , 113.9800 , 0.8197 , 1.3413 , 1.3179 , 1.4380 , 1.0133 , 7.0344 , 8.4530 , 9.0119 ,
8/3/17, 0.9487 , 114.3500 , 0.8218 , 1.3491 , 1.3284 , 1.4461 , 1.0149 , 7.0520 , 8.5480 , 9.0558 ,
9/3/17, 0.9454 , 114.9500 , 0.8220 , 1.3511 , 1.3323 , 1.4491 , 1.0121 , 7.0288 , 8.5826 , 9.0466 ,
10/3/17, 0.9369 , 114.7900 , 0.8219 , 1.3471 , 1.3259 , 1.4445 , 1.0109 , 6.9646 , 8.5978 , 9.0085 ,
13/3/17, 0.9387 , 114.8800 , 0.8184 , 1.3446 , 1.3208 , 1.4443 , 1.0072 , 6.9781 , 8.5662 , 8.9420 ,
14/3/17, 0.9430 , 114.7500 , 0.8228 , 1.3479 , 1.3229 , 1.4453 , 1.0102 , 7.0103 , 8.6131 , 8.9707 ,
15/3/17, 0.9316 , 113.3800 , 0.8136 , 1.3304 , 1.2972 , 1.4194 , 1.0002 , 6.9250 , 8.4961 , 8.8635 ,
16/3/17, 0.9289 , 113.3100 , 0.8091 , 1.3319 , 1.3024 , 1.4312 , 0.9965 , 6.9058 , 8.5095 , 8.8197 ,
17/3/17, 0.9313 , 112.7000 , 0.8067 , 1.3350 , 1.2980 , 1.4251 , 0.9982 , 6.9239 , 8.4775 , 8.8352 ,
20/3/17, 0.9312 , 112.5500 , 0.8092 , 1.3350 , 1.2935 , 1.4174 , 0.9985 , 6.9231 , 8.4761 , 8.8225 ,
21/3/17, 0.9250 , 111.7100 , 0.8014 , 1.3352 , 1.3002 , 1.4201 , 0.9939 , 6.8795 , 8.4681 , 8.7990 ,
22/3/17, 0.9262 , 111.1600 , 0.8010 , 1.3329 , 1.3024 , 1.4196 , 0.9914 , 6.8893 , 8.4624 , 8.8021 ,
23/3/17, 0.9274 , 110.9400 , 0.7987 , 1.3350 , 1.3111 , 1.4227 , 0.9934 , 6.8976 , 8.4900 , 8.8294 ,
24/3/17, 0.9261 , 111.3400 , 0.8017 , 1.3378 , 1.3118 , 1.4229 , 0.9914 , 6.8886 , 8.4951 , 8.8083 ,
27/3/17, 0.9205 , 110.6600 , 0.7962 , 1.3376 , 1.3127 , 1.4194 , 0.9856 , 6.8479 , 8.4898 , 8.7885 ,
28/3/17, 0.9247 , 111.1500 , 0.8032 , 1.3383 , 1.3101 , 1.4259 , 0.9925 , 6.8805 , 8.5244 , 8.8315 ,
29/3/17, 0.9289 , 111.0400 , 0.8042 , 1.3326 , 1.3038 , 1.4219 , 0.9965 , 6.9119 , 8.4999 , 8.8677 ,
30/3/17, 0.9369 , 111.9200 , 0.8021 , 1.3341 , 1.3087 , 1.4294 , 1.0012 , 6.9682 , 8.5626 , 8.9433 ,
31/3/17, 0.9388 , 111.3900 , 0.7968 , 1.3318 , 1.3108 , 1.4273 , 1.0026 , 6.9830 , 8.5985 , 8.9707 ,
3/4/17, 0.9372 , 110.9000 , 0.8009 , 1.3381 , 1.3149 , 1.4257 , 1.0015 , 6.9713 , 8.5777 , 8.9544 ,
4/4/17, 0.9369 , 110.7400 , 0.8039 , 1.3402 , 1.3219 , 1.4341 , 1.0020 , 6.9670 , 8.5890 , 9.0072 ,
5/4/17, 0.9378 , 110.7000 , 0.8011 , 1.3435 , 1.3210 , 1.4360 , 1.0049 , 6.9731 , 8.6101 , 8.9913 ,
6/4/17, 0.9395 , 110.8100 , 0.8019 , 1.3413 , 1.3254 , 1.4347 , 1.0050 , 6.9859 , 8.6250 , 9.0244 ,
7/4/17, 0.9442 , 111.0900 , 0.8083 , 1.3398 , 1.3333 , 1.4407 , 1.0091 , 7.0201 , 8.6589 , 9.0736 ,
10/4/17, 0.9438 , 110.9400 , 0.8055 , 1.3326 , 1.3332 , 1.4364 , 1.0087 , 7.0182 , 8.6258 , 9.0775 ,
11/4/17, 0.9430 , 109.6200 , 0.8006 , 1.3325 , 1.3335 , 1.4370 , 1.0075 , 7.0114 , 8.5973 , 9.0599 ,
12/4/17, 0.9376 , 109.0300 , 0.7974 , 1.3254 , 1.3294 , 1.4358 , 1.0028 , 6.9743 , 8.5491 , 8.9770 ,
13/4/17, 0.9422 , 109.0900 , 0.7998 , 1.3329 , 1.3214 , 1.4290 , 1.0060 , 7.0094 , 8.5862 , 9.0434 ,
14/4/17, 0.9418 , 108.6400 , 0.7985 , 1.3325 , 1.3194 , 1.4290 , 1.0055 , 7.0069 , 8.5846 , 9.0410 ,
17/4/17, 0.9396 , 108.9100 , 0.7959 , 1.3317 , 1.3177 , 1.4269 , 1.0045 , 6.9897 , 8.5585 , 8.9972 ,
18/4/17, 0.9320 , 108.4300 , 0.7788 , 1.3380 , 1.3228 , 1.4198 , 0.9963 , 6.9326 , 8.5107 , 8.9554 ,
19/4/17, 0.9336 , 108.8600 , 0.7827 , 1.3485 , 1.3339 , 1.4280 , 0.9984 , 6.9450 , 8.5799 , 8.9728 ,
20/4/17, 0.9331 , 109.3200 , 0.7805 , 1.3469 , 1.3286 , 1.4263 , 0.9987 , 6.9396 , 8.6253 , 8.9865 ,
21/4/17, 0.9321 , 109.0900 , 0.7802 , 1.3498 , 1.3261 , 1.4241 , 0.9963 , 6.9333 , 8.6702 , 8.9950 ,
24/4/17, 0.9201 , 109.7700 , 0.7815 , 1.3501 , 1.3208 , 1.4251 , 0.9958 , 6.8457 , 8.5485 , 8.8580 ,
25/4/17, 0.9152 , 111.0900 , 0.7787 , 1.3572 , 1.3271 , 1.4384 , 0.9938 , 6.8106 , 8.5614 , 8.7787 ,
26/4/17, 0.9171 , 111.0600 , 0.7783 , 1.3617 , 1.3380 , 1.4514 , 0.9933 , 6.8237 , 8.5848 , 8.7635 ,
27/4/17, 0.9197 , 111.2600 , 0.7750 , 1.3633 , 1.3396 , 1.4543 , 0.9941 , 6.8417 , 8.5651 , 8.8344 ,
28/4/17, 0.9179 , 111.4900 , 0.7721 , 1.3653 , 1.3355 , 1.4565 , 0.9946 , 6.8273 , 8.5850 , 8.8535 ,
1/5/17, 0.9175 , 111.8400 , 0.7760 , 1.3681 , 1.3287 , 1.4478 , 0.9963 , 6.8230 , 8.5941 , 8.8489 ,
2/5/17, 0.9149 , 111.9900 , 0.7729 , 1.3709 , 1.3270 , 1.4420 , 0.9916 , 6.8044 , 8.5920 , 8.8039 ,
3/5/17, 0.9186 , 112.7500 , 0.7772 , 1.3730 , 1.3472 , 1.4539 , 0.9948 , 6.8316 , 8.6522 , 8.8500 ,
4/5/17, 0.9103 , 112.4600 , 0.7738 , 1.3749 , 1.3497 , 1.4558 , 0.9864 , 6.7699 , 8.6765 , 8.8315 ,
5/5/17, 0.9093 , 112.7100 , 0.7703 , 1.3652 , 1.3470 , 1.4455 , 0.9877 , 6.7617 , 8.5926 , 8.7962 ,
8/5/17, 0.9154 , 113.2600 , 0.7728 , 1.3691 , 1.3537 , 1.4476 , 0.9988 , 6.8123 , 8.6477 , 8.8455 ,
9/5/17, 0.9196 , 113.9800 , 0.7732 , 1.3720 , 1.3615 , 1.4503 , 1.0074 , 6.8443 , 8.6867 , 8.8884 ,
10/5/17, 0.9201 , 114.2800 , 0.7729 , 1.3656 , 1.3574 , 1.4409 , 1.0089 , 6.8453 , 8.6228 , 8.9232 ,
11/5/17, 0.9207 , 113.8600 , 0.7760 , 1.3697 , 1.3552 , 1.4601 , 1.0078 , 6.8496 , 8.5982 , 8.8843 ,
12/5/17, 0.9148 , 113.3800 , 0.7758 , 1.3710 , 1.3537 , 1.4565 , 1.0009 , 6.8066 , 8.5601 , 8.8293 ,
15/5/17, 0.9112 , 113.7900 , 0.7754 , 1.3633 , 1.3490 , 1.4533 , 0.9966 , 6.7775 , 8.5545 , 8.8306 ,
16/5/17, 0.9023 , 113.1200 , 0.7742 , 1.3606 , 1.3466 , 1.4529 , 0.9859 , 6.7117 , 8.4600 , 8.7933 ,
17/5/17, 0.8961 , 110.8300 , 0.7710 , 1.3602 , 1.3455 , 1.4405 , 0.9789 , 6.6662 , 8.4051 , 8.7347 ,
18/5/17, 0.9007 , 111.4900 , 0.7729 , 1.3603 , 1.3479 , 1.4495 , 0.9799 , 6.7023 , 8.4870 , 8.8073 ,
19/5/17, 0.8924 , 111.2600 , 0.7671 , 1.3511 , 1.3407 , 1.4443 , 0.9729 , 6.6416 , 8.3751 , 8.7305 ,
22/5/17, 0.8899 , 111.3000 , 0.7692 , 1.3503 , 1.3374 , 1.4294 , 0.9734 , 6.6252 , 8.3384 , 8.6945 ,
23/5/17, 0.8942 , 111.7800 , 0.7715 , 1.3514 , 1.3373 , 1.4261 , 0.9760 , 6.6552 , 8.3744 , 8.7067 ,
24/5/17, 0.8913 , 111.4900 , 0.7709 , 1.3407 , 1.3328 , 1.4192 , 0.9730 , 6.6329 , 8.3308 , 8.6687 ,
25/5/17, 0.8921 , 111.8400 , 0.7727 , 1.3485 , 1.3416 , 1.4239 , 0.9727 , 6.6379 , 8.3977 , 8.6862 ,
26/5/17, 0.8942 , 111.3300 , 0.7810 , 1.3446 , 1.3426 , 1.4162 , 0.9741 , 6.6558 , 8.3786 , 8.6894 ,
29/5/17, 0.8957 , 111.2700 , 0.7788 , 1.3452 , 1.3441 , 1.4170 , 0.9777 , 6.6632 , 8.4128 , 8.7041 ,
30/5/17, 0.8940 , 110.8500 , 0.7777 , 1.3459 , 1.3396 , 1.4094 , 0.9746 , 6.6506 , 8.4322 , 8.7245 ,
31/5/17, 0.8894 , 110.7800 , 0.7758 , 1.3500 , 1.3459 , 1.4114 , 0.9678 , 6.6153 , 8.4359 , 8.6882 ,
1/6/17, 0.8918 , 111.3700 , 0.7763 , 1.3515 , 1.3561 , 1.4164 , 0.9715 , 6.6340 , 8.4533 , 8.6937 ,
2/6/17, 0.8866 , 110.4000 , 0.7759 , 1.3487 , 1.3435 , 1.4002 , 0.9631 , 6.5943 , 8.4175 , 8.6224 ,
5/6/17, 0.8886 , 110.4500 , 0.7750 , 1.3473 , 1.3356 , 1.4008 , 0.9650 , 6.6109 , 8.4490 , 8.6516 ,
6/6/17, 0.8868 , 109.4100 , 0.7745 , 1.3455 , 1.3323 , 1.3920 , 0.9621 , 6.5950 , 8.4568 , 8.6646 ,
7/6/17, 0.8883 , 109.8200 , 0.7716 , 1.3509 , 1.3247 , 1.3899 , 0.9652 , 6.6072 , 8.4952 , 8.6907 ,
8/6/17, 0.8917 , 110.0200 , 0.7718 , 1.3506 , 1.3250 , 1.3860 , 0.9672 , 6.6325 , 8.4945 , 8.7103 ,
9/6/17, 0.8933 , 110.3200 , 0.7846 , 1.3470 , 1.3286 , 1.3864 , 0.9694 , 6.6432 , 8.4999 , 8.7152 ,
12/6/17, 0.8926 , 109.9500 , 0.7900 , 1.3324 , 1.3261 , 1.3893 , 0.9688 , 6.6376 , 8.4769 , 8.7476 ,
13/6/17, 0.8920 , 110.0700 , 0.7841 , 1.3242 , 1.3268 , 1.3848 , 0.9689 , 6.6330 , 8.4328 , 8.6939 ,
14/6/17, 0.8914 , 109.5800 , 0.7843 , 1.3247 , 1.3184 , 1.3772 , 0.9711 , 6.6286 , 8.4227 , 8.7033 ,
15/6/17, 0.8973 , 110.9300 , 0.7838 , 1.3269 , 1.3194 , 1.3873 , 0.9753 , 6.6715 , 8.5056 , 8.7492 ,
16/6/17, 0.8930 , 110.8800 , 0.7823 , 1.3213 , 1.3122 , 1.3785 , 0.9733 , 6.6414 , 8.4558 , 8.7096 ,
19/6/17, 0.8969 , 111.5300 , 0.7851 , 1.3219 , 1.3158 , 1.3827 , 0.9757 , 6.6712 , 8.5024 , 8.7425 ,
20/6/17, 0.8981 , 111.4500 , 0.7918 , 1.3268 , 1.3193 , 1.3808 , 0.9751 , 6.6809 , 8.5446 , 8.7831 ,
21/6/17, 0.8954 , 111.3800 , 0.7892 , 1.3334 , 1.3240 , 1.3837 , 0.9725 , 6.6606 , 8.5295 , 8.7486 ,
22/6/17, 0.8967 , 111.3300 , 0.7885 , 1.3233 , 1.3259 , 1.3767 , 0.9718 , 6.6693 , 8.4880 , 8.7491 ,
23/6/17, 0.8933 , 111.2800 , 0.7863 , 1.3267 , 1.3214 , 1.3727 , 0.9693 , 6.6438 , 8.4505 , 8.7212 ,
26/6/17, 0.8943 , 111.8600 , 0.7860 , 1.3244 , 1.3184 , 1.3719 , 0.9724 , 6.6501 , 8.4804 , 8.7203 ,
27/6/17, 0.8819 , 112.3500 , 0.7804 , 1.3199 , 1.3187 , 1.3753 , 0.9604 , 6.5574 , 8.4212 , 8.6140 ,
28/6/17, 0.8789 , 112.3000 , 0.7736 , 1.3039 , 1.3089 , 1.3689 , 0.9596 , 6.5366 , 8.4262 , 8.5444 ,
29/6/17, 0.8740 , 112.1800 , 0.7688 , 1.3004 , 1.3016 , 1.3701 , 0.9559 , 6.4995 , 8.3856 , 8.4674 ,
30/6/17, 0.8752 , 112.3900 , 0.7678 , 1.2964 , 1.3006 , 1.3637 , 0.9579 , 6.5075 , 8.3465 , 8.4322 ,
3/7/17, 0.8800 , 113.3800 , 0.7728 , 1.3007 , 1.3053 , 1.3708 , 0.9636 , 6.5432 , 8.3666 , 8.4903 ,
4/7/17, 0.8814 , 113.2800 , 0.7740 , 1.2937 , 1.3148 , 1.3719 , 0.9655 , 6.5547 , 8.3556 , 8.5261 ,
5/7/17, 0.8809 , 113.2600 , 0.7732 , 1.2957 , 1.3153 , 1.3717 , 0.9640 , 6.5513 , 8.3911 , 8.4868 ,
6/7/17, 0.8754 , 113.2200 , 0.7710 , 1.2978 , 1.3182 , 1.3746 , 0.9604 , 6.5102 , 8.3513 , 8.4423 ,
