gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,at,bkvlps,csho,dltt,dpvieb,lt,sale,wcap,costat,mkvalt
10614,20161231,2016,INDL,C,D,STD,GL,3.80E+106,GLOBE LIFE INC,USD,21436.087,38.692,118.031,1133.165,99,16869.226,3934.629,,A,
10614,20171231,2017,FS,C,D,STD,GL,3.80E+106,GLOBE LIFE INC,USD,23474.985,,,1132.201,,17243.564,,,A,
10614,20171231,2017,INDL,C,D,STD,GL,3.80E+106,GLOBE LIFE INC,USD,23474.985,54.3787,114.593,1132.201,109,17243.564,4159.614,,A,
10614,20181231,2018,FS,C,D,STD,GL,3.80E+106,GLOBE LIFE INC,USD,23095.722,,,1357.185,,17680.545,,,A,
10614,20181231,2018,INDL,C,D,STD,GL,3.80E+106,GLOBE LIFE INC,USD,23095.722,48.9207,110.693,1357.185,121,17680.545,4314.829,,A,
10614,20191231,2019,FS,C,D,STD,GL,3.80E+106,GLOBE LIFE INC,USD,25977.46,,,1348.988,,18683.153,,,A,11337.53
10614,20191231,2019,INDL,C,D,STD,GL,3.80E+106,GLOBE LIFE INC,USD,25977.46,67.7154,107.72,1348.988,137,18683.153,4527.532,,A,11337.53
10789,20101231,2010,INDL,C,D,STD,TYL,902252105,TYLER TECHNOLOGIES INC,USD,264.032,3.3124,32.294,26.5,26.818,157.06,288.628,-26.2,A,670.4234
10789,20111231,2011,INDL,C,D,STD,TYL,902252105,TYLER TECHNOLOGIES INC,USD,295.391,2.6061,29.972,60.7,25.14,217.281,309.391,-44.548,A,902.4569
10789,20121231,2012,INDL,C,D,STD,TYL,902252105,TYLER TECHNOLOGIES INC,USD,338.315,4.6375,31.331,18,28.136,193.016,363.304,-47.038,A,1517.6736
10789,20131231,2013,INDL,C,D,STD,TYL,902252105,TYLER TECHNOLOGIES INC,USD,444.488,7.501,32.838,0,31.625,198.169,416.643,25.125,A,3353.7449
10789,20141231,2014,INDL,C,D,STD,TYL,902252105,TYLER TECHNOLOGIES INC,USD,573.982,10.0682,33.469,0,39.243,237.009,493.101,113.871,A,3662.8474
10789,20151231,2015,INDL,C,D,STD,TYL,902252105,TYLER TECHNOLOGIES INC,USD,1356.57,23.355,36.774,66,43.212,497.713,591.022,-69.357,A,6410.4437
10789,20161231,2016,INDL,C,D,STD,TYL,902252105,TYLER TECHNOLOGIES INC,USD,1357.945,24.9014,36.766,10,56.585,442.42,756.043,-78.541,A,5249.0818
10789,20171231,2017,INDL,C,D,STD,TYL,902252105,TYLER TECHNOLOGIES INC,USD,1589.592,30.8054,37.886,0,71.698,422.498,840.662,114.49,A,6707.7163
10789,20181231,2018,INDL,C,D,STD,TYL,902252105,TYLER TECHNOLOGIES INC,USD,1790.963,34.6139,38.275,0,89.347,466.117,935.282,94.956,A,7112.2605
10789,20191231,2019,INDL,C,D,STD,TYL,902252105,TYLER TECHNOLOGIES INC,USD,2191.614,41.1371,39.309,16.822,112.583,574.556,1086.427,170.604,A,11793.4862
10793,20100930,2010,INDL,C,D,STD,TSN,902494103,TYSON FOODS INC  -CL A,USD,10752,13.7029,377,2135,4479,5487,28430,2073,A,6043.2246
10793,20110930,2011,INDL,C,D,STD,TSN,902494103,TYSON FOODS INC  -CL A,USD,11071,15.2892,370,2112,4699,5386,32266,2406,A,6419.5544
10793,20120930,2012,INDL,C,D,STD,TSN,902494103,TYSON FOODS INC  -CL A,USD,11896,16.7465,359,1917,4861,5854,33278,2573,A,5751.18
10793,20130930,2013,INDL,C,D,STD,TSN,902494103,TYSON FOODS INC  -CL A,USD,12177,18.0262,344,1895,5149,5944,34374,2594,A,9728.32
10793,20140930,2014,INDL,C,D,STD,TSN,902494103,TYSON FOODS INC  -CL A,USD,23956,23.6436,376,7535,5251,15052,37580,2424,A,14803.12
10793,20150930,2015,INDL,C,D,STD,TSN,902494103,TYSON FOODS INC  -CL A,USD,23004,26.2629,369,6010,5640,13298,41373,1846,A,15903.9
10793,20160930,2016,INDL,C,D,STD,TSN,902494103,TYSON FOODS INC  -CL A,USD,22373,26.615,361,6200,5997,12749,36881,2126,A,26955.87
10793,20170930,2017,INDL,C,D,STD,TSN,902494103,TYSON FOODS INC  -CL A,USD,28066,28.6746,367.607,9297,6374,17507,38260,2226,A,25897.9132
10793,20180930,2018,INDL,C,D,STD,TSN,902494103,TYSON FOODS INC  -CL A,USD,29109,34.9809,366,7962,6866,16298,40052,657,A,21787.98
10793,20190930,2019,INDL,C,D,STD,TSN,902494103,TYSON FOODS INC  -CL A,USD,33097,38.4754,366,9830,7368,18871,42405,1656,A,31527.24
10795,20101231,2010,INDL,C,D,STD,UAL,910047109,UNITED AIRLINES HOLDINGS INC,USD,39598,5.2665,327.923,12470,3314,37871,23229,-600,A,7811.1259
10795,20111231,2011,INDL,C,D,STD,UAL,910047109,UNITED AIRLINES HOLDINGS INC,USD,37988,5.4577,330.906,11424,4570,36182,37003,-397,A,6244.1962
10795,20121231,2012,INDL,C,D,STD,UAL,910047109,UNITED AIRLINES HOLDINGS INC,USD,37628,1.4467,332.473,11232,5719,37147,37152,-2769,A,7773.2187
10795,20131231,2013,INDL,C,D,STD,UAL,910047109,UNITED AIRLINES HOLDINGS INC,USD,36812,8.2366,362.284,10924,6929,33828,38279,-3405,A,13705.2037
10795,20141231,2014,INDL,C,D,STD,UAL,910047109,UNITED AIRLINES HOLDINGS INC,USD,37353,6.3974,374.526,10692,7965,34957,38901,-4370,A,25052.0441
10795,20151231,2015,INDL,C,D,STD,UAL,910047109,UNITED AIRLINES HOLDINGS INC,USD,40861,24.5907,364.609,10400,9337,31895,37864,-4586,A,20892.0957
10795,20161231,2016,INDL,C,D,STD,UAL,910047109,UNITED AIRLINES HOLDINGS INC,USD,40140,27.5227,314.613,10740,10916,31481,36556,-4977,A,22928.9954
10795,20171231,2017,INDL,C,D,STD,UAL,910047109,UNITED AIRLINES HOLDINGS INC,USD,42326,30.6858,286.973,12699,11936,33520,37736,-5563,A,19341.9802
10795,20181231,2018,INDL,C,D,STD,UAL,910047109,UNITED AIRLINES HOLDINGS INC,USD,44792,37.0302,269.915,13349,13414,34797,41303,-6018,A,22599.983
10795,20191231,2019,INDL,C,D,STD,UAL,910047109,UNITED AIRLINES HOLDINGS INC,USD,52611,45.9007,251.216,18311,14537,41080,43259,-6744,A,22129.6174
10860,20101231,2010,INDL,C,D,STD,AEE,23608102,AMEREN CORP,USD,23515,32.1547,240.4,7313,,15631,7638,1006,A,6776.876
10860,20111231,2011,INDL,C,D,STD,AEE,23608102,AMEREN CORP,USD,23645,32.6422,242.6,6677,,15577,7531,510,A,8037.338
10860,20121231,2012,INDL,C,D,STD,AEE,23608102,AMEREN CORP,USD,21835,27.2712,242.6,6626,,15068,6828,671,A,7452.672
10860,20131231,2013,INDL,C,D,STD,AEE,23608102,AMEREN CORP,USD,21042,26.9744,242.6,5504,,14356,5838,-489,A,8772.416
10860,20141231,2014,INDL,C,D,STD,AEE,23608102,AMEREN CORP,USD,22676,27.6711,242.6,6120,,15821,6053,-203,A,11191.138
10860,20151231,2015,INDL,C,D,STD,AEE,23608102,AMEREN CORP,USD,23640,28.6315,242.6,6880,,16552,6098,-176,A,10487.598
10860,20161231,2016,INDL,C,D,STD,AEE,23608102,AMEREN CORP,USD,24699,29.2786,242.6,6595,,17454,6076,-1081,A,12726.796
10860,20171231,2017,INDL,C,D,STD,AEE,23608102,AMEREN CORP,USD,25945,29.6125,242.6,7094,,18619,6177,-1328,A,14310.974
10860,20181231,2018,INDL,C,D,STD,AEE,23608102,AMEREN CORP,USD,27215,31.2106,244.5,7859,,19442,6291,-1154,A,15948.735
10860,20191231,2019,INDL,C,D,STD,AEE,23608102,AMEREN CORP,USD,28933,32.7335,246.2,8944,,20732,5910,-1074,A,18908.16
10867,20101231,2010,INDL,C,D,STD,UNP,907818108,UNION PACIFIC CORP,USD,43088,36.1355,491.566,9003,13655,25325,16965,480,A,45548.5056
10867,20111231,2011,INDL,C,D,STD,UNP,907818108,UNION PACIFIC CORP,USD,45096,38.7098,479.93,8697,14510,26518,19557,410,A,50843.7842
10867,20121231,2012,INDL,C,D,STD,UNP,907818108,UNION PACIFIC CORP,USD,47153,42.3397,469.465,8801,15282,27276,20926,495,A,59021.1398
10867,20131231,2013,INDL,C,D,STD,UNP,907818108,UNION PACIFIC CORP,USD,49731,46.546,456.001,8872,16063,28506,21963,199,A,76608.168
10867,20141231,2014,INDL,C,D,STD,UNP,907818108,UNION PACIFIC CORP,USD,52716,23.9867,883.366,11018,16942,31527,23988,914,A,105235.3916
10867,20151231,2015,INDL,C,D,STD,UNP,907818108,UNION PACIFIC CORP,USD,54600,24.3779,849.211,13607,17698,33898,21813,924,A,66408.3002
10867,20161231,2016,INDL,C,D,STD,UNP,907818108,UNION PACIFIC CORP,USD,55718,24.4317,815.824,14249,18669,35786,19941,-44,A,84584.6323
10867,20171231,2017,INDL,C,D,STD,UNP,907818108,UNION PACIFIC CORP,USD,57806,31.8292,780.918,16144,19208,32950,21240,67,A,104721.1038
10867,20181231,2018,INDL,C,D,STD,UNP,907818108,UNION PACIFIC CORP,USD,59147,28.1674,725.057,20925,20126,38724,22832,-463,A,100224.6291
10867,20191231,2019,INDL,C,D,STD,UNP,907818108,UNION PACIFIC CORP,USD,61673,26.1927,692.101,25414,20330,43545,21708,-892,A,125124.9398
10894,20101231,2010,FS,C,D,STD,UDR,902653104,UDR INC,USD,5529.54,,,3220.221,,3800.453,,,A,4292.3059
10894,20101231,2010,INDL,C,D,STD,UDR,902653104,UDR INC,USD,5529.54,8.0804,182.496,3220.221,,3800.453,642.392,,A,4292.3059
10894,20111231,2011,FS,C,D,STD,UDR,902653104,UDR INC,USD,6721.354,,,3512.173,,4166.095,,,A,
10894,20111231,2011,INDL,C,D,STD,UDR,902653104,UDR INC,USD,6721.354,9.9516,219.65,3512.173,,4166.095,702.333,,A,
10894,20121231,2012,FS,C,D,STD,UDR,902653104,UDR INC,USD,6888.509,,,3237.438,,3671.259,,,A,
10894,20121231,2012,INDL,C,D,STD,UDR,902653104,UDR INC,USD,6888.509,11.7788,250.139,3237.438,,3671.259,720.784,,A,
10894,20131231,2013,FS,C,D,STD,UDR,902653104,UDR INC,USD,6807.722,,,3164.094,,3777.621,,,A,5855.0125
10894,20131231,2013,INDL,C,D,STD,UDR,902653104,UDR INC,USD,6807.722,11.0272,250.75,3164.094,,3777.621,763.13,,A,5855.0125
10894,20141231,2014,FS,C,D,STD,UDR,902653104,UDR INC,USD,6846.534,,,3062.171,,3828.104,,,A,
10894,20141231,2014,INDL,C,D,STD,UDR,902653104,UDR INC,USD,6846.534,10.5385,255.115,3062.171,,3828.104,822.898,,A,
10894,20151231,2015,FS,C,D,STD,UDR,902653104,UDR INC,USD,7663.844,,,3326.684,,3816.797,,,A,
10894,20151231,2015,INDL,C,D,STD,UDR,902653104,UDR INC,USD,7663.844,10.8969,261.845,3326.684,,3816.797,958.518,,A,
10894,20161231,2016,FS,C,D,STD,UDR,902653104,UDR INC,USD,7679.584,,,3401.478,,3673.132,,,A,9749.6083
10894,20161231,2016,INDL,C,D,STD,UDR,902653104,UDR INC,USD,7679.584,11.3996,267.259,3401.478,,3673.132,1014.025,,A,9749.6083
10894,20171231,2017,FS,C,D,STD,UDR,902653104,UDR INC,USD,7733.273,,,3337.993,,3949.771,,,A,
10894,20171231,2017,INDL,C,D,STD,UDR,902653104,UDR INC,USD,7733.273,10.3785,267.822,3337.993,,3949.771,1029.019,,A,
10894,20181231,2018,FS,C,D,STD,UDR,902653104,UDR INC,USD,7711.728,,,3375.15,,3816.211,,,A,
10894,20181231,2018,INDL,C,D,STD,UDR,902653104,UDR INC,USD,7711.728,10.3773,275.546,3375.15,,3816.211,1048.539,,A,
10894,20191231,2019,FS,C,D,STD,UDR,902653104,UDR INC,USD,9636.472,,,4495.437,,5228.493,,,A,
10894,20191231,2019,INDL,C,D,STD,UDR,902653104,UDR INC,USD,9636.472,11.244,294.588,4495.437,,5228.493,1305.47,,A,
10903,20101231,2010,FS,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,63063,,,8662,,37238,,,A,39215.46
10903,20101231,2010,INDL,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,63063,23.7799,1086,8662,2779,37238,94155,-5307,A,39215.46
10903,20111231,2011,FS,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,67889,,,10656,,39597,,,A,
10903,20111231,2011,INDL,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,67889,27.23,1039,10656,2440,39597,101862,-3572,A,
10903,20121231,2012,FS,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,80885,,,14041,,47586,,,A,
10903,20121231,2012,INDL,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,80885,30.5967,1019,14041,2564,47586,110618,-6064,A,
10903,20131231,2013,FS,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,81882,,,14891,,48558,,,A,
10903,20131231,2013,INDL,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,81882,32.5395,988,14891,2675,48558,122489,-7501,A,
10903,20141231,2014,FS,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,86382,,,16007,,52540,,,A,
10903,20141231,2014,INDL,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,86382,34.0189,954,16007,2954,52540,130474,-7067,A,
10903,20151231,2015,FS,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,111383,,,25460,,75922,,,A,
10903,20151231,2015,INDL,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,111383,35.4984,953,25460,3173,75922,157107,-11259,A,
10903,20161231,2016,FS,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,122810,,,25777,,82621,,,A,
10903,20161231,2016,INDL,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,122810,40.2038,952,25777,3749,82621,184840,-15373,A,
10903,20171231,2017,FS,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,139058,,,28835,,87036,,,A,
10903,20171231,2017,INDL,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,139058,49.3044,969,28835,3694,87036,201159,-13379,A,
10903,20181231,2018,FS,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,152221,,,34581,,95994,,,A,239155.2
10903,20181231,2018,INDL,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,152221,53.85,960,34581,4141,95994,226247,-14517,A,239155.2
10903,20191231,2019,FS,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,173889,,,36808,,111727,,,A,
10903,20191231,2019,INDL,C,D,STD,UNH,91324P102,UNITEDHEALTH GROUP INC,USD,173889,60.7764,948,36808,4995,111727,242155,-19148,A,
10920,20101231,2010,INDL,C,D,STD,UPS,911312106,UNITED PARCEL SERVICE INC,USD,33597,8.0515,991,10491,17833,25550,49545,5667,A,71645.0244
10920,20111231,2011,INDL,C,D,STD,UPS,911312106,UNITED PARCEL SERVICE INC,USD,34701,7.3053,963,11095,18920,27593,53105,5770,A,70168.7168
10920,20121231,2012,INDL,C,D,STD,UPS,911312106,UNITED PARCEL SERVICE INC,USD,38863,4.8825,953,11089,20147,34130,54127,7201,A,70297.8685
10920,20131231,2013,INDL,C,D,STD,UPS,911312106,UNITED PARCEL SERVICE INC,USD,36212,7.0141,923,10824,21190,29724,55438,6256,A,96979.1726
10920,20141231,2014,INDL,C,D,STD,UPS,911312106,UNITED PARCEL SERVICE INC,USD,35471,2.3657,905,9864,22339,33313,58232,3169,A,100335.2606
10920,20151231,2015,INDL,C,D,STD,UPS,911312106,UNITED PARCEL SERVICE INC,USD,38311,2.7878,886,11316,23566,35820,58363,2512,A,85105.0422
10920,20161231,2016,INDL,C,D,STD,UPS,911312106,UNITED PARCEL SERVICE INC,USD,40377,0.4666,868,12394,24874,39948,60906,2119,A,99740.1246
10920,20171231,2017,INDL,C,D,STD,UPS,911312106,UNITED PARCEL SERVICE INC,USD,45403,1.1641,859,20278,26608,44373,65872,2840,A,102661.4273
10920,20181231,2018,INDL,C,D,STD,UPS,911312106,UNITED PARCEL SERVICE INC,USD,50016,3.521,858,19931,27912,46979,71861,2123,A,83680.74
10920,20191231,2019,INDL,C,D,STD,UPS,911312106,UNITED PARCEL SERVICE INC,USD,57857,3.8139,856.6,24209,29245,54574,74094,1690,A,100273.596
10983,20101231,2010,INDL,C,D,STD,RTX,7.55E+105,RAYTHEON TECHNOLOGIES CORP,USD,58493,23.2125,921.269,10010,9634,35844,54326,5778,A,72522.2957
10983,20111231,2011,INDL,C,D,STD,RTX,7.55E+105,RAYTHEON TECHNOLOGIES CORP,USD,61452,24.1176,907.222,9501,9779,38274,58190,7142,A,66308.856
10983,20121231,2012,INDL,C,D,STD,RTX,7.55E+105,RAYTHEON TECHNOLOGIES CORP,USD,89409,28.2027,918.849,21597,9547,62102,57708,5824,A,75354.8065
10983,20131231,2013,INDL,C,D,STD,RTX,7.55E+105,RAYTHEON TECHNOLOGIES CORP,USD,90594,34.7622,916.686,19741,9795,57264,62626,6642,A,104318.8668
10983,20141231,2014,INDL,C,D,STD,RTX,7.55E+105,RAYTHEON TECHNOLOGIES CORP,USD,91289,34.3236,909.375,17872,10488,58585,64270,6863,A,104578.125
10983,20151231,2015,INDL,C,D,STD,RTX,7.55E+105,RAYTHEON TECHNOLOGIES CORP,USD,87484,32.6334,838.344,19320,9762,58518,56450,4088,A,80539.7081
10983,20161231,2016,INDL,C,D,STD,RTX,7.55E+105,RAYTHEON TECHNOLOGIES CORP,USD,89706,34.1028,808.701,21697,10311,60241,57244,6644,A,88649.8036
10983,20171231,2017,INDL,C,D,STD,RTX,7.55E+105,RAYTHEON TECHNOLOGIES CORP,USD,96920,37.0528,799.13,24989,11178,65368,59837,8467,A,101945.0141
10983,20181231,2018,INDL,C,D,STD,RTX,7.55E+105,RAYTHEON TECHNOLOGIES CORP,USD,134211,44.6277,861.482,41192,11787,93492,66501,4135,A,91730.6034
10983,20191231,2019,INDL,C,D,STD,RTX,7.55E+105,RAYTHEON TECHNOLOGIES CORP,USD,139716,48.3291,864.366,39932,12931,95390,77046,2911,A,129447.4522
11032,20101231,2010,INDL,C,D,STD,UHS,913903100,UNIVERSAL HEALTH SVCS INC,USD,7527.936,20.3055,97.45,3912.102,1601.005,5292.404,5567.185,504.817,A,4231.2293
11032,20111231,2011,INDL,C,D,STD,UHS,913903100,UNIVERSAL HEALTH SVCS INC,USD,7665.245,23.7695,96.609,3651.428,1818.18,5099.861,7495.598,527.972,A,3754.0076
11032,20121231,2012,INDL,C,D,STD,UHS,913903100,UNIVERSAL HEALTH SVCS INC,USD,8200.843,27.8032,97.591,3727.431,1986.11,5200.591,6923,513.438,A,4718.2753
11032,20131231,2013,INDL,C,D,STD,UHS,913903100,UNIVERSAL HEALTH SVCS INC,USD,8311.723,33.0581,98.311,3209.762,2249.733,4793.387,7282.98,372.441,A,7988.6991
11032,20141231,2014,INDL,C,D,STD,UHS,913903100,UNIVERSAL HEALTH SVCS INC,USD,8974.443,37.8454,98.716,3210.215,2532.341,4943.811,8062.126,432.311,A,10983.1654
11032,20151231,2015,INDL,C,D,STD,UHS,913903100,UNIVERSAL HEALTH SVCS INC,USD,9634.113,43.2332,98.296,3387.303,2694.591,5082.443,9042.051,617.898,A,11745.7613
11032,20161231,2016,INDL,C,D,STD,UHS,913903100,UNIVERSAL HEALTH SVCS INC,USD,10317.802,46.9132,96.63,4030.23,2983.481,5710.889,9765.21,363.998,A,10279.5005
11032,20171231,2017,INDL,C,D,STD,UHS,913903100,UNIVERSAL HEALTH SVCS INC,USD,10761.828,52.9521,94.227,3494.39,3349.289,5703.69,10407.265,-50.032,A,10680.3092
11032,20181231,2018,INDL,C,D,STD,UHS,913903100,UNIVERSAL HEALTH SVCS INC,USD,11265.48,58.9958,91.35,3935.187,3715.515,5795.395,10772.278,489.064,A,10647.7634
11032,20191231,2019,INDL,C,D,STD,UHS,913903100,UNIVERSAL HEALTH SVCS INC,USD,11668.25,63.4801,86.706,4166.653,4089.679,6085.046,11378.259,352.544,A,12438.3656
11060,20101231,2010,INDL,C,D,STD,VFC,918204108,VF CORP,USD,6457.556,35.7726,107.938,935.882,1060.391,2596.237,7702.589,1716.585,A,9302.0968
11060,20111231,2011,INDL,C,D,STD,VFC,918204108,VF CORP,USD,9313.126,40.9381,110.557,1831.781,1092.588,4787.951,9459.232,1521.912,A,14039.6334
11060,20121231,2012,INDL,C,D,STD,VFC,918204108,VF CORP,USD,9633.021,46.5099,110.205,1429.166,1155.199,4507.396,10879.855,1717.371,A,16637.6489
11060,20131231,2013,INDL,C,D,STD,VFC,918204108,VF CORP,USD,10315.443,13.8017,440.31,1426.829,1237.188,4238.405,11419.648,2314.981,A,27448.9254
11060,20141231,2014,INDL,C,D,STD,VFC,918204108,VF CORP,USD,9980.14,13.0086,432.86,1423.581,1326.942,4349.258,12282.161,2565.613,A,32421.214
11060,20151231,2015,INDL,C,D,STD,VFC,918204108,VF CORP,USD,9639.542,12.6223,426.614,1401.82,1423.943,4254.704,12376.744,2221.423,A,26556.7215
11060,20161231,2016,INDL,C,D,STD,VFC,918204108,VF CORP,USD,9739.287,11.9342,414.013,2039.18,1435.732,4798.366,12019.003,2507.698,A,22087.5936
11060,20171231,2017,INDL,C,D,STD,VFC,918204108,VF CORP,USD,9958.502,9.3979,395.822,2187.789,1455.024,6238.602,11811.177,1646.924,A,29290.828
11060,20190331,2018,INDL,C,D,STD,VFC,918204108,VF CORP,USD,10356.785,10.8323,396.825,2115.884,1534.67,6058.269,13848.66,2011.853,A,34488.0608
11115,20100930,2010,INDL,C,D,STD,VAR,92220P105,VARIAN MEDICAL SYSTEMS INC,USD,2323.952,10.8076,118.007,17.869,294.836,1048.585,2356.585,777.803,A,7139.4235
11115,20110930,2011,INDL,C,D,STD,VAR,92220P105,VARIAN MEDICAL SYSTEMS INC,USD,2498.761,11.0722,112.344,6.25,315.221,1254.87,2596.666,728.705,A,5859.863
11115,20120930,2012,INDL,C,D,STD,VAR,92220P105,VARIAN MEDICAL SYSTEMS INC,USD,2878.726,13.7996,109.407,6.25,356.832,1368.95,2807.015,933.984,A,6599.4302
11115,20130930,2013,INDL,C,D,STD,VAR,92220P105,VARIAN MEDICAL SYSTEMS INC,USD,3468.474,16.0938,106.491,450,400.66,1754.627,2942.897,1544.204,A,7958.0724
11115,20140930,2014,INDL,C,D,STD,VAR,92220P105,VARIAN MEDICAL SYSTEMS INC,USD,3357.29,16.0134,100.942,387.5,437.973,1740.87,3049.8,1292.511,A,8087.473
11115,20150930,2015,INDL,C,D,STD,VAR,92220P105,VARIAN MEDICAL SYSTEMS INC,USD,3600.748,17.4528,98.07,337.5,473.7,1874.404,3099.111,1142.141,A,7235.6046
11115,20160930,2016,INDL,C,D,STD,VAR,92220P105,VARIAN MEDICAL SYSTEMS INC,USD,3816,18.5752,93.7,287.5,525,2061.5,3217.8,1002,A,9325.961
11115,20170930,2017,INDL,C,D,STD,VAR,92220P105,VARIAN MEDICAL SYSTEMS INC,USD,3179.4,16.3032,91.7,0,399.8,1680.1,2668.2,640.2,A,9175.502
11115,20180930,2018,INDL,C,D,STD,VAR,92220P105,VARIAN MEDICAL SYSTEMS INC,USD,3252.7,17.3728,91.2,0,429.2,1664,2919.1,848.7,A,10208.016
11115,20190930,2019,INDL,C,D,STD,VAR,92220P105,VARIAN MEDICAL SYSTEMS INC,USD,4101.7,19.4747,90.8,0,474.3,2324.1,3225.1,511.4,A,10813.372
11220,20101231,2010,FS,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,20517.471,,,8716.803,,12359.092,,,A,
11220,20101231,2010,INDL,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,20517.471,29.9801,183.662,8716.803,,12359.092,3109.606,,A,
11220,20111231,2011,FS,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,20446.487,,,9740.269,,11777.363,,,A,
11220,20111231,2011,INDL,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,20446.487,31.1905,185.08,9740.269,,11777.363,3207.687,,A,
11220,20121231,2012,FS,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,21965.975,,,10395.036,,13117.679,,,A,
11220,20121231,2012,INDL,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,21965.975,29.8308,186.735,10395.036,,13117.679,2992.574,,A,
11220,20131231,2013,FS,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,20097.224,,,10028.765,,11498.86,,,A,16629.0352
11220,20131231,2013,INDL,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,20097.224,29.0858,187.285,10028.765,,11498.86,2500.323,,A,16629.0352
11220,20141231,2014,FS,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,21248.32,,,10205.16,,12421.158,,,A,
11220,20141231,2014,INDL,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,21248.32,28.8883,187.887,10205.16,,12421.158,2779.63,,A,
11220,20151231,2015,FS,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,21143.293,,,9685.644,,12437.994,,,A,18850.1569
11220,20151231,2015,INDL,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,21143.293,28.5294,188.577,9685.644,,12437.994,2590.696,,A,18850.1569
11220,20161231,2016,FS,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,20814.847,,,10694.983,,11917.905,,,A,
11220,20161231,2016,INDL,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,20814.847,30.8157,189.101,10694.983,,11917.905,2677.535,,A,
11220,20171231,2017,FS,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,17397.934,,,7210.457,,10949.782,,,A,
11220,20171231,2017,INDL,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,17397.934,20.3843,189.984,7210.457,,10949.782,2140.359,,A,
11220,20181231,2018,FS,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,17180.794,,,7267.289,,11289.349,,,A,11818.8861
11220,20181231,2018,INDL,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,17180.794,18.6045,190.535,7267.289,,11289.349,2100.695,,A,11818.8861
11220,20191231,2019,FS,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,18287.013,,,6363.296,,10087.12,,,A,12700.569
11220,20191231,2019,INDL,C,D,STD,VNO,929042109,VORNADO REALTY TRUST,USD,18287.013,30.4302,190.986,6363.296,,10087.12,1921.302,,A,12700.569
11228,20101231,2010,INDL,C,D,STD,VMC,929160109,VULCAN MATERIALS CO,USD,8337.891,30.8391,128.57,2427.516,3059.9,4372.911,2558.862,206.434,A,5703.3652
11228,20111231,2011,INDL,C,D,STD,VMC,929160109,VULCAN MATERIALS CO,USD,8229.314,29.3367,129.245,2680.677,3287.367,4437.697,2564.55,456.847,A,5085.7908
11228,20121231,2012,INDL,C,D,STD,VMC,929160109,VULCAN MATERIALS CO,USD,8126.599,28.9935,129.721,2526.401,3507.432,4365.537,2567.31,548.561,A,6751.9781
11228,20131231,2013,INDL,C,D,STD,VMC,929160109,VULCAN MATERIALS CO,USD,8259.143,30.2466,130.2,2522.243,3621.585,4321.037,2770.709,652.361,A,7736.484
11228,20141231,2014,INDL,C,D,STD,VMC,929160109,VULCAN MATERIALS CO,USD,8061.902,31.664,131.907,1855.447,3537.212,3885.203,2994.169,468.591,A,8670.2471
