Date,Open,High,Low,Close,Volume
2021-03-10,352.8042621631787,354.49853208512803,346.87434785085225,348.518798828125,3048293.4968132083
2021-03-12,356.4917658218335,358.78398466919975,344.3329630644681,348.0204772949219,10068225.65764905
2021-03-15,347.77133087047554,348.81777202073937,328.8853279052685,338.2535705566406,9287543.410510007
2021-03-16,342.58888536770667,343.8346631326802,333.37012990690295,338.3532409667969,5245453.0284052035
2021-03-17,337.85491566963645,342.1403788353412,333.2704476041996,334.765380859375,4216969.204595303
2021-03-18,338.8515450460945,341.9410799220609,331.27721030922385,336.559326171875,7671769.770583085
2021-03-19,333.8684402637678,346.3262178855502,331.87519584428264,344.881103515625,10485406.503933966
2021-03-22,344.88110287170764,354.2493759573937,342.1403918000326,351.40899658203125,9278390.474213133
2021-03-23,353.0035903341091,364.76371995935006,351.7578126020075,363.41827392578125,14423863.131416494
2021-03-24,363.76710013094936,369.7468332837869,354.24937036181456,356.24261474609375,10345263.311732408
2021-03-25,357.8371818496,360.4284056025729,342.43938740497333,348.7679443359375,8938084.232552893
2021-03-26,354.05004611191845,357.68771115726264,342.9377143647041,344.4326477050781,6900409.015842118
2021-03-30,349.01712405015707,351.11000644316556,334.0179409417796,335.3135681152344,8264783.3735893015
2021-03-31,335.86167297384304,342.33971711132074,333.8684286238499,337.7552490234375,5980397.737006536
2021-04-01,340.7949712949419,353.75105981279205,337.8549236577853,349.7147216796875,5018553.70240933
2021-04-05,347.52216903660616,347.821143527135,327.04156482950594,334.3169250488281,5439454.455857139
2021-04-06,336.8582985528467,340.3464762005833,331.37687653497494,336.45965576171875,3529098.64209119
2021-04-07,336.4596502483743,350.5618478530982,332.97147265779626,348.568603515625,5994796.410733909
2021-04-08,349.6649129211234,358.88366848120194,347.6218191158675,353.8507080078125,6698028.448372658
2021-04-09,353.25274895354505,363.5677643334824,350.3127013144111,357.737548828125,6549910.3240925195
2021-04-12,348.71811672867193,348.71811672867193,316.37774319333056,326.443603515625,10512131.425933335
2021-04-13,333.6690984265416,339.8481681959017,317.5238371304483,330.7789001464844,12150944.531852264
2021-04-15,329.4833066626957,334.6657238738135,319.01877352268406,325.0981750488281,11156715.109783638
2021-04-16,326.8920850557503,328.7856611728691,319.4174184767316,321.5601501464844,5478560.423677951
2021-04-19,305.1158949969064,312.9393857228778,301.47822987633924,303.8701171875,10652653.025119973
2021-04-20,309.8996815957132,313.9359892922439,304.51789744767837,308.1057434082031,6789355.163787394
2021-04-22,307.7070927042183,310.6471402497002,300.68091862365264,308.4545593261719,8743151.945594132
2021-04-23,308.0559227736624,316.62687962828767,304.06943404262694,312.3912353515625,7413495.432689658
2021-04-26,316.92584769238283,317.07533493386705,309.5010004155527,312.09222412109375,4373802.995536852
2021-04-27,311.9427500175842,318.8194371459353,309.9495056085262,317.82281494140625,4936385.099231181
2021-04-28,318.9190924657534,329.38362518728593,312.74002288343155,327.390380859375,10856862.702165786
2021-04-29,328.6361726978779,332.672480469688,323.4039061120891,330.9782409667969,7659779.149796113
2021-04-30,325.8954583920702,338.8017280079521,323.60323950495797,328.63616943359375,8992232.9923187
2021-05-03,323.8025626960251,328.8853422500619,313.3380290789777,317.77301025390625,13790385.48501669
2021-05-04,320.912338891635,325.3971386587541,312.9891804705932,316.5770263671875,7269882.423523145
2021-05-05,319.91573618693525,321.1116950300683,309.1522282567249,310.19866943359375,9806779.033110041
2021-05-06,311.8430814449316,311.8430814449316,292.60828507993057,293.75439453125,23829850.381201077
2021-05-07,295.996787726053,301.62769696521525,290.2662101859022,296.3456115722656,21136680.88449098
2021-05-10,284.0373228057403,303.8700982099789,284.0373228057403,294.9503479003906,35797911.71301136
2021-05-11,288.0238290931785,293.80422595416314,285.18344960918716,289.9672546386719,11250977.032708118
2021-05-12,290.2662318516254,291.31267305387513,285.2333016282374,287.17669677734375,7830640.905938616
2021-05-14,287.2763593348984,287.6750021461325,279.05422589339656,279.60235595703125,13209428.340311786
2021-05-17,283.53902777625706,284.43598171092754,277.75863093993894,283.3396911621094,11261999.311148772
2021-05-18,287.2763524568431,294.95035565097703,286.6783730470606,290.2164001464844,10664197.403648926
2021-05-19,290.5153860033765,290.8642098739301,285.6817620058411,288.57196044921875,4233642.1830191985
2021-05-20,289.12010906234246,296.6944439375332,286.03057412995594,293.1065979003906,8758216.420115348
2021-05-21,295.5981622365581,300.4816051258533,294.30253507686945,298.6378479003906,8455152.482415324
2021-05-24,300.68093722946463,301.5778911484125,293.65473229963027,297.6910705566406,7396183.649591722
2021-05-25,298.2890151411556,300.3819278640301,291.5618152269493,293.1065979003906,5082364.16132045
2021-05-26,294.00354049868497,295.000162669867,289.1699168855534,291.11334228515625,4149620.7084127166
2021-05-27,292.6581164904055,297.6910770820127,290.31604812912275,294.3523864746094,11594347.85344144
2021-05-28,297.74089781809874,305.6640568881785,294.6513627536558,302.474853515625,7666148.316293726
2021-05-31,303.8701082726432,310.4478209962332,300.6809354228244,306.3616638183594,8350444.98035454
2021-06-01,307.2087799327454,309.7501542676078,300.4815803721744,301.8270263671875,5092674.253458855
2021-06-02,300.132773172511,311.94275247200204,298.98666371118406,310.64715576171875,8345216.368614459
2021-06-03,311.5441126748304,317.6733332571274,310.9461332587412,316.62689208984375,5980230.892444216
2021-06-04,317.87265603870503,317.87265603870503,310.2484720406165,313.7864990234375,5673677.669699332
2021-06-07,313.935986995697,320.56351841604044,312.09222987806135,318.9190979003906,5599880.38269756
2021-06-08,319.8659198511374,320.81269272972094,313.23835762856766,315.4309387207031,4408633.308577627
2021-06-09,318.8194384875671,324.10155444249625,314.6834624042661,316.42755126953125,8102225.62704787
2021-06-10,318.3211247158458,321.1116851255843,314.53397252023143,319.21807861328125,2995002.518393161
2021-06-11,320.9123603741948,323.20457935392596,317.37436359798,318.3211364746094,3119906.303492166
2021-06-14,318.3709784783804,318.3709784783804,312.04242133558165,315.7797546386719,3557009.817403209
2021-06-15,321.9089594184001,325.64629253858277,318.1218073557462,320.8625183105469,5901498.2852055775
2021-06-16,321.9089833423853,324.3507199948369,317.9224943845848,319.8160705566406,3127502.956104798
2021-06-17,316.82619273687726,320.6631943072132,311.69359446645194,317.82281494140625,6125672.268043687
2021-06-18,319.118440880098,319.41741537455664,308.4545711651335,315.5804138183594,3626422.326226951
2021-06-21,320.9621604523257,342.04074386131146,318.81942885123476,339.9976501464844,25859211.7990023
2021-06-22,341.84142819949136,345.4790932913096,338.4529186675853,340.9942932128906,7590508.9200767055
2021-06-23,341.49259987373995,343.38617602144797,330.7290919918757,332.0246887207031,5015258.406260969
2021-06-24,333.9681041283553,335.6623436136993,330.031434286402,332.2738342285156,4068349.0837950287
2021-06-25,332.2738258911649,338.35322722014007,330.9283798767573,331.87518310546875,3984662.5066260006
2021-06-28,333.8684386989284,353.15308444995975,328.8853276735713,345.5289306640625,6338021.537004875
2021-06-29,343.8346465222774,347.82113517760814,332.87180272011784,334.66571044921875,6575272.192220803
2021-06-30,336.9579815435323,337.3566243520386,327.14124650976856,329.1344909667969,3075865.57102011
2021-07-01,331.2772165050102,331.2772165050102,324.40052933924346,325.19781494140625,2426195.177927497
2021-07-02,325.79580436066857,326.39378378791224,319.56691535708245,320.56353759765625,4042033.0151179153
2021-07-05,323.4537241443401,325.0981751125467,319.9655464303192,321.4604797363281,2986463.665003958
2021-07-06,321.70963623721497,324.74935221710587,318.0719712647517,319.3177490234375,4461048.498620525
2021-07-07,318.420783009396,321.6099861161332,316.9258497558308,319.46722412109375,4136609.7685311334
2021-07-08,319.91571892310355,324.20118211982685,312.0424098050913,313.0390319824219,7314767.989135537
2021-07-09,311.0457970464974,316.925861987902,305.36503829789694,315.6800842285156,7894878.260504698
2021-07-12,319.41742517488996,321.6598251956185,312.5407378608884,314.58380126953125,3360683.611459989
2021-07-13,317.92248843567256,318.3211312410939,314.3844917176259,315.8794250488281,2836949.589310017
2021-07-14,316.8760517530214,317.8726739879238,315.1319628419422,316.8262023925781,3661915.088977872
2021-07-15,316.9258473472045,320.663180452714,316.3278679674241,318.6201171875,4716856.780577716
2021-07-16,314.9326114804732,315.4309225745879,305.91319284279587,308.1057434082031,12876324.801477198
2021-07-19,306.95963357531343,311.44443341651123,304.4182591644329,307.3582763671875,4373697.532677703
2021-07-20,307.35829396746743,309.2518701481727,299.18600981534536,301.6277160644531,5414851.0455949
2021-07-22,304.86673943502507,306.21218555208344,301.57789818399124,303.8701171875,4162026.2946172906
2021-07-23,304.91657660365973,308.40475433051876,302.1758655325562,304.01959228515625,3849971.4038632764
2021-07-26,304.0195926543698,305.7636815199173,295.9967960386493,296.7442626953125,5277952.822151531
2021-07-27,298.9866657694754,300.78057359829364,291.7113357348834,294.7012023925781,4574332.090965208
2021-07-28,295.9967910412221,297.9900354253381,291.66147842287074,295.04998779296875,3336574.307193957
2021-07-29,298.75,298.75,291.6499938964844,292.5,4368038.0
2021-07-30,293.0,295.5,290.54998779296875,291.25,5064518.0
2021-08-02,294.8999938964844,307.79998779296875,294.25,299.54998779296875,17383254.0
2021-08-03,302.0,302.79998779296875,296.1000061035156,300.6000061035156,5725607.0
2021-08-04,303.0,306.25,298.6000061035156,301.95001220703125,5754679.0
2021-08-05,302.8999938964844,310.95001220703125,298.20001220703125,308.20001220703125,8859238.0
2021-08-06,307.20001220703125,308.0,300.0,303.8500061035156,7075453.0
2021-08-09,302.5,305.1000061035156,297.29998779296875,301.29998779296875,3656155.0
2021-08-10,302.95001220703125,304.3999938964844,294.04998779296875,296.25,4638790.0
2021-08-11,297.0,298.3999938964844,290.0,295.20001220703125,3210494.0
2021-08-12,295.20001220703125,296.70001220703125,292.3999938964844,294.95001220703125,3762732.0
2021-08-13,296.25,296.25,291.1000061035156,293.54998779296875,4333743.0
2021-08-16,293.5,300.45001220703125,292.29998779296875,294.6499938964844,4619805.0
2021-08-17,297.0,301.8999938964844,289.0,293.45001220703125,6345396.0
2021-08-18,295.0,295.04998779296875,289.6000061035156,290.3500061035156,3553715.0
2021-08-20,290.0,291.75,275.04998779296875,278.1499938964844,6386231.0
2021-08-23,280.0,280.45001220703125,262.0,266.6499938964844,6742192.0
2021-08-24,266.6499938964844,267.70001220703125,262.75,264.75,8781681.0
2021-08-25,266.0,267.5,259.25,264.6000061035156,6944870.0
2021-08-26,265.25,270.0,263.25,265.04998779296875,12270555.0
2021-08-27,268.04998779296875,278.79998779296875,265.0,276.1000061035156,10685860.0
2021-08-30,279.0,287.0,278.6000061035156,285.8999938964844,6861797.0
2021-08-31,285.95001220703125,289.0,283.45001220703125,285.0,6756768.0
2021-09-01,286.0,288.95001220703125,281.6499938964844,285.6499938964844,4162554.0
2021-09-02,285.8500061035156,286.70001220703125,277.70001220703125,283.6000061035156,3648639.0
2021-09-03,284.0,288.5,282.5,285.70001220703125,3346834.0
2021-09-06,286.0,288.45001220703125,284.6000061035156,285.5,2256273.0
2021-09-07,285.3999938964844,285.3999938964844,280.04998779296875,282.95001220703125,2871367.0
2021-09-08,283.0,287.5,281.20001220703125,285.95001220703125,3136751.0
2021-09-09,285.0,286.25,282.1499938964844,283.6000061035156,2094368.0
2021-09-13,284.79998779296875,284.79998779296875,280.0,283.95001220703125,1852906.0
2021-09-14,284.54998779296875,287.5,283.5,284.3500061035156,3308341.0
2021-09-15,285.0,293.54998779296875,284.0,291.1499938964844,7987616.0
2021-09-16,293.5,298.20001220703125,289.0,297.6499938964844,6158204.0
2021-09-17,300.04998779296875,301.3500061035156,285.54998779296875,287.25,7805954.0
2021-09-20,285.0,289.0,280.3999938964844,281.20001220703125,3408098.0
2021-09-21,281.6000061035156,283.3500061035156,274.45001220703125,280.3999938964844,4293229.0
2021-09-22,281.5,286.0,280.1000061035156,284.0,3479110.0
2021-09-23,285.75,291.75,285.1000061035156,288.75,3689529.0
2021-09-24,290.0,290.79998779296875,281.0,282.1000061035156,4042946.0
2021-09-27,284.5,289.3999938964844,283.0,286.8999938964844,3066277.0
2021-09-28,286.8500061035156,287.45001220703125,282.5,286.6499938964844,3036565.0
2021-09-29,285.6000061035156,290.0,279.8500061035156,284.3999938964844,6625067.0
2021-09-30,285.0,290.8999938964844,282.0,283.0,6279584.0
2021-10-01,281.79998779296875,289.75,279.20001220703125,289.0,4740636.0
2021-10-04,291.5,297.79998779296875,291.0,295.3500061035156,5634450.0
2021-10-05,295.1000061035156,299.5,292.75,298.3999938964844,3484521.0
2021-10-06,299.70001220703125,310.0,299.70001220703125,305.6499938964844,14274370.0
2021-10-07,309.0,330.70001220703125,308.25,328.54998779296875,22013345.0
2021-10-08,329.0,348.29998779296875,328.6499938964844,345.79998779296875,25700239.0
2021-10-11,335.0,338.8999938964844,324.1000061035156,326.5,14456522.0
2021-10-12,329.75,333.75,323.70001220703125,328.1000061035156,5890547.0
2021-10-13,331.70001220703125,335.29998779296875,327.0,328.1499938964844,2933368.0
2021-10-14,328.8999938964844,330.8999938964844,319.20001220703125,323.3999938964844,4209139.0
2021-10-18,329.0,337.0,324.6499938964844,331.95001220703125,5365062.0
2021-10-19,335.95001220703125,337.5,315.0,315.79998779296875,8157966.0
2021-10-20,316.0,320.3500061035156,311.0,316.6000061035156,5166167.0
2021-10-21,319.75,323.25,310.45001220703125,316.5,6357322.0
2021-10-22,318.45001220703125,327.0,314.6499938964844,323.25,6112932.0
2021-10-25,327.5,327.5,308.0,310.79998779296875,9470478.0
2021-10-26,313.0,315.79998779296875,299.20001220703125,305.3999938964844,11208268.0
2021-10-27,309.0,309.0,295.04998779296875,296.1499938964844,9366556.0
2021-10-28,297.1499938964844,310.25,294.04998779296875,298.29998779296875,15471570.0
2021-10-29,301.6000061035156,303.5,290.45001220703125,291.45001220703125,12331951.0
2021-11-01,279.0,290.75,272.5,287.75,31131994.0
2021-11-02,289.45001220703125,313.3500061035156,284.5,311.0,26684503.0
2021-11-03,306.0,309.70001220703125,297.6499938964844,300.3500061035156,11919681.0
2021-11-04,304.95001220703125,304.95001220703125,298.5,299.5,1326984.0
2021-11-08,299.5,303.20001220703125,292.1499938964844,295.5,7635103.0
2021-11-09,297.1000061035156,308.5,295.54998779296875,306.8999938964844,13258081.0
2021-11-10,306.3999938964844,318.5,302.0,311.1499938964844,12423772.0
2021-11-11,306.5,313.6000061035156,304.8500061035156,306.8500061035156,5963149.0
2021-11-12,309.70001220703125,311.70001220703125,304.1000061035156,310.8999938964844,4369452.0
2021-11-15,311.0,314.6499938964844,309.1499938964844,312.6000061035156,3239724.0
2021-11-16,313.20001220703125,318.8999938964844,313.20001220703125,316.29998779296875,5542409.0
2021-11-17,315.8999938964844,317.6499938964844,309.79998779296875,311.20001220703125,3309474.0
2021-11-18,311.20001220703125,312.6499938964844,303.25,305.45001220703125,3442584.0
2021-11-22,306.0,307.79998779296875,293.1000061035156,296.8999938964844,6095099.0
2021-11-23,292.8999938964844,309.8999938964844,291.5,306.5,5075898.0
2021-11-24,308.1000061035156,310.79998779296875,303.20001220703125,309.1000061035156,2850072.0
2021-11-25,309.0,316.70001220703125,304.3999938964844,315.04998779296875,6499965.0
2021-11-26,310.0,312.6499938964844,278.04998779296875,282.6499938964844,15648063.0
2021-11-29,284.0,284.0,266.8500061035156,268.8500061035156,10015616.0
2021-11-30,269.5,283.29998779296875,269.0,272.45001220703125,16181268.0
2021-12-01,277.25,277.75,270.1000061035156,276.20001220703125,8370840.0
2021-12-02,276.3999938964844,279.25,274.0,278.79998779296875,4707273.0
2021-12-03,277.0,285.0,276.04998779296875,277.29998779296875,5738776.0
2021-12-06,277.95001220703125,279.79998779296875,270.70001220703125,271.3500061035156,4460630.0
2021-12-07,275.0,282.29998779296875,273.75,278.5,4480934.0
2021-12-08,281.0,286.0,280.5,282.8500061035156,5858837.0
2021-12-09,284.6000061035156,284.6499938964844,280.25,281.79998779296875,3369596.0
2021-12-10,283.20001220703125,283.3999938964844,278.3999938964844,280.04998779296875,4060050.0
2021-12-13,283.0,289.0,281.70001220703125,282.25,6414381.0
2021-12-14,280.95001220703125,281.0,276.6499938964844,280.3500061035156,3963694.0
2021-12-15,280.0,282.25,277.3999938964844,277.8999938964844,2415471.0
2021-12-16,281.20001220703125,281.95001220703125,273.5,275.45001220703125,2815362.0
2021-12-17,275.79998779296875,277.25,265.6499938964844,267.04998779296875,4525941.0
2021-12-20,264.0,264.0,244.60000610351562,246.5500030517578,11082199.0
2021-12-21,251.0,253.0,243.39999389648438,246.1999969482422,5120968.0
2021-12-22,249.0,256.5,247.0,252.8000030517578,4215221.0
2021-12-23,255.85000610351562,262.20001220703125,254.6999969482422,259.0,4557090.0
2021-12-24,260.0,260.0,251.39999389648438,255.0500030517578,3897062.0
2021-12-27,243.39999389648438,255.25,229.5500030517578,252.89999389648438,17637643.0
2021-12-28,255.0,259.0,251.5,253.75,4827749.0
2021-12-29,254.0,258.45001220703125,249.0,250.10000610351562,4436346.0
2021-12-30,248.0,252.5,240.75,248.8000030517578,13971472.0
2021-12-31,249.0,253.75,247.10000610351562,252.6999969482422,3764955.0
2022-01-03,252.6999969482422,258.0,249.1999969482422,252.39999389648438,11853152.0
2022-01-04,259.1499938964844,262.6499938964844,252.1999969482422,254.5500030517578,11393172.0
2022-01-05,258.70001220703125,265.3999938964844,253.5,263.45001220703125,22673520.0
2022-01-06,261.25,266.3999938964844,256.54998779296875,264.45001220703125,10697693.0
2022-01-07,267.04998779296875,275.8999938964844,264.6000061035156,271.04998779296875,14714881.0
2022-01-10,271.04998779296875,275.5,271.0,274.0,4369630.0
2022-01-11,272.0,279.6000061035156,268.0,277.3500061035156,8936458.0
2022-01-12,279.5,284.70001220703125,278.0,283.6499938964844,6627728.0
2022-01-13,283.20001220703125,296.79998779296875,282.0,294.54998779296875,10765479.0
2022-01-14,291.5,300.1499938964844,289.25,296.54998779296875,9323670.0
2022-01-17,298.0,303.75,296.1499938964844,301.20001220703125,8371706.0
2022-01-18,302.79998779296875,305.5,293.5,295.25,7630584.0
2022-01-19,292.0,306.8999938964844,287.3500061035156,303.6000061035156,15109493.0
2022-01-20,304.5,308.75,298.0,299.95001220703125,7387568.0
2022-01-21,299.1000061035156,302.8999938964844,290.54998779296875,295.5,7171463.0
2022-01-24,299.8999938964844,311.0,295.5,307.8500061035156,33321083.0
2022-01-25,305.0,326.0,303.5,324.1499938964844,16869427.0
2022-01-27,319.8999938964844,327.0,317.5,322.3500061035156,11189926.0
2022-01-28,324.3999938964844,327.5,314.0,316.95001220703125,5985247.0
2022-01-31,318.0,321.79998779296875,314.3500061035156,315.54998779296875,4131810.0
2022-02-01,318.8500061035156,321.45001220703125,313.3999938964844,319.25,4905804.0
2022-02-02,320.79998779296875,324.0,316.70001220703125,320.54998779296875,4475986.0
2022-02-03,321.0,330.70001220703125,319.75,324.25,8925674.0
2022-02-04,326.3999938964844,329.0,318.3999938964844,319.3999938964844,5051213.0
2022-02-07,320.0,325.8999938964844,315.6499938964844,320.75,5473093.0
2022-02-08,321.0,325.75,315.0,319.1499938964844,4676458.0
2022-02-09,320.70001220703125,326.54998779296875,319.0,321.20001220703125,2541512.0
2022-02-10,322.70001220703125,324.0,317.25,321.45001220703125,4107513.0
2022-02-11,320.8999938964844,326.79998779296875,314.3999938964844,317.8500061035156,7932739.0
2022-02-14,310.0,315.79998779296875,306.3500061035156,310.6000061035156,6585364.0
2022-02-15,314.0,328.3500061035156,309.95001220703125,326.3500061035156,7750928.0
2022-02-16,329.79998779296875,331.75,321.04998779296875,323.0,7038807.0
2022-02-17,326.0,327.5,320.79998779296875,321.95001220703125,4535683.0
2022-02-18,319.8999938964844,324.0,316.0,319.3500061035156,3968649.0
2022-02-21,319.0,321.29998779296875,312.29998779296875,314.0,4287790.0
2022-02-22,305.0,310.0,301.3999938964844,307.6000061035156,4949446.0
2022-02-23,309.0,317.75,308.3500061035156,315.45001220703125,5019186.0
2022-02-24,305.75,312.8500061035156,287.5,291.1499938964844,10805931.0
2022-02-25,300.0,309.6499938964844,295.04998779296875,307.25,6859866.0
2022-02-28,303.8500061035156,307.25,299.5,306.29998779296875,4838277.0
2022-03-02,300.6000061035156,304.54998779296875,286.3999938964844,292.5,7537231.0
2022-03-03,298.0,298.79998779296875,282.1000061035156,284.04998779296875,7232673.0
2022-03-04,280.0,280.0,269.54998779296875,273.20001220703125,10829056.0
2022-03-07,264.95001220703125,265.45001220703125,250.39999389648438,253.85000610351562,8283275.0
2022-03-08,255.0,263.04998779296875,249.0,261.6000061035156,6467134.0
2022-03-09,263.0,268.70001220703125,259.1499938964844,266.75,7238404.0
2022-03-10,278.5,281.54998779296875,263.5,266.5,16663614.0
2022-03-11,264.5,267.3500061035156,259.20001220703125,262.8999938964844,9429721.0
2022-03-14,265.0,268.04998779296875,259.25,264.95001220703125,7899515.0
2022-03-15,269.75,288.5,269.25,281.1499938964844,31825606.0
2022-03-16,283.79998779296875,295.95001220703125,283.5,294.45001220703125,10063462.0
2022-03-17,298.0,303.29998779296875,296.0,301.5,11616791.0
2022-03-21,303.20001220703125,303.75,292.5,294.95001220703125,7126956.0
2022-03-22,290.0,306.0,280.25,303.29998779296875,18303607.0
2022-03-23,305.54998779296875,313.5,301.3500061035156,303.1000061035156,9696403.0
2022-03-24,301.5,303.8999938964844,294.0,297.25,10325063.0
2022-03-25,300.1000061035156,306.6499938964844,297.3999938964844,299.95001220703125,12106375.0
2022-03-28,299.70001220703125,301.75,294.3500061035156,297.04998779296875,7942862.0
2022-03-29,298.0,299.3500061035156,290.3999938964844,295.20001220703125,8006273.0
2022-03-30,299.8500061035156,309.0,298.1000061035156,300.20001220703125,18612020.0
2022-03-31,301.0,309.0,299.1499938964844,307.3999938964844,11461625.0
2022-04-01,305.8500061035156,321.3999938964844,303.20001220703125,320.29998779296875,15643935.0
2022-04-04,320.8999938964844,330.0,311.8500061035156,318.8500061035156,16548131.0
2022-04-05,323.0,323.70001220703125,313.54998779296875,315.3500061035156,8860769.0
2022-04-06,315.0,319.29998779296875,306.1000061035156,315.0,14586482.0
2022-04-07,319.0,323.29998779296875,314.1499938964844,315.79998779296875,9984410.0
2022-04-08,313.0,329.8500061035156,307.79998779296875,323.79998779296875,32830136.0
2022-04-11,323.79998779296875,325.45001220703125,317.04998779296875,322.8500061035156,8785622.0
2022-04-12,321.8999938964844,335.45001220703125,317.45001220703125,333.45001220703125,12106526.0
2022-04-13,336.6000061035156,336.6000061035156,324.54998779296875,326.1499938964844,8966721.0
2022-04-18,321.5,325.6499938964844,315.0,322.5,8544758.0
2022-04-19,324.79998779296875,335.0,316.8500061035156,323.6000061035156,13263248.0
2022-04-20,324.95001220703125,330.0,320.1000061035156,323.04998779296875,7754089.0
2022-04-21,326.0,340.0,326.0,336.3999938964844,11012408.0
2022-04-22,336.0,339.0,328.6499938964844,330.25,9077903.0
2022-04-25,326.5,335.95001220703125,321.1000061035156,332.75,10689404.0
2022-04-26,336.8500061035156,343.0,334.5,339.95001220703125,12462373.0
2022-04-27,335.0,337.29998779296875,329.70001220703125,333.6499938964844,5730599.0
2022-04-28,338.3999938964844,338.95001220703125,332.0,336.3500061035156,5148484.0
2022-04-29,337.0,344.70001220703125,332.70001220703125,334.3999938964844,7391702.0
2022-05-02,330.0,338.0,327.1000061035156,336.5,4445938.0
2022-05-04,337.0,339.25,323.1499938964844,325.8500061035156,5929630.0
2022-05-05,329.0,334.95001220703125,319.1000061035156,320.6000061035156,5650610.0
2022-05-06,311.0,322.04998779296875,307.79998779296875,318.79998779296875,7120346.0
2022-05-09,316.5,321.04998779296875,308.3500061035156,313.1499938964844,9168425.0
2022-05-10,313.25,318.8500061035156,310.75,313.79998779296875,6333144.0
2022-05-11,315.0,318.0,302.75,312.70001220703125,6685022.0
2022-05-12,310.0,315.79998779296875,299.0,304.1499938964844,8803437.0
2022-05-13,309.04998779296875,332.75,309.04998779296875,317.45001220703125,20382548.0
2022-05-16,324.20001220703125,342.79998779296875,315.70001220703125,338.45001220703125,21078346.0
2022-05-17,341.95001220703125,349.54998779296875,334.54998779296875,341.54998779296875,14810407.0
2022-05-18,342.95001220703125,346.0,329.6499938964844,330.79998779296875,7231125.0
2022-05-19,323.75,325.6499938964844,309.79998779296875,314.3999938964844,9482979.0
2022-05-20,322.0,323.54998779296875,311.3999938964844,316.95001220703125,7976133.0
2022-05-23,319.95001220703125,324.75,312.1499938964844,313.95001220703125,5637288.0
2022-05-24,315.5,316.54998779296875,311.0,312.6499938964844,5314672.0
2022-05-25,313.8999938964844,315.8500061035156,306.1000061035156,307.79998779296875,4475772.0
2022-05-26,310.3999938964844,318.0,301.8500061035156,316.3500061035156,6353103.0
2022-05-27,319.0,326.20001220703125,317.6000061035156,324.45001220703125,4549522.0
2022-05-30,326.04998779296875,330.3999938964844,323.6000061035156,327.75,3053676.0
2022-05-31,326.0,331.70001220703125,324.04998779296875,325.95001220703125,6814800.0
2022-06-01,326.0,334.6499938964844,326.0,332.54998779296875,4258627.0
2022-06-02,332.29998779296875,334.8999938964844,327.5,329.1499938964844,4156552.0
2022-06-03,331.0,333.8999938964844,316.45001220703125,318.04998779296875,5302745.0
2022-06-06,317.0,327.54998779296875,315.20001220703125,326.20001220703125,4264162.0
2022-06-07,324.70001220703125,328.6000061035156,323.0,327.8500061035156,2475738.0
2022-06-08,328.79998779296875,332.25,322.6000061035156,331.20001220703125,4692161.0
2022-06-09,329.75,334.79998779296875,325.8999938964844,333.79998779296875,4326191.0
2022-06-10,330.0,335.5,322.3999938964844,323.6000061035156,5571655.0
2022-06-13,317.70001220703125,318.0,304.25,307.1000061035156,5335610.0
2022-06-14,307.1000061035156,318.95001220703125,306.45001220703125,314.3500061035156,3906778.0
2022-06-15,315.0,318.3500061035156,313.0,314.0,2154125.0
2022-06-16,318.70001220703125,324.3999938964844,307.1000061035156,310.1499938964844,4452735.0
2022-06-17,310.1499938964844,314.8500061035156,304.95001220703125,310.3999938964844,4756466.0
2022-06-20,313.20001220703125,313.8999938964844,263.8999938964844,274.04998779296875,9976568.0
2022-06-21,278.04998779296875,287.0,275.5,282.04998779296875,11745070.0
2022-06-22,282.79998779296875,284.54998779296875,276.04998779296875,281.5,5845692.0
2022-06-23,282.45001220703125,285.5,273.1000061035156,278.04998779296875,5632189.0
2022-06-24,282.0,287.0,279.04998779296875,286.29998779296875,4667830.0
2022-06-27,289.29998779296875,292.0,282.5,283.70001220703125,4524972.0
2022-06-28,283.0,283.0,263.3999938964844,276.3999938964844,15384485.0
2022-06-29,272.0,274.75,264.04998779296875,268.6000061035156,9730022.0
2022-06-30,269.0,274.75,262.3999938964844,263.5,7556368.0
2022-07-01,262.5,266.0,259.04998779296875,264.8500061035156,5414612.0
2022-07-04,265.0,271.79998779296875,261.6000061035156,270.75,6708705.0
2022-07-05,272.0,277.5,268.5,273.45001220703125,6385524.0
2022-07-06,273.04998779296875,278.45001220703125,271.29998779296875,277.70001220703125,4482342.0
2022-07-07,280.0,283.20001220703125,275.5,279.6000061035156,4576884.0
2022-07-08,282.0,282.8999938964844,269.1499938964844,271.8999938964844,4929994.0
2022-07-11,269.0,279.3500061035156,267.20001220703125,275.0,7532852.0
2022-07-12,274.79998779296875,284.29998779296875,273.20001220703125,282.3999938964844,8983116.0
2022-07-13,282.0,283.5,276.0,277.45001220703125,6021025.0
2022-07-14,279.95001220703125,281.04998779296875,273.20001220703125,275.3500061035156,3769496.0
2022-07-15,276.04998779296875,279.0,266.6000061035156,270.29998779296875,4238162.0
2022-07-18,273.5,281.8999938964844,271.8500061035156,280.79998779296875,4706003.0
2022-07-19,281.79998779296875,288.6000061035156,277.0,287.75,7347055.0
2022-07-20,289.04998779296875,294.70001220703125,280.1000061035156,282.04998779296875,11441492.0
2022-07-21,282.79998779296875,287.3999938964844,278.95001220703125,283.25,6265972.0
2022-07-22,285.70001220703125,290.79998779296875,281.8500061035156,286.0,10021702.0
