20150623 00:00,5597900,5649000,5571500,5633900,1566113
20150624 00:00,5624800,5626400,5569400,5585700,1411767
20150625 00:00,5610800,5631300,5574600,5579500,1306873
20150626 00:00,5597100,5599400,5518600,5530600,1851797
20150629 00:00,5469600,5510300,5402400,5412500,1840578
20150630 00:00,5450900,5459900,5395400,5400400,1866805
20150701 00:00,5448300,5459100,5397600,5433000,1502497
20150702 00:00,5447400,5480000,5435700,5473400,1385035
20150706 00:00,5422500,5485800,5422500,5456200,1259271
20150707 00:00,5474300,5509600,5398500,5500300,1640517
20150708 00:00,5456000,5482800,5413100,5417000,1345208
20150709 00:00,5486500,5488800,5444700,5446500,1461253
20150710 00:00,5529600,5592800,5520000,5561100,2110976
20150713 00:00,5600100,5728500,5587000,5717300,2055859
20150714 00:00,5746500,5896600,5742300,5841800,3665991
20150715 00:00,5850000,5886900,5802100,5839600,2035425
20150716 00:00,5895000,6047000,5879000,6017800,3927521
20150717 00:00,6795000,7030400,6780000,6996200,12092435
20150720 00:00,6883300,6977800,6816800,6928400,4401585
20150721 00:00,6848800,7055500,6844100,6953500,3685894
20150722 00:00,6940400,7133500,6915400,6951000,4081452
20150723 00:00,6918500,6960700,6716200,6747300,3657558
20150724 00:00,6763900,6777900,6532600,6547700,3836475
20150727 00:00,6515700,6670700,6515000,6582700,2641523
20150728 00:00,6617600,6641000,6534600,6596600,1662796
20150729 00:00,6622600,6633300,6528400,6614300,1770276
20150730 00:00,6574400,6680600,6516900,6645600,1953087
20150731 00:00,6647000,6647000,6571800,6575000,1658450
20150803 00:00,6576600,6666600,6576600,6647200,1539491
20150804 00:00,6643400,6680100,6605100,6612800,1276853
20150805 00:00,6657500,6799100,6652500,6732900,1790558
20150806 00:00,6739900,6747500,6604000,6701500,1985581
20150807 00:00,6677800,6696500,6588900,6643900,1341475
20150810 00:00,6670900,6716300,6603000,6631400,1370639
20150811 00:00,6995000,7038900,6843300,6903000,4928228
20150812 00:00,6944900,6960000,6805000,6914700,2833733
20150813 00:00,6892000,6941300,6820300,6865100,1780377
20150814 00:00,6840400,6920600,6829000,6893700,1362764
20150817 00:00,6880400,6947400,6831600,6941100,1216576
20150818 00:00,6910700,6957900,6852800,6887300,1351008
20150819 00:00,6901100,7002600,6868000,6940400,2448299
20150820 00:00,6891000,6959900,6759400,6794800,2505105
20150821 00:00,6710400,6728900,6440300,6440300,4075627
20150824 00:00,6009600,6443300,5930900,6181100,5899615
20150825 00:00,6470000,6475000,6116700,6124700,3294106
20150826 00:00,6431000,6624900,6304000,6597400,3667783
20150827 00:00,6720000,6739600,6511200,6679600,2579024
20150828 00:00,6651100,6670000,6537700,6596900,1834890
20150831 00:00,6562600,6644100,6464700,6478200,1821496
20150901 00:00,6336600,6444400,6250100,6295600,2346260
20150902 00:00,6386400,6450000,6306000,6449100,1559452
20150903 00:00,6479300,6511000,6338600,6370500,1660370
20150904 00:00,6305500,6345000,6263700,6289600,1883906
20150908 00:00,6415900,6450400,6328000,6438800,1857877
20150909 00:00,6516800,6573600,6408500,6434100,1892477
20150910 00:00,6439000,6546600,6417000,6510800,1270556
20150911 00:00,6483400,6553100,6474100,6553000,1544266
