Date,TECHM
2013-12-16,436.26251220703125
2013-12-17,431.4750061035156
2013-12-18,431.92498779296875
2013-12-19,448.6625061035156
2013-12-20,461.5
2013-12-23,459.13751220703125
2013-12-24,458.04998779296875
2013-12-26,456.6000061035156
2013-12-27,465.3125
2013-12-30,461.7749938964844
2013-12-31,459.4624938964844
2014-01-01,457.0249938964844
2014-01-02,454.0249938964844
2014-01-03,458.875
2014-01-06,453.9624938964844
2014-01-07,451.01251220703125
2014-01-08,460.1499938964844
2014-01-09,457.26251220703125
2014-01-10,469.7250061035156
2014-01-13,471.125
2014-01-14,473.3125
2014-01-15,471.01251220703125
2014-01-16,466.5625
2014-01-17,443.8125
2014-01-20,457.17498779296875
2014-01-21,457.1625061035156
2014-01-22,460.5375061035156
2014-01-23,457.6625061035156
2014-01-24,448.38751220703125
2014-01-27,440.0625
2014-01-28,434.6875
2014-01-29,437.38751220703125
2014-01-30,429.57501220703125
2014-01-31,446.73748779296875
2014-02-03,440.7749938964844
2014-02-04,442.7124938964844
2014-02-05,459.9624938964844
2014-02-06,461.375
2014-02-07,455.7875061035156
2014-02-10,458.0375061035156
2014-02-11,465.42498779296875
2014-02-12,468.9125061035156
2014-02-13,453.45001220703125
2014-02-14,457.9624938964844
2014-02-17,455.9375
2014-02-18,455.51251220703125
2014-02-19,460.7124938964844
2014-02-20,458.0625
2014-02-21,462.04998779296875
2014-02-24,457.86248779296875
2014-02-25,459.8999938964844
2014-02-26,455.23748779296875
2014-02-28,466.8125
2014-03-03,476.61248779296875
2014-03-04,475.0
2014-03-05,475.9624938964844
2014-03-06,480.79998779296875
2014-03-07,459.0
2014-03-10,449.8999938964844
2014-03-11,445.4375
2014-03-12,450.6875
2014-03-13,445.13751220703125
2014-03-14,446.3125
2014-03-18,448.5874938964844
2014-03-19,444.375
2014-03-20,455.5375061035156
2014-03-21,452.23748779296875
2014-03-24,461.07501220703125
2014-03-25,457.20001220703125
2014-03-26,453.8374938964844
2014-03-27,458.36248779296875
2014-03-28,459.1875
2014-03-31,448.8374938964844
2014-04-01,454.88751220703125
2014-04-02,457.95001220703125
2014-04-03,452.8374938964844
2014-04-04,453.2749938964844
2014-04-07,448.25
2014-04-09,434.4375
2014-04-10,427.04998779296875
2014-04-11,434.88751220703125
2014-04-15,441.04998779296875
2014-04-16,437.6499938964844
2014-04-17,442.95001220703125
2014-04-21,443.5
2014-04-22,443.42498779296875
2014-04-23,441.25
2014-04-24,441.25
2014-04-25,451.1875
2014-04-28,456.3125
2014-04-29,461.57501220703125
2014-04-30,458.0375061035156
2014-05-02,459.3999938964844
2014-05-05,455.0
2014-05-06,450.3500061035156
2014-05-07,434.11248779296875
2014-05-08,436.32501220703125
2014-05-09,444.11248779296875
2014-05-12,448.6000061035156
2014-05-13,455.63751220703125
2014-05-14,459.3999938964844
2014-05-15,457.5625
2014-05-16,455.63751220703125
2014-05-19,434.6875
2014-05-20,442.76251220703125
2014-05-21,436.625
2014-05-22,436.9624938964844
2014-05-23,446.5874938964844
2014-05-26,451.3500061035156
2014-05-27,463.61248779296875
2014-05-28,471.7124938964844
2014-05-29,469.4375
2014-05-30,480.75
2014-06-02,473.9750061035156
2014-06-03,475.29998779296875
2014-06-04,471.5249938964844
2014-06-05,476.1000061035156
2014-06-06,477.5375061035156
2014-06-09,488.9375
2014-06-10,501.0375061035156
2014-06-11,504.76251220703125
2014-06-12,499.70001220703125
2014-06-13,505.3374938964844
2014-06-16,505.6625061035156
2014-06-17,506.76251220703125
2014-06-18,502.9624938964844
2014-06-19,507.63751220703125
2014-06-20,502.26251220703125
2014-06-23,500.63751220703125
2014-06-24,498.63751220703125
2014-06-25,504.54998779296875
2014-06-26,511.79998779296875
2014-06-27,531.4249877929688
2014-06-30,538.0
2014-07-01,527.2249755859375
2014-07-02,525.1749877929688
2014-07-03,528.3624877929688
2014-07-04,528.9749755859375
2014-07-07,534.3250122070312
2014-07-08,526.4249877929688
2014-07-09,516.8375244140625
2014-07-10,505.36248779296875
2014-07-11,512.4749755859375
2014-07-14,509.6499938964844
2014-07-15,515.6875
2014-07-16,519.3624877929688
2014-07-17,525.1124877929688
2014-07-18,530.4500122070312
2014-07-21,527.2874755859375
2014-07-22,533.8375244140625
2014-07-23,537.5750122070312
2014-07-24,544.6624755859375
2014-07-25,544.1749877929688
2014-07-28,547.7625122070312
2014-07-30,540.3499755859375
2014-07-31,537.6500244140625
2014-08-01,531.8125
2014-08-04,541.7750244140625
2014-08-05,546.9249877929688
2014-08-06,551.2125244140625
2014-08-07,552.6875
2014-08-08,547.1624755859375
2014-08-11,540.2999877929688
2014-08-12,541.4000244140625
2014-08-13,536.9749755859375
2014-08-14,537.6749877929688
2014-08-18,550.6500244140625
2014-08-19,552.7874755859375
2014-08-20,555.4249877929688
2014-08-21,559.0625
2014-08-22,576.6124877929688
2014-08-25,578.4124755859375
2014-08-26,588.3375244140625
2014-08-27,582.4000244140625
2014-08-28,590.75
2014-09-01,592.9625244140625
2014-09-02,601.6624755859375
2014-09-03,610.7874755859375
2014-09-04,617.125
2014-09-05,617.0625
2014-09-08,621.9249877929688
2014-09-09,609.75
2014-09-10,611.0875244140625
2014-09-11,610.9749755859375
2014-09-12,611.4375
2014-09-15,617.0
2014-09-16,605.8125
2014-09-17,606.2000122070312
2014-09-18,606.5250244140625
2014-09-19,619.5625
2014-09-22,617.2999877929688
2014-09-23,618.4500122070312
2014-09-24,621.2625122070312
2014-09-25,625.4874877929688
2014-09-26,618.3125
2014-09-29,621.6624755859375
2014-09-30,622.4249877929688
2014-10-01,630.2000122070312
2014-10-07,628.5250244140625
2014-10-08,599.0499877929688
2014-10-09,584.1124877929688
2014-10-10,584.7625122070312
2014-10-13,592.0
2014-10-14,593.0250244140625
2014-10-15,593.0250244140625
2014-10-16,576.3375244140625
2014-10-17,568.25
2014-10-20,574.0125122070312
2014-10-21,582.6749877929688
2014-10-22,583.6875
2014-10-27,581.5999755859375
2014-10-28,592.8125
2014-10-29,599.2374877929688
2014-10-30,619.8875122070312
2014-10-31,629.4249877929688
2014-11-03,645.0875244140625
2014-11-05,652.6500244140625
2014-11-07,662.9124755859375
2014-11-10,658.5250244140625
2014-11-11,657.5
2014-11-12,655.1124877929688
2014-11-13,661.25
2014-11-14,659.5
2014-11-17,649.0374755859375
2014-11-18,649.1124877929688
2014-11-19,656.8125
2014-11-20,676.4249877929688
2014-11-21,669.0875244140625
2014-11-24,665.3250122070312
2014-11-25,655.0999755859375
2014-11-26,661.7750244140625
2014-11-27,661.5625
2014-11-28,660.0125122070312
2014-12-01,663.2625122070312
2014-12-02,664.3499755859375
2014-12-03,673.1500244140625
2014-12-04,669.8125
2014-12-05,654.5374755859375
2014-12-08,653.2000122070312
2014-12-09,653.0374755859375
2014-12-10,642.875
2014-12-11,654.6875
2014-12-12,647.1375122070312
2014-12-15,623.9375
2014-12-16,633.6375122070312
2014-12-17,623.9375
2014-12-18,637.3499755859375
2014-12-19,644.8499755859375
2014-12-22,648.6124877929688
2014-12-23,643.1875
2014-12-24,629.4000244140625
2014-12-26,641.6749877929688
2014-12-29,647.4375
2014-12-30,652.9124755859375
2014-12-31,648.3875122070312
2015-01-01,648.6375122070312
2015-01-02,651.8125
2015-01-05,640.9375
2015-01-06,634.0625
2015-01-07,631.0999755859375
2015-01-08,641.6624755859375
2015-01-09,670.0875244140625
2015-01-12,688.5
2015-01-13,690.2750244140625
2015-01-14,697.8875122070312
2015-01-15,695.4500122070312
2015-01-16,704.2374877929688
2015-01-19,700.0625
2015-01-20,700.4500122070312
2015-01-21,699.125
2015-01-22,689.5250244140625
2015-01-23,695.1875
2015-01-27,704.1624755859375
2015-01-28,718.3375244140625
2015-01-29,726.0999755859375
2015-01-30,717.125
2015-02-02,723.7625122070312
2015-02-03,729.7874755859375
2015-02-04,713.0625
2015-02-05,716.9375
2015-02-06,715.0875244140625
2015-02-09,705.1124877929688
2015-02-10,690.625
2015-02-11,710.4375
2015-02-12,727.3250122070312
2015-02-13,721.6375122070312
2015-02-16,724.8875122070312
2015-02-18,723.0625
2015-02-19,707.5374755859375
2015-02-20,702.5499877929688
2015-02-23,694.6875
2015-02-24,697.8250122070312
2015-02-25,690.6375122070312
2015-02-26,687.0250244140625
2015-02-27,708.9375
2015-03-02,715.0125122070312
2015-03-03,727.125
2015-03-04,719.875
2015-03-05,719.5374755859375
2015-03-09,702.8375244140625
2015-03-10,709.9500122070312
2015-03-11,730.4124755859375
2015-03-12,714.25
2015-03-13,704.5999755859375
2015-03-16,706.9874877929688
2015-03-17,715.7249755859375
2015-03-18,700.125
2015-03-19,687.1500244140625
2015-03-20,678.2999877929688
2015-03-23,656.7999877929688
2015-03-24,659.6500244140625
2015-03-25,656.3499755859375
2015-03-26,651.1500244140625
2015-03-27,645.9000244140625
2015-03-30,626.9500122070312
2015-03-31,629.7000122070312
2015-04-01,632.7000122070312
2015-04-06,643.3499755859375
2015-04-07,652.8499755859375
2015-04-08,672.2999877929688
2015-04-09,670.4000244140625
2015-04-10,660.2000122070312
2015-04-13,664.4000244140625
2015-04-15,659.8499755859375
2015-04-16,656.0499877929688
2015-04-17,641.0499877929688
2015-04-20,632.2999877929688
2015-04-21,637.5
2015-04-22,629.7999877929688
2015-04-23,615.2000122070312
2015-04-24,587.5
2015-04-27,587.25
2015-04-28,608.5999755859375
2015-04-29,616.9000244140625
2015-04-30,621.3499755859375
2015-05-04,611.75
2015-05-05,609.9500122070312
2015-05-06,608.9000244140625
2015-05-07,614.25
2015-05-08,621.4000244140625
2015-05-11,631.2999877929688
2015-05-12,616.2000122070312
2015-05-13,616.3499755859375
2015-05-14,615.4500122070312
2015-05-15,618.3499755859375
2015-05-18,612.5999755859375
2015-05-19,619.25
2015-05-20,640.7999877929688
2015-05-21,655.5999755859375
2015-05-22,667.0499877929688
2015-05-25,648.4500122070312
2015-05-26,640.25
2015-05-27,549.0999755859375
2015-05-28,545.0999755859375
2015-05-29,554.4000244140625
2015-06-01,550.5999755859375
2015-06-02,549.4000244140625
2015-06-03,547.3499755859375
2015-06-04,557.25
2015-06-05,553.5
2015-06-08,550.5499877929688
2015-06-09,540.5
2015-06-10,556.2999877929688
2015-06-11,557.5499877929688
2015-06-12,551.4500122070312
2015-06-15,554.0499877929688
2015-06-16,551.4500122070312
2015-06-17,549.1500244140625
2015-06-18,541.2000122070312
2015-06-19,544.1500244140625
2015-06-22,551.4500122070312
2015-06-23,553.5999755859375
2015-06-24,545.2999877929688
2015-06-25,529.7999877929688
2015-06-26,521.7999877929688
2015-06-29,483.3500061035156
2015-06-30,477.79998779296875
2015-07-01,486.1499938964844
2015-07-02,479.29998779296875
2015-07-03,471.6000061035156
2015-07-06,464.54998779296875
2015-07-07,471.3999938964844
2015-07-08,470.29998779296875
2015-07-09,474.29998779296875
2015-07-10,474.0
2015-07-13,475.79998779296875
2015-07-14,476.8999938964844
2015-07-15,479.95001220703125
2015-07-16,491.79998779296875
2015-07-17,502.1499938964844
2015-07-20,500.79998779296875
2015-07-21,509.3999938964844
2015-07-22,510.1499938964844
2015-07-23,500.04998779296875
2015-07-24,511.04998779296875
2015-07-27,519.5499877929688
2015-07-28,523.5499877929688
2015-07-29,525.5499877929688
2015-07-30,524.3499755859375
2015-07-31,530.7000122070312
2015-08-03,523.5999755859375
2015-08-04,542.0499877929688
2015-08-05,550.5999755859375
2015-08-06,533.9000244140625
2015-08-07,535.1500244140625
2015-08-10,530.9500122070312
2015-08-11,540.6500244140625
2015-08-12,557.5499877929688
2015-08-13,551.2999877929688
2015-08-14,555.0499877929688
2015-08-17,551.9000244140625
2015-08-18,562.4500122070312
2015-08-19,560.2999877929688
2015-08-20,558.9000244140625
2015-08-21,563.0499877929688
2015-08-24,523.6500244140625
2015-08-25,528.0
2015-08-26,507.29998779296875
2015-08-27,519.5499877929688
2015-08-28,516.2999877929688
2015-08-31,515.0
2015-09-01,512.2999877929688
2015-09-02,536.0
2015-09-03,540.4000244140625
2015-09-04,529.2999877929688
2015-09-07,538.0
2015-09-08,537.2000122070312
2015-09-09,533.4000244140625
2015-09-10,533.7999877929688
2015-09-11,525.0499877929688
2015-09-14,525.7999877929688
2015-09-15,540.9000244140625
2015-09-16,544.1500244140625
2015-09-18,561.5
2015-09-21,567.5
2015-09-22,557.7999877929688
2015-09-23,556.0999755859375
2015-09-24,567.3499755859375
2015-09-28,573.4000244140625
2015-09-29,570.4000244140625
2015-09-30,557.3499755859375
2015-10-01,563.0
2015-10-05,569.9000244140625
2015-10-06,564.75
2015-10-07,566.2999877929688
2015-10-08,563.0
2015-10-09,561.2000122070312
2015-10-12,562.75
2015-10-13,561.0
2015-10-14,548.0499877929688
2015-10-15,545.2999877929688
2015-10-16,545.7999877929688
2015-10-19,541.5999755859375
2015-10-20,548.0999755859375
2015-10-21,539.4500122070312
2015-10-23,540.0999755859375
2015-10-26,542.6500244140625
2015-10-27,538.7999877929688
2015-10-28,549.5499877929688
2015-10-29,549.0
2015-10-30,539.1500244140625
2015-11-02,556.0499877929688
2015-11-03,556.75
2015-11-04,542.9000244140625
2015-11-05,534.9500122070312
2015-11-06,533.4500122070312
2015-11-09,532.4000244140625
2015-11-10,524.9500122070312
2015-11-13,520.0499877929688
2015-11-16,515.9500122070312
2015-11-17,523.5
2015-11-18,516.7000122070312
2015-11-19,534.4000244140625
2015-11-20,534.9000244140625
2015-11-23,539.0
2015-11-24,537.5499877929688
2015-11-26,529.5999755859375
2015-11-27,534.2999877929688
2015-11-30,533.4500122070312
2015-12-01,542.1500244140625
2015-12-02,540.0
2015-12-03,542.5999755859375
2015-12-04,536.3499755859375
2015-12-07,544.6500244140625
2015-12-08,530.7000122070312
2015-12-09,527.3499755859375
2015-12-10,538.75
2015-12-11,536.9500122070312
2015-12-14,543.6500244140625
2015-12-15,519.9500122070312
2015-12-16,523.3499755859375
2015-12-17,530.0
2015-12-18,523.25
2015-12-21,521.8499755859375
2015-12-22,519.5499877929688
2015-12-23,518.0499877929688
2015-12-24,516.9500122070312
2015-12-28,518.7999877929688
2015-12-29,518.9500122070312
2015-12-30,525.1500244140625
2015-12-31,521.6500244140625
2016-01-01,520.0499877929688
2016-01-04,516.4000244140625
2016-01-05,521.9000244140625
2016-01-06,525.0999755859375
2016-01-07,510.79998779296875
2016-01-08,522.1500244140625
2016-01-11,507.29998779296875
2016-01-12,507.3999938964844
2016-01-13,504.45001220703125
2016-01-14,514.0
2016-01-15,520.5499877929688
2016-01-18,517.4000244140625
2016-01-19,512.5
2016-01-20,507.0
2016-01-21,507.3500061035156
2016-01-22,514.25
2016-01-25,514.5499877929688
2016-01-27,503.04998779296875
2016-01-28,500.04998779296875
2016-01-29,501.3999938964844
2016-02-01,497.6000061035156
2016-02-02,474.45001220703125
2016-02-03,472.20001220703125
2016-02-04,469.45001220703125
2016-02-05,475.1000061035156
2016-02-08,470.6499938964844
2016-02-09,448.25
2016-02-10,440.3999938964844
2016-02-11,431.95001220703125
2016-02-12,430.0
2016-02-15,430.29998779296875
2016-02-16,422.8500061035156
2016-02-17,429.54998779296875
2016-02-18,429.3999938964844
2016-02-19,440.5
2016-02-22,431.70001220703125
2016-02-23,428.6000061035156
2016-02-24,422.04998779296875
2016-02-25,416.29998779296875
2016-02-26,417.75
2016-02-29,415.54998779296875
2016-03-01,432.25
2016-03-02,455.54998779296875
2016-03-03,461.75
2016-03-04,451.25
2016-03-08,448.8500061035156
2016-03-09,464.1499938964844
2016-03-10,466.1499938964844
2016-03-11,458.04998779296875
2016-03-14,470.20001220703125
2016-03-15,460.29998779296875
2016-03-16,465.79998779296875
2016-03-17,486.75
2016-03-18,492.45001220703125
2016-03-21,490.1000061035156
2016-03-22,484.20001220703125
2016-03-23,479.8999938964844
2016-03-28,474.70001220703125
2016-03-29,467.6000061035156
2016-03-30,472.8500061035156
2016-03-31,474.95001220703125
2016-04-01,463.1000061035156
2016-04-04,470.54998779296875
2016-04-05,462.25
2016-04-06,453.0
2016-04-07,444.45001220703125
2016-04-08,455.8500061035156
2016-04-11,469.6000061035156
2016-04-12,464.45001220703125
2016-04-13,471.3999938964844
2016-04-18,476.70001220703125
2016-04-20,483.54998779296875
2016-04-21,476.3500061035156
2016-04-22,479.8999938964844
2016-04-25,472.0
2016-04-26,475.5
2016-04-27,479.25
2016-04-28,480.1499938964844
2016-04-29,486.1499938964844
2016-05-02,477.20001220703125
2016-05-03,467.20001220703125
2016-05-04,466.95001220703125
2016-05-05,479.3500061035156
2016-05-06,473.04998779296875
2016-05-09,478.6000061035156
2016-05-10,482.70001220703125
2016-05-11,473.8999938964844
2016-05-12,481.20001220703125
2016-05-13,479.79998779296875
2016-05-16,486.95001220703125
2016-05-17,483.79998779296875
2016-05-18,484.75
2016-05-19,484.0
2016-05-20,475.8500061035156
2016-05-23,476.45001220703125
2016-05-24,480.25
2016-05-25,528.5
2016-05-26,542.2999877929688
2016-05-27,535.9000244140625
2016-05-30,543.5499877929688
2016-05-31,540.3499755859375
2016-06-01,540.0
2016-06-02,546.1500244140625
2016-06-03,551.7000122070312
2016-06-06,539.5999755859375
2016-06-07,536.2999877929688
2016-06-08,535.6500244140625
2016-06-09,534.4500122070312
2016-06-10,537.5499877929688
2016-06-13,534.0999755859375
2016-06-14,533.2999877929688
2016-06-15,540.9000244140625
2016-06-16,533.0999755859375
2016-06-17,535.25
2016-06-20,544.2999877929688
2016-06-21,535.0
2016-06-22,532.75
2016-06-23,531.3499755859375
2016-06-24,507.04998779296875
2016-06-27,504.6499938964844
2016-06-28,501.0
2016-06-29,504.95001220703125
2016-06-30,505.75
2016-07-01,511.3999938964844
2016-07-04,519.0999755859375
2016-07-05,515.25
2016-07-07,504.54998779296875
2016-07-08,502.95001220703125
2016-07-11,508.3999938964844
2016-07-12,507.20001220703125
2016-07-13,506.54998779296875
2016-07-14,518.1500244140625
2016-07-15,504.04998779296875
2016-07-18,506.6000061035156
2016-07-19,507.6000061035156
2016-07-20,505.3500061035156
2016-07-21,505.29998779296875
2016-07-22,504.8999938964844
2016-07-25,508.3999938964844
2016-07-26,502.5
2016-07-27,504.25
2016-07-28,485.54998779296875
2016-07-29,487.95001220703125
2016-08-01,490.1499938964844
2016-08-02,499.20001220703125
2016-08-03,496.8999938964844
2016-08-04,499.95001220703125
2016-08-05,495.04998779296875
2016-08-08,503.6499938964844
2016-08-09,502.5
2016-08-10,497.20001220703125
2016-08-11,500.1000061035156
2016-08-12,493.3500061035156
2016-08-16,482.95001220703125
2016-08-17,474.6499938964844
2016-08-18,469.5
2016-08-19,473.20001220703125
2016-08-22,466.3500061035156
2016-08-23,465.79998779296875
2016-08-24,467.04998779296875
2016-08-25,458.1000061035156
2016-08-26,459.95001220703125
2016-08-29,449.54998779296875
2016-08-30,462.95001220703125
2016-08-31,468.79998779296875
2016-09-01,469.1499938964844
2016-09-02,471.8500061035156
2016-09-06,480.04998779296875
2016-09-07,471.8500061035156
2016-09-08,459.04998779296875
2016-09-09,458.29998779296875
2016-09-12,463.8500061035156
2016-09-14,466.70001220703125
2016-09-15,462.75
2016-09-16,465.29998779296875
2016-09-19,466.6000061035156
2016-09-20,462.20001220703125
2016-09-21,461.1499938964844
2016-09-22,454.75
2016-09-23,454.6000061035156
2016-09-26,448.95001220703125
2016-09-27,447.8500061035156
2016-09-28,440.5
2016-09-29,427.1499938964844
2016-09-30,419.8500061035156
2016-10-03,420.70001220703125
2016-10-04,428.70001220703125
2016-10-05,425.29998779296875
2016-10-06,420.75
2016-10-07,419.75
2016-10-10,421.8500061035156
2016-10-13,422.20001220703125
2016-10-14,419.1000061035156
2016-10-17,408.54998779296875
2016-10-18,425.1000061035156
2016-10-19,424.8999938964844
2016-10-20,425.0
2016-10-21,434.1000061035156
2016-10-24,429.1499938964844
2016-10-25,434.04998779296875
2016-10-26,423.04998779296875
2016-10-27,414.1000061035156
2016-10-28,435.6499938964844
2016-11-01,433.54998779296875
2016-11-02,429.79998779296875
2016-11-03,428.0
2016-11-04,430.04998779296875
2016-11-07,444.8500061035156
2016-11-08,454.1499938964844
2016-11-09,434.5
2016-11-10,442.25
2016-11-11,429.3999938964844
2016-11-15,430.95001220703125
2016-11-16,443.6000061035156
2016-11-17,441.8500061035156
2016-11-18,445.29998779296875
2016-11-21,447.1499938964844
2016-11-22,453.3999938964844
2016-11-23,453.1000061035156
2016-11-24,458.6499938964844
2016-11-25,487.25
2016-11-28,489.3500061035156
2016-11-29,483.8500061035156
2016-11-30,485.20001220703125
2016-12-01,475.04998779296875
2016-12-02,473.3999938964844
2016-12-05,462.3999938964844
2016-12-06,465.45001220703125
2016-12-07,455.6000061035156
2016-12-08,463.75
2016-12-09,471.70001220703125
2016-12-12,469.3999938964844
2016-12-13,484.54998779296875
2016-12-14,476.6499938964844
2016-12-15,477.45001220703125
2016-12-16,477.1499938964844
2016-12-19,473.3500061035156
2016-12-20,476.75
2016-12-21,474.45001220703125
2016-12-22,473.95001220703125
2016-12-23,467.1000061035156
2016-12-26,463.6000061035156
2016-12-27,468.20001220703125
2016-12-28,474.1499938964844
2016-12-29,482.70001220703125
2016-12-30,488.8999938964844
2017-01-02,488.0
2017-01-03,491.54998779296875
2017-01-04,500.6000061035156
2017-01-05,488.1000061035156
2017-01-06,469.75
2017-01-09,473.45001220703125
2017-01-10,473.5
2017-01-11,474.04998779296875
2017-01-12,481.20001220703125
2017-01-13,488.5
2017-01-16,487.1499938964844
2017-01-17,486.75
2017-01-18,483.6499938964844
2017-01-19,481.3999938964844
2017-01-20,468.6499938964844
2017-01-23,469.70001220703125
2017-01-24,469.8999938964844
2017-01-25,465.6499938964844
2017-01-27,467.1000061035156
2017-01-30,471.6000061035156
2017-01-31,452.20001220703125
2017-02-01,449.70001220703125
2017-02-02,461.1000061035156
2017-02-03,480.45001220703125
2017-02-06,477.5
2017-02-07,470.8500061035156
2017-02-08,474.6000061035156
2017-02-09,485.0
2017-02-10,499.8999938964844
2017-02-13,499.6499938964844
2017-02-14,504.6000061035156
2017-02-15,495.6499938964844
2017-02-16,504.5
2017-02-17,503.5
2017-02-20,499.95001220703125
2017-02-21,507.8999938964844
2017-02-22,507.95001220703125
2017-02-23,503.6499938964844
2017-02-27,499.79998779296875
2017-02-28,499.3999938964844
2017-03-01,499.75
2017-03-02,499.8999938964844
2017-03-03,503.70001220703125
2017-03-06,499.95001220703125
2017-03-07,499.95001220703125
2017-03-08,491.8999938964844
2017-03-09,488.95001220703125
2017-03-10,475.79998779296875
2017-03-14,479.8500061035156
2017-03-15,479.6499938964844
2017-03-16,481.1000061035156
2017-03-17,484.25
2017-03-20,481.8999938964844
2017-03-21,476.95001220703125
2017-03-22,475.3999938964844
2017-03-23,482.1499938964844
2017-03-24,474.1499938964844
2017-03-27,468.79998779296875
2017-03-28,455.70001220703125
2017-03-29,458.25
2017-03-30,461.20001220703125
2017-03-31,459.1499938964844
2017-04-03,453.1000061035156
2017-04-05,446.95001220703125
2017-04-06,446.8999938964844
2017-04-07,443.20001220703125
2017-04-10,443.04998779296875
2017-04-11,445.20001220703125
2017-04-12,437.6499938964844
2017-04-13,429.95001220703125
2017-04-17,421.95001220703125
2017-04-18,418.8999938964844
2017-04-19,414.29998779296875
2017-04-20,420.5
2017-04-21,427.6499938964844
2017-04-24,429.25
2017-04-25,438.1499938964844
2017-04-26,427.04998779296875
2017-04-27,424.95001220703125
2017-04-28,416.95001220703125
2017-05-02,418.1499938964844
2017-05-03,419.8500061035156
2017-05-04,419.1000061035156
2017-05-05,413.0
2017-05-08,421.1499938964844
2017-05-09,426.20001220703125
2017-05-10,430.3999938964844
2017-05-11,434.75
2017-05-12,442.25
2017-05-15,442.6000061035156
2017-05-16,443.75
2017-05-17,430.8500061035156
2017-05-18,422.29998779296875
2017-05-19,416.1499938964844
2017-05-22,412.3500061035156
2017-05-23,415.75
2017-05-24,417.1499938964844
2017-05-25,426.0
2017-05-26,429.1499938964844
2017-05-29,379.45001220703125
2017-05-30,388.29998779296875
2017-05-31,390.0
2017-06-01,397.70001220703125
2017-06-02,399.6000061035156
2017-06-05,402.75
2017-06-06,408.6499938964844
2017-06-07,399.8999938964844
2017-06-08,397.3999938964844
2017-06-09,386.79998779296875
2017-06-12,397.29998779296875
2017-06-13,393.3999938964844
2017-06-14,396.70001220703125
2017-06-15,393.6499938964844
2017-06-16,390.29998779296875
2017-06-19,389.45001220703125
2017-06-20,394.3500061035156
2017-06-21,390.95001220703125
2017-06-22,386.95001220703125
2017-06-23,380.70001220703125
2017-06-27,380.1000061035156
2017-06-28,392.25
2017-06-29,388.8500061035156
2017-06-30,382.0
2017-07-03,381.25
2017-07-04,377.70001220703125
2017-07-05,377.1499938964844
2017-07-06,376.29998779296875
2017-07-07,380.0
2017-07-10,384.1000061035156
2017-07-11,385.20001220703125
2017-07-12,387.29998779296875
2017-07-13,389.25
2017-07-14,388.95001220703125
2017-07-17,391.8500061035156
2017-07-18,391.29998779296875
2017-07-19,396.75
2017-07-20,391.5
2017-07-21,394.70001220703125
2017-07-24,399.04998779296875
2017-07-25,391.1000061035156
2017-07-26,389.3500061035156
2017-07-27,377.25
2017-07-28,381.29998779296875
2017-07-31,385.8500061035156
2017-08-01,402.45001220703125
2017-08-02,402.04998779296875
2017-08-03,407.1499938964844
2017-08-04,409.0
2017-08-07,406.3500061035156
2017-08-08,398.25
2017-08-09,393.8500061035156
2017-08-10,404.0
2017-08-11,402.79998779296875
2017-08-14,402.20001220703125
2017-08-16,419.95001220703125
2017-08-17,424.3999938964844
2017-08-18,428.8500061035156
2017-08-21,431.1000061035156
2017-08-22,439.3500061035156
2017-08-23,430.20001220703125
2017-08-24,427.70001220703125
2017-08-28,427.75
2017-08-29,431.75
2017-08-30,425.75
2017-08-31,428.1499938964844
2017-09-01,423.3999938964844
2017-09-04,416.1000061035156
2017-09-05,427.8500061035156
2017-09-06,424.6000061035156
2017-09-07,426.04998779296875
2017-09-08,430.79998779296875
2017-09-11,441.5
2017-09-12,441.3999938964844
2017-09-13,440.79998779296875
2017-09-14,441.3999938964844
2017-09-15,444.29998779296875
2017-09-18,445.1000061035156
2017-09-19,447.75
2017-09-20,448.8999938964844
2017-09-21,460.25
2017-09-22,458.3999938964844
2017-09-25,451.95001220703125
2017-09-26,447.3500061035156
2017-09-27,449.95001220703125
2017-09-28,454.45001220703125
2017-09-29,457.8500061035156
2017-10-03,463.29998779296875
2017-10-04,465.04998779296875
2017-10-05,450.95001220703125
2017-10-06,456.8500061035156
2017-10-09,463.29998779296875
2017-10-10,466.29998779296875
2017-10-11,467.25
2017-10-12,474.20001220703125
2017-10-13,476.1000061035156
2017-10-16,473.79998779296875
2017-10-17,473.0
2017-10-18,458.45001220703125
2017-10-19,458.3500061035156
2017-10-23,463.1000061035156
2017-10-24,454.79998779296875
2017-10-25,468.1000061035156
2017-10-26,477.25
2017-10-27,476.3999938964844
2017-10-30,485.54998779296875
2017-10-31,482.04998779296875
2017-11-01,488.5
2017-11-02,467.95001220703125
2017-11-03,463.45001220703125
2017-11-06,460.45001220703125
2017-11-07,470.5
2017-11-08,489.8999938964844
2017-11-09,490.25
2017-11-10,491.0
2017-11-13,490.1000061035156
2017-11-14,487.8999938964844
2017-11-15,496.54998779296875
2017-11-16,499.8999938964844
2017-11-17,484.54998779296875
2017-11-20,476.79998779296875
2017-11-21,493.8500061035156
2017-11-22,482.6000061035156
2017-11-23,489.6000061035156
2017-11-24,494.1000061035156
2017-11-27,498.75
2017-11-28,499.70001220703125
2017-11-29,496.54998779296875
2017-11-30,489.25
2017-12-01,472.8999938964844
2017-12-04,472.79998779296875
2017-12-05,465.3999938964844
2017-12-06,472.25
2017-12-07,497.29998779296875
2017-12-08,496.1000061035156
2017-12-11,500.6499938964844
2017-12-12,501.20001220703125
2017-12-13,503.6000061035156
